@relation 'rabc_features-weka.filters.supervised.attribute.AttributeSelection-Eweka.attributeSelection.CfsSubsetEval -M-Sweka.attributeSelection.BestFirst -P 1 -D 1 -N 10'

@attribute task_id numeric
@attribute psy_feature1 numeric
@attribute psy_feature5 numeric
@attribute joint_feature1 numeric
@attribute class {0,1,2}

@data

2,10,4.479066,1.096208,0
3,12,4.476359,1.521072,2
5,16,5.282326,1.28189,1
1,2,4.185434,0.909244,0
2,8,3.717095,0.987197,0
3,12,3.710519,1.339564,0
4,2,3.489355,0.914993,0
5,8,3.744269,0.779692,0
2,8,3.451455,0.812881,0
3,5,3.226075,1.072207,0
5,7,7.094787,0.942924,1
3,8,2.717923,1.383387,1
5,7,5.802987,0.963414,0
1,2,4.538522,0.82733,0
2,8,3.969727,1.164817,0
3,12,4.502463,1.404972,1
5,7,4.498704,0.915487,0
3,8,4.198062,1.837975,1
1,2,4.094864,1.259835,2
2,8,4.251957,1.427561,2
3,7,4.352923,1.204332,2
5,7,4.445478,1.001965,0
2,11,5.38112,1.471013,1
3,9,3.762812,0.992736,1
5,6,4.589115,0.985642,0
2,8,4.05231,0.920368,0
3,6,4.063057,1.00827,0
4,2,4.036506,0.976524,0
1,2,3.901367,1.156624,0
2,14,3.400645,1.244605,0
5,6,3.393658,0.856793,0
1,2,4.657121,0.935456,0
2,8,4.515958,1.0121,0
3,7,3.946242,1.011868,0
3,12,4.301709,1.663989,2
3,9,3.57853,1.788919,1
4,2,4.217083,1.016405,0
5,7,5.32793,1.053365,0
1,2,4.445331,1.076348,0
2,8,5.047678,0.981353,1
3,10,3.350088,1.6877,2
4,2,2.916137,0.945758,0
5,7,4.917948,1.162418,0
1,2,3.406422,1.3696,1
2,8,3.649491,0.789758,0
3,7,4.131687,1.308331,1
4,2,4.009388,1.0278,0
5,7,3.817433,0.842553,1
2,10,3.258206,2.004633,0
3,5,2.917086,0.71197,0
4,2,3.016237,1.084773,0
5,7,4.000689,1.140538,0
1,2,3.670158,0.909244,0
3,7,3.438863,1.059616,0
4,1,3.169606,0.914993,0
5,7,3.850844,0.958899,0
1,2,3.685902,0.991158,0
2,8,3.455159,0.705395,0
3,2,3.377466,0.68875,0
2,8,4.94207,0.943491,0
3,18,4.223454,1.924969,1
5,10,4.426974,2.072348,2
1,2,3.953887,0.909244,0
2,8,3.422389,0.856079,0
3,8,3.185894,0.743693,0
4,2,1.627654,0.993616,0
5,7,3.561084,1.148179,0
1,2,3.706473,0.792926,0
2,8,3.358486,1.270524,0
1,2,3.909108,0.846989,0
2,8,3.368784,1.039035,0
3,3,3.104877,0.809265,0
4,2,3.488715,1.174791,0
5,7,3.58635,1.012731,0
1,2,3.784312,1.703808,2
2,8,4.840624,0.649492,0
3,5,2.41161,0.880233,0
4,2,3.247011,0.894482,0
