@relation 'rabc_features-weka.filters.supervised.attribute.AttributeSelection-Eweka.attributeSelection.CfsSubsetEval -M-Sweka.attributeSelection.BestFirst -P 1 -D 1 -N 10'

@attribute task_id numeric
@attribute psy_feature1 numeric
@attribute psy_feature3 numeric
@attribute psy_feature5 numeric
@attribute joint_feature1 numeric
@attribute class {0,1,2}

@data

1,4,-0.046057,4.007411,0.590618,0
2,10,-0.440688,4.479066,1.09527,0
3,12,0.092127,4.476359,1.53079,2
4,3,0.906286,2.234771,1.748564,2
5,16,0.283345,5.282326,1.279151,1
1,2,-0.032875,4.185434,0.905505,0
2,8,-0.151472,3.717095,0.986353,0
3,12,0.170735,3.710519,1.348122,0
4,2,-0.28529,3.489355,0.914721,0
5,8,0.040973,3.744269,0.778026,0
1,2,-0.142526,3.201368,0.781508,0
2,8,-0.013152,3.451455,0.812186,0
3,5,-0.261522,3.226075,1.079057,0
4,2,0.75245,3.406319,0.896495,0
5,7,0.016583,3.373647,1.050075,0
1,2,-0.453439,4.374485,1.168183,0
2,10,0.063536,4.249956,1.66017,0
3,5,-0.189698,4.079849,0.59688,0
4,2,1.285321,2.899975,1.265573,0
5,7,-0.20941,7.094787,0.940909,1
1,2,0.080034,4.948661,1.277496,1
2,12,-0.160537,4.073898,1.644429,0
3,8,-0.205644,2.717923,1.392225,1
4,2,1.340593,2.743845,0.9432,0
5,7,0.121952,5.802987,0.961356,0
1,2,-0.163256,4.538522,0.823928,0
2,8,-0.006814,3.969727,1.16382,0
3,12,0.109875,4.502463,1.413948,1
4,2,0.89193,2.593907,1.13913,0
5,7,-0.155943,4.498704,0.913531,0
1,2,0.011422,4.491303,0.974029,0
2,12,-0.37783,3.764708,1.259028,0
3,8,0.353406,4.198062,1.849718,1
4,2,1.197869,2.095023,0.951173,0
5,7,0.084986,2.574422,0.916303,0
1,2,-0.232815,4.094864,1.254654,2
2,8,-0.255808,4.251957,1.42634,2
3,7,0.127097,4.352923,1.212026,2
4,2,0.854873,2.638,0.9956,0
5,7,0.009956,4.445478,0.999824,0
1,2,0.03638,4.433939,1.150236,2
2,11,-0.00104,5.38112,1.469754,1
3,9,-0.60243,3.762812,0.999078,1
4,2,1.09728,2.927803,0.750687,0
5,6,0.154677,4.589115,0.983536,0
1,3,0.175963,4.827151,1.615225,1
2,8,-0.008638,4.05231,0.91958,0
3,6,0.024367,4.063057,1.014712,0
4,2,0.287437,4.036506,0.976234,0
5,7,-0.123072,3.97339,0.872984,0
1,2,0.013547,4.870147,1.590752,0
2,8,-0.056102,4.162634,0.888606,0
3,3,0.307867,3.268091,0.73314,0
4,1,-0.23608,2.913419,1.030913,0
5,7,0.008568,4.193045,0.890658,0
1,2,0.077831,3.901367,1.151867,0
2,14,-0.292841,3.400645,1.243541,0
3,4,0.309557,3.462795,0.704999,0
4,2,0.992999,3.147476,0.987626,0
5,6,0.148549,3.393658,0.854962,0
1,2,0.268802,4.657121,0.931609,0
2,8,0.073706,4.515958,1.011234,0
3,7,-0.551595,3.946242,1.018332,0
4,2,1.116552,2.248583,1.028634,0
5,7,-0.001155,3.992876,1.1634,0
1,2,-0.060947,5.127048,1.11271,0
2,8,-0.104149,3.657304,0.717486,0
3,12,0.103884,4.301709,1.67462,2
4,2,1.256537,2.805388,1.012686,0
5,7,-0.193745,4.546815,0.863626,0
1,2,-0.127271,5.909694,1.044186,0
2,10,0.052281,4.665842,1.21866,0
3,9,0.065075,3.57853,1.800348,1
4,2,1.726038,4.217083,1.016104,0
5,7,0.349758,5.32793,1.051115,0
1,2,-0.282519,4.445331,1.071922,0
2,8,-0.195382,5.047678,0.980513,1
3,10,-0.149205,3.350088,1.698482,2
4,2,0.32809,2.916137,0.945478,0
5,7,-0.009528,4.917948,1.159935,0
1,2,-0.277818,3.406422,1.363968,1
2,8,-0.36116,3.649491,0.789082,0
3,7,-0.361721,4.131687,1.31669,1
4,2,0.665858,4.009388,1.027495,0
5,7,0.004748,3.817433,0.840754,1
1,2,0.042799,3.68073,0.98545,0
2,10,0.057469,3.258206,2.002918,0
