@relation train_merge_svm

@attribute feature1 numeric
@attribute feature2 numeric
@attribute feature3 numeric
@attribute feature4 numeric
@attribute feature5 numeric
@attribute class {0,1,2}

@data
0.014,0.339,0.647,0.227,0.226,2
0.176,0.123,0.701,0.301,0.25,2
0.062,0.481,0.457,0.139,0.784,1
0.035,0.744,0.221,0.257,0.534,1
0.048,0.697,0.256,0.223,0.373,1
0.218,0.67,0.112,0.218,0.275,1
0.084,0.709,0.207,0.213,0.306,1
0.009,0.352,0.639,0.218,0.234,1
0.045,0.498,0.457,0.436,0.45,2
0.045,0.104,0.85,0.127,0.488,2
0.203,0.507,0.29,0.205,0.294,2
0.187,0.279,0.533,0.079,0.468,2
0.053,0.464,0.482,0.12,0.409,1
0.224,0.725,0.051,0.2,0.323,1
0.024,0.247,0.729,0.135,0.477,1
0.026,0.2,0.774,0.205,0.271,2
0.007,0.623,0.37,0.588,0.234,1
0.193,0.748,0.059,0.224,0.653,1
0.079,0.673,0.249,0.303,0.233,2
0.112,0.661,0.228,0.797,0.055,1
0.135,0.757,0.107,0.388,0.194,1
0.419,0.53,0.051,0.415,0.46,1
0.407,0.441,0.152,0.2,0.465,2
0.008,0.808,0.184,0.242,0.303,1
0.11,0.039,0.851,0.455,0.275,2
0.013,0.087,0.9,0.392,0.283,2
0.04,0.401,0.559,0.483,0.153,2
0.665,0.211,0.124,0.308,0.507,1
0.465,0.46,0.075,0.111,0.529,2
0.123,0.712,0.165,0.153,0.411,1
0.48,0.401,0.119,0.293,0.32,1
0.475,0.325,0.2,0.207,0.473,1
0.634,0.192,0.174,0.196,0.371,2
0.516,0.443,0.042,0.162,0.248,1
0.613,0.233,0.154,0.309,0.485,2
0.5,0.336,0.164,0.205,0.361,1
0.044,0.838,0.119,0.208,0.252,2
0.196,0.058,0.745,0.573,0.195,1
0.405,0.545,0.051,0.28,0.581,1
0.19,0.205,0.605,0.104,0.507,2
0.691,0.228,0.082,0.099,0.514,1
0.157,0.386,0.457,0.174,0.495,2
0.1,0.038,0.862,0.245,0.265,2
0.174,0.555,0.271,0.025,0.426,1
0.06,0.76,0.18,0.315,0.539,1
0.128,0.75,0.122,0.177,0.59,1
0.566,0.377,0.057,0.357,0.586,1
0.702,0.251,0.047,0.455,0.364,1
0.477,0.278,0.245,0.1,0.44,1
0.026,0.71,0.264,0.306,0.235,2
0.462,0.402,0.136,0.197,0.475,1
0.052,0.535,0.413,0.722,0.159,1
0.032,0.789,0.178,0.62,0.209,1
0.212,0.696,0.092,0.259,0.267,1
0.027,0.14,0.833,0.167,0.326,2
0.272,0.628,0.1,0.206,0.273,1
0.477,0.481,0.042,0.328,0.471,1
0.365,0.57,0.065,0.156,0.523,1
0.09,0.826,0.084,0.11,0.771,1
0.116,0.722,0.161,0.271,0.55,1
0.183,0.769,0.048,0.461,0.148,1
0.149,0.818,0.033,0.399,0.423,1
0.6,0.369,0.031,0.209,0.259,1
0.048,0.728,0.223,0.34,0.394,1
0.002,0.077,0.921,0.186,0.287,2
0.16,0.356,0.484,0.187,0.267,2
0.301,0.501,0.198,0.213,0.492,2
0.044,0.697,0.259,0.33,0.148,1
0.126,0.829,0.045,0.03,0.964,1
0.386,0.527,0.088,0.619,0.207,1
0.236,0.679,0.085,0.213,0.557,1
0.152,0.807,0.04,0.183,0.495,1
0.504,0.05,0.446,0.147,0.407,2
0.043,0.681,0.276,0.192,0.265,2
0.194,0.64,0.166,0.352,0.503,2
0.325,0.567,0.109,0.317,0.234,1
0.622,0.346,0.032,0.375,0.537,1
0.691,0.157,0.152,0.56,0.214,0
0.672,0.157,0.171,0.275,0.442,0
0.512,0.482,0.006,0.922,0.047,0
0.09,0.566,0.344,0.274,0.467,0
0.971,0.015,0.014,0.764,0.139,0
0.057,0.578,0.365,0.17,0.486,0
0.668,0.233,0.099,0.245,0.372,0
0.47,0.424,0.106,0.089,0.539,0
0.285,0.24,0.475,0.21,0.48,0
0.32,0.535,0.145,0.421,0.424,0
0.354,0.52,0.126,0.583,0.253,0
0.523,0.441,0.035,0.397,0.474,0
0.78,0.125,0.095,0.173,0.337,0
0.708,0.225,0.067,0.161,0.405,0
0.455,0.454,0.091,0.24,0.522,0
0.75,0.064,0.186,0.643,0.193,0
0.749,0.171,0.08,0.223,0.57,0
0.408,0.473,0.12,0.31,0.522,0
0.222,0.49,0.288,0.181,0.373,0
0.831,0.041,0.128,0.828,0.097,0
0.618,0.357,0.025,0.561,0.049,0
0.814,0.064,0.122,0.195,0.43,0
0.901,0.094,0.005,0.745,0.158,0
0.485,0.059,0.456,0.473,0.231,0
0.093,0.689,0.219,0.085,0.544,0
0.085,0.781,0.134,0.349,0.185,0
0.861,0.102,0.037,0.807,0.112,0
0.608,0.388,0.004,0.594,0.344,0
0.731,0.206,0.063,0.168,0.263,0
0.232,0.389,0.379,0.331,0.51,0
0.536,0.199,0.265,0.219,0.421,0
0.186,0.498,0.316,0.698,0.012,0
0.103,0.07,0.827,0.219,0.346,0
0.914,0.001,0.084,0.136,0.43,0
0.872,0.113,0.015,0.266,0.531,0
0.459,0.327,0.214,0.305,0.228,0
0.643,0.147,0.21,0.245,0.365,0
0.946,0.021,0.034,0.188,0.251,0
0.459,0.47,0.071,0.214,0.425,0
0.644,0.337,0.019,0.364,0.529,0
