@relation train_merge_svm

@attribute feature1 numeric
@attribute feature2 numeric
@attribute feature3 numeric
@attribute feature4 numeric
@attribute feature5 numeric
@attribute class {0,1,2}

@data
0.078,0.3,0.622,0.043,0.419,2
0.143,0.488,0.369,0.137,0.7,1
0.169,0.721,0.111,0.256,0.405,1
0.2,0.678,0.122,0.032,0.56,1
0.069,0.785,0.146,0.572,0.36,1
0.04,0.3,0.66,0,0.094,1
0.214,0.306,0.48,0.001,0.721,2
0.262,0.077,0.661,0.009,0.476,2
0.035,0.702,0.264,0.107,0.188,2
0.08,0.507,0.413,0.141,0.83,1
0.237,0.733,0.03,0.889,0.082,1
0.053,0.177,0.77,0.013,0.248,2
0.074,0.6,0.326,0,0.888,1
0.237,0.733,0.03,0.124,0.874,1
0.122,0.641,0.237,0,0.178,2
0.215,0.493,0.292,0.03,0.447,1
0.097,0.798,0.105,0.006,0.458,1
0.496,0.475,0.028,0.561,0.438,1
0.028,0.785,0.187,0.003,0.845,1
0.032,0.154,0.814,0,0.08,2
0.135,0.237,0.628,0.014,0.405,2
0.147,0.708,0.145,0.732,0.236,1
0.437,0.476,0.087,0.026,0.8,1
0.722,0.192,0.086,0.462,0.501,1
0.04,0.851,0.109,0.675,0.3,2
0.63,0.298,0.072,0.361,0.593,1
0.127,0.037,0.836,0.03,0.387,2
0.09,0.735,0.176,0.199,0.607,1
0.21,0.711,0.079,0.037,0.857,1
0.213,0.661,0.126,0.027,0.8,1
0.605,0.206,0.189,0.102,0.881,1
0.068,0.663,0.269,0.001,0.065,2
0.098,0.452,0.45,0.332,0.616,1
0.135,0.671,0.195,0.118,0.742,1
0.425,0.535,0.04,0.588,0.411,1
0.069,0.858,0.074,0.04,0.802,1
0.261,0.653,0.085,0.017,0.79,1
0.167,0.773,0.06,0.055,0.711,1
0.224,0.763,0.013,0.123,0.871,1
0.389,0.512,0.099,0.33,0.407,2
0.067,0.678,0.256,0.046,0.556,1
0.183,0.803,0.014,0.185,0.797,1
0.428,0.501,0.072,0.006,0.928,1
0.34,0.596,0.064,0.33,0.617,1
0.195,0.686,0.119,0.057,0.824,1
0.552,0.427,0.021,0.391,0.589,1
0.395,0.402,0.203,0.692,0.266,0
0.711,0.27,0.018,0.978,0.022,0
0.9,0.057,0.043,0.984,0.015,0
0.851,0.054,0.095,0.837,0.158,0
0.615,0.183,0.203,0.825,0.17,0
0.665,0.243,0.092,0.499,0.4,0
0.579,0.236,0.185,0.877,0.119,0
0.586,0.219,0.195,0.881,0.092,0
0.469,0.19,0.341,0.573,0.378,0
0.161,0.807,0.031,0.043,0.636,0
0.251,0.731,0.018,0.297,0.696,0
0.681,0.265,0.054,0.38,0.462,0
0.466,0.427,0.106,0.561,0.435,0
0.192,0.794,0.014,0.092,0.907,0
0.343,0.448,0.209,0.019,0.6,0
0.775,0.037,0.188,0.493,0.481,0
0.469,0.132,0.398,0.057,0.667,0
0.574,0.387,0.039,0.068,0.611,0
0.294,0.564,0.141,0.155,0.834,0
0.417,0.533,0.05,0.227,0.743,0
