@relation 'rabc_features-weka.filters.supervised.attribute.AttributeSelection-Eweka.attributeSelection.CfsSubsetEval -M-Sweka.attributeSelection.BestFirst -P 1 -D 1 -N 10'

@attribute task_id numeric
@attribute psy_feature1 numeric
@attribute psy_feature5 numeric
@attribute joint_feature1 numeric
@attribute class {0,1,2}

@data

2,10,4.479066,1.095122,0
3,12,4.476359,1.531618,2
5,16,5.282326,1.284016,1
1,2,4.185434,0.908591,0
2,8,3.717095,0.986219,0
3,12,3.710519,1.348851,0
4,2,3.489355,0.915507,0
5,8,3.744269,0.780985,0
2,8,3.451455,0.812076,0
3,5,3.226075,1.079641,0
5,7,7.094787,0.944487,1
3,8,2.717923,1.392979,1
5,7,5.802987,0.965012,0
1,2,4.538522,0.826736,0
2,8,3.969727,1.163662,0
3,12,4.502463,1.414713,1
5,7,4.498704,0.917005,0
3,8,4.198062,1.850719,1
1,2,4.094864,1.258931,2
2,8,4.251957,1.426146,2
3,7,4.352923,1.212682,2
5,7,4.445478,1.003627,0
2,11,5.38112,1.469555,1
3,9,3.762812,0.999619,1
5,6,4.589115,0.987276,0
2,8,4.05231,0.919456,0
3,6,4.063057,1.015261,0
4,2,4.036506,0.977073,0
1,2,3.901367,1.155794,0
2,14,3.400645,1.243372,0
5,6,3.393658,0.858214,0
1,2,4.657121,0.934785,0
2,8,4.515958,1.011097,0
3,7,3.946242,1.018883,0
3,12,4.301709,1.675526,2
3,9,3.57853,1.801323,1
4,2,4.217083,1.016977,0
5,7,5.32793,1.055112,0
1,2,4.445331,1.075576,0
2,8,5.047678,0.98038,1
3,10,3.350088,1.699401,2
4,2,2.916137,0.94629,0
5,7,4.917948,1.164346,0
1,2,3.406422,1.368617,1
2,8,3.649491,0.788975,0
3,7,4.131687,1.317402,1
4,2,4.009388,1.028378,0
5,7,3.817433,0.843951,1
2,10,3.258206,2.002646,0
3,5,2.917086,0.716907,0
4,2,3.016237,1.085383,0
5,7,4.000689,1.14243,0
1,2,3.670158,0.908591,0
3,7,3.438863,1.066963,0
4,1,3.169606,0.915507,0
5,7,3.850844,0.96049,0
1,2,3.685902,0.990447,0
2,8,3.455159,0.704696,0
3,2,3.377466,0.693526,0
2,8,4.94207,0.942556,0
3,18,4.223454,1.938315,1
5,10,4.426974,2.075785,2
1,2,3.953887,0.908591,0
2,8,3.422389,0.855231,0
3,8,3.185894,0.74885,0
4,2,1.627654,0.994175,0
5,7,3.561084,1.150083,0
1,2,3.706473,0.792357,0
2,8,3.358486,1.269265,0
1,2,3.909108,0.846382,0
2,8,3.368784,1.038005,0
3,3,3.104877,0.814876,0
4,2,3.488715,1.175452,0
5,7,3.58635,1.014411,0
1,2,3.784312,1.702586,2
2,8,4.840624,0.648848,0
3,5,2.41161,0.886336,0
4,2,3.247011,0.894985,0
1,2,3.647504,0.703954,0
2,8,3.439014,0.687942,0
3,7,3.92146,1.035843,0
4,2,2.781845,0.973653,0
2,9,4.623354,0.97048,1
3,5,4.459865,0.935897,1
4,2,1.857721,1.026098,0
5,7,4.915703,0.823774,0
1,2,4.892608,1.00518,0
2,8,5.179627,0.750389,0
3,2,1.596783,0.569211,0
4,2,2.224549,0.995315,0
5,8,4.657423,0.940313,0
2,8,4.360455,0.973019,1
3,6,5.654631,0.988752,2
2,10,3.864322,1.05349,1
3,7,3.093536,1.196875,0
1,2,3.066823,0.96589,0
2,8,3.570451,1.228395,0
3,7,3.586543,1.33288,2
5,7,4.149177,0.98832,0
1,2,3.176732,0.875849,0
1,2,3.995587,0.877486,0
3,7,3.620939,0.741934,0
4,2,3.050896,1.062581,0
5,7,3.83573,0.791421,0
2,8,3.797649,1.322066,0
1,2,6.251011,1.026463,1
2,9,4.564996,0.693273,0
3,10,4.219458,1.097424,1
4,3,3.188565,1.197114,0
1,2,4.541616,1.047745,1
2,8,3.995826,0.696826,0
3,6,3.931977,1.080794,0
4,2,3.601488,0.902966,0
2,8,3.765315,0.916663,0
3,9,3.667449,1.035349,0
5,7,4.448673,0.984145,0
3,5,3.758382,0.884196,0
5,7,3.635125,0.889523,0
1,2,5.252722,0.983898,0
2,8,3.371703,0.781106,0
3,8,3.417787,1.042429,0
1,2,5.794505,1.065753,0
3,7,3.754747,0.84863,0
2,8,4.783542,0.851677,1
3,8,4.19326,1.55714,2
4,3,3.476314,1.087663,0
1,2,5.853308,1.29331,0
2,8,3.704572,0.609501,0
3,8,3.672899,0.762845,0
5,7,5.855324,0.922223,0
1,2,5.325631,1.586352,1
2,8,3.483463,0.717135,0
3,6,4.185694,0.826567,0
1,2,5.18147,0.964253,0
2,13,6.312105,1.324859,0
3,7,4.034402,0.869212,0
4,2,2.99686,1.232457,0
5,7,5.47714,1.041545,0
1,2,5.537619,1.371891,1
2,11,5.832212,1.040797,0
3,5,4.701641,0.659771,0
4,2,3.289836,1.05688,0
5,7,5.590564,0.946227,0
1,2,4.727714,0.987172,0
2,8,4.337568,0.871477,0
3,5,4.048899,0.780463,0
3,8,3.339058,0.70571,0
5,7,4.668016,1.116339,0
1,2,5.612044,0.946245,0
2,8,5.015264,0.653925,0
3,7,3.981518,1.079641,0
5,7,4.225795,0.93753,0
2,8,4.533209,0.795575,0
5,7,3.879643,1.001191,1
1,2,4.485791,0.862753,0
2,12,4.290601,1.402284,0
3,10,4.128358,1.252035,1
5,9,4.150492,1.350112,1
1,2,3.64003,0.877486,0
2,8,3.250854,0.738205,0
3,2,3.13997,0.576292,0
1,2,4.984469,0.947882,0
2,8,4.892,0.919709,0
3,7,4.414368,0.891111,1
4,2,2.440765,0.912087,0
5,7,4.977835,0.895437,0
3,5,3.006312,1.160816,0
4,2,6.408688,1.079683,0
2,8,5.013164,1.137008,0
3,4,3.506631,0.755436,0
4,2,3.513744,0.933749,0
5,7,4.205279,0.975796,0
2,8,4.629398,0.863354,0
1,2,5.306196,0.843107,0
2,8,3.733265,0.686165,0
5,7,4.985496,0.962925,1
2,8,3.260765,0.772221,0
3,3,4.067144,0.699453,0
4,2,3.791195,0.981633,0
5,7,6.652536,1.208178,0
1,2,4.096242,0.810365,0
2,8,3.18945,1.08116,0
3,5,3.7363,0.63886,0
4,2,3.996101,1.006716,0
5,7,3.730318,0.864128,0
5,7,5.149257,0.951445,2
2,10,4.04139,1.27815,0
3,7,3.437098,1.062188,0
5,7,5.123771,1.039806,0
3,6,3.295283,0.943472,0
2,8,4.702139,0.886455,0
3,4,4.769537,1.232111,1
4,2,3.006776,0.848241,0
5,7,3.703772,0.991103,0
1,2,4.426246,0.895495,0
2,8,3.059064,0.752166,0
3,7,3.351255,0.850442,0
4,2,3.523456,0.922348,0
1,2,4.660529,0.825099,0
2,8,3.968782,0.674234,0
3,3,3.815871,0.580408,0
4,2,2.739084,0.997595,0
5,7,4.289719,1.110773,1
1,2,2.488381,0.998632,0
2,9,3.687866,0.935702,1
3,5,3.541463,0.796929,0
5,8,3.781682,2.098049,0
2,10,4.093473,1.272819,0
3,5,3.879328,0.897204,1
2,8,3.890653,0.685403,0
3,4,4.0526,0.614491,0
5,7,4.804256,0.909352,0
2,8,4.543385,0.995104,2
3,8,4.473364,1.3067,2
4,2,3.152967,1.088804,0
5,7,4.429462,1.013367,2
2,8,3.485899,0.911332,0
3,7,3.585223,0.986611,1
5,7,3.652439,0.876999,1
