@relation 'rabc_features-weka.filters.supervised.attribute.AttributeSelection-Eweka.attributeSelection.CfsSubsetEval -M-Sweka.attributeSelection.BestFirst -P 1 -D 1 -N 10'

@attribute task_id numeric
@attribute psy_feature1 numeric
@attribute psy_feature5 numeric
@attribute joint_feature1 numeric
@attribute class {0,1,2}

@data

2,10,4.479066,1.098288,0
3,12,4.476359,1.52448,2
5,16,5.282326,1.281079,1
1,2,4.185434,0.91667,0
2,8,3.717095,0.98907,0
3,12,3.710519,1.342565,0
4,2,3.489355,0.91545,0
5,8,3.744269,0.779199,0
2,8,3.451455,0.814424,0
3,5,3.226075,1.074609,0
5,7,7.094787,0.942327,1
3,8,2.717923,1.386487,1
5,7,5.802987,0.962805,0
1,2,4.538522,0.834088,0
2,8,3.969727,1.167026,0
3,12,4.502463,1.40812,1
5,7,4.498704,0.914908,0
3,8,4.198062,1.842093,1
1,2,4.094864,1.270125,2
2,8,4.251957,1.430269,2
3,7,4.352923,1.20703,2
5,7,4.445478,1.001331,0
2,11,5.38112,1.473804,1
3,9,3.762812,0.99496,1
5,6,4.589115,0.985018,0
2,8,4.05231,0.922114,0
3,6,4.063057,1.010529,0
4,2,4.036506,0.977012,0
1,2,3.901367,1.166071,0
2,14,3.400645,1.246967,0
5,6,3.393658,0.856251,0
1,2,4.657121,0.943097,0
2,8,4.515958,1.01402,0
3,7,3.946242,1.014135,0
3,12,4.301709,1.667717,2
3,9,3.57853,1.792927,1
4,2,4.217083,1.016913,0
5,7,5.32793,1.052699,0
1,2,4.445331,1.08514,0
2,8,5.047678,0.983215,1
3,10,3.350088,1.691481,2
4,2,2.916137,0.946231,0
5,7,4.917948,1.161683,0
1,2,3.406422,1.380786,1
2,8,3.649491,0.791256,0
3,7,4.131687,1.311262,1
4,2,4.009388,1.028314,0
5,7,3.817433,0.842021,1
2,10,3.258206,2.008436,0
3,5,2.917086,0.713565,0
4,2,3.016237,1.085315,0
5,7,4.000689,1.139817,0
1,2,3.670158,0.91667,0
3,7,3.438863,1.06199,0
4,1,3.169606,0.91545,0
5,7,3.850844,0.958293,0
1,2,3.685902,0.999253,0
2,8,3.455159,0.706733,0
3,2,3.377466,0.690293,0
2,8,4.94207,0.945281,0
3,18,4.223454,1.929282,1
5,10,4.426974,2.071038,2
1,2,3.953887,0.91667,0
2,8,3.422389,0.857703,0
3,8,3.185894,0.74536,0
4,2,1.627654,0.994112,0
5,7,3.561084,1.147453,0
1,2,3.706473,0.799403,0
2,8,3.358486,1.272935,0
1,2,3.909108,0.853907,0
2,8,3.368784,1.041006,0
3,3,3.104877,0.811078,0
4,2,3.488715,1.175378,0
5,7,3.58635,1.012091,0
1,2,3.784312,1.717725,2
2,8,4.840624,0.650724,0
3,5,2.41161,0.882205,0
4,2,3.247011,0.894929,0
1,2,3.647504,0.710213,0
2,8,3.439014,0.689931,0
3,7,3.92146,1.031015,0
4,2,2.781845,0.973592,0
2,9,4.623354,0.973286,1
3,5,4.459865,0.931536,1
4,2,1.857721,1.026033,0
5,7,4.915703,0.82189,0
1,2,4.892608,1.014118,0
2,8,5.179627,0.752559,0
3,2,1.596783,0.566558,0
4,2,2.224549,0.995252,0
5,8,4.657423,0.938162,0
2,8,4.360455,0.975832,1
3,6,5.654631,0.984143,2
2,10,3.864322,1.056536,1
3,7,3.093536,1.191297,0
1,2,3.066823,0.974478,0
2,8,3.570451,1.231946,0
3,7,3.586543,1.326668,2
5,7,4.149177,0.98606,0
1,2,3.176732,0.883637,0
1,2,3.995587,0.885289,0
3,7,3.620939,0.738476,0
4,2,3.050896,1.062515,0
5,7,3.83573,0.789611,0
2,8,3.797649,1.325889,0
1,2,6.251011,1.03559,1
2,9,4.564996,0.695277,0
3,10,4.219458,1.092309,1
4,3,3.188565,1.197039,0
1,2,4.541616,1.057061,1
2,8,3.995826,0.698841,0
3,6,3.931977,1.075756,0
4,2,3.601488,0.902909,0
2,8,3.765315,0.919313,0
3,9,3.667449,1.030523,0
5,7,4.448673,0.981895,0
3,5,3.758382,0.880075,0
5,7,3.635125,0.887488,0
1,2,5.252722,0.992647,0
2,8,3.371703,0.783364,0
3,8,3.417787,1.037571,0
1,2,5.794505,1.07523,0
3,7,3.754747,0.844675,0
2,8,4.783542,0.854139,1
3,8,4.19326,1.549882,2
4,3,3.476314,1.087595,0
1,2,5.853308,1.30481,0
2,8,3.704572,0.611263,0
3,8,3.672899,0.75929,0
5,7,5.855324,0.920114,0
1,2,5.325631,1.600457,1
2,8,3.483463,0.719208,0
3,6,4.185694,0.822714,0
1,2,5.18147,0.972827,0
2,13,6.312105,1.328689,0
3,7,4.034402,0.865161,0
4,2,2.99686,1.23238,0
5,7,5.47714,1.039163,0
1,2,5.537619,1.38409,1
2,11,5.832212,1.043806,0
3,5,4.701641,0.656696,0
4,2,3.289836,1.056814,0
5,7,5.590564,0.944063,0
1,2,4.727714,0.99595,0
2,8,4.337568,0.873997,0
3,5,4.048899,0.776826,0
1,2,5.945864,0.961265,0
2,8,3.852648,0.680002,0
3,8,3.339058,0.702421,0
5,7,4.668016,1.113786,0
1,2,5.612044,0.954659,0
2,8,5.015264,0.655816,0
3,7,3.981518,1.074609,0
5,7,4.225795,0.935386,0
2,8,4.533209,0.797875,0
5,7,3.879643,0.998902,1
1,2,4.485791,0.870424,0
2,12,4.290601,1.406338,0
3,10,4.128358,1.246199,1
5,9,4.150492,1.347025,1
1,2,3.64003,0.885289,0
2,8,3.250854,0.740339,0
3,2,3.13997,0.573606,0
1,2,4.984469,0.95631,0
2,8,4.892,0.922368,0
3,7,4.414368,0.886958,1
4,2,2.440765,0.91203,0
5,7,4.977835,0.893389,0
3,5,3.006312,1.155406,0
4,2,6.408688,1.079615,0
2,8,5.013164,1.140295,0
3,4,3.506631,0.751915,0
4,2,3.513744,0.93369,0
5,7,4.205279,0.973565,0
2,8,4.629398,0.86585,0
1,2,5.306196,0.850604,0
2,8,3.733265,0.688148,0
5,7,4.985496,0.960723,1
2,8,3.260765,0.774453,0
3,3,4.067144,0.696193,0
4,2,3.791195,0.981572,0
5,7,6.652536,1.205415,0
1,2,4.096242,0.817571,0
2,8,3.18945,1.084286,0
3,5,3.7363,0.635883,0
4,2,3.996101,1.006653,0
5,7,3.730318,0.862151,0
5,7,5.149257,0.949269,2
2,10,4.04139,1.281845,0
