@relation train_merge_svm

@attribute feature1 numeric
@attribute feature2 numeric
@attribute feature3 numeric
@attribute feature4 numeric
@attribute feature5 numeric
@attribute class {0,1,2}

@data
0.017,0.333,0.65,0.032,0.382,2
0.069,0.484,0.447,0.008,0.656,1
0.027,0.773,0.2,0.236,0.497,1
0.147,0.723,0.13,0.025,0.615,1
0.027,0.776,0.196,0.453,0.412,1
0.04,0.312,0.648,0.001,0.159,1
0.218,0.354,0.429,0.004,0.329,2
0.116,0.041,0.843,0.007,0.707,2
0.138,0.544,0.318,0.701,0.199,2
0.022,0.509,0.469,0.001,0.809,1
0.131,0.828,0.041,0.937,0.048,1
0.054,0.194,0.752,0.006,0.284,2
0.048,0.577,0.375,0,0.801,1
0.115,0.782,0.104,0.009,0.948,1
0.034,0.768,0.197,0,0.329,2
0.27,0.538,0.192,0.063,0.503,1
0.058,0.796,0.146,0.012,0.636,1
0.604,0.356,0.04,0.28,0.708,1
0.034,0.775,0.191,0.005,0.679,1
0.055,0.091,0.854,0,0.209,2
0.1,0.311,0.59,0.009,0.311,2
0.065,0.706,0.229,0.823,0.162,1
0.308,0.531,0.161,0.111,0.832,1
0.507,0.28,0.213,0.441,0.41,1
0.028,0.854,0.118,0.147,0.804,2
0.207,0.539,0.254,0.219,0.701,1
0.109,0.014,0.877,0.124,0.378,2
0.045,0.752,0.202,0.427,0.498,1
0.29,0.594,0.116,0.022,0.891,1
0.172,0.722,0.107,0.126,0.776,1
0.48,0.235,0.286,0.19,0.719,1
0.048,0.679,0.274,0.003,0.401,2
0.062,0.508,0.43,0.128,0.752,1
0.032,0.775,0.193,0.192,0.673,1
0.269,0.672,0.059,0.097,0.845,1
0.129,0.784,0.088,0.005,0.802,1
0.198,0.685,0.117,0.021,0.73,1
0.112,0.835,0.053,0.155,0.686,1
0.108,0.862,0.03,0.029,0.822,1
0.291,0.514,0.195,0.27,0.51,2
0.081,0.673,0.246,0.035,0.562,1
0.155,0.816,0.028,0.064,0.877,1
0.62,0.301,0.079,0.062,0.785,1
0.229,0.705,0.066,0.286,0.619,1
0.154,0.02,0.826,0.099,0.167,2
0.032,0.7,0.268,0.054,0.039,2
0.45,0.448,0.102,0.118,0.822,2
0.255,0.638,0.106,0.089,0.739,1
0.789,0.19,0.021,0.501,0.378,1
0.868,0.039,0.093,0.611,0.356,0
0.888,0.033,0.08,0.85,0.145,0
0.409,0.398,0.193,0.553,0.285,0
0.002,0.931,0.066,0.114,0.634,0
0.982,0.006,0.012,0.818,0.084,0
0.173,0.762,0.065,0.548,0.329,0
0.637,0.318,0.045,0.974,0.017,0
0.311,0.661,0.028,0.494,0.22,0
0.041,0.887,0.072,0.014,0.938,0
0.642,0.201,0.158,0.813,0.178,0
0.921,0.045,0.034,0.239,0.465,0
0.846,0.063,0.091,0.195,0.684,0
0.701,0.145,0.154,0.186,0.446,0
0.047,0.531,0.421,0.061,0.861,0
0.441,0.012,0.547,0.356,0.581,0
0.729,0.27,0.001,0.913,0.085,0
0.199,0.789,0.012,0.363,0.635,0
0.329,0.634,0.037,0.046,0.93,0
0.867,0.07,0.063,0.968,0.031,0
0.152,0.126,0.722,0,0.069,0
