@relation train_merge_svm

@attribute feature1 numeric
@attribute feature2 numeric
@attribute feature3 numeric
@attribute feature4 numeric
@attribute feature5 numeric
@attribute class {0,1,2}

@data
0.15,0.803,0.047,0.009,0.888,0
0.017,0.333,0.65,0.032,0.382,2
0.069,0.484,0.447,0.008,0.656,1
0.175,0.8,0.025,0.83,0.168,0
0.701,0.145,0.154,0.186,0.446,0
0.503,0.181,0.316,0.029,0.557,0
0.534,0.28,0.186,0.986,0.013,0
0.85,0.125,0.026,0.966,0.031,0
0.46,0.202,0.338,0.705,0.255,0
0.436,0.389,0.174,0.528,0.137,0
0.027,0.773,0.2,0.236,0.497,1
0.147,0.723,0.13,0.025,0.615,1
0.746,0.065,0.189,0.293,0.335,0
0.462,0.258,0.28,0.932,0.065,0
0.204,0.425,0.37,0.001,0.439,0
0.027,0.776,0.196,0.453,0.412,1
0.676,0.183,0.141,0.385,0.584,0
0.04,0.312,0.648,0.001,0.159,1
0.218,0.354,0.429,0.004,0.329,2
0.116,0.041,0.843,0.007,0.707,2
0.138,0.544,0.318,0.701,0.199,2
0.481,0.462,0.057,0.868,0.117,0
0.022,0.509,0.469,0.001,0.809,1
0.131,0.828,0.041,0.937,0.048,1
0.604,0.173,0.223,0.885,0.096,0
0.577,0.282,0.141,0.619,0.318,0
0.22,0.4,0.38,0.209,0.563,0
0.668,0.118,0.214,0.389,0.559,0
0.278,0.606,0.116,0.327,0.61,0
0.482,0.041,0.477,0.445,0.326,0
0.886,0.089,0.025,0.58,0.339,0
0.394,0.31,0.296,0.99,0.006,0
0.075,0.598,0.327,0.111,0.396,0
0.236,0.734,0.03,0.715,0.159,0
0.054,0.194,0.752,0.006,0.284,2
0.048,0.577,0.375,0,0.801,1
0.188,0.008,0.804,0.095,0.813,0
0.223,0.597,0.18,0.025,0.968,0
0.394,0.372,0.234,0.837,0.097,0
0.115,0.782,0.104,0.009,0.948,1
0.034,0.768,0.197,0,0.329,2
0.371,0.365,0.265,0.302,0.664,0
0.458,0.363,0.178,0.011,0.912,0
0.27,0.538,0.192,0.063,0.503,1
0.163,0.829,0.008,0.042,0.946,0
0.058,0.796,0.146,0.012,0.636,1
0.83,0.049,0.121,0.735,0.241,0
0.604,0.356,0.04,0.28,0.708,1
0.152,0.126,0.722,0,0.069,0
0.21,0.769,0.021,0.677,0.291,0
0.818,0.011,0.171,0.44,0.419,0
0.65,0.234,0.116,0.101,0.818,0
0.37,0.605,0.025,0.778,0.147,0
0.341,0.592,0.068,0.147,0.523,0
0.739,0.054,0.207,0.79,0.202,0
0.814,0.125,0.061,0.619,0.331,0
0.211,0.738,0.051,0.975,0.024,0
0.878,0.046,0.076,0.888,0.105,0
0.707,0.097,0.196,0.153,0.233,0
0.269,0.621,0.11,0.071,0.886,0
0.034,0.775,0.191,0.005,0.679,1
0.055,0.091,0.854,0,0.209,2
0.488,0.474,0.039,0.537,0.437,0
0.96,0.017,0.023,0.556,0.418,0
0.181,0.807,0.012,0.246,0.651,0
0.982,0.006,0.012,0.818,0.084,0
0.67,0.226,0.104,0.027,0.922,0
0.153,0.817,0.03,0.42,0.282,0
0.539,0.199,0.263,0.091,0.553,0
0.367,0.534,0.099,0.65,0.215,0
0.689,0.077,0.234,0.148,0.632,0
0.846,0.063,0.091,0.195,0.684,0
0.1,0.311,0.59,0.009,0.311,2
0.703,0.243,0.054,0.609,0.351,0
0.058,0.937,0.005,0.75,0.249,0
0.796,0.012,0.193,0.916,0.077,0
0.71,0.26,0.03,0.897,0.08,0
0.26,0.694,0.046,0.881,0.114,0
0.15,0.805,0.045,0.1,0.75,0
0.933,0.012,0.054,0.813,0.167,0
0.065,0.706,0.229,0.823,0.162,1
0.308,0.531,0.161,0.111,0.832,1
0.978,0.013,0.01,0.51,0.416,0
0.295,0.691,0.014,0.026,0.968,0
0.002,0.954,0.044,0.146,0.699,0
0.155,0.563,0.282,0.029,0.957,0
0.729,0.27,0.001,0.913,0.085,0
0.953,0.033,0.014,0.98,0.018,0
0.656,0.238,0.106,0.907,0.068,0
0.507,0.28,0.213,0.441,0.41,1
0.028,0.854,0.118,0.147,0.804,2
0.207,0.539,0.254,0.219,0.701,1
0.193,0.783,0.024,0.018,0.768,0
0.311,0.661,0.028,0.494,0.22,0
0.754,0.103,0.143,0.021,0.575,0
0.109,0.014,0.877,0.124,0.378,2
0.524,0.425,0.052,0.089,0.83,0
0.437,0.537,0.026,0.294,0.491,0
0.135,0.836,0.029,0.636,0.333,0
0.225,0.651,0.123,0.974,0.024,0
0.8,0.014,0.186,0.576,0.217,0
0.772,0.184,0.045,0.977,0.022,0
0.244,0.049,0.707,0.022,0.717,0
0.045,0.752,0.202,0.427,0.498,1
0.408,0.221,0.372,0.96,0.039,0
0.29,0.594,0.116,0.022,0.891,1
0.782,0.031,0.187,0.224,0.749,0
0.172,0.722,0.107,0.126,0.776,1
0.739,0.226,0.035,0.162,0.833,0
0.088,0.832,0.08,0.021,0.885,0
0.868,0.039,0.093,0.611,0.356,0
0.617,0.111,0.272,0.768,0.088,0
0.215,0.681,0.104,0.281,0.438,0
0.484,0.379,0.136,0.518,0.332,0
0.409,0.398,0.193,0.553,0.285,0
0.79,0.129,0.081,0.892,0.104,0
0.132,0.486,0.383,0.941,0.058,0
0.92,0.004,0.076,0.679,0.313,0
0.32,0.541,0.139,0.259,0.51,0
0.076,0.56,0.364,0.557,0.363,0
0.336,0.612,0.052,0.572,0.321,0
0.48,0.235,0.286,0.19,0.719,1
0.048,0.679,0.274,0.003,0.401,2
0.742,0.106,0.152,0.94,0.046,0
0.057,0.482,0.461,0.519,0.355,0
0.957,0.019,0.024,0.747,0.245,0
0.503,0.468,0.03,0.572,0.397,0
0.041,0.887,0.072,0.014,0.938,0
0.062,0.508,0.43,0.128,0.752,1
0.935,0.016,0.05,0.861,0.132,0
0.173,0.762,0.065,0.548,0.329,0
0.182,0.677,0.141,0.519,0.463,0
0.047,0.531,0.421,0.061,0.861,0
0.248,0.681,0.07,0.195,0.75,0
0.441,0.012,0.547,0.356,0.581,0
0.069,0.818,0.113,0.038,0.777,0
0.032,0.775,0.193,0.192,0.673,1
0.057,0.888,0.055,0.002,0.987,0
0.238,0.657,0.105,0.198,0.797,0
0.851,0.058,0.091,0.202,0.585,0
0.544,0.119,0.337,0.712,0.257,0
0.222,0.638,0.14,0.97,0.029,0
0.519,0.321,0.16,0.648,0.271,0
0.109,0.835,0.056,0.175,0.73,0
0.033,0.85,0.118,0.529,0.443,0
0.901,0.04,0.059,0.928,0.057,0
0.249,0.704,0.047,0.957,0.04,0
0.044,0.917,0.039,0.314,0.405,0
0.098,0.574,0.329,0.951,0.045,0
0.69,0.11,0.2,0.901,0.069,0
0.126,0.813,0.06,0.415,0.393,0
0.232,0.726,0.041,0.372,0.504,0
0.656,0.213,0.131,0.102,0.718,0
0.269,0.672,0.059,0.097,0.845,1
0.073,0.892,0.034,0.447,0.524,0
0.318,0.264,0.419,0.039,0.504,0
0.129,0.784,0.088,0.005,0.802,1
0.198,0.685,0.117,0.021,0.73,1
0.354,0.636,0.011,0.989,0.011,0
0.835,0.086,0.079,0.806,0.16,0
0.66,0.322,0.018,0.947,0.04,0
0.106,0.863,0.031,0.61,0.22,0
0.188,0.768,0.045,0.021,0.975,0
0.112,0.835,0.053,0.155,0.686,1
0.979,0.011,0.01,0.878,0.116,0
0.329,0.634,0.037,0.046,0.93,0
0.514,0.34,0.146,0.039,0.679,0
0.05,0.064,0.886,0.48,0.337,0
0.253,0.485,0.262,0.232,0.708,0
0.546,0.414,0.04,0.946,0.053,0
0.888,0.033,0.08,0.85,0.145,0
0.574,0.342,0.084,0.035,0.818,0
0.687,0.095,0.218,0.432,0.464,0
0.274,0.651,0.075,0.708,0.282,0
0.938,0.035,0.028,0.881,0.113,0
0.108,0.862,0.03,0.029,0.822,1
0.867,0.07,0.063,0.968,0.031,0
0.671,0.253,0.076,0.156,0.578,0
0.778,0.065,0.157,0.277,0.616,0
0.002,0.931,0.066,0.114,0.634,0
0.199,0.789,0.012,0.363,0.635,0
0.694,0.181,0.125,0.205,0.703,0
0.637,0.318,0.045,0.974,0.017,0
0.726,0.039,0.235,0.29,0.659,0
0.658,0.29,0.052,0.714,0.23,0
0.291,0.514,0.195,0.27,0.51,2
0.378,0.331,0.291,0.032,0.406,0
0.544,0.38,0.077,0.261,0.58,0
0.064,0.848,0.089,0.301,0.653,0
0.251,0.638,0.112,0.062,0.896,0
0.742,0.119,0.139,0.171,0.478,0
0.081,0.673,0.246,0.035,0.562,1
0.887,0.026,0.087,0.564,0.416,0
0.363,0.576,0.061,0.402,0.362,0
0.239,0.652,0.11,0.14,0.843,0
0.652,0.335,0.013,0.018,0.979,0
0.098,0.88,0.022,0.015,0.979,0
0.858,0.116,0.025,0.172,0.824,0
0.264,0.703,0.033,0.867,0.095,0
0.738,0.208,0.055,0.934,0.066,0
0.562,0.375,0.063,0.37,0.624,0
0.903,0.01,0.088,0.745,0.201,0
0.155,0.816,0.028,0.064,0.877,1
0.298,0.674,0.028,0.495,0.428,0
0.62,0.301,0.079,0.062,0.785,1
0.116,0.78,0.104,0.457,0.479,0
0.167,0.121,0.712,0,0.069,0
0.421,0.381,0.198,0.076,0.888,0
0.229,0.705,0.066,0.286,0.619,1
0.921,0.045,0.034,0.239,0.465,0
0.642,0.201,0.158,0.813,0.178,0
0.417,0.39,0.193,0.796,0.195,0
0.154,0.02,0.826,0.099,0.167,2
0.032,0.7,0.268,0.054,0.039,2
0.696,0.138,0.166,0.042,0.839,0
0.45,0.448,0.102,0.118,0.822,2
0.623,0.206,0.171,0.217,0.695,0
0.255,0.638,0.106,0.089,0.739,1
0.789,0.19,0.021,0.501,0.378,1
