@relation rabc_sampled_features

@attribute dummy numeric
@attribute mono_feature1 numeric
@attribute bi_feature678 numeric
@attribute bi_feature809 numeric
@attribute bi_feature919 numeric
@attribute bi_feature1223 numeric
@attribute bi_feature1301 numeric
@attribute projection1 numeric
@attribute projection2 numeric
@attribute projection3 numeric
@attribute class {0,1,2}

@data
9,0,0,0,0.031847,0,0,0.578509,0.611511,0.707229,0
9,0,0,0,0.010969,0,0,0.274426,0.282083,0.316249,0
9,0,0,0,0.008403,0,0,0.455039,0.477802,0.553458,2
9,0.001348,0,0,0.00135,0,0,0.468491,0.500396,0.576554,0
9,0.000425,0,0,0.003825,0,0,0.742202,0.793704,0.923437,1
9,0,0,0,0.023148,0,0,0.547221,0.577897,0.672255,2
9,0.030176,0,0,0.006711,0,0,0.365861,0.383829,0.439035,2
9,0,0,0,0.027523,0,0,0.240075,0.239199,0.268390,0
9,0,0,0,0.008929,0,0,0.503163,0.531879,0.614289,0
9,0.044004,0,0,0.001101,0,0,0.513982,0.550722,0.636099,0
9,0.074713,0,0,0.046243,0,0,0.388372,0.402393,0.461949,0
9,0.007564,0,0,0.015152,0,0,0.321349,0.334703,0.376691,0
9,0.041667,0,0,0.010526,0,0,0.200153,0.203990,0.222921,0
9,0.004004,0,0,0.003006,0,0,0.655980,0.700661,0.812834,0
9,0,0,0,0.00095,0,0,0.824327,0.883534,1.029026,0
9,0,0,0,0.037037,0,0,0.605263,0.639742,0.742554,0
9,0,0,0,0.010799,0,0,0.232935,0.233956,0.257123,0
9,0,0,0,0.019608,0,0,0.226451,0.232582,0.257773,0
9,0.013464,0,0,0.007353,0,0,0.502585,0.533622,0.616856,0
9,0.017189,0,0,0.001012,0,0,0.717568,0.769280,0.895257,0
9,0.038835,0,0,0.009756,0,0,0.373168,0.396663,0.453903,0
9,0.013722,0,0,0.024055,0,0,0.233492,0.234217,0.256738,0
9,0.038647,0,0,0.009709,0,0,0.500816,0.534513,0.617878,2
9,0,0,0,0.007843,0,0,0.409778,0.431255,0.492028,0
9,0,0,0,0,0,0,0.831745,0.891808,1.038817,0
9,0,0,0,0.032258,0,0,0.508668,0.537685,0.622375,0
9,0,0,0,0.023758,0,0,0.273454,0.279966,0.309445,0
9,0,0,0,0,0,0,0.111301,0.112754,0.118087,0
9,0,0,0,0.007407,0,0,0.571435,0.609134,0.705670,0
9,0.007154,0,0,0.001591,0,0,0.687200,0.736248,0.855355,0
9,0.017647,0,0,0.023669,0,0,0.495484,0.521389,0.603270,0
9,0,0,0,0.03118,0,0,0.217031,0.214721,0.239097,0
9,0,0,0,0,0,0,0.439303,0.462460,0.529631,0
9,0,0,0,0.007952,0,0,0.548775,0.582780,0.672615,0
9,0,0,0,0.002857,0,0,0.869944,0.932483,1.087561,0
9,0,0,0,0.019608,0,0,0.573963,0.606104,0.703445,0
9,0,0,0,0.013582,0,0,0.309512,0.316459,0.355735,1
9,0,0,0,0,0,0,0.427786,0.451616,0.517031,2
9,0,0,0,0.003932,0,0,0.567205,0.602972,0.696627,1
9,0.007042,0,0,0.002643,0,0,0.646423,0.692332,0.805589,1
9,0.027933,0,0,0.033708,0,0,0.417933,0.436587,0.504410,0
9,0.023256,0,0,0.004237,0,0,0.151777,0.162748,0.166540,0
9,0.04918,0,0,0.016529,0,0,0.239731,0.250045,0.284334,0
9,0.00846,0,0,0.001695,0,0,0.410514,0.441533,0.506374,0
9,0.002894,0,0,0.001449,0,0,0.809120,0.867779,1.010853,0
9,0.011494,0,0,0.034682,0,0,0.407433,0.425995,0.488222,0
9,0,0,0,0.014842,0,0,0.223917,0.225454,0.246989,0
9,0,0,0,0,0,0,0.528524,0.560899,0.648054,1
9,0,0,0,0.007133,0,0,0.599707,0.637556,0.739231,2
9,0,0,0,0,0,0,0.856980,0.918666,1.071127,1
9,0,0,0,0.025641,0,0,0.605750,0.640733,0.741224,0
9,0,0,0,0.017685,0,0,0.298562,0.304741,0.341102,2
9,0,0,0,0.019608,0,0,0.386154,0.398634,0.455145,0
9,0.005222,0,0,0.005229,0,0,0.572995,0.609494,0.706370,1
9,0,0,0,0.00417,0,0,0.820640,0.878337,1.023708,2
9,0,0,0,0.028249,0,0,0.623014,0.660209,0.765037,1
9,0,0,0,0.012545,0,0,0.205267,0.206650,0.223616,1
9,0,0,0,0.008547,0,0,0.377305,0.394117,0.457017,2
9,0,0,0,0.001208,0,0,0.429623,0.454716,0.525537,1
9,0.020647,0,0,0,0,0,0.649144,0.696062,0.808142,0
9,0,0,0,0.012903,0,0,0.629380,0.667474,0.773079,0
9,0,0,0,0.017986,0,0,0.311046,0.318010,0.359602,2
9,0.119658,0,0,0,0,0,0.128984,0.132251,0.142324,0
9,0,0,0,0.003106,0,0,0.596207,0.636313,0.736124,0
9,0.00309,0,0,0.004329,0,0,0.767216,0.821380,0.956649,2
9,0,0,0,0.016854,0,0,0.630254,0.667018,0.774239,0
9,0.021127,0,0,0.010582,0,0,0.193485,0.199913,0.214315,0
9,0.018868,0,0,0,0,0,0.340599,0.360713,0.408770,0
9,0,0,0,0.002967,0,0,0.586920,0.623663,0.723375,0
9,0,0,0,0,0,0,0.833359,0.893063,1.040658,0
9,0,0,0,0.034483,0,0,0.564562,0.594816,0.689399,0
9,0,0,0,0.028455,0,0,0.224718,0.225426,0.247288,0
9,0,0,0,0.028302,0,0,0.225155,0.228260,0.255350,0
9,0,0,0,0.011309,0,0,0.550553,0.582671,0.673333,0
9,0,0,0,0.003333,0,0,0.751708,0.804097,0.935484,0
9,0.016129,0,0,0.043243,0,0,0.448903,0.471376,0.544859,0
9,0,0,0,0.02649,0,0,0.220162,0.221199,0.243617,0
9,0,0,0,0,0,0,0.474330,0.503805,0.582629,1
9,0,0,0,0,0,0,0.640465,0.683373,0.794278,0
9,0,0,0,0,0,0,0.826198,0.885572,1.031868,0
9,0,0,0,0.028736,0,0,0.631449,0.669303,0.778733,0
9,0,0,0,0.021818,0,0,0.286328,0.290849,0.326737,0
9,0,0,0,0.008065,0,0,0.302442,0.323827,0.362676,1
9,0,0,0,0.00367,0,0,0.438201,0.461838,0.534578,0
9,0.012012,0,0.000751,0.001503,0,0,0.643966,0.690006,0.800636,1
9,0.009569,0,0,0.019231,0,0,0.382317,0.401895,0.461823,0
9,0,0,0,0.022556,0,0,0.270812,0.278212,0.312634,0
9,0.007874,0,0,0.007937,0,0,0.045725,0.046242,0.036661,1
9,0.038321,0,0,0.003656,0,0,0.262193,0.282366,0.312400,0
9,0.04497,0,0,0.000763,0,0,0.479992,0.515548,0.596074,0
9,0.006329,0,0,0.012739,0,0,0.392522,0.418000,0.477170,0
9,0,0,0,0.026168,0,0,0.289544,0.295575,0.330850,0
9,0,0,0,0.023077,0,0,0.520208,0.548459,0.634698,0
9,0,0,0,0.009709,0,0,0.585020,0.620974,0.720063,0
9,0.003182,0,0,0.003185,0,0,0.744521,0.795894,0.926651,0
9,0,0,0,0.01227,0,0,0.614756,0.649460,0.753197,0
9,0.00708,0,0,0.019504,0,0,0.234302,0.237951,0.262655,0
9,0,0,0,0.018182,0,0,0.421319,0.438326,0.504446,1
9,0,0,0,0.005792,0,0,0.372403,0.391045,0.443480,0
9,0.002796,0,0.000933,0.003731,0,0,0.774102,0.828401,0.965061,0
9,0,0,0,0.020134,0,0,0.526368,0.553419,0.639619,0
9,0.001957,0,0,0.017647,0,0,0.266954,0.272317,0.305596,0
9,0,0,0,0.02521,0,0,0.400311,0.421513,0.486255,0
9,0,0,0,0.006515,0,0,0.457005,0.481861,0.559660,0
9,0.00237,0,0,0.005534,0,0,0.761245,0.815013,0.949211,0
9,0,0,0,0.030457,0,0,0.635257,0.672911,0.782390,0
9,0,0,0,0.004839,0,0,0.292159,0.303231,0.337337,0
9,0,0,0,0.015504,0,0,0.361209,0.380198,0.435102,0
9,0,0,0,0.010545,0,0,0.469759,0.494836,0.572468,0
9,0.002913,0,0,0.002915,0,0,0.803011,0.859676,1.001530,0
9,0,0,0,0.027322,0,0,0.613635,0.649521,0.754653,0
9,0,0,0,0.013554,0,0,0.285187,0.294643,0.331323,0
9,0,0,0,0,0,0,0.359764,0.376389,0.425262,0
9,0,0,0,0.00299,0,0,0.513702,0.545582,0.631279,1
9,0.012163,0,0,0.004233,0,0.000529,0.715867,0.766934,0.892904,2
9,0,0,0,0.005291,0,0,0.550809,0.583922,0.674225,0
9,0,0,0,0.022968,0,0,0.279713,0.286448,0.322567,1
9,0,0,0,0.012821,0,0,0.488084,0.515001,0.594501,0
9,0.004167,0,0,0,0,0,0.420148,0.442211,0.510419,0
9,0.014039,0,0,0.001081,0,0,0.618185,0.661278,0.767481,0
9,0,0,0,0.019481,0,0,0.564653,0.596854,0.693084,0
9,0.007547,0,0,0.015123,0,0,0.176563,0.182318,0.192817,0
9,0,0,0,0.03125,0,0,0.545387,0.574751,0.664336,1
9,0,0,0,0.003552,0,0,0.430805,0.452514,0.524234,0
9,0.000997,0,0,0.003992,0,0,0.772094,0.826671,0.961197,0
9,0,0,0,0.02551,0,0,0.620376,0.655332,0.760967,0
9,0,0,0,0.014469,0,0,0.268165,0.276445,0.311332,0
9,0,0,0,0.017241,0,0,0.245003,0.252790,0.283222,0
9,0.004794,0,0,0.004798,0,0,0.399336,0.422716,0.486088,0
9,0.017062,0,0,0.001898,0,0,0.630022,0.674739,0.783691,0
9,0,0,0,0.046512,0,0,0.567706,0.598029,0.693997,0
9,0.010033,0,0,0.01005,0,0,0.235445,0.245941,0.270279,0
9,0.035928,0,0,0.006024,0,0,0.327183,0.347068,0.394560,1
9,0.046398,0,0,0.003667,0,0,0.203925,0.221993,0.242587,0
9,0.033708,0,0,0.00375,0,0,0.448438,0.480628,0.554310,0
9,0.091892,0,0,0.021739,0,0,0.361672,0.382740,0.437486,0
9,0,0,0,0.01107,0,0,0.217498,0.220215,0.240978,0
9,0,0,0,0.02521,0,0,0.375479,0.392185,0.448337,0
9,0.017493,0,0,0.00292,0,0,0.452049,0.480673,0.553871,0
9,0.01056,0,0,0.003171,0,0,0.753330,0.806594,0.939969,0
9,0,0,0,0.033333,0,0,0.598956,0.632732,0.734928,0
9,0,0,0,0.015306,0,0,0.319589,0.331370,0.374385,0
9,0,0,0,0.017391,0,0,0.339972,0.353694,0.402689,0
9,0.007491,0,0,0.005629,0,0,0.446905,0.471144,0.545459,0
9,0,0,0,0.006897,0,0,0.774394,0.827830,0.964040,1
9,0,0,0,0.016667,0,0,0.611614,0.647820,0.753370,0
9,0,0,0,0.004926,0,0,0.327574,0.340640,0.385672,0
9,0,0,0,0.024194,0,0,0.453650,0.469710,0.538217,0
9,0,0,0,0.004983,0,0,0.538931,0.570315,0.660274,0
9,0.001167,0,0,0.007009,0,0,0.751633,0.803568,0.935433,0
9,0,0,0,0.02809,0,0,0.575347,0.605280,0.702468,0
9,0,0,0,0.024074,0,0,0.217695,0.219587,0.239698,0
9,0,0,0,0.020202,0,0,0.326985,0.338086,0.384882,0
9,0,0,0,0.006065,0,0,0.669115,0.712940,0.829276,2
9,0,0,0,0.003226,0,0,0.795796,0.851465,0.991778,1
9,0,0,0,0.029557,0,0,0.625778,0.661356,0.768207,0
9,0,0,0,0.023438,0,0,0.290287,0.302479,0.337822,0
9,0.017391,0,0,0.026316,0,0,0.148705,0.147453,0.159562,0
9,0.003883,0,0,0.007782,0,0,0.388326,0.407224,0.470545,0
9,0.016018,0,0,0.003817,0,0,0.765491,0.819582,0.954474,0
9,0,0,0,0.021978,0,0,0.609048,0.643371,0.746742,0
9,0,0,0,0.029795,0,0,0.223390,0.226251,0.247938,0
9,0,0,0,0.02381,0,0,0.235237,0.235536,0.265859,1
9,0.007987,0,0,0.0064,0,0,0.383588,0.404975,0.465628,0
9,0,0,0,0.01218,0,0,0.739152,0.788574,0.917666,0
9,0,0,0,0,0,0,0.600800,0.636370,0.737976,0
9,0,0,0,0.013937,0,0,0.313929,0.326360,0.367416,1
9,0.057143,0,0,0.009615,0,0,0.218146,0.230106,0.251621,0
9,0.01721,0,0,0.00816,0,0,0.596217,0.635148,0.735420,0
9,0.013158,0,0.001317,0.003292,0,0,0.639271,0.684815,0.795759,1
9,0,0,0,0.025157,0,0,0.587462,0.621009,0.720143,0
9,0.003866,0,0,0.009032,0,0,0.253466,0.265072,0.293663,1
9,0.028037,0,0,0.037736,0,0,0.310262,0.316388,0.360074,0
9,0.013769,0,0,0.008621,0,0,0.444591,0.469464,0.539913,0
9,0.001431,0,0,0.001433,0,0,0.812974,0.871208,1.015568,0
9,0,0,0,0.035088,0,0,0.614772,0.648646,0.753563,0
9,0,0,0,0.014184,0,0,0.299623,0.309355,0.346374,0
9,0.078261,0,0,0.008772,0,0,0.185613,0.193958,0.209535,0
9,0.024862,0,0,0.002766,0,0,0.254890,0.273202,0.306149,0
9,0.037893,0,0,0.0037,0,0,0.592049,0.633462,0.735499,1
9,0,0,0,0.037975,0,0,0.500575,0.525089,0.607090,0
9,0.009728,0,0,0.017544,0,0,0.159607,0.165631,0.172319,0
9,0,0,0,0.041322,0,0,0.428872,0.444936,0.512636,0
9,0,0,0,0.007018,0,0,0.606204,0.644951,0.749613,0
9,0.021292,0,0,0.004261,0,0,0.662509,0.710289,0.825811,0
9,0.005291,0,0,0.037234,0,0,0.496598,0.521797,0.603047,0
9,0,0,0,0.014151,0,0,0.258738,0.265714,0.292050,0
9,0,0,0,0.019417,0,0,0.313852,0.321159,0.363774,0
9,0,0,0,0.005593,0,0,0.579157,0.618087,0.716558,0
9,0,0,0,0.002183,0,0,0.785292,0.840893,0.979113,0
9,0,0,0,0.012346,0,0,0.530955,0.561692,0.648479,0
9,0.028571,0,0,0.019678,0,0,0.192787,0.198240,0.211064,0
9,0,0,0,0.021127,0,0,0.445012,0.465452,0.534816,0
9,0.005882,0,0,0.002946,0,0,0.458853,0.485566,0.560502,0
9,0,0,0,0.005034,0,0,0.795929,0.850939,0.991404,0
9,0,0,0,0.02439,0,0,0.566470,0.597304,0.694159,0
9,0,0,0,0.007949,0,0,0.299409,0.309992,0.345364,0
9,0.009804,0,0,0,0,0,0.103210,0.107281,0.107992,0
9,0.003704,0,0,0.009276,0,0,0.360209,0.378334,0.433021,0
9,0,0,0,0.007823,0,0,0.765439,0.817155,0.951158,0
9,0,0,0,0.038217,0,0,0.546068,0.572619,0.665160,0
9,0.0217,0,0,0.012681,0,0,0.138586,0.140944,0.145238,1
9,0,0,0,0.018519,0,0,0.374481,0.387547,0.442873,0
9,0,0,0,0.005455,0,0,0.489816,0.518134,0.600257,0
9,0,0,0,0.004608,0,0,0.804227,0.860368,1.002740,1
9,0,0,0,0.006061,0,0,0.616632,0.653049,0.756477,0
9,0,0,0,0.011628,0,0,0.246182,0.251516,0.279199,0
9,0,0,0,0.032967,0,0,0.303432,0.301473,0.341851,0
9,0.016447,0,0,0.004942,0,0,0.466978,0.493376,0.570993,0
9,0.007067,0,0,0.004717,0,0,0.746659,0.800050,0.932190,0
9,0,0,0,0.017544,0,0,0.438325,0.465235,0.533745,0
9,0.012968,0,0,0.012987,0,0,0.222833,0.232302,0.256123,0
9,0,0,0,0.020619,0,0,0.142718,0.140522,0.150087,0
9,0.00235,0,0,0.005882,0,0,0.585261,0.622035,0.721592,0
9,0,0,0,0.002584,0,0,0.764950,0.819096,0.953839,0
9,0.039773,0,0,0.022857,0,0,0.369147,0.388334,0.447386,0
9,0.010081,0,0,0.022222,0,0,0.234465,0.241817,0.266952,0
9,0,0,0,0.014706,0,0,0.469551,0.494567,0.568203,1
9,0,0,0,0.005382,0,0,0.742166,0.792536,0.923158,2
9,0,0,0,0.002326,0,0,0.810915,0.867761,1.011242,2
9,0,0,0,0.04908,0,0,0.520373,0.544819,0.629242,0
9,0,0,0,0.020183,0,0,0.284008,0.292856,0.328791,2
9,0,0,0,0.056075,0,0,0.371631,0.377292,0.433236,0
9,0,0,0,0.00597,0,0,0.605279,0.644944,0.748455,0
9,0.004651,0,0,0.006206,0,0,0.747762,0.799864,0.931560,0
9,0,0,0,0.018868,0,0,0.592870,0.625074,0.723609,0
9,0,0,0,0.015101,0,0,0.250045,0.256710,0.285091,0
9,0,0,0,0.048544,0,0,0.434920,0.448792,0.518899,0
9,0,0,0,0.005935,0,0,0.525514,0.557133,0.643052,0
9,0,0,0,0.002622,0,0,0.740658,0.792743,0.922152,0
9,0,0,0,0.02454,0,0,0.617854,0.651868,0.755100,0
9,0,0,0,0.020408,0,0,0.223536,0.225976,0.249085,0
9,0,0,0,0.008547,0,0,0.382046,0.398236,0.454001,0
9,0.005731,0,0,0.007174,0,0,0.431575,0.456327,0.525904,0
9,0.02607,0,0,0.002676,0,0,0.759668,0.814087,0.948533,1
9,0.040541,0,0,0.020408,0,0,0.240314,0.252968,0.285214,0
9,0,0,0,0.017606,0,0,0.263500,0.271324,0.301792,0
9,0.009174,0,0,0,0,0,0.039826,0.054694,0.034922,0
9,0.015203,0,0,0,0,0,0.035496,0.049612,0.031294,0
9,0.056202,0,0,0,0,0,0.019576,0.026725,0.016924,0
9,0.024845,0,0,0,0,0,0.030369,0.040782,0.026946,0
9,0,0,0,0.021382,0,0,0.258923,0.263027,0.292545,0
9,0.06,0,0,0.030303,0,0,0.079667,0.073413,0.070666,0
9,0,0,0,0.020755,0,0,0.426897,0.446991,0.513080,0
9,0,0,0,0,0,0,0.794374,0.851071,0.992297,0
9,0.028736,0,0,0.028902,0,0,0.445928,0.468316,0.538506,0
9,0.004702,0,0,0.012559,0.00157,0,0.254280,0.268082,0.292048,1
9,0.016529,0,0,0,0,0,0.164311,0.171982,0.188878,0
9,0.040706,0.001359,0,0.006793,0,0,0.267407,0.283811,0.320116,1
9,0.015512,0,0,0,0,0,0.702587,0.753629,0.875972,0
9,0,0,0,0.026316,0,0,0.582111,0.612919,0.710959,0
9,0.026534,0,0,0.009129,0,0,0.554269,0.589862,0.680896,0
9,0,0,0,0.025974,0,0,0.179366,0.175227,0.189837,0
9,0,0,0,0.008991,0,0,0.548286,0.582156,0.672345,0
9,0.035813,0,0,0.001838,0.000919,0,0.646555,0.693070,0.805065,1
9,0,0,0,0.041958,0,0,0.473353,0.492720,0.569177,0
9,0,0,0,0.01848,0,0,0.228900,0.229451,0.252254,0
9,0,0,0,0.020202,0,0,0.360262,0.373897,0.428892,0
9,0,0,0,0.01487,0,0,0.389987,0.408031,0.469452,0
9,0.008043,0,0,0.006711,0,0,0.751554,0.804236,0.936089,0
9,0,0,0,0.031056,0,0,0.563210,0.592416,0.687031,0
9,0,0,0,0.023033,0,0,0.268681,0.274085,0.302617,0
9,0,0,0,0.023622,0,0,0.420093,0.437704,0.502309,0
9,0,0,0,0.01676,0,0,0.456134,0.482140,0.554634,0
9,0.013356,0,0,0.004177,0,0,0.704536,0.753779,0.876706,1
9,0,0,0,0.03012,0,0,0.613307,0.648313,0.753387,0
9,0,0,0,0.011928,0,0,0.206302,0.210082,0.226823,1
