@relation 'rabc_features-weka.filters.supervised.attribute.AttributeSelection-Eweka.attributeSelection.CfsSubsetEval -M-Sweka.attributeSelection.BestFirst -P 1 -D 1 -N 10'

@attribute task_id numeric
@attribute joint_feature1 numeric
@attribute class {0,1,2}

@data

2,1.096888,0
3,1.523314,2
5,1.282958,1
1,0.905464,0
2,0.987809,0
3,1.341538,0
4,0.915235,0
5,0.780342,0
2,0.813385,0
3,1.073787,0
5,0.943709,1
3,1.385426,1
5,0.964217,0
1,0.823891,0
2,1.165539,0
3,1.407043,1
5,0.91625,0
3,1.840684,1
1,1.254598,2
2,1.428446,2
3,1.206107,2
5,1.0028,0
2,1.471925,1
3,0.994199,1
5,0.986463,0
2,0.920938,0
3,1.009756,0
4,0.976783,0
1,1.151816,0
2,1.245377,0
5,0.857507,0
1,0.931568,0
2,1.012727,0
3,1.013359,0
3,1.666442,2
3,1.791556,1
4,1.016675,0
5,1.054243,0
1,1.071874,0
2,0.981961,1
3,1.690187,2
4,0.946009,0
5,1.163387,0
1,1.363907,1
2,0.790247,0
3,1.310259,1
4,1.028073,0
5,0.843256,1
2,2.005876,0
3,0.71302,0
4,1.085061,0
5,1.141489,0
1,0.905464,0
3,1.061177,0
4,0.915235,0
5,0.959699,0
1,0.987038,0
2,0.705832,0
3,0.689765,0
2,0.944076,0
3,1.927806,1
5,2.074075,2
1,0.905464,0
2,0.85661,0
3,0.744789,0
4,0.99388,0
5,1.149136,0
1,0.78963,0
2,1.271312,0
1,0.843469,0
2,1.039679,0
3,0.810458,0
4,1.175103,0
5,1.013575,0
1,1.696726,2
2,0.649895,0
3,0.881531,0
4,0.89472,0
1,0.701531,0
2,0.689051,0
3,1.030226,0
4,0.973364,0
2,0.972045,1
3,0.930823,1
4,1.025793,0
5,0.823095,0
1,1.001721,0
2,0.7516,0
3,0.566125,0
4,0.995019,0
5,0.939538,0
2,0.974588,1
3,0.983391,2
2,1.055189,1
3,1.190386,0
1,0.962566,0
2,1.230376,0
3,1.325653,2
5,0.987506,0
1,0.872835,0
1,0.874466,0
3,0.737911,0
4,1.062266,0
5,0.790769,0
2,1.324198,0
1,1.02293,1
2,0.694391,0
3,1.091473,1
4,1.196759,0
1,1.044139,1
2,0.69795,0
3,1.074933,0
4,0.902698,0
2,0.918141,0
3,1.029735,0
5,0.983335,0
3,0.879402,0
5,0.88879,0
1,0.980512,0
2,0.782365,0
3,1.036777,0
1,1.062085,0
3,0.844029,0
2,0.85305,1
3,1.548697,2
4,1.087341,0
1,1.288859,0
2,0.610484,0
3,0.758709,0
5,0.921464,0
1,1.580892,1
2,0.718291,0
3,0.822085,0
1,0.960934,0
2,1.326995,0
3,0.864499,0
4,1.232092,0
5,1.040687,0
1,1.36717,1
2,1.042476,0
3,0.656194,0
4,1.056567,0
5,0.945447,0
1,0.983775,0
2,0.872883,0
3,0.776232,0
1,0.949514,0
2,0.679135,0
3,0.701884,0
5,1.115419,0
1,0.942988,0
2,0.65498,0
3,1.073787,0
5,0.936758,0
1,0.859783,0
2,1.404545,0
3,1.245246,1
5,1.349,1
1,0.874466,0
2,0.739395,0
3,0.573167,0
1,0.94462,0
2,0.921193,0
3,0.88628,1
4,0.911816,0
5,0.894699,0
3,1.154522,0
4,1.079362,0
2,1.138841,0
3,0.75134,0
4,0.933472,0
5,0.974993,0
2,0.864746,0
1,0.840206,0
2,0.687271,0
5,0.962132,1
2,0.773466,0
3,0.695661,0
4,0.981342,0
5,1.207183,0
1,0.807576,0
2,1.082903,0
3,0.635396,0
4,1.006417,0
5,0.863416,0
5,0.950661,2
2,1.280211,0
3,1.056428,0
5,1.038949,0
3,0.938356,0
2,0.887884,0
3,1.225431,1
4,0.847989,0
5,0.990287,0
1,0.892413,0
2,0.753379,0
3,0.84583,0
4,0.922074,0
1,0.822259,0
2,0.675321,0
3,0.577261,0
4,0.997299,0
5,1.109858,1
1,0.995195,0
2,0.937211,1
3,0.792608,0
5,2.096321,0
2,1.274872,0
3,0.892339,1
2,0.686508,0
3,0.61116,0
5,0.908603,0
2,0.996709,2
3,1.299615,2
4,1.088481,0
5,1.012532,2
2,0.912802,0
3,0.981262,1
5,0.876277,1
