@relation train_merge_svm

@attribute feature1 numeric
@attribute feature2 numeric
@attribute feature3 numeric
@attribute feature4 numeric
@attribute feature5 numeric
@attribute class {0,1,2}

@data
0.087,0.875,0.038,0.071,0.816,0
0.017,0.339,0.643,0.01,0.394,2
0.064,0.471,0.464,0.037,0.586,1
0.03,0.95,0.019,0.976,0.024,0
0.538,0.226,0.236,0.392,0.404,0
0.113,0.229,0.658,0.06,0.549,0
0.377,0.398,0.226,0.956,0.042,0
0.729,0.228,0.042,0.937,0.057,0
0.378,0.196,0.426,0.744,0.203,0
0.218,0.551,0.23,0.018,0.292,0
0.027,0.75,0.223,0.414,0.291,1
0.029,0.766,0.206,0.034,0.606,1
0.461,0.085,0.454,0.084,0.519,0
0.782,0.092,0.126,0.868,0.127,0
0.168,0.466,0.366,0.051,0.478,0
0.004,0.805,0.19,0.14,0.753,1
0.693,0.168,0.139,0.865,0.127,0
0.01,0.339,0.651,0,0.163,1
0.151,0.373,0.476,0.014,0.335,2
0.049,0.056,0.895,0.015,0.693,2
0.031,0.547,0.422,0.172,0.624,2
0.292,0.635,0.073,0.421,0.543,0
0.018,0.51,0.472,0.005,0.802,1
0.032,0.904,0.064,0.537,0.39,1
0.699,0.116,0.185,0.807,0.166,0
0.702,0.205,0.092,0.457,0.412,0
0.119,0.366,0.515,0.282,0.471,0
0.565,0.153,0.281,0.31,0.648,0
0.088,0.773,0.14,0.522,0.436,0
0.06,0.068,0.872,0.113,0.594,0
0.753,0.196,0.05,0.588,0.315,0
0.536,0.224,0.239,0.918,0.045,0
0.097,0.571,0.332,0.734,0.156,0
0.033,0.921,0.046,0.308,0.539,0
0.015,0.176,0.809,0.003,0.291,2
0.008,0.62,0.372,0,0.799,1
0.78,0.007,0.213,0.77,0.179,0
0.512,0.399,0.09,0.605,0.384,0
0.323,0.359,0.318,0.702,0.198,0
0.221,0.73,0.049,0.104,0.861,1
0.001,0.822,0.177,0,0.338,2
0.723,0.175,0.102,0.484,0.412,0
0.457,0.36,0.183,0.052,0.889,0
0.045,0.668,0.287,0.01,0.53,1
0.137,0.858,0.004,0.512,0.474,0
0.008,0.845,0.147,0.02,0.631,1
0.924,0.021,0.055,0.637,0.334,0
