@relation 'rabc_features-weka.filters.supervised.attribute.AttributeSelection-Eweka.attributeSelection.CfsSubsetEval -M-Sweka.attributeSelection.BestFirst -P 1 -D 1 -N 10'

@attribute task_id numeric
@attribute joint_feature1 numeric
@attribute class {0,1,2}

@data

2,1.096513,0
3,1.55191,2
5,1.28307,1
1,0.914835,0
2,0.987471,0
3,1.366722,0
4,0.914723,0
5,0.78041,0
2,0.813107,0
3,1.093945,0
5,0.943792,1
3,1.411434,1
5,0.964301,0
1,0.832418,0
2,1.16514,0
3,1.433457,1
5,0.91633,0
3,1.875239,1
1,1.267582,2
2,1.427957,2
3,1.228749,2
5,1.002887,0
2,1.471421,1
3,1.012863,1
5,0.986549,0
2,0.920623,0
3,1.028712,0
4,0.976236,0
1,1.163736,0
2,1.244951,0
5,0.857582,0
1,0.941209,0
2,1.01238,0
3,1.032382,0
3,1.697725,2
3,1.825188,1
4,1.016106,0
5,1.054335,0
2,2.005189,0
3,0.726405,0
4,1.084454,0
5,1.141588,0
1,0.914835,0
3,1.081099,0
4,0.914723,0
5,0.959782,0
1,0.997253,0
2,0.705591,0
3,0.702714,0
2,0.943753,0
3,1.963996,1
5,2.074256,2
1,0.914835,0
2,0.856317,0
3,0.758771,0
4,0.993323,0
5,1.149236,0
1,0.797802,0
2,1.270877,0
1,0.852198,0
2,1.039323,0
3,0.825672,0
4,1.174445,0
5,1.013663,0
1,1.714286,2
2,0.649672,0
3,0.898079,0
4,0.894219,0
1,0.708791,0
2,0.688815,0
3,1.049567,0
4,0.972819,0
2,0.971712,1
3,0.948297,1
4,1.025219,0
5,0.823167,0
1,1.012088,0
2,0.751342,0
3,0.576753,0
4,0.994463,0
5,0.93962,0
2,0.974254,1
3,1.001851,2
2,1.054828,1
3,1.212732,0
1,0.972527,0
2,1.229955,0
3,1.350539,2
5,0.987592,0
1,0.881868,0
1,0.883516,0
3,0.751764,0
4,1.061671,0
5,0.790838,0
2,1.323745,0
1,1.033516,1
2,0.694153,0
3,1.111963,1
4,1.196089,0
1,1.054945,1
2,0.697711,0
3,1.095113,0
4,0.902193,0
2,0.917827,0
3,1.049066,0
5,0.98342,0
3,0.89591,0
5,0.888867,0
1,0.990659,0
2,0.782098,0
3,1.05624,0
1,1.073077,0
3,0.859874,0
2,0.852758,1
3,1.57777,2
4,1.086732,0
1,1.302198,0
2,0.610275,0
3,0.772952,0
5,0.921544,0
1,1.597253,1
2,0.718045,0
3,0.837518,0
1,0.970879,0
2,1.326541,0
3,0.880728,0
4,1.231402,0
5,1.040778,0
1,1.381319,1
2,1.042119,0
3,0.668513,0
4,1.055976,0
5,0.94553,0
1,0.993956,0
2,0.872584,0
3,0.790804,0
1,0.959341,0
2,0.678902,0
3,0.71506,0
5,1.115516,0
1,0.952747,0
2,0.654756,0
3,1.093945,0
5,0.936839,0
2,0.796586,0
5,1.000454,1
1,0.868681,0
2,1.404065,0
3,1.268623,1
5,1.349118,1
1,0.883516,0
2,0.739142,0
3,0.583927,0
1,0.954396,0
2,0.920877,0
3,0.902918,1
4,0.911306,0
5,0.894777,0
3,1.176195,0
4,1.078758,0
2,1.138451,0
3,0.765445,0
4,0.932949,0
5,0.975077,0
2,0.86445,0
1,0.848901,0
2,0.687036,0
5,0.962216,1
2,0.773201,0
3,0.70872,0
4,0.980793,0
5,1.207288,0
1,0.815934,0
2,1.082533,0
3,0.647324,0
4,1.005854,0
5,0.863491,0
5,0.950744,2
2,1.279773,0
3,1.07626,0
5,1.03904,0
3,0.955971,0
2,0.88758,0
3,1.248435,1
4,0.847514,0
5,0.990373,0
1,0.901648,0
2,0.753122,0
3,0.861709,0
4,0.921558,0
1,0.830769,0
2,0.67509,0
3,0.588098,0
4,0.996741,0
5,1.109955,1
1,1.005495,0
2,0.93689,1
3,0.807487,0
5,2.096504,0
2,1.274435,0
3,0.90909,1
2,0.686273,0
3,0.622633,0
5,0.908682,0
2,0.996367,2
3,1.324012,2
4,1.087871,0
5,1.012621,2
2,0.91249,0
3,0.999683,1
5,0.876353,1
