@relation train_merge_svm

@attribute feature1 numeric
@attribute feature2 numeric
@attribute feature3 numeric
@attribute feature4 numeric
@attribute feature5 numeric
@attribute class {0,1,2}

@data
0.005,0.339,0.655,0.146,0.253,2
0.531,0.081,0.387,0.201,0.277,2
0.006,0.519,0.476,0.138,0.795,1
0.042,0.771,0.187,0.361,0.446,1
0.049,0.682,0.269,0.295,0.361,1
0.159,0.712,0.13,0.124,0.291,1
0.005,0.805,0.19,0.133,0.322,1
0.007,0.352,0.641,0.138,0.26,1
0.144,0.339,0.517,0.417,0.393,2
0.022,0.079,0.9,0.18,0.48,2
0.063,0.584,0.353,0.113,0.307,2
0.286,0.228,0.485,0.128,0.493,2
0.003,0.54,0.457,0.147,0.427,1
0.219,0.753,0.028,0.109,0.332,1
0.035,0.236,0.729,0.266,0.448,1
0.011,0.203,0.786,0.127,0.292,2
0.002,0.608,0.389,0.377,0.266,1
0.014,0.836,0.15,0.182,0.68,1
0.007,0.797,0.196,0.189,0.251,2
0.355,0.475,0.171,0.025,0.958,1
0.039,0.817,0.144,0.17,0.336,1
0.351,0.584,0.065,0.334,0.435,1
0.535,0.321,0.144,0.233,0.445,2
0.002,0.813,0.185,0.137,0.317,1
0.087,0.03,0.883,0.495,0.248,2
0.001,0.093,0.905,0.399,0.261,2
0.054,0.348,0.598,0.465,0.15,2
0.691,0.194,0.115,0.335,0.45,1
0.578,0.366,0.056,0.132,0.531,2
0.062,0.702,0.236,0.162,0.42,1
0.356,0.502,0.142,0.16,0.33,1
0.353,0.43,0.217,0.125,0.468,1
0.359,0.282,0.36,0.197,0.38,2
0.604,0.372,0.025,0.086,0.268,1
0.685,0.195,0.12,0.417,0.396,2
0.361,0.377,0.262,0.198,0.368,1
0.023,0.847,0.13,0.126,0.277,2
0.553,0.028,0.419,0.584,0.177,1
0.309,0.643,0.048,0.321,0.502,1
0.444,0.133,0.423,0.242,0.482,2
0.082,0.648,0.27,0.143,0.52,1
0.307,0.364,0.329,0.423,0.387,2
0.022,0.027,0.95,0.145,0.285,2
0.206,0.453,0.34,0.129,0.501,1
0.067,0.722,0.211,0.238,0.521,1
0.091,0.743,0.166,0.093,0.637,1
0.178,0.717,0.105,0.299,0.545,1
0.402,0.521,0.076,0.414,0.348,1
0.57,0.214,0.215,0.156,0.457,1
0.012,0.722,0.267,0.184,0.255,2
0.213,0.623,0.164,0.532,0.321,1
0.122,0.541,0.337,0.66,0.163,1
0.088,0.747,0.165,0.429,0.24,1
0.222,0.687,0.091,0.163,0.29,1
0.006,0.126,0.868,0.172,0.349,2
0.371,0.551,0.079,0.121,0.293,1
0.473,0.493,0.034,0.554,0.318,1
0.273,0.664,0.063,0.341,0.443,1
0.021,0.851,0.128,0.052,0.824,1
0.05,0.777,0.173,0.282,0.496,1
0.103,0.823,0.074,0.314,0.164,1
0.069,0.887,0.043,0.504,0.323,1
0.613,0.355,0.032,0.133,0.284,1
0.032,0.787,0.182,0.339,0.372,1
0,0.083,0.917,0.152,0.313,2
0.144,0.363,0.493,0.111,0.287,2
0.25,0.565,0.185,0.471,0.362,2
0.073,0.674,0.254,0.2,0.173,1
0.066,0.883,0.051,0.354,0.44,1
0.423,0.454,0.124,0.241,0.561,1
0.165,0.8,0.035,0.217,0.474,1
0.083,0.041,0.876,0.164,0.417,2
0.019,0.704,0.277,0.11,0.284,2
0.162,0.645,0.194,0.34,0.457,2
0.261,0.612,0.127,0.19,0.254,1
0.527,0.433,0.04,0.309,0.51,1
0.064,0.095,0.841,0.281,0.399,0
0.303,0.624,0.073,0.19,0.276,0
0.295,0.481,0.224,0.393,0.405,0
0.796,0.071,0.133,0.897,0.049,0
0.974,0.005,0.021,0.632,0.149,0
0.34,0.328,0.332,0.831,0.095,0
0.92,0.059,0.022,0.781,0.104,0
0.351,0.366,0.283,0.564,0.26,0
0.803,0.041,0.157,0.749,0.113,0
0.171,0.796,0.032,0.349,0.46,0
0.348,0.441,0.211,0.384,0.415,0
0.323,0.462,0.215,0.534,0.323,0
0.876,0.071,0.053,0.481,0.375,0
0.002,0.94,0.057,0.726,0.108,0
0.209,0.714,0.078,0.242,0.481,0
0.674,0.19,0.136,0.328,0.448,0
0.442,0.502,0.056,0.183,0.614,0
0.006,0.585,0.408,0.21,0.467,0
0.069,0.056,0.875,0.794,0.098,0
0.734,0.086,0.18,0.32,0.479,0
0.494,0.437,0.07,0.147,0.259,0
0.078,0.101,0.821,0.114,0.396,0
0.43,0.387,0.183,0.231,0.224,0
0.888,0.021,0.091,0.554,0.205,0
0.077,0.853,0.07,0.192,0.546,0
0.679,0.051,0.27,0.513,0.269,0
0.026,0.882,0.091,0.091,0.284,0
0.899,0.001,0.1,0.265,0.417,0
0.192,0.56,0.248,0.367,0.422,0
0.945,0.01,0.045,0.624,0.162,0
0.735,0.163,0.102,0.843,0.006,0
0.88,0.018,0.102,0.756,0.087,0
0.53,0.436,0.034,0.237,0.524,0
0.305,0.406,0.289,0.254,0.431,0
0.05,0.367,0.582,0.294,0.251,0
0.872,0.042,0.085,0.61,0.164,0
0.826,0.141,0.033,0.28,0.506,0
0.484,0.489,0.027,0.726,0.034,0
0.853,0.034,0.113,0.592,0.189,0
0.332,0.412,0.257,0.068,0.69,0
