@relation train_merge_svm

@attribute feature1 numeric
@attribute feature2 numeric
@attribute feature3 numeric
@attribute feature4 numeric
@attribute feature5 numeric
@attribute feature6 numeric
@attribute feature7 numeric
@attribute class {0,1,2}

@data
0.216,0.543,0.241,0.099,0.729,0.308,0.478,1
0.073,0.831,0.096,0.548,0.443,0.174,0.603,0
0.027,0.876,0.097,0.189,0.708,0.155,0.552,0
0.478,0.187,0.335,0.636,0.331,0.323,0.394,0
0.59,0.157,0.253,0.523,0.195,0.352,0.281,0
0.301,0.632,0.068,0.581,0.31,0.311,0.229,0
0.263,0.51,0.227,0.406,0.47,0.313,0.483,0
0.243,0.498,0.259,0.397,0.445,0.175,0.606,0
0.587,0.247,0.166,0.771,0.219,0.351,0.422,0
0.188,0.49,0.322,0.885,0.113,0.366,0.406,0
0.716,0.028,0.256,0.68,0.312,0.355,0.296,0
0.528,0.373,0.098,0.387,0.444,0.318,0.231,0
0.105,0.588,0.307,0.76,0.182,0.364,0.369,0
0.556,0.42,0.025,0.496,0.399,0.306,0.212,0
0.479,0.28,0.241,0.298,0.622,0.346,0.264,1
0.028,0.712,0.26,0.035,0.395,0.272,0.295,2
0.501,0.234,0.264,0.608,0.272,0.348,0.267,0
0.033,0.505,0.462,0.46,0.372,0.36,0.322,0
0.868,0.064,0.068,0.275,0.711,0.325,0.3,0
0.449,0.521,0.03,0.623,0.347,0.265,0.316,0
0.007,0.911,0.082,0.216,0.746,0.31,0.48,0
0.031,0.528,0.441,0.388,0.522,0.367,0.397,1
0.88,0.032,0.088,0.634,0.347,0.352,0.288,0
0.43,0.528,0.042,0.458,0.444,0.32,0.214,0
0.351,0.538,0.111,0.516,0.462,0.364,0.408,0
0.003,0.58,0.417,0.132,0.758,0.328,0.335,0
0.176,0.767,0.057,0.295,0.648,0.251,0.337,0
0.114,0.062,0.824,0.575,0.362,0.369,0.44,0
0.027,0.817,0.156,0.244,0.618,0.299,0.454,0
0.014,0.808,0.178,0.415,0.424,0.178,0.589,1
0,0.91,0.09,0.087,0.903,0.149,0.665,0
0.065,0.797,0.138,0.503,0.488,0.188,0.518,0
0.508,0.217,0.275,0.246,0.538,0.039,0.905,0
0.084,0.296,0.619,0.605,0.353,0.363,0.385,0
0.442,0.456,0.101,0.893,0.102,0.366,0.412,0
0.304,0.517,0.179,0.502,0.369,0.257,0.4,0
0.539,0.44,0.022,0.339,0.617,0.275,0.269,0
0.151,0.734,0.115,0.643,0.332,0.365,0.385,0
0.866,0.06,0.074,0.653,0.278,0.312,0.346,0
0.626,0.35,0.024,0.785,0.194,0.328,0.233,0
0.126,0.818,0.056,0.305,0.488,0.364,0.426,0
0.172,0.544,0.284,0.818,0.165,0.233,0.625,0
0.398,0.239,0.362,0.732,0.2,0.336,0.349,0
0.398,0.569,0.033,0.253,0.578,0.251,0.303,0
0.589,0.385,0.027,0.615,0.3,0.36,0.468,0
0.22,0.498,0.282,0.606,0.337,0.311,0.372,0
0.451,0.499,0.05,0.263,0.689,0.364,0.374,1
0.516,0.457,0.027,0.563,0.399,0.11,0.76,0
0.019,0.379,0.602,0.12,0.458,0.257,0.388,0
0.009,0.862,0.129,0.143,0.679,0.076,0.832,1
0.037,0.763,0.2,0.143,0.605,0.338,0.393,1
0.847,0.15,0.003,0.676,0.314,0.17,0.708,0
0.849,0.08,0.071,0.687,0.269,0.278,0.412,0
0.803,0.188,0.009,0.714,0.222,0.308,0.196,0
0.319,0.638,0.044,0.268,0.424,0.075,0.834,0
0.002,0.92,0.078,0.25,0.734,0.226,0.51,0
0.182,0.78,0.038,0.221,0.643,0.171,0.499,1
0.949,0.027,0.025,0.819,0.171,0.367,0.431,0
0.01,0.894,0.096,0.373,0.612,0.293,0.516,0
0.327,0.543,0.13,0.089,0.659,0.233,0.371,0
0.003,0.081,0.916,0.372,0.482,0.33,0.472,0
0.051,0.641,0.309,0.564,0.385,0.346,0.261,0
0.717,0.264,0.019,0.905,0.093,0.319,0.198,0
0.432,0.178,0.39,0.715,0.275,0.358,0.308,0
0.211,0.649,0.14,0.255,0.666,0.183,0.67,0
0.269,0.262,0.469,0.409,0.501,0.317,0.317,0
0.263,0.659,0.077,0.741,0.245,0.302,0.427,0
0.92,0.047,0.033,0.639,0.343,0.338,0.364,0
0.036,0.906,0.057,0.218,0.677,0.226,0.593,1
0.214,0.562,0.225,0.268,0.558,0.364,0.413,2
0.055,0.519,0.426,0.174,0.373,0.344,0.257,0
0.543,0.386,0.072,0.32,0.53,0.31,0.251,0
0.294,0.622,0.084,0.805,0.181,0.364,0.397,0
0.552,0.396,0.052,0.253,0.716,0.325,0.21,0
0.584,0.23,0.186,0.229,0.476,0.323,0.347,0
0.094,0.661,0.245,0.154,0.506,0.207,0.362,1
0.629,0.097,0.274,0.434,0.527,0.134,0.74,0
0.616,0.338,0.046,0.546,0.296,0.364,0.406,0
0.213,0.567,0.22,0.272,0.665,0.305,0.439,0
0.04,0.93,0.029,0.218,0.765,0.272,0.486,0
0.027,0.933,0.04,0.167,0.813,0.133,0.726,0
0.496,0.418,0.086,0.361,0.604,0.227,0.555,0
0.326,0.566,0.108,0.637,0.264,0.06,0.892,0
0.526,0.387,0.087,0.818,0.181,0.365,0.379,0
0.753,0.217,0.03,0.599,0.397,0.313,0.188,0
0.595,0.08,0.324,0.444,0.436,0.182,0.649,0
0.018,0.92,0.062,0.289,0.652,0.14,0.768,1
0.933,0.063,0.004,0.343,0.516,0.266,0.459,0
0.262,0.619,0.119,0.286,0.589,0.072,0.861,1
0.167,0.789,0.045,0.526,0.424,0.251,0.296,0
0.004,0.184,0.812,0.003,0.067,0.213,0.477,0
0.055,0.684,0.261,0.326,0.632,0.353,0.286,0
0.159,0.77,0.071,0.401,0.521,0.116,0.679,1
0.643,0.221,0.136,0.452,0.35,0.364,0.358,0
0.547,0.279,0.173,0.845,0.149,0.294,0.273,0
0.132,0.563,0.305,0.805,0.185,0.364,0.431,0
0.05,0.089,0.861,0.251,0.34,0.323,0.281,2
0.061,0.67,0.269,0.018,0.06,0.304,0.205,2
0.264,0.401,0.335,0.152,0.723,0.362,0.354,0
0.026,0.704,0.27,0.368,0.586,0.364,0.382,2
0.452,0.337,0.211,0.364,0.547,0.363,0.351,0
0.509,0.406,0.084,0.281,0.604,0.267,0.305,1
0.442,0.497,0.061,0.671,0.268,0.363,0.392,1
