@relation 'rabc_features-weka.filters.supervised.attribute.AttributeSelection-Eweka.attributeSelection.CfsSubsetEval -M-Sweka.attributeSelection.BestFirst -P 1 -D 1 -N 10'

@attribute task_id numeric
@attribute psy_feature1 numeric
@attribute psy_feature3 numeric
@attribute psy_feature5 numeric
@attribute joint_feature1 numeric
@attribute class {0,1,2}

@data

1,4,-0.046057,4.007411,0.5979,0
2,10,-0.440688,4.479066,1.098288,0
3,12,0.092127,4.476359,1.52448,2
4,3,0.906286,2.234771,1.749957,2
5,16,0.283345,5.282326,1.281079,1
1,2,-0.032875,4.185434,0.91667,0
2,8,-0.151472,3.717095,0.98907,0
3,12,0.170735,3.710519,1.342565,0
4,2,-0.28529,3.489355,0.91545,0
5,8,0.040973,3.744269,0.779199,0
1,2,-0.142526,3.201368,0.791144,0
2,8,-0.013152,3.451455,0.814424,0
3,5,-0.261522,3.226075,1.074609,0
4,2,0.75245,3.406319,0.897209,0
5,7,0.016583,3.373647,1.051658,0
1,2,-0.453439,4.374485,1.182587,0
2,10,0.063536,4.249956,1.664744,0
3,5,-0.189698,4.079849,0.594419,0
4,2,1.285321,2.899975,1.266581,0
5,7,-0.20941,7.094787,0.942327,1
1,2,0.080034,4.948661,1.293249,1
2,12,-0.160537,4.073898,1.64896,0
3,8,-0.205644,2.717923,1.386487,1
4,2,1.340593,2.743845,0.943951,0
5,7,0.121952,5.802987,0.962805,0
1,2,-0.163256,4.538522,0.834088,0
2,8,-0.006814,3.969727,1.167026,0
3,12,0.109875,4.502463,1.40812,1
4,2,0.89193,2.593907,1.140037,0
5,7,-0.155943,4.498704,0.914908,0
1,2,0.011422,4.491303,0.98604,0
2,12,-0.37783,3.764708,1.262497,0
3,8,0.353406,4.198062,1.842093,1
4,2,1.197869,2.095023,0.951931,0
5,7,0.084986,2.574422,0.917685,0
1,2,-0.232815,4.094864,1.270125,2
2,8,-0.255808,4.251957,1.430269,2
3,7,0.127097,4.352923,1.20703,2
4,2,0.854873,2.638,0.996392,0
5,7,0.009956,4.445478,1.001331,0
1,2,0.03638,4.433939,1.164419,2
2,11,-0.00104,5.38112,1.473804,1
3,9,-0.60243,3.762812,0.99496,1
4,2,1.09728,2.927803,0.751284,0
5,6,0.154677,4.589115,0.985018,0
1,3,0.175963,4.827151,1.635142,1
2,8,-0.008638,4.05231,0.922114,0
3,6,0.024367,4.063057,1.010529,0
4,2,0.287437,4.036506,0.977012,0
5,7,-0.123072,3.97339,0.874299,0
1,2,0.077831,3.901367,1.166071,0
2,14,-0.292841,3.400645,1.246967,0
3,4,0.309557,3.462795,0.702093,0
4,2,0.992999,3.147476,0.988412,0
5,6,0.148549,3.393658,0.856251,0
1,2,0.268802,4.657121,0.943097,0
2,8,0.073706,4.515958,1.01402,0
3,7,-0.551595,3.946242,1.014135,0
4,2,1.116552,2.248583,1.029454,0
5,7,-0.001155,3.992876,1.165154,0
1,2,-0.060947,5.127048,1.126431,0
2,8,-0.104149,3.657304,0.719463,0
3,12,0.103884,4.301709,1.667717,2
4,2,1.256537,2.805388,1.013493,0
5,7,-0.193745,4.546815,0.864928,0
1,2,-0.127271,5.909694,1.057061,0
2,10,0.052281,4.665842,1.222017,0
3,9,0.065075,3.57853,1.792927,1
4,2,1.726038,4.217083,1.016913,0
5,7,0.349758,5.32793,1.052699,0
1,2,-0.282519,4.445331,1.08514,0
2,8,-0.195382,5.047678,0.983215,1
3,10,-0.149205,3.350088,1.691481,2
4,2,0.32809,2.916137,0.946231,0
5,7,-0.009528,4.917948,1.161683,0
1,2,-0.277818,3.406422,1.380786,1
2,8,-0.36116,3.649491,0.791256,0
3,7,-0.361721,4.131687,1.311262,1
4,2,0.665858,4.009388,1.028314,0
5,7,0.004748,3.817433,0.842021,1
1,2,0.042799,3.68073,0.997602,0
2,10,0.057469,3.258206,2.008436,0
3,5,-0.403206,2.917086,0.713565,0
4,2,0.62472,3.016237,1.085315,0
5,7,-0.019634,4.000689,1.139817,0
1,2,0.071029,3.670158,0.91667,0
2,8,-0.091109,3.442497,0.873488,0
3,7,-0.430852,3.438863,1.06199,0
4,1,1.023533,3.169606,0.91545,0
5,7,0.099571,3.850844,0.958293,0
1,2,0.414888,3.685902,0.999253,0
2,8,-0.031347,3.455159,0.706733,0
3,2,0.016333,3.377466,0.690293,0
4,2,0.442573,3.455691,0.901769,0
5,7,-0.113621,3.414336,0.952046,0
1,2,-0.145349,4.574408,0.994298,2
2,8,-0.053105,4.94207,0.945281,0
3,18,0.234595,4.223454,1.929282,1
4,2,0.607439,3.862416,1.23808,2
5,10,-0.096584,4.426974,2.071038,2
1,2,0.426579,3.953887,0.91667,0
2,8,0.103014,3.422389,0.857703,0
3,8,-0.55713,3.185894,0.74536,0
4,2,1.144368,1.627654,0.994112,0
5,7,-0.10043,3.561084,1.147453,0
1,2,-0.064363,3.706473,0.799403,0
2,8,-0.16526,3.358486,1.272935,0
3,5,-0.508232,2.965272,0.864178,0
4,2,0.615197,3.045249,0.93141,0
5,7,0.168932,4.206562,0.805924,0
1,2,-0.222063,3.909108,0.853907,0
2,8,-0.051539,3.368784,1.041006,0
3,3,-0.24317,3.104877,0.811078,0
4,2,0.38199,3.488715,1.175378,0
5,7,0.063883,3.58635,1.012091,0
1,2,0.07678,3.784312,1.717725,2
2,8,0.115364,4.840624,0.650724,0
3,5,-0.464484,2.41161,0.882205,0
4,2,0.467076,3.247011,0.894929,0
5,7,-0.074416,5.288506,0.805924,0
1,2,-0.664974,3.647504,0.710213,0
2,8,-0.181012,3.439014,0.689931,0
3,7,-0.49615,3.92146,1.031015,0
4,2,1.224945,2.781845,0.973592,0
5,7,0.233234,4.158115,0.781976,0
1,2,-0.17055,3.74833,0.791144,0
2,8,-0.293935,3.763955,0.642068,0
3,2,0.159708,3.395909,0.575081,0
4,2,0.196718,3.314387,0.882389,0
5,7,0.120104,3.773922,1.024933,1
1,2,-0.254526,4.972385,0.834088,2
2,9,-0.38151,4.623354,0.973286,1
3,5,0.518983,4.459865,0.931536,1
4,2,1.161504,1.857721,1.026033,0
5,7,-0.212385,4.915703,0.82189,0
1,2,-0.65602,4.892608,1.014118,0
2,8,-0.176254,5.179627,0.752559,0
3,2,-0.382317,1.596783,0.566558,0
4,2,0.698922,2.224549,0.995252,0
5,8,0.122661,4.657423,0.938162,0
1,2,-0.026514,3.659692,1.197452,1
2,8,-0.187858,3.389889,0.894109,2
3,2,-0.053719,3.511417,0.50592,1
4,2,0.829756,3.68832,0.900629,0
5,7,0.011575,3.691581,1.081854,2
