@relation 'rabc_features-weka.filters.supervised.attribute.AttributeSelection-Eweka.attributeSelection.CfsSubsetEval -M-Sweka.attributeSelection.BestFirst -P 1 -D 1 -N 10'

@attribute task_id numeric
@attribute joint_feature1 numeric
@attribute class {0,1,2}

@data

2,1.095712,0
3,1.544315,2
5,1.280604,1
1,0.910634,0
2,0.986751,0
3,1.360033,0
4,0.915221,0
5,0.77891,0
2,0.812514,0
3,1.088591,0
5,0.941978,1
3,1.404526,1
5,0.962448,0
1,0.828595,0
2,1.16429,0
3,1.426441,1
5,0.914569,0
3,1.866061,1
1,1.261761,2
2,1.426915,2
3,1.222735,2
5,1.00096,0
2,1.470348,1
3,1.007905,1
5,0.984653,0
2,0.919951,0
3,1.023677,0
4,0.976768,0
1,1.158392,0
2,1.244043,0
5,0.855934,0
1,0.936886,0
2,1.011642,0
3,1.02733,0
3,1.816255,1
4,1.016659,0
5,1.052309,0
1,1.077993,0
2,0.980909,1
3,1.713489,2
4,0.945994,0
5,1.161252,0
1,1.371693,1
2,0.789401,0
3,1.328323,1
4,1.028057,0
5,0.841709,1
2,2.003726,0
3,0.72285,0
4,1.085044,0
5,1.139394,0
1,0.910634,0
3,1.075807,0
4,0.915221,0
5,0.957938,0
1,0.992673,0
2,0.705076,0
3,0.699275,0
2,0.943065,0
3,1.954383,1
5,2.07027,2
1,0.910634,0
2,0.855692,0
3,0.755057,0
4,0.993864,0
5,1.147027,0
1,0.794138,0
2,1.26995,0
1,0.848284,0
2,1.038565,0
3,0.821631,0
4,1.175085,0
5,1.011716,0
1,1.706413,2
2,0.649198,0
3,0.893684,0
4,0.894706,0
1,0.705536,0
2,0.688313,0
3,1.04443,0
4,0.973349,0
2,0.971003,1
3,0.943656,1
4,1.025777,0
5,0.821585,0
1,1.00744,0
2,0.750794,0
3,0.57393,0
4,0.995004,0
5,0.937815,0
2,0.973543,1
3,0.996948,2
2,1.054058,1
3,1.206797,0
1,0.968061,0
2,1.229057,0
3,1.343929,2
5,0.985694,0
1,0.877818,0
1,0.879459,0
3,0.748085,0
4,1.062249,0
5,0.789319,0
2,1.322779,0
1,1.02877,1
2,0.693646,0
3,1.106521,1
4,1.19674,0
1,1.0501,1
2,0.697202,0
3,1.089753,0
4,0.902684,0
2,0.917158,0
3,1.043932,0
5,0.981531,0
3,0.891525,0
5,0.887159,0
1,0.98611,0
2,0.781527,0
3,1.05107,0
1,1.068149,0
3,0.855665,0
2,0.852136,1
3,1.570048,2
4,1.087324,0
1,1.296217,0
2,0.60983,0
3,0.769169,0
5,0.919773,0
1,1.589917,1
2,0.717521,0
3,0.833419,0
1,0.96642,0
2,1.325573,0
3,0.876418,0
4,1.232072,0
5,1.038778,0
1,1.374975,1
2,1.041359,0
3,0.665241,0
4,1.05655,0
5,0.943713,0
1,0.989391,0
2,0.871947,0
3,0.786933,0
1,0.954935,0
2,0.678407,0
3,0.71156,0
5,1.113373,0
1,0.948372,0
2,0.654278,0
3,1.088591,0
5,0.935039,0
2,0.796004,0
5,0.998531,1
1,0.864692,0
2,1.40304,0
3,1.262413,1
5,1.346525,1
1,0.879459,0
2,0.738603,0
3,0.581069,0
1,0.950012,0
2,0.920205,0
3,0.898498,1
4,0.911802,0
5,0.893058,0
3,1.170438,0
4,1.079346,0
2,1.137621,0
3,0.761698,0
4,0.933457,0
5,0.973204,0
2,0.86382,0
1,0.845002,0
2,0.686535,0
5,0.960367,1
2,0.772637,0
3,0.705251,0
4,0.981327,0
5,1.204969,0
1,0.812187,0
2,1.081743,0
3,0.644156,0
4,1.006401,0
5,0.861832,0
5,0.948917,2
2,1.278839,0
3,1.070993,0
5,1.037043,0
3,0.951293,0
2,0.886933,0
3,1.242325,1
4,0.847976,0
5,0.98847,0
1,0.897507,0
2,0.752572,0
3,0.857491,0
4,0.92206,0
1,0.826954,0
2,0.674597,0
3,0.585219,0
4,0.997283,0
5,1.107822,1
1,1.000877,0
2,0.936207,1
3,0.803535,0
5,2.092475,0
2,1.273505,0
3,0.904641,1
2,0.685773,0
3,0.619585,0
5,0.906936,0
2,0.99564,2
3,1.317532,2
4,1.088464,0
5,1.010675,2
2,0.911824,0
3,0.99479,1
5,0.874669,1
