@relation train_merge_svm

@attribute feature1 numeric
@attribute feature2 numeric
@attribute feature3 numeric
@attribute feature4 numeric
@attribute feature5 numeric
@attribute class {0,1,2}

@data
0.002,0.378,0.62,0.083,0.454,2
0.001,0.481,0.518,0.074,0.395,1
0.01,0.833,0.157,0.331,0.461,1
0.252,0.662,0.086,0.119,0.577,1
0.003,0.838,0.158,0.488,0.412,1
0.001,0.436,0.562,0.009,0.223,1
0.189,0.31,0.502,0.035,0.205,2
0.051,0.089,0.86,0.125,0.667,2
0.011,0.713,0.276,0.671,0.236,2
0.001,0.514,0.485,0.088,0.58,1
0.345,0.629,0.027,0.82,0.143,1
0.001,0.153,0.845,0.033,0.324,2
0.003,0.779,0.217,0.023,0.716,1
0.007,0.889,0.104,0.249,0.691,1
0.016,0.772,0.212,0.016,0.54,2
0.458,0.355,0.187,0.187,0.494,1
0.035,0.826,0.139,0.107,0.638,1
0.402,0.566,0.033,0.676,0.309,1
0.004,0.841,0.155,0.022,0.71,1
0.001,0.096,0.903,0.008,0.363,2
0.05,0.341,0.609,0.041,0.343,2
0.127,0.746,0.126,0.811,0.159,1
0.138,0.699,0.164,0.271,0.704,1
0.257,0.402,0.34,0.381,0.483,1
0.002,0.933,0.065,0.678,0.277,2
0.32,0.45,0.231,0.266,0.596,1
0.127,0.053,0.82,0.144,0.485,2
0.005,0.829,0.166,0.33,0.556,1
0.057,0.886,0.057,0.218,0.694,1
0.019,0.794,0.187,0.285,0.617,1
0.007,0.507,0.486,0.162,0.693,1
0.011,0.839,0.15,0.354,0.489,1
0.364,0.56,0.076,0.282,0.598,1
0.012,0.93,0.059,0.089,0.712,1
0.066,0.791,0.143,0.132,0.584,1
0.05,0.919,0.031,0.301,0.631,1
0.036,0.936,0.028,0.324,0.51,1
0.189,0.586,0.225,0.378,0.463,2
0.01,0.821,0.169,0.135,0.586,1
0.095,0.882,0.023,0.436,0.506,1
0.454,0.455,0.09,0.273,0.592,1
0.152,0.781,0.067,0.536,0.405,1
0.35,0.034,0.616,0.002,0.058,2
0.008,0.823,0.169,0.007,0.053,2
0.123,0.771,0.106,0.469,0.478,2
0.11,0.769,0.121,0.25,0.633,1
0.786,0.195,0.019,0.529,0.376,1
0.046,0.502,0.452,0.42,0.437,0
0.572,0.211,0.217,0.611,0.348,0
0.237,0.513,0.25,0.402,0.457,0
0.054,0.923,0.023,0.211,0.647,0
0.853,0.113,0.034,0.224,0.523,0
0.235,0.604,0.161,0.526,0.408,0
0.917,0.073,0.01,0.749,0.138,0
0.614,0.376,0.009,0.799,0.196,0
0.929,0.055,0.017,0.48,0.414,0
0.338,0.572,0.09,0.38,0.47,0
0.905,0.035,0.06,0.526,0.409,0
0.598,0.237,0.165,0.348,0.573,0
0.075,0.824,0.101,0.389,0.562,0
0.478,0.178,0.344,0.652,0.304,0
0.248,0.722,0.03,0.613,0.242,0
0.325,0.579,0.095,0.673,0.301,0
0.428,0.394,0.178,0.189,0.545,0
0.697,0.254,0.049,0.105,0.716,0
0.07,0.898,0.033,0.547,0.43,0
0.493,0.311,0.195,0.581,0.401,0
