@relation train_merge_svm

@attribute feature1 numeric
@attribute feature2 numeric
@attribute feature3 numeric
@attribute feature4 numeric
@attribute feature5 numeric
@attribute class {0,1,2}

@data
0.017,0.359,0.624,0.182,0.207,2
0.713,0.038,0.249,0.295,0.206,2
0.055,0.495,0.45,0.215,0.72,1
0.006,0.807,0.187,0.402,0.404,1
0.037,0.702,0.261,0.377,0.293,1
0.539,0.396,0.065,0.156,0.224,1
0.058,0.752,0.191,0.152,0.558,1
0.005,0.35,0.645,0.178,0.206,1
0.069,0.419,0.512,0.218,0.584,2
0.125,0.038,0.837,0.162,0.442,2
0.015,0.598,0.388,0.15,0.223,2
0.215,0.247,0.538,0.151,0.377,2
0.046,0.475,0.479,0.183,0.325,1
0.169,0.802,0.029,0.146,0.236,1
0.011,0.238,0.751,0.317,0.378,1
0.024,0.205,0.771,0.171,0.217,2
0.029,0.599,0.372,0.165,0.482,1
0.096,0.753,0.151,0.043,0.881,1
0.38,0.442,0.178,0.179,0.253,2
0.227,0.527,0.246,0.029,0.878,1
0.1,0.758,0.142,0.147,0.322,1
0.314,0.635,0.052,0.19,0.568,1
0.404,0.366,0.231,0.283,0.367,2
0.127,0.733,0.14,0.188,0.233,1
0.126,0.041,0.832,0.614,0.198,2
0.036,0.102,0.863,0.25,0.41,2
0.204,0.208,0.589,0.308,0.31,2
0.733,0.168,0.099,0.38,0.4,1
0.252,0.638,0.11,0.152,0.417,2
0.071,0.71,0.219,0.203,0.323,1
0.232,0.642,0.126,0.178,0.277,1
0.402,0.351,0.246,0.15,0.353,1
0.8,0.101,0.099,0.256,0.295,2
0.036,0.934,0.03,0.124,0.184,1
0.667,0.209,0.124,0.471,0.355,2
0.688,0.187,0.125,0.224,0.313,1
0.003,0.896,0.101,0.185,0.199,2
0.095,0.093,0.812,0.72,0.135,1
0.263,0.683,0.054,0.344,0.465,1
0.078,0.221,0.701,0.283,0.409,2
0.877,0.091,0.032,0.167,0.412,1
0.025,0.453,0.522,0.479,0.346,2
0.063,0.033,0.904,0.193,0.22,2
0.281,0.364,0.355,0.151,0.385,1
0.006,0.811,0.182,0.269,0.453,1
0.136,0.758,0.106,0.101,0.627,1
0.293,0.567,0.14,0.235,0.591,1
0.544,0.399,0.057,0.494,0.296,1
0.28,0.361,0.359,0.191,0.356,1
0.033,0.699,0.267,0.196,0.237,2
0.368,0.486,0.147,0.59,0.289,1
0.028,0.517,0.455,0.772,0.127,1
0.03,0.764,0.207,0.236,0.432,1
0.265,0.675,0.06,0.172,0.607,1
0.054,0.102,0.844,0.232,0.264,2
0.226,0.693,0.082,0.174,0.21,1
0.388,0.541,0.07,0.603,0.293,1
0.466,0.477,0.057,0.388,0.393,1
0.072,0.834,0.094,0.02,0.936,1
0.232,0.644,0.124,0.282,0.473,1
0.165,0.781,0.055,0.197,0.286,1
0.13,0.822,0.048,0.342,0.48,1
0.464,0.502,0.034,0.194,0.206,1
0.003,0.842,0.155,0.417,0.31,1
0.042,0.053,0.905,0.214,0.231,2
0.055,0.446,0.499,0.159,0.204,2
0.156,0.614,0.23,0.527,0.326,2
0.007,0.754,0.239,0.167,0.211,1
0.148,0.818,0.035,0.044,0.931,1
0.387,0.516,0.097,0.187,0.571,1
0.149,0.783,0.068,0.135,0.561,1
0.1,0.809,0.091,0.259,0.392,1
0.391,0.033,0.576,0.183,0.341,2
0.02,0.724,0.256,0.146,0.209,2
0.129,0.713,0.158,0.381,0.411,2
0.165,0.723,0.111,0.121,0.686,1
0.698,0.274,0.028,0.332,0.471,1
0.524,0.33,0.146,0.294,0.313,0
0.616,0.333,0.051,0.17,0.235,0
0.373,0.476,0.151,0.256,0.435,0
0.506,0.271,0.224,0.235,0.296,0
0.107,0.734,0.159,0.453,0.383,0
0.33,0.631,0.039,0.163,0.335,0
0.619,0.133,0.248,0.308,0.291,0
0.995,0.002,0.002,0.863,0.087,0
0.554,0.174,0.272,0.202,0.4,0
0.807,0.117,0.076,0.235,0.306,0
0.937,0.055,0.008,0.234,0.431,0
0.9,0.007,0.093,0.325,0.365,0
0.438,0.302,0.261,0.184,0.345,0
0.718,0.029,0.253,0.759,0.116,0
0.019,0.552,0.429,0.219,0.415,0
0.066,0.156,0.778,0.285,0.252,0
0.902,0.013,0.085,0.278,0.387,0
0.658,0.333,0.009,0.515,0.375,0
0.353,0.523,0.124,0.238,0.34,0
0.782,0.172,0.046,0.633,0.218,0
0.192,0.737,0.071,0.184,0.214,0
0.077,0.607,0.316,0.23,0.311,0
0.522,0.424,0.055,0.464,0.37,0
0.662,0.287,0.051,0.227,0.224,0
0.825,0.025,0.149,0.492,0.194,0
0.516,0.399,0.085,0.66,0.243,0
0.714,0.141,0.145,0.26,0.383,0
0.981,0.014,0.006,0.82,0.122,0
0.91,0.03,0.061,0.744,0.125,0
0.561,0.198,0.241,0.572,0.246,0
0.476,0.04,0.484,0.788,0.126,0
0.683,0.301,0.016,0.386,0.418,0
0.995,0.002,0.004,0.93,0.052,0
0.758,0.237,0.005,0.856,0.108,0
0.074,0.265,0.662,0.308,0.377,0
0.735,0.133,0.132,0.644,0.166,0
0.951,0.006,0.044,0.641,0.181,0
0.871,0.088,0.04,0.256,0.368,0
0.593,0.301,0.106,0.188,0.314,0
0.181,0.745,0.073,0.311,0.452,0
