@relation train_merge_svm

@attribute feature1 numeric
@attribute feature2 numeric
@attribute feature3 numeric
@attribute feature4 numeric
@attribute feature5 numeric
@attribute class {0,1,2}

@data
0.913,0.058,0.028,0.192,0.366,0
0.155,0.815,0.029,0.191,0.346,0
0.006,0.351,0.643,0.181,0.292,2
0.024,0.1,0.876,0.26,0.323,2
0.083,0.518,0.399,0.402,0.496,1
0.359,0.606,0.035,0.205,0.392,0
0.591,0.209,0.2,0.209,0.358,0
0.481,0.222,0.297,0.21,0.319,0
0.249,0.439,0.312,0.248,0.362,0
0.81,0.158,0.032,0.322,0.431,0
0.327,0.515,0.158,0.325,0.402,0
0.281,0.267,0.452,0.287,0.371,0
0.353,0.483,0.164,0.168,0.285,0
0.866,0.076,0.058,0.41,0.35,0
0.446,0.35,0.204,0.276,0.402,0
0.044,0.864,0.093,0.177,0.334,0
0.242,0.075,0.683,0.275,0.356,0
0.258,0.713,0.029,0.168,0.298,0
0.286,0.109,0.605,0.384,0.343,0
0.152,0.716,0.131,0.393,0.413,1
0.099,0.643,0.258,0.335,0.374,1
0.072,0.302,0.626,0.242,0.354,0
0.025,0.799,0.176,0.168,0.294,1
0.69,0.205,0.104,0.48,0.33,0
0.862,0.041,0.096,0.366,0.421,0
0.23,0.343,0.428,0.335,0.427,0
0.192,0.494,0.314,0.206,0.339,0
0.048,0.787,0.164,0.192,0.311,1
0.629,0.119,0.252,0.344,0.347,0
0.498,0.305,0.197,0.368,0.41,0
0.173,0.449,0.378,0.285,0.383,0
0.193,0.336,0.471,0.297,0.371,0
0.013,0.348,0.639,0.18,0.292,1
0.748,0.067,0.184,0.562,0.299,0
0.514,0.252,0.234,0.252,0.415,0
0.163,0.342,0.496,0.294,0.449,2
0.037,0.098,0.865,0.207,0.385,2
0.21,0.483,0.307,0.166,0.294,2
0.643,0.287,0.07,0.312,0.368,0
0.579,0.368,0.054,0.337,0.424,0
0.297,0.245,0.459,0.19,0.362,2
0.033,0.527,0.439,0.206,0.351,1
0.048,0.904,0.048,0.165,0.3,1
0.86,0.107,0.033,0.685,0.25,0
0.512,0.21,0.278,0.477,0.382,0
0.064,0.199,0.737,0.317,0.399,1
0.417,0.407,0.175,0.265,0.382,0
0.135,0.415,0.45,0.176,0.308,0
0.481,0.201,0.317,0.49,0.352,0
0.599,0.37,0.031,0.303,0.421,0
0.074,0.278,0.648,0.229,0.35,0
0.294,0.512,0.194,0.275,0.366,0
0.818,0.076,0.106,0.165,0.281,0
0.303,0.278,0.419,0.165,0.31,0
0.806,0.131,0.062,0.327,0.424,0
0.202,0.595,0.203,0.287,0.411,0
0.303,0.099,0.598,0.285,0.392,0
0.759,0.073,0.168,0.182,0.294,0
0.562,0.043,0.395,0.472,0.341,0
0.848,0.116,0.036,0.468,0.391,0
0.497,0.266,0.237,0.663,0.277,0
0.149,0.594,0.258,0.226,0.354,0
0.086,0.886,0.028,0.168,0.295,0
0.747,0.169,0.084,0.53,0.313,0
0.235,0.335,0.43,0.384,0.4,0
0.465,0.369,0.166,0.206,0.394,0
0.325,0.632,0.042,0.184,0.349,0
0.005,0.203,0.792,0.179,0.298,2
0.884,0.053,0.063,0.458,0.338,0
0.396,0.447,0.156,0.406,0.404,0
0.161,0.747,0.092,0.282,0.387,0
0.185,0.294,0.522,0.26,0.365,0
0.021,0.602,0.377,0.199,0.378,1
0.753,0.008,0.239,0.165,0.365,0
0.556,0.357,0.087,0.228,0.45,0
0.146,0.492,0.362,0.111,0.27,0
0.337,0.6,0.063,0.183,0.611,1
0.008,0.818,0.173,0.18,0.306,2
0.329,0.4,0.272,0.232,0.357,0
0.644,0.229,0.127,0.501,0.383,0
0.059,0.638,0.303,0.156,0.337,1
0.394,0.596,0.009,0.186,0.358,0
0.074,0.79,0.137,0.162,0.301,1
0.723,0.093,0.184,0.376,0.356,0
0.75,0.218,0.032,0.26,0.437,1
0.1,0.421,0.479,0.631,0.288,0
0.019,0.172,0.809,0.261,0.342,0
0.173,0.804,0.024,0.162,0.291,0
0.332,0.05,0.619,0.312,0.39,0
0.638,0.229,0.133,0.395,0.408,0
0.634,0.335,0.032,0.432,0.389,0
0.196,0.576,0.228,0.203,0.34,0
0.193,0.741,0.066,0.165,0.304,0
0.461,0.129,0.41,0.248,0.362,0
0.746,0.165,0.089,0.319,0.424,0
0.487,0.462,0.051,0.638,0.29,0
0.707,0.115,0.178,0.251,0.387,0
