@relation train_merge_svm

@attribute feature1 numeric
@attribute feature2 numeric
@attribute feature3 numeric
@attribute feature4 numeric
@attribute feature5 numeric
@attribute class {0,1,2}

@data
0.006,0.351,0.643,0.181,0.292,2
0.024,0.1,0.876,0.26,0.323,2
0.083,0.518,0.399,0.402,0.496,1
0.152,0.716,0.131,0.393,0.413,1
0.099,0.643,0.258,0.335,0.374,1
0.025,0.799,0.176,0.168,0.294,1
0.048,0.787,0.164,0.192,0.311,1
0.013,0.348,0.639,0.18,0.292,1
0.163,0.342,0.496,0.294,0.449,2
0.037,0.098,0.865,0.207,0.385,2
0.21,0.483,0.307,0.166,0.294,2
0.297,0.245,0.459,0.19,0.362,2
0.033,0.527,0.439,0.206,0.351,1
0.048,0.904,0.048,0.165,0.3,1
0.064,0.199,0.737,0.317,0.399,1
0.005,0.203,0.792,0.179,0.298,2
0.021,0.602,0.377,0.199,0.378,1
0.337,0.6,0.063,0.183,0.611,1
0.008,0.818,0.173,0.18,0.306,2
0.059,0.638,0.303,0.156,0.337,1
0.074,0.79,0.137,0.162,0.301,1
0.75,0.218,0.032,0.26,0.437,1
0.432,0.359,0.21,0.289,0.39,2
0.011,0.814,0.174,0.195,0.312,1
0.131,0.049,0.82,0.475,0.346,2
0.016,0.088,0.897,0.254,0.383,2
0.027,0.387,0.587,0.263,0.35,2
0.8,0.118,0.082,0.373,0.412,1
0.296,0.578,0.126,0.198,0.378,2
0.072,0.725,0.203,0.221,0.356,1
0.61,0.325,0.065,0.19,0.324,1
0.065,0.504,0.431,0.185,0.351,1
0.129,0.411,0.46,0.253,0.357,2
0.525,0.459,0.016,0.142,0.266,1
0.807,0.114,0.079,0.428,0.399,2
0.525,0.306,0.168,0.23,0.353,1
0.158,0.771,0.071,0.187,0.294,2
0.196,0.056,0.748,0.539,0.314,1
0.315,0.596,0.09,0.371,0.43,1
0.268,0.18,0.552,0.301,0.406,2
0.139,0.665,0.196,0.21,0.381,1
0.483,0.275,0.243,0.431,0.396,2
0.046,0.037,0.917,0.194,0.305,2
0.055,0.592,0.353,0.192,0.365,1
0.365,0.499,0.136,0.304,0.42,1
0.297,0.627,0.077,0.179,0.484,1
0.314,0.505,0.181,0.324,0.462,1
0.22,0.571,0.209,0.421,0.381,1
0.382,0.34,0.277,0.218,0.366,1
0.033,0.726,0.241,0.192,0.308,2
0.389,0.493,0.118,0.502,0.371,1
0.062,0.523,0.415,0.59,0.3,1
0.062,0.753,0.185,0.246,0.385,1
0.177,0.762,0.06,0.224,0.315,1
0.01,0.125,0.865,0.23,0.338,2
0.25,0.682,0.069,0.181,0.296,1
0.694,0.29,0.016,0.518,0.37,1
0.163,0.749,0.088,0.377,0.409,1
0.124,0.798,0.077,0.179,0.588,1
0.173,0.679,0.148,0.319,0.427,1
0.186,0.791,0.023,0.182,0.31,1
0.273,0.696,0.03,0.362,0.43,1
0.52,0.45,0.029,0.194,0.3,1
0.132,0.657,0.211,0.368,0.383,1
0,0.079,0.921,0.212,0.318,2
0.106,0.462,0.432,0.17,0.289,2
0.365,0.468,0.166,0.464,0.387,2
0.117,0.702,0.182,0.159,0.276,1
0.363,0.601,0.036,0.305,0.597,1
0.585,0.333,0.082,0.259,0.395,1
0.298,0.652,0.05,0.16,0.558,1
0.071,0.799,0.13,0.278,0.395,1
0.325,0.038,0.637,0.207,0.355,2
0.027,0.713,0.261,0.16,0.285,2
0.663,0.256,0.081,0.379,0.414,2
0.138,0.718,0.144,0.193,0.309,1
0.875,0.11,0.014,0.363,0.432,1
0.346,0.581,0.073,0.216,0.315,0
0.496,0.402,0.102,0.443,0.394,0
0.713,0.164,0.123,0.43,0.402,0
0.14,0.567,0.293,0.46,0.366,0
0.446,0.35,0.204,0.276,0.402,0
0.23,0.604,0.166,0.189,0.308,0
0.777,0.144,0.079,0.267,0.396,0
0.404,0.594,0.003,0.159,0.282,0
0.609,0.368,0.023,0.482,0.398,0
0.446,0.529,0.025,0.322,0.357,0
0.067,0.867,0.067,0.303,0.422,0
0.579,0.368,0.054,0.337,0.424,0
0.313,0.051,0.637,0.635,0.272,0
0.335,0.477,0.187,0.211,0.364,0
0.211,0.091,0.698,0.569,0.301,0
0.258,0.713,0.029,0.168,0.298,0
0.806,0.131,0.062,0.327,0.424,0
0.707,0.264,0.03,0.206,0.351,0
0.683,0.083,0.234,0.613,0.284,0
0.173,0.449,0.378,0.285,0.383,0
0.123,0.548,0.329,0.392,0.397,0
0.226,0.591,0.183,0.208,0.348,0
0.469,0.255,0.276,0.446,0.403,0
0.072,0.302,0.626,0.242,0.354,0
0.919,0.057,0.024,0.662,0.259,0
0.811,0.181,0.008,0.259,0.432,0
0.461,0.129,0.41,0.248,0.362,0
0.371,0.45,0.179,0.394,0.404,0
0.884,0.053,0.063,0.458,0.338,0
0.905,0.056,0.039,0.38,0.395,0
0.523,0.418,0.06,0.229,0.448,0
0.808,0.119,0.073,0.309,0.406,0
0.707,0.115,0.178,0.251,0.387,0
0.212,0.685,0.103,0.42,0.394,0
0.246,0.182,0.572,0.281,0.378,0
0.915,0.043,0.042,0.682,0.254,0
0.646,0.108,0.247,0.375,0.354,0
0.258,0.685,0.057,0.355,0.426,0
0.1,0.421,0.479,0.631,0.288,0
0.221,0.699,0.081,0.328,0.425,0
