@relation train_merge_svm

@attribute feature1 numeric
@attribute feature2 numeric
@attribute feature3 numeric
@attribute feature4 numeric
@attribute feature5 numeric
@attribute class {0,1,2}

@data
0.056,0.315,0.629,0.04,0.394,2
0.077,0.501,0.422,0.074,0.62,1
0.056,0.684,0.26,0.244,0.425,1
0.178,0.679,0.143,0.061,0.55,1
0.038,0.708,0.254,0.506,0.383,1
0.024,0.267,0.709,0.001,0.146,1
0.296,0.353,0.351,0.003,0.335,2
0.083,0.062,0.855,0.015,0.665,2
0.071,0.5,0.429,0.545,0.179,2
0.024,0.481,0.495,0.143,0.747,1
0.214,0.709,0.077,0.955,0.034,1
0.024,0.235,0.74,0.006,0.282,2
0.033,0.627,0.339,0,0.793,1
0.188,0.775,0.037,0.017,0.941,1
0.047,0.698,0.255,0.002,0.295,2
0.177,0.558,0.266,0.098,0.431,1
0.045,0.79,0.164,0.012,0.608,1
0.517,0.442,0.042,0.136,0.836,1
0.008,0.778,0.213,0.004,0.699,1
0.002,0.045,0.953,0.001,0.2,2
0.103,0.343,0.553,0.003,0.317,2
0.525,0.304,0.171,0.298,0.533,1
0.094,0.764,0.142,0.736,0.217,2
0.263,0.489,0.247,0.174,0.613,1
0.043,0.008,0.949,0.118,0.396,2
0.073,0.713,0.214,0.105,0.629,1
0.258,0.592,0.15,0.074,0.765,1
0.327,0.598,0.075,0.01,0.781,1
0.523,0.313,0.164,0.35,0.55,1
0.039,0.62,0.341,0.015,0.354,2
0.029,0.478,0.492,0.145,0.807,1
0.037,0.724,0.239,0.062,0.676,1
0.322,0.641,0.037,0.257,0.706,1
0.131,0.766,0.103,0.002,0.792,1
0.172,0.677,0.151,0.028,0.7,1
0.443,0.517,0.039,0.427,0.494,1
0.175,0.808,0.017,0.204,0.758,1
0.237,0.551,0.212,0.376,0.394,2
0.08,0.627,0.293,0.27,0.565,1
0.206,0.76,0.035,0.039,0.844,1
0.474,0.444,0.082,0.164,0.726,1
0.679,0.296,0.024,0.566,0.389,1
0.065,0.014,0.921,0.006,0.345,2
0.054,0.621,0.325,0.001,0.043,2
0.371,0.519,0.11,0.114,0.816,2
0.346,0.573,0.081,0.357,0.575,1
0.495,0.451,0.054,0.427,0.503,1
0.591,0.194,0.215,0.384,0.52,0
0.313,0.676,0.012,0.004,0.973,0
0.562,0.355,0.083,0.082,0.904,0
0.105,0.789,0.106,0.616,0.268,0
0.905,0.054,0.041,0.976,0.022,0
0.617,0.306,0.078,0.639,0.287,0
0.859,0.034,0.107,0.424,0.531,0
0.358,0.413,0.229,0.197,0.755,0
0.008,0.909,0.084,0.201,0.614,0
0.278,0.644,0.078,0.226,0.644,0
0.743,0.25,0.007,0.964,0.033,0
0.28,0.625,0.095,0.032,0.958,0
0.187,0.2,0.613,0.843,0.141,0
0.565,0.305,0.13,0.428,0.426,0
0.589,0.135,0.276,0.712,0.272,0
0.806,0.112,0.083,0.875,0.114,0
0.861,0.094,0.045,0.585,0.222,0
0.564,0.288,0.148,0.573,0.328,0
0.782,0.121,0.098,0.912,0.074,0
0.538,0.341,0.121,0.391,0.562,0
