@relation train_merge_svm

@attribute feature1 numeric
@attribute feature2 numeric
@attribute feature3 numeric
@attribute feature4 numeric
@attribute feature5 numeric
@attribute class {0,1,2}

@data
0.054,0.292,0.654,0.115,0.273,2
0.056,0.444,0.5,0.152,0.56,1
0.122,0.655,0.222,0.244,0.451,1
0.374,0.52,0.106,0.026,0.602,1
0.082,0.661,0.257,0.505,0.436,1
0.061,0.292,0.647,0.003,0.137,1
0.159,0.391,0.449,0.001,0.306,2
0.047,0.052,0.901,0.004,0.672,2
0.351,0.387,0.262,0.085,0.455,2
0.076,0.409,0.514,0.042,0.806,1
0.332,0.638,0.03,0.945,0.042,1
0.034,0.164,0.802,0.027,0.257,2
0.021,0.598,0.38,0,0.779,1
0.051,0.772,0.177,0.011,0.956,1
0.074,0.694,0.231,0,0.312,2
0.268,0.589,0.143,0.192,0.437,1
0.14,0.694,0.166,0.008,0.64,1
0.455,0.501,0.044,0.452,0.543,1
0.013,0.798,0.189,0.004,0.705,1
0.027,0.074,0.898,0.001,0.232,2
0.047,0.363,0.59,0.085,0.245,2
0.242,0.497,0.261,0.049,0.797,1
0.428,0.466,0.106,0.068,0.858,1
0.241,0.391,0.368,0.344,0.513,1
0.071,0.79,0.139,0.118,0.809,2
0.342,0.38,0.278,0.096,0.651,1
0.052,0.015,0.933,0.083,0.383,2
0.094,0.696,0.21,0.422,0.425,1
0.186,0.696,0.118,0.002,0.896,1
0.127,0.756,0.117,0.052,0.765,1
0.341,0.252,0.407,0.019,0.744,1
0.064,0.668,0.268,0.003,0.331,2
0.074,0.523,0.402,0.38,0.6,1
0.059,0.771,0.171,0.099,0.742,1
0.501,0.449,0.05,0.377,0.588,1
0.081,0.812,0.107,0,0.807,1
0.236,0.651,0.113,0.018,0.706,1
0.178,0.788,0.035,0.379,0.523,1
0.226,0.744,0.03,0.101,0.857,1
0.446,0.394,0.16,0.339,0.462,2
0.162,0.633,0.205,0.105,0.519,1
0.243,0.736,0.021,0.058,0.88,1
0.503,0.401,0.096,0.021,0.787,1
0.321,0.631,0.048,0.387,0.555,1
0.1,0.017,0.883,0.009,0.324,2
0.089,0.626,0.284,0.045,0.008,2
0.35,0.544,0.106,0.246,0.731,2
0.389,0.51,0.1,0.053,0.725,1
0.588,0.38,0.032,0.527,0.413,1
0.623,0.323,0.054,0.924,0.068,0
0.591,0.24,0.168,0.504,0.486,0
0.536,0.321,0.143,0.091,0.174,0
0.67,0.213,0.117,0.875,0.122,0
0.344,0.452,0.204,0.05,0.913,0
0.512,0.098,0.39,0.718,0.271,0
0.805,0.097,0.098,0.606,0.313,0
0.216,0.76,0.024,0.633,0.281,0
0.604,0.381,0.015,0.691,0.177,0
0.148,0.774,0.077,0.001,0.888,0
0.702,0.162,0.136,0.991,0.008,0
0.367,0.368,0.265,0.138,0.813,0
0.356,0.627,0.017,0.968,0.031,0
0.108,0.826,0.066,0.004,0.905,0
0.358,0.153,0.489,0.238,0.153,0
0.413,0.265,0.322,0.108,0.554,0
0.328,0.635,0.037,0.956,0.034,0
0.906,0.049,0.045,0.696,0.292,0
0.432,0.374,0.194,0.912,0.055,0
0.556,0.226,0.218,0.935,0.063,0
