@relation 'rabc_features-weka.filters.supervised.attribute.AttributeSelection-Eweka.attributeSelection.CfsSubsetEval -M-Sweka.attributeSelection.BestFirst -P 1 -D 1 -N 10'

@attribute task_id numeric
@attribute psy_feature1 numeric
@attribute psy_feature5 numeric
@attribute joint_feature1 numeric
@attribute class {0,1,2}

@data

2,10,4.479066,1.124673,0
3,12,4.476359,1.53137,2
5,16,5.282326,1.282085,1
1,2,4.185434,0.910756,0
2,8,3.717095,1.012832,0
3,12,3.710519,1.348632,0
4,2,3.489355,0.914265,0
5,8,3.744269,0.779811,0
2,8,3.451455,0.833989,0
3,5,3.226075,1.079466,0
5,7,7.094787,0.943067,1
3,8,2.717923,1.392753,1
5,7,5.802987,0.963561,0
1,2,4.538522,0.828706,0
2,8,3.969727,1.195063,0
3,12,4.502463,1.414484,1
5,7,4.498704,0.915626,0
3,8,4.198062,1.850419,1
1,2,4.094864,1.261931,2
2,8,4.251957,1.46463,2
3,7,4.352923,1.212485,2
5,7,4.445478,1.002117,0
2,11,5.38112,1.50921,1
3,9,3.762812,0.999457,1
5,6,4.589115,0.985792,0
2,8,4.05231,0.944267,0
3,6,4.063057,1.015096,0
4,2,4.036506,0.975747,0
1,2,3.901367,1.158548,0
2,14,3.400645,1.276924,0
5,6,3.393658,0.856923,0
1,2,4.657121,0.937012,0
2,8,4.515958,1.03838,0
3,7,3.946242,1.018718,0
3,12,4.301709,1.675254,2
3,9,3.57853,1.80103,1
4,2,4.217083,1.015597,0
5,7,5.32793,1.053526,0
1,2,4.445331,1.078139,0
2,8,5.047678,1.006835,1
3,10,3.350088,1.699125,2
4,2,2.916137,0.945006,0
5,7,4.917948,1.162595,0
1,2,3.406422,1.371878,1
2,8,3.649491,0.810265,0
3,7,4.131687,1.317189,1
4,2,4.009388,1.026982,0
5,7,3.817433,0.842682,1
2,10,3.258206,2.056687,0
3,5,2.917086,0.71679,0
4,2,3.016237,1.08391,0
5,7,4.000689,1.140712,0
