@relation train_merge_svm

@attribute feature1 numeric
@attribute feature2 numeric
@attribute feature3 numeric
@attribute feature4 numeric
@attribute feature5 numeric
@attribute class {0,1,2}

@data
0.005,0.38,0.615,0.154,0.384,2
0.065,0.515,0.421,0.272,0.546,1
0.019,0.8,0.182,0.304,0.519,1
0.007,0.796,0.196,0.165,0.565,1
0.019,0.794,0.187,0.171,0.675,1
0.011,0.367,0.622,0.015,0.175,1
0.16,0.379,0.461,0.233,0.182,2
0.039,0.128,0.834,0.171,0.545,2
0.036,0.589,0.374,0.298,0.453,2
0.02,0.556,0.424,0.163,0.758,1
0.007,0.897,0.095,0.487,0.409,1
0.005,0.191,0.804,0.042,0.312,2
0.018,0.655,0.326,0.051,0.694,1
0.229,0.663,0.108,0.212,0.745,1
0.021,0.795,0.184,0.028,0.346,2
0.079,0.613,0.308,0.098,0.484,1
0.025,0.827,0.148,0.146,0.555,1
0.503,0.409,0.088,0.599,0.383,1
0.001,0.835,0.164,0.014,0.766,1
0.015,0.103,0.881,0.004,0.227,2
0.113,0.356,0.531,0.052,0.312,2
0.007,0.791,0.202,0.172,0.725,1
0.555,0.376,0.069,0.2,0.719,1
0.451,0.359,0.19,0.338,0.527,1
0.063,0.847,0.089,0.197,0.749,2
0.16,0.658,0.182,0.223,0.655,1
0.08,0.054,0.866,0.216,0.415,2
0.18,0.668,0.153,0.22,0.582,1
0.104,0.717,0.179,0.273,0.636,1
0.791,0.168,0.041,0.147,0.6,1
0.199,0.408,0.393,0.223,0.655,1
0.025,0.754,0.22,0.096,0.38,2
0.069,0.529,0.402,0.248,0.682,1
0.035,0.781,0.184,0.152,0.632,1
0.074,0.767,0.159,0.248,0.709,1
0.041,0.806,0.153,0.181,0.654,1
0.086,0.685,0.23,0.275,0.53,1
0.163,0.772,0.065,0.297,0.581,1
0.099,0.805,0.096,0.575,0.371,1
0.109,0.622,0.269,0.266,0.582,2
0.073,0.742,0.186,0.401,0.358,1
0.087,0.782,0.13,0.251,0.688,1
0.18,0.602,0.219,0.712,0.227,1
0.257,0.651,0.092,0.649,0.302,1
0.313,0.097,0.59,0.157,0.305,2
0.017,0.749,0.234,0.022,0.089,2
0.329,0.473,0.198,0.388,0.575,2
0.104,0.735,0.161,0.616,0.295,1
0.686,0.265,0.048,0.476,0.433,1
0.504,0.203,0.293,0.443,0.469,0
0.483,0.437,0.079,0.481,0.423,0
0.064,0.36,0.576,0.286,0.464,0
0.023,0.904,0.073,0.437,0.332,0
0.817,0.168,0.015,0.623,0.356,0
0.565,0.282,0.153,0.734,0.22,0
0.748,0.089,0.163,0.651,0.319,0
0.725,0.114,0.161,0.634,0.303,0
0.59,0.32,0.09,0.48,0.463,0
0.218,0.626,0.156,0.453,0.414,0
0.855,0.13,0.015,0.747,0.169,0
0.208,0.558,0.234,0.463,0.485,0
0.561,0.408,0.031,0.723,0.273,0
0.149,0.467,0.384,0.102,0.402,0
0.411,0.344,0.245,0.268,0.708,0
0.254,0.672,0.073,0.612,0.337,0
0.347,0.57,0.083,0.48,0.475,0
0.264,0.485,0.252,0.714,0.211,0
0.061,0.515,0.425,0.136,0.621,0
0.76,0.028,0.212,0.265,0.707,0
