@relation train_merge_svm

@attribute feature1 numeric
@attribute feature2 numeric
@attribute feature3 numeric
@attribute feature4 numeric
@attribute feature5 numeric
@attribute class {0,1,2}

@data
0.445,0.528,0.028,0.243,0.63,0
0.012,0.33,0.658,0.074,0.436,2
0.044,0.485,0.471,0.082,0.561,1
0.16,0.772,0.068,0.843,0.155,0
0.809,0.098,0.093,0.452,0.3,0
0.292,0.301,0.407,0.07,0.555,0
0.145,0.425,0.43,0.938,0.058,0
0.764,0.192,0.044,0.865,0.121,0
0.29,0.287,0.423,0.701,0.266,0
0.866,0.104,0.03,0.293,0.247,0
0.017,0.781,0.203,0.611,0.27,1
0.246,0.678,0.076,0.129,0.592,1
0.355,0.159,0.486,0.16,0.474,0
0.664,0.154,0.182,0.835,0.158,0
0.258,0.4,0.341,0.044,0.449,0
0.016,0.793,0.191,0.451,0.441,1
0.627,0.196,0.177,0.767,0.217,0
0.013,0.336,0.651,0.003,0.168,1
0.247,0.267,0.486,0.019,0.311,2
0.135,0.055,0.811,0.039,0.677,2
0.039,0.609,0.352,0.467,0.305,2
0.374,0.541,0.085,0.724,0.24,0
0.022,0.51,0.469,0.04,0.812,1
0.206,0.75,0.044,0.757,0.18,1
0.453,0.256,0.291,0.795,0.165,0
0.84,0.113,0.048,0.526,0.39,0
0.049,0.451,0.5,0.237,0.553,0
0.374,0.231,0.396,0.36,0.566,0
0.218,0.605,0.178,0.648,0.317,0
0.128,0.086,0.786,0.315,0.466,0
0.773,0.175,0.052,0.743,0.212,0
0.353,0.346,0.301,0.921,0.038,0
0.07,0.601,0.329,0.179,0.518,0
0.481,0.485,0.034,0.345,0.409,0
0.064,0.232,0.704,0.02,0.315,2
0.136,0.591,0.273,0.008,0.795,1
0.192,0.021,0.786,0.36,0.547,0
0.373,0.509,0.118,0.511,0.461,0
0.581,0.251,0.169,0.557,0.255,0
0.36,0.579,0.061,0.261,0.671,1
0.034,0.757,0.209,0.005,0.365,2
0.122,0.439,0.439,0.484,0.481,0
0.399,0.395,0.205,0.16,0.762,0
0.453,0.394,0.153,0.111,0.502,1
0.478,0.513,0.009,0.742,0.24,0
0.16,0.69,0.15,0.062,0.628,1
0.911,0.029,0.059,0.696,0.275,0
0.614,0.346,0.04,0.801,0.187,1
0.131,0.193,0.676,0.001,0.066,0
0.572,0.408,0.02,0.72,0.25,0
0.946,0.004,0.049,0.454,0.394,0
0.486,0.354,0.16,0.391,0.562,0
0.523,0.452,0.025,0.403,0.388,0
0.593,0.349,0.058,0.182,0.505,0
0.43,0.203,0.367,0.625,0.352,0
0.769,0.153,0.078,0.791,0.185,0
0.366,0.595,0.04,0.958,0.039,0
0.927,0.027,0.046,0.875,0.118,0
0.311,0.276,0.413,0.099,0.439,0
0.46,0.449,0.091,0.233,0.705,0
0.055,0.779,0.166,0.041,0.735,1
0.011,0.107,0.883,0.001,0.207,2
0.687,0.289,0.024,0.751,0.237,0
0.921,0.034,0.044,0.439,0.526,0
0.361,0.616,0.022,0.32,0.566,0
0.984,0.005,0.011,0.77,0.11,0
0.548,0.32,0.131,0.441,0.518,0
0.707,0.269,0.024,0.884,0.068,0
0.478,0.329,0.194,0.122,0.553,0
0.125,0.813,0.062,0.603,0.159,0
0.619,0.192,0.189,0.134,0.609,0
0.66,0.305,0.035,0.425,0.393,0
0.344,0.244,0.411,0.234,0.554,0
0.693,0.137,0.169,0.691,0.27,0
0.253,0.263,0.484,0.02,0.306,2
0.737,0.215,0.049,0.696,0.267,0
0.06,0.921,0.019,0.978,0.022,0
0.858,0.01,0.133,0.624,0.327,0
0.866,0.116,0.018,0.366,0.553,0
0.303,0.634,0.063,0.851,0.142,0
0.445,0.512,0.043,0.092,0.75,0
0.96,0.008,0.032,0.735,0.239,0
0.099,0.667,0.234,0.651,0.316,1
0.254,0.595,0.151,0.198,0.757,1
0.991,0.006,0.004,0.557,0.38,0
0.516,0.47,0.014,0.84,0.153,0
0,0.955,0.045,0.291,0.61,0
0.075,0.535,0.39,0.398,0.571,0
0.92,0.079,0,0.786,0.21,0
0.941,0.043,0.016,0.906,0.086,0
0.712,0.198,0.089,0.598,0.281,0
0.782,0.129,0.089,0.519,0.369,1
0.024,0.855,0.121,0.416,0.53,2
0.312,0.446,0.242,0.225,0.691,1
0.398,0.575,0.027,0.099,0.695,0
0.457,0.502,0.041,0.339,0.254,0
0.758,0.11,0.132,0.081,0.55,0
0.025,0.059,0.916,0.181,0.41,2
0.555,0.387,0.057,0.492,0.468,0
0.931,0.065,0.004,0.304,0.547,0
0.112,0.809,0.079,0.628,0.333,0
0.105,0.692,0.203,0.942,0.054,0
0.902,0.011,0.087,0.535,0.269,0
0.666,0.26,0.074,0.814,0.172,0
0.197,0.077,0.727,0.115,0.716,0
0.073,0.702,0.226,0.371,0.508,1
0.412,0.213,0.375,0.922,0.076,0
0.274,0.643,0.083,0.199,0.711,1
0.642,0.073,0.285,0.903,0.094,0
0.307,0.622,0.071,0.484,0.411,1
0.875,0.106,0.018,0.782,0.209,0
0.139,0.794,0.067,0.084,0.778,0
0.873,0.042,0.084,0.772,0.206,0
0.741,0.086,0.173,0.268,0.271,0
0.175,0.679,0.146,0.328,0.506,0
0.204,0.541,0.255,0.409,0.48,0
0.48,0.374,0.145,0.384,0.424,0
0.641,0.211,0.149,0.764,0.226,0
0.283,0.404,0.313,0.937,0.063,0
0.891,0.007,0.102,0.727,0.267,0
0.413,0.468,0.12,0.283,0.523,0
0.196,0.492,0.312,0.037,0.753,0
0.502,0.452,0.046,0.457,0.428,0
0.615,0.156,0.229,0.155,0.787,1
0.055,0.709,0.236,0.015,0.428,2
0.583,0.172,0.245,0.907,0.071,0
0.166,0.504,0.331,0.375,0.469,0
0.954,0.021,0.026,0.93,0.067,0
0.575,0.401,0.024,0.473,0.488,0
0.062,0.849,0.09,0.313,0.63,0
0.178,0.519,0.303,0.205,0.764,1
0.968,0.008,0.025,0.874,0.119,0
0.29,0.649,0.061,0.641,0.286,0
0.393,0.519,0.088,0.52,0.466,0
0.114,0.507,0.379,0.096,0.805,0
0.357,0.586,0.057,0.346,0.588,0
0.769,0.018,0.212,0.181,0.743,0
0.032,0.816,0.152,0.534,0.361,0
0.223,0.682,0.095,0.186,0.645,1
0.175,0.787,0.039,0.338,0.634,0
0.082,0.811,0.106,0.496,0.492,0
0.852,0.065,0.083,0.298,0.546,0
0.377,0.202,0.421,0.636,0.324,0
0.609,0.322,0.069,0.941,0.057,0
0.774,0.152,0.075,0.513,0.356,0
