@relation train_merge_svm

@attribute feature1 numeric
@attribute feature2 numeric
@attribute feature3 numeric
@attribute feature4 numeric
@attribute feature5 numeric
@attribute class {0,1,2}

@data
0.037,0.345,0.618,0.105,0.445,2
0.441,0.058,0.502,0.216,0.409,2
0.109,0.465,0.426,0.558,0.264,1
0.129,0.74,0.131,0.532,0.242,1
0.079,0.662,0.258,0.367,0.334,1
0.127,0.666,0.207,0.096,0.421,1
0.031,0.77,0.199,0.127,0.404,1
0.027,0.339,0.634,0.105,0.438,1
0.193,0.341,0.466,0.268,0.38,2
0.054,0.086,0.861,0.145,0.379,2
0.023,0.649,0.329,0.096,0.407,2
0.281,0.23,0.489,0.132,0.357,2
0.033,0.515,0.452,0.151,0.375,1
0.084,0.838,0.078,0.098,0.395,1
0.052,0.242,0.705,0.351,0.32,1
0.023,0.205,0.773,0.11,0.417,2
0.08,0.534,0.386,0.094,0.522,1
0.238,0.687,0.075,0.089,0.572,1
0.041,0.716,0.243,0.094,0.472,2
0.183,0.545,0.272,0.002,0.957,1
0.028,0.818,0.154,0.057,0.576,1
0.698,0.259,0.043,0.213,0.391,1
0.307,0.486,0.207,0.292,0.341,2
0.048,0.743,0.21,0.13,0.407,1
0.233,0.045,0.722,0.627,0.228,2
0.023,0.101,0.876,0.166,0.474,2
0.098,0.34,0.562,0.145,0.54,2
0.629,0.213,0.159,0.484,0.264,1
0.317,0.59,0.093,0.145,0.348,2
0.039,0.759,0.202,0.171,0.375,1
0.31,0.552,0.138,0.117,0.42,1
0.269,0.466,0.265,0.125,0.363,1
0.287,0.32,0.393,0.218,0.378,2
0.149,0.783,0.067,0.074,0.406,1
0.605,0.212,0.183,0.597,0.219,2
0.466,0.305,0.229,0.173,0.4,1
0.036,0.875,0.088,0.12,0.418,2
0.375,0.055,0.57,0.714,0.188,1
0.314,0.6,0.085,0.501,0.246,1
0.391,0.171,0.438,0.324,0.322,2
0.241,0.508,0.252,0.162,0.351,1
0.326,0.359,0.316,0.599,0.219,2
0.026,0.058,0.916,0.124,0.424,2
0.153,0.524,0.323,0.135,0.356,1
0.108,0.752,0.14,0.339,0.308,1
0.255,0.633,0.112,0.096,0.441,1
0.243,0.68,0.077,0.398,0.281,1
0.5,0.431,0.069,0.556,0.248,1
0.232,0.342,0.426,0.169,0.366,1
0.057,0.683,0.26,0.111,0.458,2
0.308,0.518,0.173,0.728,0.16,1
0.13,0.515,0.354,0.797,0.137,1
0.225,0.653,0.122,0.147,0.497,1
0.321,0.589,0.09,0.166,0.413,1
0.018,0.119,0.863,0.18,0.394,2
0.283,0.609,0.108,0.114,0.411,1
0.552,0.422,0.025,0.76,0.141,1
0.418,0.489,0.093,0.49,0.262,1
0.164,0.789,0.047,0.073,0.571,1
0.418,0.551,0.031,0.406,0.333,1
0.48,0.475,0.044,0.128,0.416,1
0.042,0.787,0.171,0.442,0.298,1
0.004,0.097,0.9,0.152,0.407,2
0.101,0.444,0.455,0.102,0.411,2
0.295,0.511,0.194,0.664,0.189,2
0.052,0.727,0.221,0.065,0.536,1
0.361,0.6,0.039,0.217,0.627,1
0.374,0.479,0.147,0.11,0.618,1
0.319,0.598,0.083,0.028,0.738,1
0.125,0.826,0.049,0.275,0.34,1
0.076,0.083,0.842,0.146,0.386,2
0.033,0.724,0.243,0.089,0.416,2
0.54,0.352,0.108,0.5,0.255,2
0.115,0.71,0.176,0.109,0.462,1
0.737,0.229,0.034,0.483,0.252,1
0.343,0.488,0.169,0.492,0.258,0
0.304,0.229,0.467,0.114,0.414,0
0.431,0.379,0.19,0.393,0.289,0
0.388,0.234,0.378,0.668,0.201,0
0.334,0.552,0.114,0.135,0.355,0
0.881,0.009,0.111,0.918,0.067,0
0.583,0.152,0.265,0.21,0.379,0
0.923,0.049,0.029,0.694,0.201,0
0.378,0.012,0.609,0.336,0.333,0
0.965,0.026,0.01,0.892,0.079,0
0.214,0.645,0.141,0.115,0.418,0
0.161,0.804,0.034,0.157,0.34,0
0.27,0.655,0.075,0.103,0.425,0
0.461,0.402,0.137,0.504,0.256,0
0.672,0.205,0.124,0.442,0.268,0
0.368,0.528,0.104,0.136,0.416,0
0.485,0.434,0.081,0.212,0.321,0
0.011,0.9,0.089,0.078,0.403,0
0.624,0.219,0.157,0.598,0.22,0
0.932,0.046,0.022,0.848,0.112,0
0.087,0.047,0.866,0.252,0.376,0
0.838,0.037,0.125,0.201,0.35,0
0.234,0.69,0.077,0.103,0.518,0
0.604,0.118,0.279,0.196,0.369,0
0.152,0.712,0.136,0.073,0.476,0
0.739,0.209,0.051,0.722,0.162,0
0.199,0.608,0.192,0.621,0.222,0
0.608,0.311,0.081,0.965,0.028,0
0.389,0.393,0.218,0.729,0.162,0
0.7,0.113,0.187,0.206,0.384,0
0.324,0.353,0.323,0.195,0.382,0
0.67,0.131,0.199,0.704,0.191,0
0.483,0.448,0.069,0.112,0.405,0
0.475,0.35,0.175,0.428,0.278,0
0.632,0.337,0.032,0.823,0.11,0
0.29,0.658,0.052,0.537,0.25,0
0.539,0.43,0.031,0.183,0.411,0
0.583,0.216,0.201,0.47,0.27,0
0.648,0.224,0.128,0.374,0.295,0
0.13,0.761,0.109,0.26,0.326,0
