@relation rabc_sampled_features

@attribute dummy numeric
@attribute mono_feature1 numeric
@attribute bi_feature678 numeric
@attribute bi_feature809 numeric
@attribute bi_feature919 numeric
@attribute bi_feature1223 numeric
@attribute projection1 numeric
@attribute projection2 numeric
@attribute projection3 numeric
@attribute class {0,1,2}

@data
9,0.006989,0,0,0.003765,0,0.792003,0.834034,0.983915,2
9,0,0,0,0.009836,0,0.773826,0.812198,0.957562,2
9,0.026144,0,0,0.006579,0,0.058571,0.067245,0.058681,2
9,0.008905,0,0,0.000891,0,0.373614,0.391535,0.456019,2
9,0.001359,0,0,0.00136,0,0.765475,0.805737,0.948785,2
9,0,0,0,0,0,0.490613,0.508317,0.593824,2
9,0.001966,0,0,0.00295,0,0.776979,0.818265,0.964459,2
9,0.016473,0,0,0.002908,0,0.681579,0.718410,0.845452,2
9,0,0,0,0.008403,0,0.454835,0.470713,0.551024,2
9,0,0,0,0.023148,0,0.547016,0.568682,0.669173,2
9,0.030176,0,0,0.006711,0,0.365724,0.378645,0.437354,2
9,0.038647,0,0,0.009709,0,0.500805,0.526097,0.615296,2
9,0,0,0,0,0,0.427542,0.445606,0.514670,2
9,0,0,0,0.007133,0,0.599551,0.627628,0.735745,2
9,0,0,0,0.017685,0,0.298254,0.301481,0.339407,2
9,0,0,0,0.00417,0,0.820601,0.863722,1.018968,2
9,0,0,0,0.008547,0,0.377006,0.388445,0.454953,2
9,0,0,0,0.017986,0,0.310694,0.314411,0.357681,2
9,0.00309,0,0,0.004329,0,0.767203,0.807780,0.952185,2
9,0.012163,0,0,0.004233,0,0.715874,0.754201,0.888670,2
9,0,0,0,0.006065,0,0.668962,0.701577,0.825421,2
9,0,0,0,0.005382,0,0.742065,0.779576,0.918823,2
9,0,0,0,0.002326,0,0.810858,0.853363,1.006506,2
9,0,0,0,0.020183,0,0.283723,0.289786,0.327561,2
9,0.003831,0,0,0.002558,0,0.537868,0.561422,0.658569,2
9,0.00252,0,0,0.001261,0,0.795812,0.838028,0.988380,2
9,0,0,0,0.013769,0,0.277339,0.288711,0.325884,2
9,0.046398,0,0,0.003667,0,0.204438,0.219035,0.243697,0
9,0,0,0,0.011628,0,0.245829,0.249398,0.277930,0
9,0,0,0,0,0,0.373001,0.388394,0.445378,0
9,0,0,0,0.010101,0,0.549825,0.573906,0.670769,0
9,0,0,0,0.006515,0,0.456745,0.474741,0.557097,0
9,0,0,0,0.033613,0,0.362694,0.367669,0.425122,0
9,0,0,0,0.038217,0,0.545841,0.563580,0.661882,0
