@relation 'rabc_features-weka.filters.supervised.attribute.AttributeSelection-Eweka.attributeSelection.CfsSubsetEval -M-Sweka.attributeSelection.BestFirst -P 1 -D 1 -N 10'

@attribute task_id numeric
@attribute psy_feature1 numeric
@attribute psy_feature5 numeric
@attribute joint_feature1 numeric
@attribute class {0,1,2}

@data

2,10,4.479066,1.120427,0
3,12,4.476359,1.529808,2
5,16,5.282326,1.281313,1
1,2,4.185434,0.914961,0
2,8,3.717095,1.009007,0
3,12,3.710519,1.347258,0
4,2,3.489355,0.917729,0
5,8,3.744269,0.779341,0
2,8,3.451455,0.83084,0
3,5,3.226075,1.078365,0
1,2,4.538522,0.832532,0
2,8,3.969727,1.190551,0
3,12,4.502463,1.413042,1
5,7,4.498704,0.915075,0
3,8,4.198062,1.848532,1
1,2,4.094864,1.267757,2
2,8,4.251957,1.4591,2
3,7,4.352923,1.211249,2
5,7,4.445478,1.001514,0
2,11,5.38112,1.503512,1
3,9,3.762812,0.998438,1
5,6,4.589115,0.985198,0
2,8,4.05231,0.940701,0
3,6,4.063057,1.014061,0
4,2,4.036506,0.979444,0
1,2,3.901367,1.163896,0
2,14,3.400645,1.272102,0
5,6,3.393658,0.856407,0
1,2,4.657121,0.941338,0
2,8,4.515958,1.03446,0
3,7,3.946242,1.017679,0
3,12,4.301709,1.673547,2
3,9,3.57853,1.799194,1
4,2,4.217083,1.019445,0
5,7,5.32793,1.052891,0
1,2,4.445331,1.083116,0
2,8,5.047678,1.003034,1
3,10,3.350088,1.697393,2
4,2,2.916137,0.948586,0
5,7,4.917948,1.161895,0
1,2,3.406422,1.378211,1
2,8,3.649491,0.807206,0
3,7,4.131687,1.315846,1
4,2,4.009388,1.030874,0
5,7,3.817433,0.842174,1
2,10,3.258206,2.048921,0
3,5,2.917086,0.71606,0
4,2,3.016237,1.088017,0
5,7,4.000689,1.140025,0
1,2,3.670158,0.914961,0
3,7,3.438863,1.065702,0
4,1,3.169606,0.917729,0
5,7,3.850844,0.958468,0
1,2,3.685902,0.99739,0
2,8,3.455159,0.720979,0
3,2,3.377466,0.692706,0
2,8,4.94207,0.964336,0
3,18,4.223454,1.936025,1
5,10,4.426974,2.071415,2
1,2,3.953887,0.914961,0
2,8,3.422389,0.874992,0
3,8,3.185894,0.747965,0
4,2,1.627654,0.996587,0
5,7,3.561084,1.147662,0
1,2,3.706473,0.797912,0
2,8,3.358486,1.298594,0
1,2,3.909108,0.852315,0
2,8,3.368784,1.06199,0
3,3,3.104877,0.813913,0
4,2,3.488715,1.178304,0
5,7,3.58635,1.012275,0
1,2,3.784312,1.714521,2
2,8,4.840624,0.663841,0
3,5,2.41161,0.885289,0
4,2,3.247011,0.897157,0
1,2,3.647504,0.708889,0
2,8,3.439014,0.703838,0
3,7,3.92146,1.034619,0
4,2,2.781845,0.976015,0
2,9,4.623354,0.992905,1
3,5,4.459865,0.934792,1
4,2,1.857721,1.028588,0
5,7,4.915703,0.82204,0
1,2,4.892608,1.012227,0
2,8,5.179627,0.767729,0
3,2,1.596783,0.568539,0
4,2,2.224549,0.99773,0
5,8,4.657423,0.938334,0
2,8,4.360455,0.995502,1
3,6,5.654631,0.987583,2
2,10,3.864322,1.077833,1
3,7,3.093536,1.195461,0
1,2,3.066823,0.972661,0
2,8,3.570451,1.256779,0
3,7,3.586543,1.331305,2
5,7,4.149177,0.98624,0
1,2,3.176732,0.881989,0
1,2,3.995587,0.883638,0
3,7,3.620939,0.741057,0
4,2,3.050896,1.06516,0
5,7,3.83573,0.789755,0
2,8,3.797649,1.352615,0
1,2,6.251011,1.033658,1
2,9,4.564996,0.709292,0
3,10,4.219458,1.096127,1
4,3,3.188565,1.200019,0
1,2,4.541616,1.05509,1
2,8,3.995826,0.712928,0
3,6,3.931977,1.079516,0
4,2,3.601488,0.905157,0
2,8,3.765315,0.937844,0
3,9,3.667449,1.034125,0
5,7,4.448673,0.982074,0
3,5,3.758382,0.883151,0
5,7,3.635125,0.88765,0
1,2,5.252722,0.990795,0
2,8,3.371703,0.799154,0
3,8,3.417787,1.041197,0
1,2,5.794505,1.073224,0
3,7,3.754747,0.847628,0
2,8,4.783542,0.871356,1
3,8,4.19326,1.5553,2
4,3,3.476314,1.090303,0
1,2,5.853308,1.302377,0
2,8,3.704572,0.623585,0
3,8,3.672899,0.761944,0
5,7,5.855324,0.920282,0
1,2,5.325631,1.597472,1
2,8,3.483463,0.733705,0
3,6,4.185694,0.82559,0
1,2,5.18147,0.971013,0
2,13,6.312105,1.355472,0
3,7,4.034402,0.868185,0
4,2,2.99686,1.235448,0
5,7,5.47714,1.039353,0
1,2,5.537619,1.381508,1
2,11,5.832212,1.064847,0
3,5,4.701641,0.658992,0
4,2,3.289836,1.059445,0
5,7,5.590564,0.944235,0
1,2,4.727714,0.994093,0
2,8,4.337568,0.891614,0
3,5,4.048899,0.779541,0
1,2,5.945864,0.959472,0
2,8,3.852648,0.693709,0
3,8,3.339058,0.704876,0
5,7,4.668016,1.113989,0
1,2,5.612044,0.952878,0
2,8,5.015264,0.669035,0
3,7,3.981518,1.078365,0
5,7,4.225795,0.935556,0
2,8,4.533209,0.813958,0
5,7,3.879643,0.999084,1
1,2,4.485791,0.868801,0
2,12,4.290601,1.434686,0
3,10,4.128358,1.250555,1
5,9,4.150492,1.347271,1
1,2,3.64003,0.883638,0
2,8,3.250854,0.755262,0
3,2,3.13997,0.575611,0
1,2,4.984469,0.954527,0
2,8,4.892,0.940961,0
3,7,4.414368,0.890058,1
4,2,2.440765,0.9143,0
5,7,4.977835,0.893552,0
3,5,3.006312,1.159444,0
4,2,6.408688,1.082303,0
2,8,5.013164,1.16328,0
3,4,3.506631,0.754543,0
4,2,3.513744,0.936015,0
5,7,4.205279,0.973742,0
2,8,4.629398,0.883303,0
1,2,5.306196,0.849018,0
2,8,3.733265,0.70202,0
5,7,4.985496,0.960898,1
2,8,3.260765,0.790064,0
3,3,4.067144,0.698627,0
4,2,3.791195,0.984016,0
5,7,6.652536,1.205635,0
1,2,4.096242,0.816046,0
2,8,3.18945,1.106142,0
3,5,3.7363,0.638105,0
4,2,3.996101,1.009159,0
5,7,3.730318,0.862309,0
5,7,5.149257,0.949442,2
2,10,4.04139,1.307684,0
3,7,3.437098,1.060932,0
5,7,5.123771,1.037617,0
3,6,3.295283,0.942357,0
2,8,4.702139,0.906938,0
3,4,4.769537,1.230655,1
4,2,3.006776,0.850299,0
5,7,3.703772,0.989017,0
1,2,4.426246,0.901772,0
2,8,3.059064,0.769547,0
3,7,3.351255,0.849437,0
4,2,3.523456,0.924586,0
1,2,4.660529,0.830883,0
2,8,3.968782,0.689813,0
3,3,3.815871,0.579722,0
4,2,2.739084,1.000016,0
5,7,4.289719,1.108435,1
1,2,2.488381,1.005633,0
2,9,3.687866,0.957323,1
3,5,3.541463,0.795987,0
5,8,3.781682,2.093633,0
2,10,4.093473,1.30223,0
3,5,3.879328,0.896143,1
2,8,3.890653,0.701241,0
3,4,4.0526,0.613765,0
5,7,4.804256,0.907438,0
2,8,4.543385,1.018097,2
3,8,4.473364,1.305156,2
4,2,3.152967,1.091446,0
5,7,4.429462,1.011234,2
2,8,3.485899,0.93239,0
3,7,3.585223,0.985445,1
5,7,3.652439,0.875153,1
