@relation rabc_sampled_features

@attribute dummy numeric
@attribute mono_feature1 numeric
@attribute bi_feature678 numeric
@attribute bi_feature809 numeric
@attribute bi_feature919 numeric
@attribute bi_feature1223 numeric
@attribute projection1 numeric
@attribute projection2 numeric
@attribute projection3 numeric
@attribute class {0,1,2}

@data
9,0.006989,0,0,0.003765,0,0.795883,0.852927,0.983915,2
9,0,0,0,0.009836,0,0.777678,0.830641,0.957562,2
9,0.026144,0,0,0.006579,0,0.055479,0.065393,0.058681,2
9,0.008905,0,0,0.000891,0,0.375035,0.399130,0.456019,2
9,0.001359,0,0,0.00136,0,0.769214,0.823884,0.948785,2
9,0,0,0,0,0,0.493259,0.519278,0.593824,2
9,0.001966,0,0,0.00295,0,0.780775,0.836797,0.964459,2
9,0.016473,0,0,0.002908,0,0.684813,0.734285,0.845452,2
9,0,0,0,0.008403,0,0.457208,0.480991,0.551024,2
9,0,0,0,0.023148,0,0.549875,0.581299,0.669173,2
9,0.030176,0,0,0.006711,0,0.367364,0.386503,0.437354,2
9,0.038647,0,0,0.009709,0,0.502900,0.537393,0.615296,2
9,0,0,0,0,0,0.429760,0.455144,0.514670,2
9,0,0,0,0.007133,0,0.602573,0.641592,0.735745,2
9,0,0,0,0.017685,0,0.300014,0.307529,0.339407,2
9,0,0,0,0.00417,0,0.824600,0.883353,1.018968,2
9,0,0,0,0.008547,0,0.379104,0.396802,0.454953,2
9,0,0,0,0.017986,0,0.312553,0.320789,0.357681,2
9,0.00309,0,0,0.004329,0,0.770875,0.825915,0.952185,2
9,0.012163,0,0,0.004233,0,0.719317,0.770943,0.888670,2
9,0,0,0,0.006065,0,0.672325,0.717310,0.825421,2
9,0,0,0,0.005382,0,0.745750,0.797194,0.918823,2
9,0,0,0,0.002326,0,0.814859,0.872759,1.006506,2
9,0,0,0,0.020183,0,0.285100,0.295442,0.327561,2
9,0.003831,0,0,0.002558,0,0.540592,0.573800,0.658569,2
9,0.00252,0,0,0.001261,0,0.799715,0.857081,0.988380,2
9,0,0,0,0.013769,0,0.277397,0.293971,0.325884,2
9,0,0,0,0.007952,0,0.551387,0.586681,0.669536,0
9,0,0,0,0.009188,0,0.621512,0.660726,0.758934,0
9,0.007564,0,0,0.015152,0,0.322464,0.337192,0.375706,0
9,0,0,0,0.018519,0,0.376298,0.390413,0.440692,0
