@relation 'rabc_features-weka.filters.supervised.attribute.AttributeSelection-Eweka.attributeSelection.CfsSubsetEval -M-Sweka.attributeSelection.BestFirst -P 1 -D 1 -N 10'

@attribute task_id numeric
@attribute psy_feature1 numeric
@attribute psy_feature5 numeric
@attribute joint_feature1 numeric
@attribute class {0,1,2}

@data

2,10,4.479066,1.098257,0
3,12,4.476359,1.534914,2
5,16,5.282326,1.282781,1
1,2,4.185434,0.908836,0
2,8,3.717095,0.989043,0
3,12,3.710519,1.351754,0
4,2,3.489355,0.913154,0
5,8,3.744269,0.780234,0
2,8,3.451455,0.814401,0
3,5,3.226075,1.081964,0
5,7,7.094787,0.943579,1
3,8,2.717923,1.395976,1
5,7,5.802987,0.964084,0
1,2,4.538522,0.826959,0
2,8,3.969727,1.166994,0
3,12,4.502463,1.417758,1
5,7,4.498704,0.916123,0
3,8,4.198062,1.854702,1
1,2,4.094864,1.25927,2
2,8,4.251957,1.430229,2
3,7,4.352923,1.215292,2
5,7,4.445478,1.002661,0
2,11,5.38112,1.473763,1
3,9,3.762812,1.00177,1
5,6,4.589115,0.986327,0
2,8,4.05231,0.922088,0
3,6,4.063057,1.017446,0
4,2,4.036506,0.974561,0
1,2,3.901367,1.156105,0
2,14,3.400645,1.246932,0
5,6,3.393658,0.857388,0
1,2,4.657121,0.935037,0
2,8,4.515958,1.013991,0
3,7,3.946242,1.021076,0
3,12,4.301709,1.679132,2
3,9,3.57853,1.805199,1
4,2,4.217083,1.014363,0
5,7,5.32793,1.054098,0
1,2,4.445331,1.075865,0
2,8,5.047678,0.983187,1
3,10,3.350088,1.703058,2
4,2,2.916137,0.943858,0
5,7,4.917948,1.163226,0
1,2,3.406422,1.368985,1
2,8,3.649491,0.791234,0
3,7,4.131687,1.320237,1
4,2,4.009388,1.025734,0
5,7,3.817433,0.843139,1
2,10,3.258206,2.00838,0
3,5,2.917086,0.718449,0
4,2,3.016237,1.082593,0
5,7,4.000689,1.141331,0
1,2,3.670158,0.908836,0
3,7,3.438863,1.069259,0
4,1,3.169606,0.913154,0
5,7,3.850844,0.959566,0
1,2,3.685902,0.990713,0
2,8,3.455159,0.706714,0
3,2,3.377466,0.695018,0
2,8,4.94207,0.945255,0
3,18,4.223454,1.942486,1
5,10,4.426974,2.073789,2
1,2,3.953887,0.908836,0
2,8,3.422389,0.857679,0
3,8,3.185894,0.750461,0
4,2,1.627654,0.991619,0
5,7,3.561084,1.148977,0
1,2,3.706473,0.79257,0
2,8,3.358486,1.272899,0
1,2,3.909108,0.846609,0
2,8,3.368784,1.040977,0
3,3,3.104877,0.81663,0
4,2,3.488715,1.17243,0
5,7,3.58635,1.013435,0
1,2,3.784312,1.703044,2
2,8,4.840624,0.650706,0
3,5,2.41161,0.888244,0
4,2,3.247011,0.892685,0
1,2,3.647504,0.704143,0
2,8,3.439014,0.689911,0
3,7,3.92146,1.038072,0
4,2,2.781845,0.97115,0
2,9,4.623354,0.973259,1
3,5,4.459865,0.937911,1
4,2,1.857721,1.02346,0
5,7,4.915703,0.822982,0
1,2,4.892608,1.005451,0
2,8,5.179627,0.752538,0
3,2,1.596783,0.570436,0
4,2,2.224549,0.992756,0
5,8,4.657423,0.939409,0
2,8,4.360455,0.975804,1
3,6,5.654631,0.990879,2
2,10,3.864322,1.056506,1
3,7,3.093536,1.199451,0
1,2,3.066823,0.96615,0
2,8,3.570451,1.231912,0
3,7,3.586543,1.335748,2
5,7,4.149177,0.987369,0
1,2,3.176732,0.876085,0
1,2,3.995587,0.877723,0
3,7,3.620939,0.743531,0
4,2,3.050896,1.05985,0
5,7,3.83573,0.79066,0
2,8,3.797649,1.325852,0
1,2,6.251011,1.026739,1
2,9,4.564996,0.695257,0
3,10,4.219458,1.099785,1
4,3,3.188565,1.194037,0
1,2,4.541616,1.048027,1
2,8,3.995826,0.698822,0
3,6,3.931977,1.083119,0
4,2,3.601488,0.900645,0
2,8,3.765315,0.919288,0
3,9,3.667449,1.037577,0
5,7,4.448673,0.983199,0
3,5,3.758382,0.886099,0
5,7,3.635125,0.888667,0
1,2,5.252722,0.984163,0
2,8,3.371703,0.783342,0
3,8,3.417787,1.044672,0
1,2,5.794505,1.06604,0
3,7,3.754747,0.850457,0
2,8,4.783542,0.854115,1
3,8,4.19326,1.560491,2
4,3,3.476314,1.084868,0
1,2,5.853308,1.293658,0
2,8,3.704572,0.611246,0
3,8,3.672899,0.764487,0
5,7,5.855324,0.921336,0
1,2,5.325631,1.586779,1
2,8,3.483463,0.719188,0
3,6,4.185694,0.828345,0
1,2,5.18147,0.964512,0
2,13,6.312105,1.328652,0
3,7,4.034402,0.871083,0
4,2,2.99686,1.229289,0
5,7,5.47714,1.040543,0
1,2,5.537619,1.37226,1
2,11,5.832212,1.043777,0
3,5,4.701641,0.661191,0
4,2,3.289836,1.054164,0
5,7,5.590564,0.945317,0
1,2,4.727714,0.987438,0
2,8,4.337568,0.873973,0
3,5,4.048899,0.782143,0
1,2,5.945864,0.95305,0
2,8,3.852648,0.679983,0
3,8,3.339058,0.707229,0
5,7,4.668016,1.115265,0
1,2,5.612044,0.946499,0
2,8,5.015264,0.655798,0
3,7,3.981518,1.081964,0
5,7,4.225795,0.936628,0
2,8,4.533209,0.797853,0
5,7,3.879643,1.000229,1
1,2,4.485791,0.862985,0
2,12,4.290601,1.406299,0
3,10,4.128358,1.254729,1
5,9,4.150492,1.348814,1
1,2,3.64003,0.877723,0
2,8,3.250854,0.740318,0
3,2,3.13997,0.577532,0
1,2,4.984469,0.948137,0
2,8,4.892,0.922343,0
3,7,4.414368,0.893029,1
4,2,2.440765,0.909742,0
5,7,4.977835,0.894575,0
3,5,3.006312,1.163314,0
4,2,6.408688,1.076907,0
2,8,5.013164,1.140263,0
3,4,3.506631,0.757061,0
4,2,3.513744,0.931349,0
5,7,4.205279,0.974858,0
2,8,4.629398,0.865826,0
1,2,5.306196,0.843334,0
2,8,3.733265,0.688129,0
5,7,4.985496,0.961999,1
2,8,3.260765,0.774432,0
3,3,4.067144,0.700958,0
4,2,3.791195,0.97911,0
5,7,6.652536,1.207017,0
1,2,4.096242,0.810583,0
2,8,3.18945,1.084255,0
3,5,3.7363,0.640235,0
4,2,3.996101,1.004128,0
5,7,3.730318,0.863297,0
5,7,5.149257,0.95053,2
2,10,4.04139,1.281809,0
3,7,3.437098,1.064473,0
5,7,5.123771,1.038806,0
3,6,3.295283,0.945502,0
1,2,4.426246,0.895736,0
2,8,3.059064,0.75432,0
