@relation 'rabc_features-weka.filters.supervised.attribute.AttributeSelection-Eweka.attributeSelection.CfsSubsetEval -M-Sweka.attributeSelection.BestFirst -P 1 -D 1 -N 10'

@attribute task_id numeric
@attribute psy_feature1 numeric
@attribute psy_feature5 numeric
@attribute joint_feature1 numeric
@attribute class {0,1,2}

@data

2,10,4.479066,1.104912,0
3,12,4.476359,1.527305,2
5,16,5.282326,1.283667,1
1,2,4.185434,0.908734,0
2,8,3.717095,0.995035,0
3,12,3.710519,1.345053,0
4,2,3.489355,0.917973,0
5,8,3.744269,0.780773,0
2,8,3.451455,0.819335,0
3,5,3.226075,1.076601,0
5,7,7.094787,0.944231,1
3,8,2.717923,1.389056,1
5,7,5.802987,0.96475,0
1,2,4.538522,0.826866,0
2,8,3.969727,1.174065,0
3,12,4.502463,1.41073,1
5,7,4.498704,0.916756,0
3,8,4.198062,1.845507,1
1,2,4.094864,1.259129,2
2,8,4.251957,1.438896,2
3,7,4.352923,1.209267,2
5,7,4.445478,1.003354,0
2,11,5.38112,1.482692,1
3,9,3.762812,0.996804,1
5,6,4.589115,0.987008,0
2,8,4.05231,0.927675,0
3,6,4.063057,1.012402,0
4,2,4.036506,0.979705,0
1,2,3.901367,1.155975,0
2,14,3.400645,1.254487,0
5,6,3.393658,0.857981,0
1,2,4.657121,0.934932,0
2,8,4.515958,1.020135,0
3,7,3.946242,1.016014,0
3,12,4.301709,1.670808,2
3,9,3.57853,1.79625,1
4,2,4.217083,1.019716,0
5,7,5.32793,1.054826,0
1,2,4.445331,1.075745,0
2,8,5.047678,0.989145,1
3,10,3.350088,1.694616,2
4,2,2.916137,0.948839,0
5,7,4.917948,1.16403,0
1,2,3.406422,1.368832,1
2,8,3.649491,0.796028,0
3,7,4.131687,1.313693,1
4,2,4.009388,1.031148,0
5,7,3.817433,0.843722,1
2,10,3.258206,2.020549,0
3,5,2.917086,0.714888,0
4,2,3.016237,1.088307,0
5,7,4.000689,1.142119,0
1,2,3.670158,0.908734,0
3,7,3.438863,1.063958,0
4,1,3.169606,0.917973,0
5,7,3.850844,0.960229,0
1,2,3.685902,0.990602,0
2,8,3.455159,0.710996,0
3,2,3.377466,0.691573,0
2,8,4.94207,0.950982,0
3,18,4.223454,1.932857,1
5,10,4.426974,2.075221,2
1,2,3.953887,0.908734,0
2,8,3.422389,0.862876,0
3,8,3.185894,0.746741,0
4,2,1.627654,0.996852,0
5,7,3.561084,1.149771,0
1,2,3.706473,0.792482,0
2,8,3.358486,1.280612,0
1,2,3.909108,0.846514,0
2,8,3.368784,1.047284,0
3,3,3.104877,0.812582,0
4,2,3.488715,1.178618,0
5,7,3.58635,1.014135,0
1,2,3.784312,1.702853,2
2,8,4.840624,0.654649,0
3,5,2.41161,0.88384,0
4,2,3.247011,0.897396,0
1,2,3.647504,0.704064,0
2,8,3.439014,0.694092,0
3,7,3.92146,1.032926,0
4,2,2.781845,0.976275,0
2,9,4.623354,0.979156,1
3,5,4.459865,0.933262,1
4,2,1.857721,1.028861,0
5,7,4.915703,0.82355,0
1,2,4.892608,1.005338,0
2,8,5.179627,0.757098,0
3,2,1.596783,0.567608,0
4,2,2.224549,0.997996,0
5,8,4.657423,0.940057,0
2,8,4.360455,0.981717,1
3,6,5.654631,0.985967,2
2,10,3.864322,1.062908,1
3,7,3.093536,1.193505,0
1,2,3.066823,0.966042,0
2,8,3.570451,1.239376,0
3,7,3.586543,1.329127,2
5,7,4.149177,0.988052,0
1,2,3.176732,0.875987,0
1,2,3.995587,0.877624,0
3,7,3.620939,0.739845,0
4,2,3.050896,1.065443,0
5,7,3.83573,0.791206,0
2,8,3.797649,1.333885,0
1,2,6.251011,1.026624,1
2,9,4.564996,0.69947,0
3,10,4.219458,1.094333,1
4,3,3.188565,1.200338,0
1,2,4.541616,1.04791,1
2,8,3.995826,0.703056,0
3,6,3.931977,1.07775,0
4,2,3.601488,0.905398,0
2,8,3.765315,0.924858,0
3,9,3.667449,1.032433,0
5,7,4.448673,0.983878,0
3,5,3.758382,0.881706,0
5,7,3.635125,0.889281,0
1,2,5.252722,0.984053,0
