@relation 'rabc_features-weka.filters.supervised.attribute.AttributeSelection-Eweka.attributeSelection.CfsSubsetEval -M-Sweka.attributeSelection.BestFirst -P 1 -D 1 -N 10'

@attribute task_id numeric
@attribute psy_feature1 numeric
@attribute psy_feature5 numeric
@attribute joint_feature1 numeric
@attribute class {0,1,2}

@data

2,10,4.479066,1.103441,0
3,12,4.476359,1.53704,2
5,16,5.282326,1.282732,1
1,2,4.185434,0.908754,0
2,8,3.717095,0.993711,0
3,12,3.710519,1.353627,0
4,2,3.489355,0.91535,0
5,8,3.744269,0.780204,0
2,8,3.451455,0.818245,0
3,5,3.226075,1.083463,0
5,7,7.094787,0.943543,1
3,8,2.717923,1.39791,1
5,7,5.802987,0.964047,0
1,2,4.538522,0.826885,0
2,8,3.969727,1.172502,0
3,12,4.502463,1.419722,1
5,7,4.498704,0.916088,0
3,8,4.198062,1.857271,1
1,2,4.094864,1.259157,2
2,8,4.251957,1.43698,2
3,7,4.352923,1.216975,2
5,7,4.445478,1.002623,0
2,11,5.38112,1.480718,1
3,9,3.762812,1.003158,1
5,6,4.589115,0.986289,0
2,8,4.05231,0.92644,0
3,6,4.063057,1.018855,0
4,2,4.036506,0.976905,0
1,2,3.901367,1.156001,0
2,14,3.400645,1.252817,0
5,6,3.393658,0.857356,0
1,2,4.657121,0.934953,0
2,8,4.515958,1.018777,0
3,7,3.946242,1.02249,0
3,12,4.301709,1.681458,2
3,9,3.57853,1.8077,1
4,2,4.217083,1.016802,0
5,7,5.32793,1.054058,0
1,2,4.445331,1.075769,0
2,8,5.047678,0.987828,1
3,10,3.350088,1.705418,2
4,2,2.916137,0.946127,0
5,7,4.917948,1.163182,0
1,2,3.406422,1.368863,1
2,8,3.649491,0.794968,0
3,7,4.131687,1.322066,1
4,2,4.009388,1.028201,0
5,7,3.817433,0.843107,1
2,10,3.258206,2.017859,0
3,5,2.917086,0.719445,0
4,2,3.016237,1.085197,0
5,7,4.000689,1.141287,0
1,2,3.670158,0.908754,0
3,7,3.438863,1.07074,0
4,1,3.169606,0.91535,0
5,7,3.850844,0.959529,0
1,2,3.685902,0.990624,0
2,8,3.455159,0.710049,0
3,2,3.377466,0.695981,0
2,8,4.94207,0.949716,0
3,18,4.223454,1.945177,1
5,10,4.426974,2.07371,2
1,2,3.953887,0.908754,0
2,8,3.422389,0.861727,0
3,8,3.185894,0.751501,0
4,2,1.627654,0.994004,0
5,7,3.561084,1.148933,0
1,2,3.706473,0.792499,0
2,8,3.358486,1.278907,0
1,2,3.909108,0.846533,0
