@relation train_merge_svm

@attribute feature1 numeric
@attribute feature2 numeric
@attribute feature3 numeric
@attribute feature4 numeric
@attribute feature5 numeric
@attribute feature6 numeric
@attribute feature7 numeric
@attribute class {0,1,2}

@data
0.23,0.724,0.047,0.8,0.13,0.161,0.35,0
0.022,0.226,0.753,0.023,0.279,0.181,0.345,2
0.018,0.615,0.367,0,0.797,0.414,0.378,1
0.093,0.027,0.88,0.135,0.829,0.778,0.173,0
0.356,0.498,0.147,0.033,0.965,0.289,0.484,0
0.745,0.153,0.102,0.709,0.192,0.944,0.045,0
0.191,0.698,0.111,0.041,0.909,0.284,0.623,1
0.013,0.818,0.169,0.001,0.313,0.259,0.354,2
0.742,0.142,0.116,0.299,0.651,0.405,0.341,0
0.489,0.318,0.193,0.055,0.885,0.519,0.31,0
0.251,0.526,0.223,0.069,0.468,0.132,0.833,1
0.449,0.538,0.013,0.076,0.904,0.529,0.314,0
0.026,0.847,0.127,0.011,0.612,0.262,0.424,1
0.744,0.08,0.176,0.788,0.197,0.352,0.313,0
0.67,0.287,0.042,0.264,0.727,0.348,0.431,1
0.39,0.539,0.071,0.74,0.175,0.4,0.344,0
0.236,0.701,0.062,0.104,0.473,0.337,0.35,0
0.875,0.022,0.103,0.839,0.155,0.222,0.382,0
0.61,0.263,0.127,0.75,0.227,0.274,0.425,0
0.197,0.741,0.062,0.94,0.056,0.635,0.217,0
0.76,0.102,0.138,0.795,0.193,0.259,0.406,0
0.75,0.071,0.179,0.313,0.399,0.162,0.339,0
0.215,0.663,0.122,0.154,0.797,0.184,0.423,0
0.005,0.81,0.185,0.011,0.659,0.185,0.351,1
0.006,0.108,0.886,0.001,0.215,0.421,0.351,2
0.564,0.376,0.06,0.709,0.281,0.552,0.278,0
0.692,0.159,0.149,0.539,0.437,0.257,0.382,0
0.266,0.71,0.024,0.337,0.583,0.416,0.336,0
0.952,0.014,0.034,0.791,0.111,0.966,0.024,0
0.512,0.337,0.151,0.102,0.82,0.403,0.353,0
0.568,0.387,0.045,0.729,0.178,0.568,0.293,0
0.111,0.619,0.271,0.073,0.482,0.2,0.372,0
0.265,0.665,0.07,0.023,0.315,0.428,0.35,0
0.095,0.532,0.374,0.109,0.465,0.314,0.367,0
0.206,0.71,0.085,0.572,0.269,0.237,0.354,0
0.691,0.058,0.251,0.166,0.596,0.526,0.293,0
0.69,0.131,0.179,0.355,0.539,0.592,0.262,0
0.046,0.391,0.563,0.015,0.297,0.515,0.28,2
0.416,0.476,0.108,0.829,0.157,0.251,0.408,0
0.18,0.804,0.015,0.442,0.556,0.143,0.339,0
0.647,0.028,0.325,0.899,0.093,0.601,0.216,0
0.877,0.109,0.013,0.804,0.166,0.182,0.517,0
0.42,0.541,0.039,0.816,0.176,0.234,0.375,0
0.132,0.83,0.038,0.281,0.567,0.197,0.367,0
0.941,0.011,0.048,0.604,0.356,0.591,0.23,0
0.094,0.752,0.154,0.574,0.402,0.197,0.392,1
0.135,0.68,0.185,0.199,0.756,0.211,0.372,1
0.846,0.08,0.074,0.198,0.648,0.789,0.132,0
0.637,0.347,0.016,0.096,0.901,0.353,0.426,0
0.035,0.849,0.117,0.469,0.481,0.7,0.205,0
0.125,0.536,0.338,0.082,0.908,0.224,0.427,0
0.75,0.248,0.002,0.892,0.106,0.168,0.341,0
0.871,0.093,0.036,0.935,0.061,0.717,0.171,0
0.793,0.139,0.069,0.87,0.1,0.356,0.392,0
0.28,0.456,0.264,0.494,0.369,0.236,0.379,1
0.024,0.85,0.125,0.428,0.536,0.18,0.333,2
0.155,0.637,0.207,0.132,0.697,0.179,0.435,1
0.13,0.826,0.044,0.017,0.711,0.249,0.369,0
0.505,0.446,0.049,0.315,0.244,0.824,0.135,0
0.329,0.393,0.278,0.025,0.546,0.187,0.388,0
0.014,0.069,0.917,0.148,0.347,0.2,0.342,2
0.463,0.472,0.065,0.213,0.727,0.432,0.368,0
0.565,0.414,0.02,0.53,0.363,0.261,0.436,0
0.322,0.575,0.103,0.436,0.516,0.566,0.271,0
0.496,0.378,0.126,0.931,0.064,0.178,0.351,0
0.849,0.014,0.137,0.465,0.288,0.829,0.106,0
0.722,0.219,0.059,0.973,0.025,0.538,0.289,0
0.046,0.182,0.772,0.027,0.676,0.156,0.387,0
0.105,0.681,0.214,0.439,0.471,0.26,0.427,1
0.521,0.215,0.265,0.929,0.069,0.203,0.423,0
0.124,0.752,0.124,0.047,0.823,0.164,0.559,1
0.574,0.077,0.349,0.063,0.866,0.476,0.304,0
0.236,0.574,0.19,0.019,0.786,0.317,0.455,1
0.699,0.257,0.044,0.195,0.8,0.434,0.367,0
0.074,0.825,0.102,0.007,0.85,0.42,0.341,0
0.621,0.126,0.253,0.599,0.38,0.354,0.364,0
0.343,0.259,0.398,0.436,0.193,0.261,0.361,0
0.086,0.794,0.12,0.298,0.442,0.191,0.351,0
0.388,0.468,0.143,0.597,0.284,0.474,0.327,0
0.226,0.494,0.28,0.603,0.254,0.133,0.574,0
0.535,0.281,0.184,0.885,0.111,0.408,0.356,0
0.389,0.346,0.264,0.809,0.189,0.502,0.281,0
0.699,0.034,0.267,0.443,0.548,0.232,0.404,0
0.36,0.491,0.149,0.599,0.287,0.21,0.34,0
0.418,0.369,0.213,0.808,0.149,0.356,0.364,0
0.252,0.674,0.074,0.784,0.172,0.182,0.339,0
0.503,0.261,0.236,0.187,0.724,0.192,0.408,1
0.017,0.733,0.249,0.008,0.376,0.249,0.346,2
0.538,0.188,0.274,0.912,0.067,0.213,0.39,0
0.268,0.415,0.317,0.276,0.471,0.309,0.361,0
0.899,0.05,0.052,0.42,0.566,0.186,0.439,0
0.469,0.495,0.036,0.558,0.415,0.23,0.379,0
0.279,0.672,0.049,0.146,0.824,0.413,0.373,0
0.111,0.51,0.379,0.151,0.765,0.583,0.22,1
0.902,0.027,0.071,0.513,0.469,0.202,0.425,0
0.095,0.822,0.083,0.85,0.127,0.187,0.344,0
0.443,0.459,0.098,0.385,0.601,0.39,0.368,0
0.021,0.57,0.409,0.213,0.709,0.241,0.419,0
0.33,0.602,0.069,0.31,0.632,0.254,0.368,0
0.736,0.016,0.249,0.5,0.452,0.782,0.121,0
0.32,0.582,0.098,0.394,0.473,0.349,0.401,0
0.154,0.683,0.162,0.116,0.694,0.451,0.344,1
0.074,0.836,0.09,0.008,0.984,0.49,0.345,0
0.21,0.707,0.083,0.295,0.7,0.393,0.353,0
0.634,0.159,0.207,0.462,0.445,0.904,0.067,0
0.624,0.152,0.223,0.697,0.276,0.304,0.423,0
0.785,0.163,0.051,0.857,0.139,0.505,0.284,0
0.568,0.296,0.136,0.665,0.26,0.283,0.398,0
0.108,0.813,0.079,0.46,0.509,0.225,0.344,0
0.215,0.677,0.108,0.348,0.63,0.385,0.353,0
0.799,0.091,0.11,0.967,0.026,0.262,0.4,0
0.273,0.676,0.051,0.954,0.042,0.221,0.337,0
0.228,0.728,0.044,0.357,0.329,0.484,0.308,0
0.442,0.37,0.188,0.831,0.157,0.656,0.233,0
0.541,0.181,0.278,0.832,0.12,0.272,0.405,0
0.066,0.86,0.074,0.317,0.428,0.26,0.333,0
0.553,0.417,0.03,0.633,0.306,0.589,0.259,0
0.373,0.407,0.22,0.199,0.715,0.278,0.407,0
0.635,0.325,0.04,0.193,0.748,0.337,0.384,1
0.166,0.76,0.074,0.627,0.353,0.649,0.243,0
0.059,0.394,0.547,0.129,0.377,0.34,0.338,0
0.048,0.834,0.118,0.004,0.781,0.132,0.684,1
0.183,0.682,0.136,0.033,0.675,0.297,0.422,1
0.482,0.498,0.02,0.847,0.149,0.834,0.111,0
0.657,0.187,0.156,0.821,0.152,0.338,0.368,0
0.617,0.354,0.029,0.93,0.054,0.162,0.341,0
0.375,0.573,0.052,0.772,0.146,0.751,0.18,0
0.263,0.686,0.051,0.035,0.956,0.336,0.417,0
0.081,0.848,0.071,0.326,0.549,0.409,0.321,1
0.915,0.041,0.043,0.701,0.287,0.684,0.176,0
0.587,0.376,0.038,0.177,0.804,0.467,0.344,0
0.365,0.458,0.177,0.057,0.646,0.306,0.342,0
0.139,0.083,0.778,0.673,0.253,0.706,0.166,0
0.139,0.59,0.271,0.275,0.655,0.214,0.382,0
0.526,0.43,0.043,0.915,0.084,0.165,0.346,0
0.813,0.056,0.131,0.829,0.166,0.299,0.356,0
0.67,0.263,0.067,0.135,0.736,0.625,0.252,0
0.46,0.2,0.34,0.619,0.323,0.222,0.415,0
0.526,0.403,0.071,0.767,0.226,0.226,0.501,0
0.852,0.088,0.06,0.804,0.187,0.293,0.401,0
0.452,0.52,0.028,0.179,0.748,0.472,0.352,1
0.807,0.111,0.082,0.957,0.042,0.302,0.384,0
0.589,0.317,0.094,0.415,0.392,0.225,0.342,0
0.635,0.122,0.243,0.545,0.401,0.38,0.336,0
0.041,0.875,0.084,0.158,0.559,0.413,0.369,0
0.316,0.639,0.045,0.32,0.678,0.45,0.351,0
0.405,0.375,0.22,0.133,0.612,0.228,0.377,0
0.491,0.447,0.062,0.87,0.09,0.17,0.35,0
0.806,0.033,0.161,0.342,0.622,0.724,0.176,0
0.66,0.272,0.068,0.801,0.162,0.538,0.291,0
0.45,0.414,0.137,0.55,0.316,0.433,0.338,2
0.172,0.476,0.352,0.059,0.38,0.216,0.374,0
0.306,0.571,0.123,0.607,0.313,0.23,0.338,0
0.234,0.695,0.071,0.458,0.498,0.358,0.385,0
0.46,0.459,0.08,0.013,0.875,0.172,0.355,0
0.447,0.308,0.245,0.425,0.394,0.272,0.397,0
0.058,0.697,0.245,0.109,0.484,0.304,0.326,1
0.807,0.046,0.146,0.474,0.507,0.704,0.2,0
0.623,0.33,0.047,0.738,0.184,0.394,0.363,0
0.332,0.478,0.19,0.054,0.931,0.225,0.514,0
0.564,0.413,0.023,0.019,0.979,0.256,0.501,0
0.19,0.772,0.038,0.013,0.98,0.504,0.365,0
0.681,0.248,0.071,0.059,0.938,0.309,0.477,0
0.537,0.406,0.057,0.592,0.304,0.886,0.087,0
0.619,0.303,0.078,0.76,0.239,0.43,0.314,0
0.685,0.259,0.057,0.343,0.651,0.145,0.348,0
0.9,0.011,0.089,0.718,0.229,0.736,0.16,0
0.273,0.689,0.038,0.098,0.8,0.257,0.517,1
0.56,0.4,0.04,0.141,0.667,0.257,0.475,0
0.367,0.509,0.125,0.053,0.76,0.327,0.511,1
0.6,0.355,0.045,0.412,0.515,0.219,0.364,0
0.008,0.2,0.792,0.002,0.072,0.419,0.315,0
0.092,0.683,0.225,0.125,0.792,0.255,0.372,0
0.33,0.587,0.083,0.454,0.483,0.311,0.398,1
0.733,0.165,0.101,0.598,0.264,0.345,0.364,0
0.646,0.189,0.164,0.704,0.287,0.253,0.332,0
0.425,0.431,0.144,0.857,0.138,0.479,0.315,0
0.031,0.135,0.834,0.031,0.228,0.203,0.401,2
0.028,0.718,0.254,0.04,0.028,0.166,0.345,2
0.405,0.279,0.316,0.025,0.832,0.292,0.407,0
0.478,0.4,0.122,0.318,0.632,0.337,0.391,2
0.423,0.333,0.244,0.169,0.676,0.367,0.34,0
0.222,0.62,0.157,0.121,0.695,0.255,0.347,1
0.602,0.358,0.04,0.545,0.369,0.316,0.418,1
