@relation 'rabc_features-weka.filters.supervised.attribute.AttributeSelection-Eweka.attributeSelection.CfsSubsetEval -M-Sweka.attributeSelection.BestFirst -P 1 -D 1 -N 10'

@attribute task_id numeric
@attribute psy_feature1 numeric
@attribute psy_feature3 numeric
@attribute psy_feature5 numeric
@attribute joint_feature1 numeric
@attribute class {0,1,2}

@data

1,4,-0.046057,4.007411,0.591371,0
2,10,-0.440688,4.479066,1.097733,0
3,12,0.092127,4.476359,1.541794,2
4,3,0.906286,2.234771,1.751297,2
5,16,0.283345,5.282326,1.282714,1
1,2,-0.032875,4.185434,0.90666,0
2,8,-0.151472,3.717095,0.98857,0
3,12,0.170735,3.710519,1.357813,0
4,2,-0.28529,3.489355,0.916151,0
5,8,0.040973,3.744269,0.780193,0
1,2,-0.142526,3.201368,0.782505,0
2,8,-0.013152,3.451455,0.814012,0
3,5,-0.261522,3.226075,1.086814,0
4,2,0.75245,3.406319,0.897896,0
5,7,0.016583,3.373647,1.053,0
1,2,-0.453439,4.374485,1.169673,0
2,10,0.063536,4.249956,1.663902,0
3,5,-0.189698,4.079849,0.60117,0
4,2,1.285321,2.899975,1.267551,0
5,7,-0.20941,7.094787,0.94353,1
1,2,0.080034,4.948661,1.279125,1
2,12,-0.160537,4.073898,1.648126,0
3,8,-0.205644,2.717923,1.402233,1
4,2,1.340593,2.743845,0.944674,0
5,7,0.121952,5.802987,0.964034,0
1,2,-0.163256,4.538522,0.824979,0
2,8,-0.006814,3.969727,1.166437,0
3,12,0.109875,4.502463,1.424112,1
4,2,0.89193,2.593907,1.14091,0
5,7,-0.155943,4.498704,0.916075,0
1,2,0.011422,4.491303,0.975272,0
2,12,-0.37783,3.764708,1.261858,0
3,8,0.353406,4.198062,1.863014,1
4,2,1.197869,2.095023,0.95266,0
5,7,0.084986,2.574422,0.918855,0
1,2,-0.232815,4.094864,1.256255,2
2,8,-0.255808,4.251957,1.429546,2
3,7,0.127097,4.352923,1.220739,2
4,2,0.854873,2.638,0.997156,0
5,7,0.009956,4.445478,1.002609,0
1,2,0.03638,4.433939,1.151703,2
2,11,-0.00104,5.38112,1.473059,1
3,9,-0.60243,3.762812,1.00626,1
4,2,1.09728,2.927803,0.75186,0
5,6,0.154677,4.589115,0.986275,0
1,3,0.175963,4.827151,1.617285,1
2,8,-0.008638,4.05231,0.921648,0
3,6,0.024367,4.063057,1.022006,0
4,2,0.287437,4.036506,0.97776,0
5,7,-0.123072,3.97339,0.875415,0
1,2,0.013547,4.870147,1.592781,0
2,8,-0.056102,4.162634,0.890604,0
3,3,0.307867,3.268091,0.73841,0
