@relation 'rabc_features-weka.filters.supervised.attribute.AttributeSelection-Eweka.attributeSelection.CfsSubsetEval -M-Sweka.attributeSelection.BestFirst -P 1 -D 1 -N 10'

@attribute task_id numeric
@attribute joint_feature1 numeric
@attribute class {0,1,2}

@data

2,1.113546,0
3,1.530496,2
5,1.284983,1
1,0.907025,0
2,1.002811,0
3,1.347863,0
4,0.917111,0
5,0.781573,0
2,0.825738,0
3,1.07885,0
5,0.945199,1
3,1.391959,1
5,0.965739,0
1,0.825311,0
2,1.18324,0
3,1.413677,1
5,0.917696,0
3,1.849363,1
1,1.256761,2
2,1.45014,2
3,1.211794,2
5,1.004383,0
2,1.494279,1
3,0.998887,1
5,0.98802,0
2,0.934925,0
3,1.014517,0
4,0.978785,0
1,1.153801,0
2,1.264291,0
5,0.85886,0
1,0.933174,0
2,1.028107,0
3,1.018137,0
3,1.674299,2
3,1.800003,1
4,1.018759,0
5,1.055907,0
1,1.073722,0
2,0.996874,1
3,1.698157,2
4,0.947948,0
5,1.165223,0
1,1.366258,1
2,0.802249,0
3,1.316437,1
4,1.03018,0
5,0.844587,1
2,2.036339,0
3,0.716382,0
4,1.087285,0
5,1.14329,0
1,0.907025,0
3,1.066181,0
4,0.917111,0
5,0.961213,0
1,0.988739,0
2,0.716552,0
3,0.693018,0
2,0.958414,0
3,1.936896,1
5,2.077349,2
1,0.907025,0
2,0.869619,0
3,0.748301,0
4,0.995917,0
5,1.15095,0
1,0.790991,0
2,1.290619,0
1,0.844923,0
2,1.055468,0
3,0.814279,0
4,1.177511,0
5,1.015175,0
1,1.699651,2
2,0.659765,0
3,0.885687,0
4,0.896553,0
1,0.70274,0
2,0.699516,0
3,1.035084,0
4,0.975359,0
2,0.986807,1
3,0.935212,1
4,1.027896,0
5,0.824395,0
1,1.003448,0
2,0.763014,0
3,0.568794,0
4,0.997059,0
5,0.941021,0
2,0.989389,1
3,0.988027,2
2,1.071214,1
3,1.195998,0
1,0.964225,0
2,1.249061,0
3,1.331904,2
5,0.989065,0
1,0.87434,0
1,0.875974,0
3,0.741391,0
4,1.064443,0
5,0.792018,0
2,1.344309,0
1,1.024693,1
2,0.704936,0
3,1.09662,1
4,1.199211,0
1,1.045939,1
2,0.70855,0
3,1.080002,0
4,0.904548,0
2,0.932085,0
3,1.03459,0
5,0.984887,0
3,0.883548,0
5,0.890193,0
1,0.982202,0
2,0.794247,0
3,1.041665,0
1,1.063916,0
3,0.848009,0
2,0.866005,1
3,1.555999,2
4,1.089569,0
1,1.291081,0
2,0.619755,0
3,0.762287,0
5,0.922918,0
1,1.583617,1
2,0.7292,0
3,0.825961,0
1,0.962591,0
2,1.347148,0
3,0.868576,0
4,1.234617,0
5,1.04233,0
1,1.369526,1
2,1.058308,0
3,0.659288,0
4,1.058732,0
5,0.94694,0
1,0.985471,0
2,0.886139,0
3,0.779892,0
1,0.951151,0
2,0.689449,0
3,0.705193,0
1,0.944614,0
2,0.664927,0
3,1.07885,0
5,0.938236,0
2,0.80896,0
5,1.001946,1
1,0.861265,0
2,1.425876,0
3,1.251117,1
5,1.35113,1
1,0.875974,0
2,0.750624,0
3,0.575869,0
1,0.946248,0
2,0.935183,0
3,0.890459,1
4,0.913685,0
5,0.896111,0
3,1.159965,0
4,1.081575,0
2,1.156137,0
3,0.754882,0
4,0.935385,0
5,0.976532,0
2,0.877879,0
1,0.841654,0
2,0.697709,0
5,0.96365,1
2,0.785213,0
3,0.698941,0
4,0.983353,0
5,1.209089,0
1,0.808968,0
2,1.099349,0
3,0.638392,0
4,1.00848,0
5,0.864779,0
5,0.952162,2
2,1.299653,0
3,1.06141,0
5,1.040589,0
3,0.94278,0
2,0.901368,0
3,1.231209,1
4,0.849727,0
5,0.99185,0
1,0.893951,0
2,0.764821,0
3,0.849819,0
4,0.923964,0
1,0.823677,0
2,0.685577,0
3,0.579983,0
4,0.999343,0
5,1.11161,1
1,0.996911,0
2,0.951444,1
3,0.796345,0
5,2.09963,0
2,1.294233,0
3,0.896546,1
2,0.696934,0
3,0.614041,0
5,0.910037,0
2,1.011845,2
3,1.305743,2
4,1.090711,0
5,1.014131,2
2,0.926665,0
3,0.985888,1
5,0.87766,1
