@relation rabc_sampled_features

@attribute mono_feature1 numeric
@attribute bi_feature678 numeric
@attribute bi_feature809 numeric
@attribute bi_feature919 numeric
@attribute bi_feature1223 numeric
@attribute projection1 numeric
@attribute projection2 numeric
@attribute projection3 numeric
@attribute class {0,1,2}

@data
0.029375,0.000625,0,0.001251,0,0.618455,0.651496,0.759672,1
0,0,0,0.01676,0,0.618077,0.647364,0.752355,0
0.02268,0,0,0.004132,0,0.133373,0.142759,0.145792,1
0,0,0,0.033613,0,0.451071,0.465371,0.536766,0
0.003171,0,0,0.008883,0,0.669424,0.701752,0.818274,0
0.003448,0,0,0.001151,0,0.764790,0.804901,0.940933,0
0.010526,0,0,0.010582,0,0.417757,0.432572,0.500810,0
0.003049,0,0,0.015267,0,0.290245,0.295565,0.330771,0
0,0,0,0.018349,0,0.345467,0.356964,0.406590,0
0,0,0,0.00292,0,0.617789,0.647076,0.752888,0
0.03166,0,0,0.001546,0,0.604485,0.636645,0.741112,0
0,0,0,0.006289,0,0.566648,0.592033,0.690141,0
0,0,0,0.009074,0,0.284814,0.289082,0.325069,0
0,0,0,0.033613,0,0.362705,0.367455,0.422212,0
0.007207,0,0,0.005415,0,0.426196,0.442322,0.509355,0
0.002375,0,0,0.001189,0,0.822340,0.865872,1.014198,0
0,0,0,0.031847,0,0.578488,0.601369,0.698290,0
0,0,0,0.010969,0,0.274185,0.278929,0.312779,0
0,0,0,0.008403,0,0.454953,0.470275,0.546599,2
0.001348,0,0,0.00135,0,0.468649,0.492245,0.569946,0
0.000425,0,0,0.003825,0,0.742333,0.779885,0.911415,1
0,0,0,0.023148,0,0.547156,0.568168,0.663659,2
0.030176,0,0,0.006711,0,0.365792,0.378300,0.434082,2
0,0,0,0.027523,0,0.239869,0.236124,0.265657,0
0,0,0,0.008929,0,0.503138,0.523370,0.606647,0
0.044004,0,0,0.001101,0,0.514138,0.541470,0.628024,0
0.074713,0,0,0.046243,0,0.388249,0.395989,0.456189,0
0.007564,0,0,0.015152,0,0.321259,0.330326,0.373241,0
0.041667,0,0,0.010526,0,0.199912,0.202174,0.220677,0
0.004004,0,0,0.003006,0,0.656059,0.688791,0.802156,0
0,0,0,0.00095,0,0.824475,0.868067,1.015396,0
0,0,0,0.037037,0,0.605221,0.628877,0.732993,0
0,0,0,0.010799,0,0.232630,0.231921,0.254505,0
0,0,0,0.019608,0,0.226352,0.230106,0.255465,0
0.013464,0,0,0.007353,0,0.502588,0.524935,0.608866,0
0.017189,0,0,0.001012,0,0.717747,0.755772,0.883377,0
0.038835,0,0,0.009756,0,0.373320,0.390308,0.448586,0
0.013722,0,0,0.024055,0,0.233222,0.232061,0.254125,0
0.038647,0,0,0.009709,0,0.500914,0.525580,0.610339,2
0,0,0,0.007843,0,0.409694,0.425041,0.486294,0
0,0,0,0,0,0.831905,0.876156,1.025009,0
0,0,0,0.032258,0,0.508637,0.528836,0.614582,0
0,0,0,0.023758,0,0.273148,0.277305,0.305970,0
0,0,0,0,0,0.111104,0.113151,0.116729,0
0,0,0,0.007407,0,0.571472,0.599051,0.696793,0
0.007154,0,0,0.001591,0,0.687345,0.723547,0.844026,0
0.017647,0,0,0.023669,0,0.495444,0.512661,0.595620,0
0,0,0,0.03118,0,0.216640,0.213008,0.236332,0
0,0,0,0,0,0.439153,0.455554,0.523136,0
0,0,0,0.007952,0,0.548736,0.573443,0.664027,0
0,0,0,0.002857,0,0.870119,0.915940,1.073106,0
0,0,0,0.019608,0,0.573926,0.595888,0.694504,0
0,0,0,0.013582,0,0.309262,0.312599,0.351798,1
0,0,0,0,0,0.427649,0.445170,0.510576,2
0,0,0,0.003932,0,0.567172,0.593291,0.687624,1
0.007042,0,0,0.002643,0,0.646583,0.680180,0.794936,1
0.027933,0,0,0.033708,0,0.417896,0.429413,0.498002,0
0.023256,0,0,0.004237,0,0.152024,0.161588,0.168998,0
0.04918,0,0,0.016529,0,0.239555,0.247047,0.280658,0
0.00846,0,0,0.001695,0,0.410783,0.434313,0.501574,0
0.002894,0,0,0.001449,0,0.809305,0.852482,0.997461,0
0.011494,0,0,0.034682,0,0.407357,0.419260,0.482119,0
0,0,0,0.014842,0,0.223612,0.223668,0.244426,0
0,0,0,0,0,0.528493,0.551858,0.639943,1
0,0,0,0.007133,0,0.599697,0.627017,0.729633,2
0,0,0,0,0,0.857149,0.902415,1.056918,1
0,0,0,0.025641,0,0.605711,0.630081,0.731763,0
0,0,0,0.017685,0,0.298289,0.301292,0.337283,2
0,0,0,0.019608,0,0.385996,0.392737,0.450030,0
0.005222,0,0,0.005229,0,0.573023,0.599383,0.697428,1
0,0,0,0.00417,0,0.820791,0.862838,1.010246,2
0,0,0,0.028249,0,0.622976,0.649091,0.755154,1
0,0,0,0.012545,0,0.204936,0.205425,0.221512,1
0,0,0,0.008547,0,0.377176,0.388133,0.451419,2
0,0,0,0.001208,0,0.429583,0.447690,0.518734,1
0.020647,0,0,0,0,0.649302,0.684021,0.797572,0
0,0,0,0.012903,0,0.629369,0.656294,0.763113,0
0,0,0,0.017986,0,0.310788,0.314198,0.355381,2
0.119658,0,0,0,0,0.128877,0.131663,0.140780,0
0,0,0,0.003106,0,0.596305,0.625674,0.727120,0
0.00309,0,0,0.004329,0,0.767378,0.806952,0.944054,2
0,0,0,0.016854,0,0.630247,0.655646,0.764307,0
0.021127,0,0,0.010582,0,0.193412,0.198394,0.213306,0
0.018868,0,0,0,0,0.340429,0.356285,0.403342,0
0,0,0,0.002967,0,0.586895,0.613388,0.714009,0
0,0,0,0,0,0.833517,0.877368,1.026882,0
0,0,0,0.034483,0,0.564490,0.584990,0.680487,0
0,0,0,0.028455,0,0.224358,0.223714,0.244692,0
0,0,0,0.028302,0,0.224955,0.225807,0.252557,0
0,0,0,0.011309,0,0.550486,0.573276,0.664724,0
0,0,0,0.003333,0,0.751824,0.790136,0.923186,0
0.016129,0,0,0.043243,0,0.448878,0.463527,0.537897,0
0,0,0,0.02649,0,0.219871,0.219250,0.241316,0
0,0,0,0,0,0.474203,0.496332,0.574777,1
0,0,0,0,0,0.640530,0.671822,0.783832,0
0,0,0,0,0,0.826361,0.870019,1.018233,0
0,0,0,0.028736,0,0.631450,0.657940,0.768579,0
0,0,0,0.021818,0,0.286031,0.287639,0.322935,0
0,0,0,0.008065,0,0.302633,0.319053,0.360775,1
0,0,0,0.00367,0,0.438111,0.454725,0.527741,0
0.012012,0,0.000751,0.001503,0,0.644173,0.678040,0.790639,1
0.009569,0,0,0.019231,0,0.382257,0.395542,0.456108,0
0,0,0,0.022556,0,0.270525,0.275337,0.308876,0
0.007874,0,0,0.007937,0,0.045922,0.046543,0.038625,1
0.038321,0,0,0.003656,0,0.262499,0.278356,0.311845,0
0.04497,0,0,0.000763,0,0.480217,0.506678,0.588523,0
0.006329,0,0,0.012739,0,0.392705,0.411262,0.472676,0
0,0,0,0.026168,0,0.289293,0.292184,0.327283,0
0,0,0,0.023077,0,0.520152,0.539473,0.626803,0
0,0,0,0.009709,0,0.585003,0.610717,0.710748,0
0.003182,0,0,0.003185,0,0.744649,0.781951,0.914464,0
0,0,0,0.01227,0,0.614740,0.638442,0.743608,0
0.00708,0,0,0.019504,0,0.234011,0.235884,0.259796,0
0,0,0,0.018182,0,0.421195,0.431572,0.498468,1
0,0,0,0.005792,0,0.372245,0.385791,0.438245,0
0.002796,0,0.000933,0.003731,0,0.774245,0.813856,0.952377,0
0,0,0,0.020134,0,0.526309,0.544295,0.631716,0
0.001957,0,0,0.017647,0,0.266700,0.269163,0.302280,0
0,0,0,0.02521,0,0.400215,0.415018,0.480172,0
0,0,0,0.006515,0,0.456940,0.474283,0.552495,0
0.00237,0,0,0.005534,0,0.761388,0.800687,0.936640,0
0,0,0,0.030457,0,0.635245,0.661362,0.772280,0
0,0,0,0.004839,0,0.291881,0.300212,0.333420,0
0,0,0,0.015504,0,0.361119,0.374663,0.429717,0
0,0,0,0.010545,0,0.469655,0.487228,0.565176,0
0.002913,0,0,0.002915,0,0.803148,0.844570,0.988278,0
0,0,0,0.027322,0,0.613598,0.638502,0.744856,0
0,0,0,0.013554,0,0.284900,0.291584,0.327280,0
0,0,0,0,0,0.359564,0.371285,0.420382,0
0,0,0,0.00299,0,0.513662,0.536919,0.623019,1
0.012163,0,0,0.004233,0,0.716044,0.753429,0.881101,2
0,0,0,0.005291,0,0.550799,0.574320,0.665905,0
0,0,0,0.022968,0,0.279426,0.283358,0.318785,1
0,0,0,0.012821,0,0.488077,0.506549,0.587129,0
0.004167,0,0,0,0,0.420018,0.435666,0.503848,0
0.014039,0,0,0.001081,0,0.618349,0.649840,0.757550,0
0,0,0,0.019481,0,0.564594,0.586923,0.684089,0
0.007547,0,0,0.015123,0,0.176515,0.181134,0.192916,0
0,0,0,0.03125,0,0.545328,0.565247,0.655979,1
0,0,0,0.003552,0,0.430702,0.445562,0.517537,0
0.000997,0,0,0.003992,0,0.772254,0.812274,0.948860,0
0,0,0,0.02551,0,0.620338,0.644221,0.751154,0
0,0,0,0.014469,0,0.267883,0.273630,0.307579,0
0,0,0,0.017241,0,0.244855,0.249615,0.280137,0
0.004794,0,0,0.004798,0,0.399383,0.416199,0.480126,0
0.017062,0,0,0.001898,0,0.630198,0.663047,0.773437,0
0,0,0,0.046512,0,0.567687,0.587868,0.684983,0
0.010033,0,0,0.01005,0,0.235355,0.243603,0.268548,0
0.035928,0,0,0.006024,0,0.327348,0.341645,0.390568,1
0.046398,0,0,0.003667,0,0.204345,0.218855,0.242614,0
0.033708,0,0,0.00375,0,0.448656,0.472472,0.547349,0
0.091892,0,0,0.021739,0,0.361743,0.376588,0.432911,0
0,0,0,0.01107,0,0.217196,0.218669,0.238599,0
0,0,0,0.02521,0,0.375378,0.386289,0.443063,0
0.017493,0,0,0.00292,0,0.452070,0.473043,0.546969,0
0.01056,0,0,0.003171,0,0.753488,0.792349,0.927540,0
0,0,0,0.033333,0,0.598909,0.621910,0.725491,0
0,0,0,0.015306,0,0.319331,0.327377,0.369972,0
0,0,0,0.017391,0,0.339807,0.348644,0.397855,0
0.007491,0,0,0.005629,0,0.446790,0.463970,0.538378,0
0,0,0,0.006897,0,0.774514,0.813337,0.951398,1
0,0,0,0.016667,0,0.611584,0.636790,0.743600,0
0,0,0,0.004926,0,0.327334,0.336602,0.380958,0
0,0,0,0.024194,0,0.453470,0.462478,0.531713,0
0,0,0,0.004983,0,0.538868,0.561125,0.651813,0
0.001167,0,0,0.007009,0,0.751755,0.789540,0.923178,0
0,0,0,0.02809,0,0.575275,0.595066,0.693522,0
0,0,0,0.024074,0,0.217378,0.217968,0.237273,0
0.017391,0,0,0.026316,0,0.148564,0.146157,0.157942,0
0.003883,0,0,0.007782,0,0.388223,0.401174,0.464646,0
0.016018,0,0,0.003817,0,0.765623,0.805240,0.941859,0
0,0,0,0.021978,0,0.609004,0.632418,0.737156,0
0,0,0,0.029795,0,0.223083,0.224541,0.245419,0
0,0,0,0.02381,0,0.234924,0.232931,0.262856,1
0.007987,0,0,0.0064,0,0.383573,0.398888,0.460300,0
0,0,0,0.01218,0,0.739239,0.774849,0.905681,0
0,0,0,0,0,0.600806,0.625666,0.728689,0
0,0,0,0.013937,0,0.313683,0.322592,0.363086,1
0.057143,0,0,0.009615,0,0.218271,0.227198,0.250928,0
0.01721,0,0,0.00816,0,0.596251,0.624601,0.726131,0
0.013158,0,0.001317,0.003292,0,0.639442,0.672893,0.785475,1
0,0,0,0.025157,0,0.587451,0.610516,0.711067,0
0.003866,0,0,0.009032,0,0.253451,0.261983,0.291695,1
0.028037,0,0,0.037736,0,0.310104,0.311863,0.356261,0
0.013769,0,0,0.008621,0,0.444535,0.462135,0.533129,0
0.001431,0,0,0.001433,0,0.813152,0.855779,1.002082,0
0,0,0,0.035088,0,0.614734,0.637576,0.743878,0
0,0,0,0.014184,0,0.299397,0.305812,0.342569,0
0.078261,0,0,0.008772,0,0.185631,0.192060,0.208963,0
0.024862,0,0,0.002766,0,0.255165,0.269143,0.304148,0
0.037893,0,0,0.0037,0,0.592182,0.622514,0.725929,1
0,0,0,0.037975,0,0.500490,0.516465,0.599505,0
0.009728,0,0,0.017544,0,0.159633,0.164649,0.173455,0
0,0,0,0.041322,0,0.428680,0.438106,0.506255,0
0,0,0,0.007018,0,0.606197,0.634315,0.739782,0
0.021292,0,0,0.004261,0,0.662709,0.697823,0.814868,0
0.005291,0,0,0.037234,0,0.496558,0.513086,0.595784,0
0,0,0,0.014151,0,0.258409,0.263560,0.288668,0
0,0,0,0.019417,0,0.313616,0.316855,0.359722,0
0,0,0,0.005593,0,0.579235,0.607846,0.707463,0
0,0,0,0.002183,0,0.785442,0.826141,0.966177,0
0,0,0,0.012346,0,0.531002,0.552313,0.641336,0
0.028571,0,0,0.019678,0,0.192679,0.196827,0.210688,0
0,0,0,0.021127,0,0.444855,0.458313,0.528250,0
0.005882,0,0,0.002946,0,0.458825,0.477998,0.553680,0
0,0,0,0.005034,0,0.796057,0.835990,0.978367,0
0,0,0,0.02439,0,0.566420,0.587180,0.685315,0
0,0,0,0.007949,0,0.299140,0.306742,0.341392,0
0.009804,0,0,0,0,0.103246,0.106878,0.109139,0
0.003704,0,0,0.009276,0,0.360110,0.373005,0.427489,0
0,0,0,0.007823,0,0.765542,0.802873,0.938676,0
0,0,0,0.038217,0,0.545957,0.563106,0.656571,0
0.0217,0,0,0.012681,0,0.138559,0.140360,0.146180,1
0,0,0,0.018519,0,0.374261,0.382077,0.437503,0
0,0,0,0.005455,0,0.489727,0.510076,0.592429,0
0,0,0,0.004608,0,0.804364,0.845216,0.989513,1
0,0,0,0.006061,0,0.616615,0.642050,0.746783,0
0,0,0,0.011628,0,0.245890,0.249199,0.276136,0
0,0,0,0.032967,0,0.303110,0.297300,0.338180,0
0.016447,0,0,0.004942,0,0.466897,0.485707,0.563656,0
0.007067,0,0,0.004717,0,0.746853,0.785901,0.919817,0
0,0,0,0.017544,0,0.438478,0.457561,0.528738,0
0.012968,0,0,0.012987,0,0.222767,0.229979,0.254039,0
0,0,0,0.020619,0,0.142468,0.139697,0.148997,0
0.00235,0,0,0.005882,0,0.585262,0.611774,0.712248,0
0,0,0,0.002584,0,0.765119,0.804702,0.941274,0
0.039773,0,0,0.022857,0,0.369176,0.381958,0.442093,0
0.010081,0,0,0.022222,0,0.234338,0.239281,0.264956,0
0,0,0,0.014706,0,0.469439,0.486954,0.561148,1
0,0,0,0.005382,0,0.742254,0.778788,0.910992,2
0,0,0,0.002326,0,0.811051,0.852490,0.997884,2
0,0,0,0.04908,0,0.520256,0.535854,0.621324,0
0,0,0,0.020183,0,0.283802,0.289567,0.325416,2
0,0,0,0.056075,0,0.371381,0.371601,0.428223,0
0,0,0,0.00597,0,0.605351,0.634095,0.739037,0
0.004651,0,0,0.006206,0,0.747898,0.785788,0.919255,0
0,0,0,0.018868,0,0.592799,0.614625,0.714379,0
0,0,0,0.015101,0,0.249772,0.254473,0.281778,0
0,0,0,0.048544,0,0.434711,0.441635,0.512496,0
0,0,0,0.005935,0,0.525458,0.548365,0.634842,0
0,0,0,0.002622,0,0.740805,0.778976,0.909972,0
0,0,0,0.02454,0,0.617808,0.640901,0.745422,0
0,0,0,0.020408,0,0.223217,0.224318,0.246317,0
0,0,0,0.008547,0,0.381882,0.392434,0.448708,0
0.005731,0,0,0.007174,0,0.431557,0.449291,0.519083,0
0.02607,0,0,0.002676,0,0.759841,0.799678,0.935929,1
0.040541,0,0,0.020408,0,0.240394,0.249167,0.282789,0
0,0,0,0.017606,0,0.263285,0.268543,0.298908,0
0.009174,0,0,0,0,0.040661,0.054713,0.042129,0
0.015203,0,0,0,0,0.036308,0.049612,0.037060,0
0.056202,0,0,0,0,0.020125,0.026725,0.018200,0
0.024845,0,0,0,0,0.030930,0.040782,0.031218,0
0,0,0,0.021382,0,0.258644,0.260461,0.289404,0
0.06,0,0,0.030303,0,0.079516,0.073667,0.071440,0
0,0,0,0.020755,0,0.426786,0.440261,0.506985,0
0,0,0,0,0,0.794555,0.836012,0.979179,0
0.028736,0,0,0.028902,0,0.445937,0.460625,0.532498,0
0.004702,0,0,0.012559,0.00157,0.254339,0.265191,0.291032,1
0.016529,0,0,0,0,0.164339,0.170079,0.186818,0
0.040706,0.001359,0,0.006793,0,0.267498,0.279811,0.316889,1
0.015512,0,0,0,0,0.702760,0.740489,0.864505,0
0,0,0,0.026316,0,0.582039,0.602607,0.701829,0
0.026534,0,0,0.009129,0,0.554304,0.580222,0.672366,0
0,0,0,0.025974,0,0.179061,0.174073,0.188451,0
0,0,0,0.008991,0,0.548257,0.572793,0.663828,0
0.035813,0,0,0.001838,0.000919,0.646736,0.680959,0.794800,1
0,0,0,0.041958,0,0.473214,0.484808,0.562172,0
0,0,0,0.01848,0,0.228572,0.227447,0.249677,0
0,0,0,0.020202,0,0.360116,0.368355,0.424025,0
0,0,0,0.01487,0,0.389834,0.402018,0.463694,0
0.008043,0,0,0.006711,0,0.751700,0.790132,0.923708,0
0,0,0,0.031056,0,0.563148,0.582468,0.678341,0
0,0,0,0.023033,0,0.268419,0.271358,0.299497,0
0,0,0,0.007143,0,0.423073,0.441309,0.505414,1
0.003831,0,0,0.002558,0,0.538024,0.560876,0.653105,2
0.00252,0,0,0.001261,0,0.796001,0.837167,0.979911,2
0,0,0,0.010582,0,0.313860,0.332655,0.379190,0
0,0,0,0.013769,0,0.277287,0.288486,0.324012,2
0,0,0,0.023622,0,0.419960,0.430984,0.496331,0
0,0,0,0.01676,0,0.456131,0.474590,0.547831,0
0.013356,0,0,0.004177,0,0.704682,0.740632,0.865132,1
0,0,0,0.03012,0,0.613295,0.637230,0.743778,0
0,0,0,0.011928,0,0.206177,0.208274,0.225897,1
