@relation rabc_sampled_features

@attribute dummy numeric
@attribute mono_feature1 numeric
@attribute bi_feature678 numeric
@attribute bi_feature809 numeric
@attribute bi_feature879 numeric
@attribute bi_feature919 numeric
@attribute bi_feature1223 numeric
@attribute projection1 numeric
@attribute projection2 numeric
@attribute projection3 numeric
@attribute class {0,1,2}

@data
9,0,0,0,0,0.008403,0,0.453674,0.475106,0.556012,2
9,0.001348,0,0,0,0.00135,0,0.467098,0.497881,0.579963,0
9,0.000425,0,0,0,0.003825,0,0.739823,0.788959,0.928312,1
9,0,0,0,0,0.023148,0,0.545489,0.574526,0.675755,2
9,0.030176,0,0,0,0.006711,0,0.364819,0.381877,0.440832,2
9,0,0,0,0,0.027523,0,0.239554,0.236952,0.269512,0
9,0,0,0,0,0.008929,0,0.501621,0.528941,0.617066,0
9,0.044004,0,0,0,0.001101,0,0.512398,0.547751,0.639260,0
9,0.074713,0,0,0,0.046243,0,0.387282,0.399375,0.464123,0
9,0.007564,0,0,0,0.015152,0,0.320454,0.333107,0.378420,0
9,0.041667,0,0,0,0.010526,0,0.199624,0.203184,0.222663,0
9,0.004004,0,0,0,0.003006,0,0.653918,0.696660,0.816625,0
9,0,0,0,0,0.00095,0,0.821654,0.878369,1.034298,0
9,0,0,0,0,0.037037,0,0.603348,0.635776,0.746394,0
9,0,0,0,0,0.010799,0,0.232435,0.232655,0.256722,0
9,0,0,0,0,0.019608,0,0.225971,0.231551,0.258386,0
9,0.013464,0,0,0,0.007353,0,0.501019,0.530734,0.619525,0
9,0.017189,0,0,0,0.001012,0,0.715287,0.764715,0.899912,0
9,0.038835,0,0,0,0.009756,0,0.372137,0.394389,0.456274,0
9,0.013722,0,0,0,0.024055,0,0.232996,0.232865,0.256545,0
9,0.038647,0,0,0,0.009709,0,0.499291,0.531563,0.621288,2
9,0,0,0,0.001961,0.007843,0,0.408514,0.429375,0.493846,0
9,0,0,0,0,0,0,0.829051,0.886593,1.044130,0
9,0,0,0,0,0.032258,0,0.507116,0.534589,0.625554,0
9,0,0,0,0,0.023758,0,0.272826,0.278653,0.308862,0
9,0,0,0,0,0,0,0.111350,0.113126,0.116041,0
9,0,0,0,0.001852,0.007407,0,0.569663,0.605766,0.709119,0
9,0.007154,0,0,0,0.001591,0,0.685028,0.732013,0.859522,0
9,0.017647,0,0,0,0.023669,0,0.494000,0.517829,0.606344,0
9,0,0,0,0,0.03118,0,0.216649,0.213641,0.238519,0
9,0.04918,0,0,0,0.016529,0,0.239200,0.248988,0.284332,0
9,0.00846,0,0,0.001695,0.001695,0,0.409307,0.439613,0.510456,0
9,0.002894,0,0,0,0.001449,0,0.806510,0.862667,1.016169,0
9,0.011494,0,0,0,0.034682,0,0.406325,0.422914,0.490318,0
9,0,0,0,0,0.014842,0,0.223489,0.224320,0.246360,0
9,0,0,0,0,0,0,0.526875,0.557737,0.650910,1
9,0,0,0,0,0.007133,0,0.597846,0.633953,0.742547,2
9,0,0,0,0,0,0,0.854192,0.913190,1.076810,1
9,0,0,0,0,0.025641,0,0.603886,0.636636,0.744725,0
9,0,0,0,0,0.017685,0,0.297892,0.302793,0.341302,2
9,0,0,0,0,0.019608,0,0.385139,0.395579,0.457168,0
9,0.005222,0,0,0,0.005229,0,0.571221,0.606078,0.709856,1
9,0,0,0,0,0.00417,0,0.817985,0.873047,1.029258,2
9,0,0,0,0,0.028249,0,0.621107,0.656007,0.768746,1
9,0,0,0,0,0.012545,0,0.204835,0.205866,0.222684,1
9,0,0,0,0,0.008547,0,0.376265,0.391896,0.458888,2
9,0,0,0,0,0.001208,0,0.428385,0.452447,0.527434,1
9,0.020647,0,0,0.000689,0,0,0.647082,0.692075,0.812260,0
9,0,0,0,0,0.012903,0,0.627461,0.663255,0.776740,0
9,0,0,0,0,0.017986,0,0.310405,0.315892,0.359946,2
9,0.119658,0,0,0,0,0,0.128867,0.132123,0.141385,0
9,0,0,0,0,0.003106,0,0.594321,0.632858,0.740148,0
9,0.00309,0,0,0.000618,0.004329,0,0.764749,0.816516,0.961744,2
9,0,0,0,0,0.016854,0,0.628319,0.662648,0.778294,0
9,0.021127,0,0,0,0.010582,0,0.193092,0.199479,0.214841,0
9,0.018868,0,0,0,0,0,0.339752,0.359425,0.408558,0
9,0,0,0,0,0.002967,0,0.585082,0.620209,0.726631,0
9,0,0,0,0,0,0,0.830657,0.887794,1.046071,0
9,0,0,0,0,0.034483,0,0.562907,0.590942,0.692550,0
9,0,0,0,0,0.028455,0,0.224263,0.224323,0.246600,0
9,0,0,0,0,0.028302,0,0.224642,0.227068,0.255654,0
9,0,0,0,0,0.011309,0,0.548843,0.579360,0.676243,0
9,0,0,0,0,0.003333,0,0.749290,0.799358,0.940253,0
9,0.016129,0,0,0,0.043243,0,0.447570,0.468285,0.547624,0
9,0,0,0,0,0.02649,0,0.219621,0.220199,0.243557,0
9,0,0,0,0,0,0,0.473080,0.501363,0.583916,1
9,0,0,0,0,0,0,0.638470,0.679525,0.798007,0
9,0,0,0,0,0,0,0.823515,0.880373,1.037256,0
9,0,0,0,0,0.028736,0,0.629506,0.665174,0.782601,0
9,0,0,0,0,0.021818,0,0.285776,0.288900,0.326784,0
9,0,0,0,0.008065,0.008065,0,0.301551,0.322699,0.366559,1
9,0,0,0,0,0.00367,0,0.436928,0.459451,0.536621,0
9,0.012012,0,0.000751,0,0.001503,0,0.641939,0.686050,0.805270,1
9,0.009569,0,0,0,0.019231,0,0.381249,0.399303,0.463849,0
9,0,0,0,0,0.022556,0,0.270266,0.276837,0.312327,0
9,0.007874,0,0,0.007937,0.007937,0,0.045813,0.046453,0.038268,1
9,0.038321,0,0,0,0.003656,0,0.261377,0.281910,0.316756,0
9,0.04497,0,0,0.000763,0.000763,0,0.478549,0.512652,0.599351,0
9,0.006329,0,0,0,0.012739,0,0.391350,0.415864,0.480914,0
9,0,0,0,0,0.026168,0,0.288842,0.293764,0.331256,0
9,0,0,0,0,0.023077,0,0.518618,0.545041,0.637907,0
9,0,0,0,0,0.009709,0,0.583205,0.617426,0.723379,0
9,0.003182,0,0,0,0.003185,0,0.742143,0.791047,0.931538,0
9,0,0,0,0,0.01227,0,0.612883,0.645079,0.757091,0
9,0.00708,0,0,0,0.019504,0,0.233798,0.236938,0.262166,0
9,0,0,0,0,0.018182,0,0.420129,0.435352,0.506789,1
9,0,0,0,0,0.005792,0,0.371343,0.389079,0.444497,0
9,0.002796,0,0.000933,0,0.003731,0,0.771609,0.823454,0.970195,0
9,0,0,0,0,0.020134,0,0.524776,0.549712,0.642919,0
9,0.001957,0,0,0,0.017647,0,0.266265,0.270813,0.306058,0
9,0,0,0,0,0.02521,0,0.399238,0.418971,0.488140,0
9,0,0,0,0,0.006515,0,0.455679,0.479286,0.561983,0
9,0.00237,0,0,0,0.005534,0,0.758801,0.810114,0.954168,0
9,0,0,0,0,0.030457,0,0.633231,0.668759,0.786532,0
9,0,0,0,0,0.004839,0,0.291457,0.302027,0.336760,0
9,0,0,0,0,0.015504,0,0.360260,0.378170,0.436426,0
9,0,0,0,0,0.010545,0,0.468407,0.492146,0.574619,0
9,0.002913,0,0,0,0.002915,0,0.800425,0.854514,1.006758,0
9,0,0,0,0,0.027322,0,0.611736,0.645483,0.758453,0
9,0,0,0,0,0.013554,0,0.284581,0.293414,0.330897,0
9,0,0,0,0,0,0,0.358752,0.374226,0.426200,0
9,0,0,0,0,0.00299,0,0.512185,0.542699,0.633643,1
9,0.012163,0,0,0,0.004233,0,0.713594,0.762329,0.897639,2
9,0,0,0,0,0.005291,0,0.549155,0.580332,0.677610,0
9,0,0,0,0,0.022968,0,0.279127,0.284910,0.322528,1
9,0,0,0,0,0.012821,0,0.486633,0.511716,0.597414,0
9,0.004167,0,0,0,0,0,0.418940,0.440077,0.511975,0
9,0.014039,0,0,0,0.001081,0,0.616267,0.657354,0.771528,0
9,0,0,0,0,0.019481,0,0.562927,0.593264,0.696365,0
9,0.007547,0,0,0,0.015123,0,0.176196,0.182208,0.194151,0
9,0,0,0,0,0.03125,0,0.543736,0.570956,0.667621,1
9,0,0,0,0,0.003552,0,0.429569,0.450121,0.526282,0
9,0.000997,0,0,0,0.003992,0,0.769611,0.821855,0.966457,0
9,0,0,0,0,0.02551,0,0.618453,0.651141,0.764890,0
9,0,0,0,0,0.014469,0,0.267600,0.275324,0.310922,0
9,0,0,0,0,0.017241,0,0.244394,0.251176,0.283749,0
9,0.004794,0,0,0,0.004798,0,0.398248,0.420579,0.488187,0
9,0.017062,0,0,0,0.001898,0,0.628072,0.670789,0.787731,0
9,0,0,0,0,0.046512,0,0.565963,0.594205,0.697619,0
9,0.010033,0,0,0,0.01005,0,0.234916,0.245401,0.271245,0
9,0.035928,0,0,0,0.006024,0,0.326334,0.345068,0.397069,1
9,0.046398,0,0,0,0.003667,0,0.203422,0.221746,0.246467,0
9,0.033708,0,0,0,0.00375,0,0.447142,0.477883,0.557299,0
9,0.091892,0,0,0,0.021739,0,0.360586,0.380587,0.440483,0
9,0,0,0,0,0.01107,0,0.217071,0.219346,0.240245,0
9,0,0,0,0,0.02521,0,0.374458,0.389487,0.450218,0
9,0.017493,0,0,0,0.00292,0,0.450714,0.478077,0.556294,0
9,0.01056,0,0,0,0.003171,0,0.750901,0.801738,0.945012,0
9,0,0,0,0,0.033333,0,0.597076,0.628698,0.738851,0
9,0,0,0,0,0.015306,0,0.318785,0.329677,0.374716,0
9,0,0,0,0,0.017391,0,0.339143,0.351363,0.403900,0
9,0.007491,0,0,0,0.005629,0,0.445607,0.468806,0.547325,0
9,0,0,0,0,0.006897,0,0.771905,0.822808,0.969133,1
9,0,0,0,0,0.016667,0,0.609682,0.643921,0.757226,0
9,0,0,0,0,0.004926,0,0.326818,0.338951,0.385756,0
9,0,0,0,0,0.024194,0,0.452364,0.466320,0.540539,0
9,0,0,0,0,0.004983,0,0.537255,0.567169,0.663120,0
9,0.001167,0,0,0,0.007009,0,0.749217,0.798745,0.940364,0
9,0,0,0,0,0.02809,0,0.573559,0.601336,0.706163,0
9,0,0,0,0,0.024074,0,0.217196,0.218764,0.239013,0
9,0,0,0,0,0.020202,0,0.326106,0.336167,0.385887,0
9,0,0,0,0,0.006065,0,0.667008,0.708848,0.833278,2
9,0,0,0,0,0.003226,0,0.793231,0.846355,0.996992,1
9,0,0,0,0,0.029557,0,0.623799,0.657187,0.772258,0
9,0,0,0,0,0.023438,0,0.289603,0.301424,0.338064,0
9,0.017391,0,0,0,0.026316,0,0.148504,0.146467,0.159501,0
9,0.003883,0,0,0,0.007782,0,0.387284,0.405126,0.472306,0
9,0.016018,0,0,0,0.003817,0,0.763034,0.814710,0.959414,0
9,0,0,0,0,0.021978,0,0.607164,0.639192,0.750629,0
9,0,0,0,0,0.029795,0,0.222952,0.225356,0.247300,0
9,0,0,0,0,0.02381,0,0.234722,0.234228,0.266154,1
9,0.007987,0,0,0,0.0064,0,0.382535,0.403041,0.467874,0
9,0,0,0,0,0.01218,0,0.736793,0.783745,0.922493,0
9,0,0,0,0,0,0,0.598956,0.632303,0.741754,0
9,0,0,0,0,0.013937,0,0.313174,0.324883,0.367527,1
9,0.057143,0,0,0,0.009615,0,0.217585,0.229272,0.254245,0
9,0.01721,0,0,0,0.00816,0,0.594349,0.631641,0.739040,0
9,0.013158,0,0.001317,0,0.003292,0,0.637248,0.680821,0.800086,1
9,0,0,0,0,0.025157,0,0.585665,0.616923,0.723987,0
9,0.003866,0,0,0,0.009032,0,0.252836,0.264108,0.295371,1
9,0.028037,0,0,0,0.037736,0,0.309477,0.313815,0.361817,0
9,0.013769,0,0,0,0.008621,0,0.443234,0.466955,0.542053,0
9,0.001431,0,0,0,0.001433,0,0.810349,0.865975,1.020988,0
9,0,0,0,0,0.035088,0,0.612817,0.644521,0.757583,0
9,0,0,0,0,0.014184,0,0.298804,0.307923,0.346659,0
9,0.078261,0,0,0,0.008772,0,0.185128,0.193502,0.210963,0
9,0.024862,0,0,0.001383,0.002766,0,0.254197,0.272336,0.309152,0
9,0.037893,0,0,0,0.0037,0,0.590194,0.629752,0.739344,1
9,0,0,0,0,0.037975,0,0.499100,0.521545,0.610087,0
9,0.009728,0,0,0,0.017544,0,0.159275,0.165726,0.174535,0
9,0,0,0,0,0.041322,0,0.427685,0.441961,0.514731,0
9,0,0,0,0,0.007018,0,0.604361,0.641375,0.752893,0
9,0.021292,0,0,0,0.004261,0,0.660439,0.706083,0.830128,0
9,0.005291,0,0,0,0.037234,0,0.495055,0.518507,0.606610,0
9,0,0,0,0,0.014151,0,0.258169,0.264821,0.290923,0
9,0,0,0,0,0.019417,0,0.313101,0.318825,0.364885,0
9,0,0,0,0,0.005593,0,0.577404,0.614759,0.720048,0
9,0,0,0,0,0.002183,0,0.782781,0.835846,0.984219,0
9,0,0,0,0,0.012346,0,0.529240,0.558612,0.652986,0
9,0.028571,0,0,0,0.019678,0,0.192371,0.197841,0.212172,0
9,0,0,0,0,0.021127,0,0.443762,0.462414,0.536988,0
9,0.005882,0,0,0,0.002946,0,0.457483,0.483136,0.563083,0
9,0,0,0,0,0.005034,0,0.793374,0.845744,0.996667,0
9,0,0,0,0,0.02439,0,0.564677,0.593587,0.697842,0
9,0,0,0,0,0.007949,0,0.298656,0.308679,0.345000,0
9,0.009804,0,0,0,0,0,0.102999,0.107446,0.109412,0
9,0.003704,0,0,0,0.009276,0,0.359232,0.376528,0.434010,0
9,0,0,0,0,0.007823,0,0.763003,0.812088,0.956136,0
9,0,0,0,0,0.038217,0,0.544400,0.569005,0.668476,0
9,0.0217,0,0,0,0.012681,0,0.138335,0.141027,0.146785,1
9,0,0,0,0,0.018519,0,0.373454,0.385206,0.444192,0
9,0,0,0,0,0.005455,0,0.488389,0.515463,0.602405,0
9,0,0,0,0,0.004608,0,0.801640,0.855136,1.008060,1
9,0,0,0,0,0.006061,0,0.614777,0.648744,0.760191,0
9,0,0,0,0,0.011628,0,0.245663,0.250357,0.278786,0
9,0,0,0,0,0.032967,0,0.302686,0.298714,0.343419,0
9,0.016447,0,0,0,0.004942,0,0.465573,0.490890,0.573179,0
9,0.007067,0,0,0,0.004717,0,0.744289,0.795230,0.937159,0
9,0,0,0,0,0.017544,0,0.436967,0.462763,0.538206,0
9,0.012968,0,0,0,0.012987,0,0.222375,0.231585,0.256710,0
9,0,0,0,0,0.020619,0,0.142446,0.139762,0.150053,0
9,0.00235,0,0,0,0.005882,0,0.583432,0.618616,0.724865,0
9,0,0,0,0,0.002584,0,0.762504,0.814184,0.958905,0
9,0.039773,0,0,0,0.022857,0,0.368043,0.385979,0.450066,0
9,0.010081,0,0,0,0.022222,0,0.233843,0.240974,0.267943,0
9,0,0,0,0,0.014706,0,0.468172,0.491648,0.570368,1
9,0,0,0,0,0.005382,0,0.739794,0.787865,0.927876,2
9,0,0,0,0,0.002326,0,0.808298,0.862538,1.016607,2
9,0,0,0,0,0.04908,0,0.518836,0.541015,0.632314,0
9,0,0,0,0,0.020183,0,0.283372,0.291427,0.329371,2
9,0,0,0,0,0.056075,0,0.370566,0.374446,0.435454,0
9,0,0,0,0.000995,0.00597,0,0.603398,0.641319,0.752402,0
9,0.004651,0,0,0,0.006206,0,0.745368,0.794977,0.936493,0
9,0,0,0,0,0.018868,0,0.591064,0.620933,0.727179,0
9,0,0,0,0,0.015101,0,0.249551,0.255744,0.284284,0
9,0,0,0,0,0.048544,0,0.433571,0.445883,0.521580,0
9,0,0,0,0,0.005935,0,0.523944,0.554100,0.645500,0
9,0,0,0,0,0.002622,0,0.738304,0.788093,0.926787,0
9,0,0,0,0,0.02454,0,0.615983,0.647488,0.758860,0
9,0,0,0,0,0.020408,0,0.223118,0.225178,0.248127,0
9,0,0,0,0,0.008547,0,0.380970,0.395731,0.455591,0
9,0.005731,0,0,0,0.007174,0,0.430345,0.453997,0.527780,0
9,0.02607,0,0,0,0.002676,0,0.757228,0.809178,0.953578,1
9,0.040541,0,0,0,0.020408,0,0.239657,0.251658,0.287509,0
9,0,0,0,0,0.017606,0,0.262895,0.270182,0.302099,0
9,0.009174,0,0,0,0,0,0.039736,0.056811,0.042096,0
9,0.015203,0,0,0,0,0,0.035546,0.051324,0.037060,0
9,0.056202,0,0,0,0,0,0.019902,0.027207,0.018200,0
9,0.024845,0,0,0,0,0,0.030359,0.041980,0.031218,0
9,0,0,0,0,0.021382,0,0.258337,0.261709,0.292368,0
9,0.06,0,0,0,0.030303,0,0.079541,0.073384,0.071254,0
9,0,0,0,0.001887,0.020755,0,0.425678,0.444375,0.515187,0
9,0,0,0,0,0,0,0.791803,0.846008,0.997667,0
9,0.028736,0,0,0,0.028902,0,0.444569,0.465400,0.542066,0
9,0.004702,0,0,0,0.012559,0.00157,0.253573,0.267630,0.294317,1
9,0.016529,0,0,0,0,0,0.164014,0.171200,0.188911,0
9,0.040706,0.001359,0,0,0.006793,0,0.266687,0.282701,0.321731,1
9,0.015512,0,0,0,0,0,0.700335,0.749289,0.880534,0
9,0,0,0,0,0.026316,0,0.580273,0.609058,0.714660,0
9,0.026534,0,0,0,0.009129,0,0.552531,0.586635,0.684092,0
9,0,0,0,0,0.025974,0,0.178989,0.174140,0.189771,0
9,0,0,0,0,0.008991,0,0.546599,0.578966,0.675257,0
9,0.035813,0,0,0,0.001838,0.000919,0.644493,0.689050,0.809628,1
9,0,0,0,0,0.041958,0,0.471893,0.489511,0.572007,0
9,0,0,0,0,0.01848,0,0.228437,0.228062,0.251922,0
9,0,0,0,0,0.020202,0,0.359279,0.371394,0.430788,0
9,0,0,0,0,0.01487,0,0.388822,0.405901,0.471154,0
9,0.008043,0,0,0,0.006711,0,0.749156,0.799387,0.940974,0
9,0,0,0,0,0.031056,0,0.561454,0.588563,0.690609,0
9,0,0,0,0,0.023033,0,0.268042,0.272697,0.302478,0
9,0,0,0,0,0.007143,0,0.421984,0.445531,0.513063,1
9,0.003831,0,0,0,0.002558,0,0.536411,0.566993,0.664645,2
9,0.00252,0,0,0,0.001261,0,0.793283,0.847058,0.998252,2
9,0,0,0,0,0.010582,0,0.312702,0.336687,0.385780,0
9,0,0,0,0,0.013769,0,0.276398,0.291382,0.328608,2
9,0,0,0,0,0.023622,0,0.418860,0.434851,0.504512,0
9,0,0,0,0,0.01676,0,0.454834,0.479480,0.557088,0
9,0.013356,0,0,0,0.004177,0,0.702305,0.749278,0.881234,1
9,0,0,0,0,0.03012,0,0.611374,0.644192,0.757492,0
9,0,0,0,0,0.011928,0,0.205803,0.209298,0.227919,1
