@relation rabc_sampled_features

@attribute mono_feature1 numeric
@attribute mono_feature22 numeric
@attribute bi_feature12 numeric
@attribute bi_feature327 numeric
@attribute bi_feature1324 numeric
@attribute projection1 numeric
@attribute projection2 numeric
@attribute projection3 numeric
@attribute class {0,1,2}

@data
0.007476,0.086256,0,0,0,0.436578,0.457613,0.521059,0
0.019898,0.014213,0,0,0,0.662259,0.702752,0.809281,0
0,0.183333,0,0,0,0.597616,0.623592,0.718011,0
0.012036,0.051153,0,0,0,0.260907,0.270938,0.297799,0
0.039427,0.043011,0,0,0,0.359371,0.378765,0.428621,1
0.061493,0.032211,0,0,0,0.223262,0.239821,0.263286,0
0.048689,0.01573,0,0,0,0.481303,0.511521,0.584608,0
0.097403,0.090909,0,0,0,0.388905,0.407766,0.463266,0
0,0.060706,0,0,0,0.240599,0.243848,0.265595,0
0,0.085,0,0,0,0.412740,0.428939,0.487610,0
0.020979,0.035839,0,0,0,0.491000,0.517334,0.590648,0
0.015199,0.017733,0,0,0,0.787183,0.834986,0.965178,0
0,0.169435,0,0,0,0.627507,0.655871,0.756265,0
0,0.087666,0,0,0,0.340612,0.350878,0.394873,0
0,0.11399,0,0,0,0.372205,0.385056,0.437236,0
0.008989,0.122472,0,0,0,0.481743,0.501607,0.573871,0
0,0.022059,0,0,0,0.806751,0.854513,0.987531,1
0,0.145695,0,0,0,0.644073,0.674650,0.777705,0
0,0.04626,0,0,0,0.351005,0.363352,0.408874,0
0,0.148325,0,0,0,0.476578,0.492303,0.560674,0
0,0.105473,0,0,0,0.579569,0.606778,0.695526,0
0.002101,0.02381,0,0,0,0.786321,0.832773,0.961392,0
0,0.153846,0,0,0,0.614036,0.640484,0.738115,0
0,0.131929,0,0,0,0.246104,0.247975,0.267833,0
0,0.166667,0,0,0,0.362946,0.372193,0.421965,0
0,0.059774,0,0,0,0.702726,0.740995,0.854281,2
0,0.012573,0,0,0,0.826831,0.876518,1.013110,1
0,0.141176,0,0,0,0.660103,0.691115,0.796359,0
0,0.070159,0,0,0,0.314493,0.325559,0.360942,0
0.020833,0.182292,0,0,0,0.168850,0.167366,0.180954,0
0.004662,0.125874,0,0,0,0.428549,0.444542,0.507826,0
0.017849,0.010984,0,0,0,0.796808,0.845257,0.976547,0
0,0.140523,0,0,0,0.639168,0.668846,0.771359,0
0,0.103563,0,0,0,0.252111,0.255659,0.279417,0
0,0.253521,0,0,0,0.277467,0.276221,0.307433,1
0.010536,0.10728,0,0,0,0.417788,0.435710,0.496225,0
0,0.042305,0,0,0,0.771451,0.815464,0.941710,0
0,0.047297,0,0,0,0.628746,0.660587,0.760363,0
0,0.076121,0,0,0,0.335126,0.346135,0.387577,1
0.062857,0.051429,0,0,0,0.234665,0.245691,0.269738,0
0.019555,0.065725,0,0,0,0.629948,0.664563,0.762974,0
0.020916,0.011839,0.000395,0,0,0.680120,0.721885,0.831629,1
0,0.070896,0,0,0,0.616415,0.646371,0.744738,0
0.005414,0.071926,0,0,0,0.273457,0.284057,0.314740,1
0.02809,0.106742,0,0,0,0.322222,0.327666,0.371246,0
0.016512,0.112487,0,0,0,0.480581,0.502358,0.571318,0
0.003431,0.011149,0,0,0,0.843187,0.895230,1.035307,0
0,0.184669,0,0,0,0.642162,0.670486,0.772754,0
0,0.099788,0,0,0,0.327535,0.336591,0.372265,0
0.088542,0.036458,0,0,0,0.216979,0.225801,0.244107,0
0.043082,0.067937,0,0,0,0.284772,0.301248,0.335984,0
0.046034,0.024404,0,0,0,0.625336,0.662952,0.762975,1
0,0.116541,0,0,0,0.533291,0.555387,0.638337,0
0.017503,0.063011,0,0,0,0.178046,0.183349,0.195282,0
0,0.181373,0,0,0,0.455255,0.468849,0.537439,0
0,0.058164,0,0,0,0.641995,0.675768,0.777804,0
0.027246,0.015751,0,0,0,0.698210,0.741895,0.855149,0
0.019048,0.190476,0,0,0,0.523693,0.544899,0.626284,0
0,0.072437,0,0,0,0.281662,0.289015,0.314938,0
0,0.137931,0,0,0,0.344362,0.351895,0.397434,0
0.002011,0.042225,0,0,0,0.615607,0.650163,0.746455,0
0,0.01308,0,0,0,0.818130,0.868052,1.002752,0
0,0.176471,0,0,0,0.565862,0.591213,0.678312,0
0.031049,0.066381,0,0,0,0.207867,0.213570,0.230001,0
0,0.104603,0,0,0,0.476262,0.494737,0.566290,0
0.009709,0.099735,0,0,0,0.494777,0.517828,0.591581,0
0,0.020111,0,0,0,0.826694,0.875829,1.012876,0
0,0.181818,0,0,0,0.599666,0.624509,0.719830,0
0,0.065652,0,0,0,0.324203,0.334712,0.370016,0
0.011696,0.046784,0,0,0,0.147932,0.153178,0.162707,0
0.008889,0.095556,0,0,0,0.401684,0.418233,0.472901,0
0,0.025781,0,0,0,0.799564,0.846439,0.977952,0
0,0.220532,0,0,0,0.581597,0.603403,0.695326,0
0.027115,0.105206,0,0,0,0.156369,0.158277,0.165614,1
0,0.142857,0,0,0,0.407520,0.419731,0.476643,0
0,0.097933,0,0,0,0.534328,0.558832,0.640410,0
0,0.013803,0,0,0,0.836677,0.887055,1.026135,1
0,0.043321,0,0,0,0.646872,0.681038,0.784342,0
0,0.072009,0,0,0,0.271105,0.276359,0.304878,0
0,0.267974,0,0,0,0.321395,0.319059,0.361907,0
0.019743,0.115499,0,0,0,0.508508,0.530798,0.607217,0
0.009187,0.010601,0,0,0,0.783164,0.831519,0.960935,0
0.003497,0.104895,0,0,0,0.468142,0.491465,0.561957,0
0.020743,0.045808,0,0,0,0.247370,0.256769,0.281299,0
0,0.140244,0,0,0,0.183620,0.181948,0.195441,0
0.002819,0.086681,0,0,0,0.619948,0.651868,0.748437,0
0,0.006961,0,0,0,0.797609,0.846269,0.977494,0
0.068027,0.129252,0,0,0,0.400218,0.416784,0.476526,0
0.01451,0.108827,0,0,0,0.264857,0.271554,0.296964,0
0,0.087336,0,0,0,0.496078,0.518569,0.590459,1
0,0.052817,0,0,0,0.776488,0.820865,0.947730,2
0,0.023699,0,0,0,0.842269,0.892970,1.032614,2
0,0.161172,0,0,0,0.558482,0.580828,0.668035,0
0,0.088913,0,0,0,0.308809,0.317233,0.353916,2
0,0.281768,0,0,0,0.406510,0.410158,0.468219,0
0,0.060191,0,0,0,0.639054,0.673909,0.775751,0
0.008372,0.01907,0,0,0,0.780378,0.827384,0.956339,0
0,0.131086,0,0,0,0.618952,0.647273,0.745655,0
0,0.069277,0,0,0,0.279513,0.286362,0.314801,0
0,0.306358,0,0,0,0.476059,0.485635,0.557262,0
0,0.049734,0,0,0,0.562676,0.591172,0.675255,0
0.001048,0.014144,0,0,0,0.774980,0.821942,0.947492,0
0,0.117216,0,0,0,0.641242,0.672037,0.773938,0
0,0.109905,0,0,0,0.254188,0.256551,0.279289,0
0,0.106599,0,0,0,0.407689,0.422360,0.477969,0
0.007739,0.095443,0,0,0,0.468108,0.489952,0.557027,0
0.031676,0.00842,0.000802,0,0,0.791691,0.840806,0.971810,1
0.064777,0.125506,0,0,0,0.268683,0.279191,0.313978,0
0,0.100105,0,0,0,0.284634,0.291556,0.322061,0
0.038462,0,0,0,0,0.040322,0.053796,0.040392,0
0.01925,0,0,0,0,0.036711,0.049514,0.036106,0
0.076119,0,0,0,0,0.022457,0.030208,0.019619,0
0.04461,0,0,0,0,0.031321,0.041119,0.030693,0
0,0.116142,0,0,0,0.287964,0.292177,0.321557,0
0.071856,0.179641,0,0,0,0.094823,0.087438,0.084880,0
0,0.108475,0,0,0,0.458973,0.476673,0.542500,0
0.000852,0.024702,0,0,0,0.828027,0.878361,1.015498,0
0.041237,0.158076,0,0,0,0.468451,0.487771,0.558228,0
0.005639,0.067669,0,0,0,0.274302,0.286910,0.310946,1
0.019704,0.039409,0,0,0,0.192608,0.201428,0.219187,0
0.057818,0.066775,0,0.000815,0,0.298068,0.313283,0.349504,1
0.022939,0.00372,0,0,0,0.738806,0.785340,0.905170,0
0,0.195312,0,0,0,0.618906,0.645201,0.742364,0
0.031343,0.061692,0,0,0,0.583969,0.615748,0.704015,0
0,0.137405,0,0,0,0.212333,0.209227,0.227071,0
0,0.073609,0,0,0,0.580028,0.609969,0.698173,0
0.042401,0.015419,0,0,0,0.674717,0.716568,0.825954,1
0,0.2375,0,0,0,0.512154,0.527805,0.605133,0
0,0.130381,0,0,0,0.252964,0.254274,0.279137,0
0,0.083832,0,0,0,0.387695,0.399534,0.456023,0
0,0.147942,0,0,0,0.429450,0.444084,0.506112,0
0.011263,0.022526,0,0,0,0.780423,0.827642,0.955946,0
0,0.17037,0,0,0,0.599740,0.624771,0.719066,0
0,0.113662,0,0,0,0.294983,0.301477,0.330042,0
0,0.012766,0,0,0,0.454296,0.476904,0.539345,1
0.004594,0.096478,0,0,0,0.576351,0.603981,0.693700,2
0.003025,0.010586,0,0,0,0.826978,0.877119,1.013965,2
0.003145,0.04717,0,0,0,0.336044,0.358027,0.402971,0
0,0.080412,0,0,0,0.301813,0.314769,0.350610,2
0,0.149533,0,0,0,0.454454,0.469999,0.535832,0
0,0.092809,0,0,0,0.487220,0.510338,0.582627,0
0.018027,0.021532,0,0,0,0.737169,0.781631,0.901422,1
0,0.154122,0,0,0,0.648155,0.677642,0.781561,0
0,0.091667,0,0,0.001192,0.231471,0.235613,0.253591,1
