@relation train_merge_svm

@attribute feature1 numeric
@attribute feature2 numeric
@attribute feature3 numeric
@attribute feature4 numeric
@attribute feature5 numeric
@attribute class {0,1,2}

@data
0.018,0.327,0.655,0.081,0.359,2
0.089,0.493,0.419,0.078,0.592,1
0.041,0.777,0.182,0.531,0.318,1
0.175,0.706,0.119,0.16,0.52,1
0.03,0.789,0.181,0.596,0.329,1
0.02,0.352,0.628,0.006,0.176,1
0.184,0.367,0.448,0.014,0.328,2
0.108,0.063,0.829,0.053,0.694,2
0.059,0.658,0.283,0.632,0.244,2
0.024,0.506,0.47,0.006,0.795,1
0.135,0.803,0.062,0.894,0.083,1
0.037,0.206,0.757,0.042,0.279,2
0.061,0.581,0.358,0.005,0.799,1
0.202,0.722,0.075,0.159,0.822,1
0.026,0.758,0.216,0.005,0.338,2
0.207,0.549,0.244,0.138,0.472,1
0.078,0.768,0.154,0.049,0.622,1
0.581,0.377,0.042,0.307,0.674,1
0.058,0.778,0.164,0.023,0.672,1
0.027,0.138,0.835,0.003,0.233,2
0.088,0.317,0.595,0.028,0.302,2
0.09,0.698,0.212,0.726,0.252,1
0.344,0.51,0.146,0.175,0.765,1
0.698,0.169,0.133,0.577,0.328,1
0.026,0.865,0.109,0.43,0.529,2
0.311,0.463,0.226,0.134,0.677,1
0.039,0.044,0.917,0.246,0.385,2
0.06,0.758,0.182,0.384,0.454,1
0.275,0.63,0.095,0.147,0.778,1
0.133,0.742,0.125,0.073,0.752,1
0.516,0.203,0.281,0.177,0.708,1
0.044,0.699,0.257,0.032,0.412,2
0.077,0.538,0.386,0.142,0.764,1
0.092,0.736,0.172,0.306,0.561,1
0.322,0.618,0.06,0.146,0.771,1
0.098,0.823,0.079,0.099,0.766,1
0.213,0.684,0.103,0.089,0.684,1
0.124,0.818,0.059,0.263,0.59,1
0.177,0.801,0.021,0.237,0.698,1
0.286,0.54,0.174,0.572,0.318,2
0.049,0.721,0.231,0.148,0.505,1
0.179,0.797,0.023,0.181,0.781,1
0.638,0.29,0.072,0.083,0.762,1
0.23,0.694,0.075,0.386,0.524,1
0.234,0.038,0.728,0.237,0.243,2
0.027,0.712,0.261,0.094,0.029,2
0.398,0.505,0.097,0.335,0.63,2
0.191,0.681,0.129,0.139,0.693,1
0.772,0.206,0.022,0.68,0.257,1
0.393,0.592,0.015,0.373,0.624,0
0.281,0.69,0.029,0.117,0.877,0
0.737,0.127,0.136,0.046,0.817,0
0.806,0.185,0.009,0.038,0.955,0
0.001,0.964,0.035,0.288,0.611,0
0.078,0.184,0.738,0.005,0.076,0
0.532,0.437,0.031,0.607,0.361,0
0.905,0.022,0.073,0.449,0.5,0
0.911,0.035,0.054,0.899,0.079,0
0.443,0.23,0.327,0.294,0.424,0
0.917,0.026,0.057,0.693,0.296,0
0.205,0.434,0.361,0.043,0.425,0
0.654,0.198,0.149,0.539,0.42,0
0.926,0.037,0.037,0.91,0.087,0
0.445,0.018,0.537,0.119,0.734,0
0.551,0.366,0.084,0.185,0.73,0
0.813,0.161,0.027,0.346,0.646,0
0.245,0.734,0.021,0.185,0.804,0
0.744,0.206,0.05,0.961,0.037,0
0.848,0.009,0.143,0.243,0.504,0
