@relation train_merge_svm

@attribute feature1 numeric
@attribute feature2 numeric
@attribute feature3 numeric
@attribute feature4 numeric
@attribute feature5 numeric
@attribute class {0,1,2}

@data
0.27,0.688,0.041,0.046,0.85,0
0.019,0.323,0.659,0.058,0.403,2
0.14,0.455,0.404,0.1,0.581,1
0.456,0.53,0.014,0.605,0.388,0
0.62,0.197,0.183,0.118,0.549,0
0.293,0.175,0.532,0.05,0.533,0
0.128,0.496,0.376,0.898,0.093,0
0.717,0.237,0.045,0.953,0.043,0
0.464,0.259,0.278,0.888,0.101,0
0.578,0.303,0.119,0.175,0.321,0
0.052,0.772,0.176,0.494,0.323,1
0.177,0.691,0.133,0.114,0.569,1
0.185,0.218,0.596,0.338,0.417,0
0.127,0.376,0.497,0.931,0.066,0
0.449,0.327,0.225,0.186,0.517,0
0.118,0.716,0.166,0.316,0.542,1
0.276,0.434,0.29,0.688,0.28,0
0.015,0.331,0.654,0.001,0.162,1
0.178,0.324,0.498,0.01,0.342,2
0.078,0.054,0.869,0.025,0.68,2
0.261,0.56,0.179,0.661,0.217,2
0.286,0.645,0.069,0.839,0.142,0
0.117,0.438,0.445,0.095,0.817,1
0.092,0.872,0.035,0.909,0.068,1
0.28,0.341,0.379,0.736,0.204,0
0.69,0.215,0.095,0.406,0.458,0
0.169,0.483,0.347,0.398,0.41,0
0.344,0.27,0.386,0.831,0.153,0
0.383,0.47,0.147,0.392,0.522,0
0.282,0.055,0.663,0.602,0.276,0
0.651,0.277,0.071,0.494,0.406,0
0.35,0.339,0.311,0.847,0.074,0
0.584,0.305,0.111,0.799,0.12,0
0.122,0.858,0.02,0.678,0.196,0
0.019,0.203,0.778,0.012,0.288,2
0.048,0.561,0.391,0.001,0.804,1
0.23,0.013,0.757,0.188,0.661,0
0.344,0.518,0.138,0.123,0.831,0
0.101,0.507,0.391,0.784,0.125,0
0.464,0.477,0.06,0.028,0.924,1
0.077,0.72,0.203,0.002,0.332,2
0.227,0.399,0.374,0.44,0.503,0
0.278,0.499,0.223,0.052,0.885,0
0.148,0.573,0.28,0.106,0.48,1
0.444,0.545,0.011,0.049,0.909,0
0.189,0.702,0.109,0.033,0.618,1
0.372,0.174,0.453,0.76,0.215,0
0.534,0.418,0.048,0.423,0.548,1
0.059,0.148,0.793,0,0.067,0
0.439,0.545,0.016,0.847,0.14,0
0.213,0.031,0.756,0.134,0.578,0
0.422,0.377,0.201,0.472,0.481,0
0.621,0.362,0.016,0.734,0.172,0
0.319,0.556,0.125,0.195,0.46,0
0.19,0.136,0.674,0.887,0.107,0
0.609,0.271,0.12,0.913,0.081,0
0.757,0.228,0.015,0.952,0.046,0
0.76,0.101,0.139,0.661,0.313,0
0.249,0.305,0.446,0.859,0.061,0
0.305,0.602,0.092,0.176,0.775,0
0.017,0.775,0.208,0.002,0.728,1
0.024,0.075,0.901,0.001,0.207,2
0.713,0.258,0.029,0.836,0.153,0
0.875,0.051,0.073,0.423,0.536,0
0.34,0.649,0.01,0.413,0.503,0
0.712,0.079,0.209,0.523,0.226,0
0.521,0.315,0.164,0.139,0.814,0
0.881,0.111,0.008,0.743,0.166,0
0.296,0.483,0.22,0.179,0.517,0
0.514,0.459,0.027,0.016,0.311,0
0.75,0.143,0.108,0.181,0.509,0
0.494,0.463,0.043,0.672,0.229,0
0.074,0.195,0.731,0.304,0.509,0
0.442,0.249,0.309,0.521,0.416,0
0.139,0.252,0.609,0.011,0.302,2
0.673,0.285,0.041,0.909,0.082,0
0.132,0.866,0.002,0.578,0.414,0
0.43,0.035,0.535,0.889,0.1,0
0.539,0.424,0.037,0.846,0.127,0
0.508,0.463,0.029,0.742,0.245,0
0.227,0.738,0.035,0.426,0.481,0
0.518,0.082,0.4,0.395,0.507,0
0.227,0.645,0.129,0.61,0.353,1
0.397,0.488,0.115,0.184,0.764,1
0.887,0.061,0.053,0.108,0.708,0
0.487,0.494,0.019,0.125,0.858,0
0.17,0.812,0.019,0.853,0.131,0
0.284,0.502,0.215,0.12,0.86,0
0.63,0.369,0.001,0.868,0.129,0
0.852,0.106,0.041,0.938,0.057,0
0.32,0.473,0.207,0.859,0.103,0
0.519,0.274,0.207,0.331,0.506,1
0.131,0.799,0.07,0.776,0.21,2
0.626,0.284,0.09,0.141,0.705,1
0.178,0.799,0.023,0.041,0.729,0
0.598,0.372,0.03,0.571,0.157,0
0.524,0.166,0.31,0.049,0.582,0
0.055,0.024,0.92,0.14,0.446,2
0.462,0.467,0.07,0.165,0.783,0
0.637,0.343,0.02,0.516,0.369,0
0.603,0.372,0.025,0.468,0.47,0
0.294,0.592,0.114,0.878,0.11,0
0.142,0.036,0.822,0.476,0.278,0
0.577,0.343,0.08,0.967,0.03,0
0.26,0.083,0.658,0.184,0.659,0
0.213,0.639,0.148,0.279,0.514,1
0.618,0.178,0.204,0.946,0.052,0
0.26,0.642,0.099,0.081,0.821,1
0.22,0.128,0.651,0.047,0.847,0
0.64,0.292,0.068,0.023,0.783,1
0.704,0.253,0.042,0.456,0.527,0
0.244,0.701,0.055,0.038,0.837,0
