@relation 'rabc_features-weka.filters.supervised.attribute.AttributeSelection-Eweka.attributeSelection.CfsSubsetEval -M-Sweka.attributeSelection.BestFirst -P 1 -D 1 -N 10'

@attribute task_id numeric
@attribute joint_feature1 numeric
@attribute class {0,1,2}

@data

2,1.093578,0
3,1.528311,2
5,1.280677,1
1,0.909132,0
2,0.984829,0
3,1.345939,0
4,0.912514,0
5,0.778954,0
2,0.810931,0
3,1.07731,0
5,0.942031,1
3,1.389971,1
5,0.962503,0
1,0.827228,0
2,1.162022,0
3,1.411658,1
5,0.914621,0
3,1.846723,1
1,1.259681,2
2,1.424136,2
3,1.210063,2
5,1.001017,0
2,1.467484,1
3,0.99746,1
5,0.984709,0
2,0.91816,0
3,1.013069,0
4,0.973879,0
1,1.156482,0
2,1.24162,0
5,0.855982,0
1,0.935341,0
2,1.009672,0
3,1.016683,0
3,1.671908,2
3,1.797433,1
4,1.013652,0
5,1.052369,0
1,1.076216,0
2,0.978999,1
3,1.695732,2
4,0.943197,0
5,1.161318,0
1,1.369432,1
2,0.787863,0
3,1.314558,1
4,1.025016,0
5,0.841756,1
2,1.999824,0
3,0.715359,0
4,1.081835,0
5,1.139459,0
1,0.909132,0
3,1.064659,0
4,0.912514,0
5,0.957992,0
1,0.991036,0
2,0.703703,0
3,0.692028,0
2,0.941228,0
3,1.93413,1
5,2.070387,2
1,0.909132,0
2,0.854025,0
3,0.747233,0
4,0.990925,0
5,1.147092,0
1,0.792829,0
2,1.267476,0
1,0.846885,0
2,1.036542,0
3,0.813117,0
4,1.171609,0
5,1.011773,0
1,1.703599,2
2,0.647934,0
3,0.884422,0
4,0.89206,0
1,0.704373,0
2,0.686972,0
3,1.033606,0
4,0.97047,0
2,0.969112,1
3,0.933876,1
4,1.022743,0
5,0.821632,0
1,1.005779,0
2,0.749332,0
3,0.567982,0
4,0.992061,0
5,0.937868,0
2,0.971647,1
3,0.986616,2
2,1.052005,1
3,1.194291,0
1,0.966465,0
2,1.226663,0
3,1.330002,2
5,0.98575,0
1,0.876371,0
1,0.878009,0
3,0.740332,0
4,1.059108,0
5,0.789363,0
2,1.320203,0
1,1.027074,1
2,0.692296,0
3,1.095054,1
4,1.193201,0
1,1.048369,1
2,0.695844,0
3,1.07846,0
4,0.900014,0
1,0.984484,0
2,0.780005,0
3,1.040178,0
1,1.066388,0
3,0.846798,0
2,0.850477,1
3,1.553777,2
4,1.084108,0
1,1.29408,0
2,0.608642,0
3,0.761198,0
5,0.919825,0
1,1.587296,1
2,0.716124,0
3,0.824782,0
1,0.964827,0
2,1.322992,0
3,0.867335,0
4,1.228428,0
5,1.038837,0
1,1.372708,1
2,1.03933,0
3,0.658347,0
4,1.053426,0
5,0.943766,0
1,0.98776,0
2,0.870249,0
3,0.778778,0
1,0.95336,0
2,0.677086,0
3,0.704186,0
5,1.113436,0
1,0.946808,0
2,0.653004,0
3,1.07731,0
5,0.935092,0
2,0.794454,0
5,0.998588,1
1,0.863266,0
2,1.400308,0
3,1.249331,1
5,1.346602,1
1,0.878009,0
2,0.737164,0
3,0.575047,0
1,0.948446,0
2,0.918413,0
3,0.889187,1
4,0.909105,0
5,0.893108,0
3,1.158309,0
4,1.076153,0
2,1.135405,0
3,0.753805,0
4,0.930697,0
5,0.973259,0
2,0.862137,0
1,0.843609,0
2,0.685198,0
5,0.960421,1
2,0.771133,0
3,0.697943,0
4,0.978425,0
5,1.205037,0
1,0.810848,0
2,1.079636,0
3,0.637481,0
4,1.003425,0
5,0.861881,0
5,0.948971,2
2,1.276349,0
3,1.059894,0
5,1.037102,0
3,0.941434,0
2,0.885205,0
3,1.229451,1
4,0.845468,0
5,0.988526,0
1,0.896028,0
2,0.751106,0
3,0.848605,0
4,0.919333,0
1,0.82559,0
2,0.673283,0
3,0.579155,0
4,0.994334,0
5,1.107884,1
1,0.999226,0
2,0.934383,1
3,0.795208,0
5,2.092594,0
2,1.271025,0
3,0.895266,1
2,0.684437,0
3,0.613164,0
5,0.906987,0
2,0.993701,2
3,1.303878,2
4,1.085244,0
5,1.010732,2
2,0.910048,0
3,0.984481,1
5,0.874719,1
