@relation train_merge_svm

@attribute feature1 numeric
@attribute feature2 numeric
@attribute feature3 numeric
@attribute feature4 numeric
@attribute feature5 numeric
@attribute class {0,1,2}

@data
0.037,0.863,0.1,0.132,0.764,0
0.073,0.308,0.619,0.162,0.376,2
0.059,0.576,0.365,0.157,0.693,1
0.104,0.831,0.065,0.79,0.208,0
0.138,0.488,0.374,0.261,0.462,0
0.288,0.31,0.402,0.068,0.512,0
0.753,0.156,0.09,0.786,0.193,0
0.733,0.216,0.05,0.821,0.167,0
0.592,0.177,0.231,0.641,0.32,0
0.679,0.154,0.167,0.281,0.245,0
0.131,0.796,0.073,0.482,0.364,1
0.273,0.5,0.227,0.12,0.584,1
0.521,0.403,0.075,0.297,0.363,0
0.643,0.294,0.064,0.847,0.148,0
0.139,0.321,0.54,0.218,0.562,0
0.061,0.62,0.319,0.426,0.473,1
0.59,0.338,0.071,0.603,0.337,0
0.032,0.38,0.588,0.006,0.143,1
0.077,0.557,0.365,0.067,0.322,2
0.037,0.073,0.89,0.065,0.619,2
0.138,0.619,0.243,0.394,0.287,2
0.437,0.51,0.054,0.711,0.254,0
0.064,0.343,0.593,0.22,0.697,1
0.302,0.65,0.048,0.789,0.164,1
0.631,0.258,0.111,0.662,0.249,0
0.53,0.277,0.193,0.462,0.388,0
0.367,0.388,0.245,0.241,0.523,0
0.567,0.218,0.215,0.55,0.393,0
0.149,0.634,0.217,0.627,0.309,0
0.429,0.055,0.516,0.447,0.448,0
0.768,0.189,0.043,0.518,0.351,0
0.629,0.236,0.135,0.88,0.042,0
0.334,0.191,0.475,0.361,0.431,0
0.161,0.811,0.028,0.523,0.261,0
0.05,0.337,0.612,0.038,0.284,2
0.003,0.423,0.574,0.017,0.759,1
0.222,0.053,0.725,0.765,0.203,0
0.021,0.824,0.155,0.724,0.261,0
0.43,0.496,0.074,0.791,0.134,0
0.009,0.801,0.19,0.171,0.773,1
0.075,0.368,0.557,0.005,0.31,2
0.794,0.075,0.131,0.564,0.372,0
0.079,0.785,0.136,0.256,0.681,0
0.143,0.657,0.2,0.212,0.475,1
0.025,0.921,0.054,0.328,0.617,0
0.066,0.728,0.206,0.048,0.613,1
0.743,0.11,0.148,0.721,0.258,0
0.17,0.75,0.079,0.78,0.211,1
0.012,0.161,0.827,0.001,0.047,0
0.83,0.145,0.025,0.588,0.351,0
0.761,0.035,0.204,0.344,0.347,0
0.247,0.543,0.209,0.414,0.559,0
0.103,0.841,0.056,0.606,0.249,0
0.781,0.151,0.068,0.159,0.47,0
0.849,0.037,0.114,0.605,0.358,0
0.515,0.382,0.103,0.684,0.287,0
0.247,0.634,0.119,0.906,0.091,0
0.832,0.096,0.072,0.809,0.179,0
0.754,0.121,0.125,0.187,0.396,0
0.099,0.828,0.073,0.26,0.655,0
0.007,0.792,0.201,0.019,0.684,1
0.015,0.121,0.864,0.019,0.332,2
0.215,0.723,0.062,0.713,0.269,0
0.777,0.114,0.11,0.408,0.497,0
0.255,0.693,0.052,0.244,0.629,0
0.948,0.008,0.043,0.812,0.101,0
0.201,0.503,0.296,0.412,0.564,0
0.392,0.506,0.101,0.928,0.054,0
0.296,0.391,0.313,0.116,0.456,0
0.14,0.742,0.118,0.6,0.077,0
0.487,0.115,0.398,0.142,0.589,0
0.59,0.304,0.106,0.317,0.435,0
0.453,0.241,0.306,0.361,0.473,0
0.498,0.323,0.18,0.571,0.385,0
0.018,0.296,0.687,0.092,0.325,2
0.435,0.518,0.047,0.655,0.302,0
0.439,0.525,0.037,0.933,0.066,0
0.675,0.06,0.265,0.556,0.383,0
0.563,0.406,0.032,0.4,0.528,0
0.643,0.273,0.083,0.754,0.231,0
0.409,0.526,0.065,0.14,0.654,0
0.868,0.031,0.1,0.672,0.291,0
0.271,0.584,0.145,0.553,0.318,1
0.383,0.461,0.157,0.11,0.806,1
0.95,0.004,0.046,0.492,0.357,0
0.018,0.944,0.037,0.543,0.449,0
0.18,0.644,0.176,0.625,0.352,0
0.018,0.793,0.189,0.317,0.649,0
0.458,0.523,0.019,0.647,0.344,0
0.885,0.044,0.071,0.809,0.174,0
0.535,0.411,0.055,0.61,0.263,0
0.349,0.4,0.251,0.448,0.424,1
0.023,0.889,0.088,0.469,0.468,2
0.353,0.553,0.094,0.594,0.161,0
0.303,0.334,0.363,0.053,0.537,0
0.041,0.039,0.921,0.137,0.447,2
0.175,0.755,0.07,0.398,0.559,0
0.619,0.337,0.045,0.399,0.474,0
0.139,0.732,0.13,0.631,0.29,0
0.595,0.327,0.078,0.831,0.147,0
0.871,0.019,0.11,0.547,0.265,0
0.636,0.308,0.056,0.718,0.266,0
0.268,0.064,0.668,0.116,0.675,0
0.05,0.858,0.093,0.459,0.371,1
0.772,0.1,0.127,0.887,0.108,0
0.066,0.779,0.155,0.091,0.77,1
0.706,0.074,0.22,0.731,0.237,0
0.016,0.828,0.156,0.34,0.436,1
0.145,0.801,0.055,0.584,0.396,0
0.025,0.831,0.145,0.05,0.796,0
0.567,0.226,0.207,0.762,0.223,0
0.639,0.162,0.199,0.52,0.131,0
0.236,0.597,0.166,0.236,0.577,0
0.5,0.388,0.112,0.438,0.476,0
0.167,0.556,0.277,0.369,0.423,0
0.555,0.281,0.164,0.627,0.352,0
0.202,0.666,0.133,0.83,0.164,0
0.867,0.022,0.111,0.54,0.423,0
0.491,0.333,0.176,0.406,0.427,0
0.198,0.704,0.098,0.089,0.668,0
0.281,0.649,0.07,0.795,0.158,0
0.573,0.32,0.106,0.155,0.692,1
0.033,0.6,0.366,0.028,0.354,2
0.476,0.185,0.339,0.792,0.169,0
0.148,0.715,0.137,0.407,0.361,0
0.863,0.092,0.045,0.934,0.064,0
0.316,0.641,0.043,0.302,0.609,0
0.092,0.812,0.096,0.388,0.59,0
0.054,0.742,0.205,0.258,0.7,1
0.878,0.062,0.061,0.917,0.075,0
0.119,0.77,0.111,0.718,0.246,0
0.245,0.703,0.051,0.477,0.476,0
0.011,0.797,0.192,0.147,0.717,0
0.187,0.724,0.09,0.277,0.584,0
0.789,0.013,0.198,0.307,0.574,0
0.135,0.739,0.125,0.596,0.381,0
0.03,0.864,0.105,0.244,0.562,1
0,0.968,0.032,0.197,0.771,0
0.209,0.666,0.125,0.433,0.527,0
0.586,0.195,0.218,0.535,0.377,0
0.633,0.256,0.11,0.72,0.25,0
0.223,0.711,0.066,0.83,0.163,0
0.299,0.565,0.135,0.433,0.395,0
0.238,0.664,0.098,0.41,0.552,0
0.185,0.741,0.074,0.457,0.47,0
0.877,0.064,0.06,0.792,0.176,0
0.519,0.42,0.06,0.875,0.11,0
0.182,0.731,0.088,0.267,0.495,0
