@relation 'rabc_features-weka.filters.supervised.attribute.AttributeSelection-Eweka.attributeSelection.CfsSubsetEval -M-Sweka.attributeSelection.BestFirst -P 1 -D 1 -N 10'

@attribute task_id numeric
@attribute psy_feature1 numeric
@attribute psy_feature3 numeric
@attribute psy_feature5 numeric
@attribute joint_feature1 numeric
@attribute class {0,1,2}

@data

1,4,-0.046057,4.007411,0.592984,0
2,10,-0.440688,4.479066,1.093578,0
3,12,0.092127,4.476359,1.528311,2
4,3,0.906286,2.234771,1.744346,2
5,16,0.283345,5.282326,1.280677,1
1,2,-0.032875,4.185434,0.909132,0
2,8,-0.151472,3.717095,0.984829,0
3,12,0.170735,3.710519,1.345939,0
4,2,-0.28529,3.489355,0.912514,0
5,8,0.040973,3.744269,0.778954,0
1,2,-0.142526,3.201368,0.784638,0
2,8,-0.013152,3.451455,0.810931,0
3,5,-0.261522,3.226075,1.07731,0
4,2,0.75245,3.406319,0.894332,0
5,7,0.016583,3.373647,1.051328,0
1,2,-0.453439,4.374485,1.172863,0
2,10,0.063536,4.249956,1.657605,0
3,5,-0.189698,4.079849,0.595913,0
4,2,1.285321,2.899975,1.26252,0
5,7,-0.20941,7.094787,0.942031,1
1,2,0.080034,4.948661,1.282614,1
2,12,-0.160537,4.073898,1.641889,0
3,8,-0.205644,2.717923,1.389971,1
4,2,1.340593,2.743845,0.940924,0
5,7,0.121952,5.802987,0.962503,0
1,2,-0.163256,4.538522,0.827228,0
2,8,-0.006814,3.969727,1.162022,0
3,12,0.109875,4.502463,1.411658,1
4,2,0.89193,2.593907,1.136382,0
5,7,-0.155943,4.498704,0.914621,0
1,2,0.011422,4.491303,0.977931,0
2,12,-0.37783,3.764708,1.257083,0
3,8,0.353406,4.198062,1.846723,1
4,2,1.197869,2.095023,0.948879,0
5,7,0.084986,2.574422,0.917396,0
1,2,-0.232815,4.094864,1.259681,2
2,8,-0.255808,4.251957,1.424136,2
3,7,0.127097,4.352923,1.210063,2
4,2,0.854873,2.638,0.993197,0
5,7,0.009956,4.445478,1.001017,0
1,2,0.03638,4.433939,1.154844,2
2,11,-0.00104,5.38112,1.467484,1
3,9,-0.60243,3.762812,0.99746,1
4,2,1.09728,2.927803,0.748875,0
5,6,0.154677,4.589115,0.984709,0
1,3,0.175963,4.827151,1.621695,1
2,8,-0.008638,4.05231,0.91816,0
3,6,0.024367,4.063057,1.013069,0
4,2,0.287437,4.036506,0.973879,0
5,7,-0.123072,3.97339,0.874025,0
1,2,0.013547,4.870147,1.597124,0
2,8,-0.056102,4.162634,0.887233,0
3,3,0.307867,3.268091,0.731953,0
4,1,-0.23608,2.913419,1.028425,0
