@relation train_merge_svm

@attribute feature1 numeric
@attribute feature2 numeric
@attribute feature3 numeric
@attribute feature4 numeric
@attribute feature5 numeric
@attribute class {0,1,2}

@data
0.016,0.337,0.647,0.132,0.347,2
0.152,0.521,0.327,0.071,0.551,1
0.074,0.685,0.241,0.35,0.427,1
0.022,0.785,0.193,0.108,0.537,1
0.051,0.742,0.207,0.475,0.42,1
0.014,0.312,0.674,0.004,0.206,1
0.119,0.406,0.474,0.02,0.332,2
0.049,0.099,0.852,0.103,0.648,2
0.05,0.575,0.375,0.752,0.172,2
0.037,0.526,0.437,0.085,0.67,1
0.069,0.752,0.179,0.853,0.114,1
0.011,0.171,0.818,0.036,0.26,2
0.029,0.565,0.406,0.004,0.784,1
0.397,0.55,0.053,0.035,0.909,1
0.036,0.718,0.246,0.016,0.291,2
0.075,0.589,0.336,0.16,0.501,1
0.087,0.712,0.201,0.08,0.604,1
0.602,0.35,0.048,0.303,0.673,1
0.007,0.8,0.192,0.016,0.659,1
0.006,0.104,0.89,0,0.229,2
0.045,0.378,0.577,0.033,0.32,2
0.032,0.741,0.228,0.926,0.069,1
0.737,0.209,0.055,0.21,0.734,1
0.699,0.191,0.11,0.31,0.538,1
0.176,0.68,0.143,0.664,0.296,2
0.284,0.566,0.15,0.463,0.415,1
0.035,0.039,0.926,0.156,0.463,2
0.203,0.62,0.177,0.376,0.509,1
0.284,0.556,0.16,0.127,0.759,1
0.468,0.471,0.061,0.157,0.69,1
0.447,0.244,0.309,0.187,0.711,1
0.042,0.657,0.301,0.052,0.373,2
0.059,0.488,0.452,0.166,0.727,1
0.065,0.719,0.215,0.242,0.617,1
0.144,0.764,0.092,0.324,0.586,1
0.122,0.742,0.137,0.056,0.75,1
0.14,0.706,0.154,0.072,0.684,1
0.387,0.559,0.054,0.179,0.688,1
0.183,0.784,0.033,0.072,0.795,1
0.207,0.569,0.224,0.367,0.45,2
0.207,0.726,0.066,0.103,0.823,1
0.416,0.445,0.139,0.15,0.729,1
0.48,0.454,0.066,0.447,0.471,1
0.348,0.079,0.573,0.014,0.301,2
0.036,0.665,0.299,0.072,0.074,2
0.433,0.446,0.121,0.164,0.77,2
0.196,0.67,0.134,0.384,0.497,1
0.696,0.274,0.03,0.267,0.6,1
0.724,0.268,0.008,0.624,0.368,0
0.912,0.015,0.073,0.595,0.324,0
0.134,0.414,0.453,0.713,0.168,0
0.667,0.272,0.061,0.761,0.213,0
0.266,0.639,0.095,0.131,0.78,0
0.142,0.787,0.071,0.68,0.259,0
0.405,0.496,0.099,0.183,0.747,0
0.369,0.513,0.118,0.16,0.809,0
0.117,0.768,0.115,0.286,0.57,0
0.612,0.253,0.135,0.532,0.45,0
0.451,0.209,0.34,0.733,0.237,0
0.024,0.159,0.817,0.001,0.077,0
0.263,0.555,0.181,0.272,0.333,0
0.9,0.078,0.022,0.23,0.623,0
0.975,0.015,0.01,0.464,0.415,0
0.864,0.057,0.079,0.734,0.214,0
0.602,0.319,0.079,0.65,0.332,0
0.882,0.045,0.073,0.531,0.453,0
0.618,0.347,0.035,0.327,0.507,0
0.593,0.054,0.353,0.457,0.478,0
