@relation train_merge_svm

@attribute feature1 numeric
@attribute feature2 numeric
@attribute feature3 numeric
@attribute feature4 numeric
@attribute feature5 numeric
@attribute class {0,1,2}

@data
0.006,0.351,0.643,0.074,0.331,2
0.083,0.518,0.399,0.089,0.63,1
0.152,0.716,0.131,0.055,0.698,1
0.025,0.799,0.176,0.029,0.607,1
0.048,0.787,0.164,0.189,0.593,1
0.013,0.348,0.639,0.007,0.157,1
0.163,0.342,0.496,0.007,0.368,2
0.037,0.098,0.865,0.015,0.658,2
0.21,0.483,0.307,0.368,0.35,2
0.033,0.527,0.439,0.028,0.747,1
0.048,0.904,0.048,0.826,0.142,1
0.005,0.203,0.792,0.019,0.277,2
0.021,0.602,0.377,0,0.767,1
0.337,0.6,0.063,0.006,0.925,1
0.008,0.818,0.173,0.005,0.311,2
0.059,0.638,0.303,0.029,0.548,1
0.074,0.79,0.137,0.062,0.606,1
0.75,0.218,0.032,0.125,0.85,1
0.011,0.814,0.174,0.005,0.669,1
0.016,0.088,0.897,0,0.205,2
0.027,0.387,0.587,0.023,0.298,2
0.072,0.725,0.203,0.776,0.194,1
0.61,0.325,0.065,0.192,0.775,1
0.525,0.306,0.168,0.401,0.468,1
0.158,0.771,0.071,0.054,0.844,2
0.139,0.665,0.196,0.562,0.333,1
0.046,0.037,0.917,0.09,0.445,2
0.365,0.499,0.136,0.165,0.629,1
0.297,0.627,0.077,0.02,0.846,1
0.314,0.505,0.181,0.035,0.749,1
0.382,0.34,0.277,0.696,0.248,1
0.033,0.726,0.241,0.011,0.378,2
0.062,0.523,0.415,0.044,0.789,1
0.062,0.753,0.185,0.046,0.701,1
0.163,0.749,0.088,0.52,0.43,1
0.124,0.798,0.077,0.054,0.718,1
0.173,0.679,0.148,0.019,0.706,1
0.186,0.791,0.023,0.205,0.718,1
0.273,0.696,0.03,0.036,0.835,1
0.365,0.468,0.166,0.072,0.715,2
0.117,0.702,0.182,0.114,0.567,1
0.363,0.601,0.036,0.031,0.863,1
0.585,0.333,0.082,0.204,0.699,1
0.298,0.652,0.05,0.278,0.657,1
0.325,0.038,0.637,0.893,0.032,2
0.027,0.713,0.261,0.324,0.039,2
0.663,0.256,0.081,0.064,0.854,2
0.138,0.718,0.144,0.435,0.487,1
0.875,0.11,0.014,0.586,0.349,1
0.126,0.705,0.169,0.212,0.583,0
0.752,0.214,0.034,0.094,0.854,0
0.28,0.621,0.099,0.4,0.352,0
0.573,0.293,0.134,0.069,0.913,0
0.352,0.288,0.36,0.853,0.143,0
0.29,0.593,0.117,0.672,0.245,0
0.087,0.488,0.426,0.349,0.38,0
0.773,0.069,0.158,0.964,0.033,0
0.855,0.107,0.039,0.518,0.458,0
0.481,0.222,0.297,0.13,0.479,0
0.442,0.195,0.362,0.805,0.07,0
0.051,0.846,0.103,0.411,0.454,0
0.394,0.596,0.009,0.027,0.932,0
0.707,0.264,0.03,0.175,0.817,0
0.496,0.402,0.102,0.166,0.771,0
0.135,0.415,0.45,0.314,0.534,0
0.556,0.357,0.087,0,0.979,0
0.404,0.594,0.003,0.676,0.318,0
0.355,0.509,0.135,0.418,0.552,0
0.88,0.06,0.061,0.94,0.058,0
