@relation train_merge_svm

@attribute feature1 numeric
@attribute feature2 numeric
@attribute feature3 numeric
@attribute feature4 numeric
@attribute feature5 numeric
@attribute class {0,1,2}

@data
0.155,0.815,0.029,0.011,0.856,0
0.006,0.351,0.643,0.074,0.331,2
0.083,0.518,0.399,0.089,0.63,1
0.359,0.606,0.035,0.713,0.284,0
0.591,0.209,0.2,0.278,0.463,0
0.481,0.222,0.297,0.13,0.479,0
0.249,0.439,0.312,0.838,0.154,0
0.81,0.158,0.032,0.85,0.14,0
0.281,0.267,0.452,0.616,0.358,0
0.353,0.483,0.164,0.785,0.076,0
0.152,0.716,0.131,0.055,0.698,1
0.025,0.799,0.176,0.029,0.607,1
0.862,0.041,0.096,0.777,0.126,0
0.23,0.343,0.428,0.692,0.3,0
0.192,0.494,0.314,0.057,0.474,0
0.048,0.787,0.164,0.189,0.593,1
0.498,0.305,0.197,0.208,0.677,0
0.013,0.348,0.639,0.007,0.157,1
0.163,0.342,0.496,0.007,0.368,2
0.037,0.098,0.865,0.015,0.658,2
0.21,0.483,0.307,0.368,0.35,2
0.579,0.368,0.054,0.743,0.234,0
0.033,0.527,0.439,0.028,0.747,1
0.048,0.904,0.048,0.826,0.142,1
0.512,0.21,0.278,0.44,0.441,0
0.417,0.407,0.175,0.47,0.42,0
0.135,0.415,0.45,0.314,0.534,0
0.481,0.201,0.317,0.303,0.638,0
0.202,0.595,0.203,0.157,0.67,0
0.303,0.099,0.598,0.409,0.454,0
0.848,0.116,0.036,0.556,0.37,0
0.497,0.266,0.237,0.892,0.064,0
0.149,0.594,0.258,0.242,0.446,0
0.086,0.886,0.028,0.657,0.221,0
0.005,0.203,0.792,0.019,0.277,2
0.021,0.602,0.377,0,0.767,1
0.753,0.008,0.239,0.013,0.86,0
0.556,0.357,0.087,0,0.979,0
0.146,0.492,0.362,0.426,0.444,0
0.337,0.6,0.063,0.006,0.925,1
0.008,0.818,0.173,0.005,0.311,2
0.329,0.4,0.272,0.371,0.56,0
0.644,0.229,0.127,0.005,0.892,0
0.059,0.638,0.303,0.029,0.548,1
0.394,0.596,0.009,0.027,0.932,0
0.074,0.79,0.137,0.062,0.606,1
0.723,0.093,0.184,0.357,0.598,0
0.75,0.218,0.032,0.125,0.85,1
0.019,0.172,0.809,0.003,0.071,0
0.173,0.804,0.024,0.727,0.253,0
0.332,0.05,0.619,0.352,0.408,0
0.638,0.229,0.133,0.072,0.852,0
0.634,0.335,0.032,0.775,0.158,0
0.193,0.741,0.066,0.463,0.389,0
0.461,0.129,0.41,0.387,0.588,0
0.746,0.165,0.089,0.21,0.721,0
0.487,0.462,0.051,0.5,0.487,0
0.707,0.115,0.178,0.772,0.216,0
0.442,0.195,0.362,0.805,0.07,0
0.468,0.47,0.061,0.119,0.8,0
0.011,0.814,0.174,0.005,0.669,1
0.016,0.088,0.897,0,0.205,2
0.665,0.29,0.044,0.205,0.765,0
0.952,0.022,0.026,0.618,0.353,0
0.135,0.848,0.017,0.408,0.541,0
0.822,0.058,0.119,0.728,0.166,0
0.711,0.188,0.101,0.041,0.88,0
0.675,0.296,0.03,0.873,0.091,0
0.13,0.607,0.263,0.209,0.41,0
0.334,0.587,0.079,0.913,0.024,0
0.405,0.297,0.298,0.401,0.423,0
0.29,0.593,0.117,0.672,0.245,0
