@relation 'rabc_features-weka.filters.supervised.attribute.AttributeSelection-Eweka.attributeSelection.CfsSubsetEval -M-Sweka.attributeSelection.BestFirst -P 1 -D 1 -N 10'

@attribute task_id numeric
@attribute psy_feature1 numeric
@attribute psy_feature5 numeric
@attribute joint_feature1 numeric
@attribute class {0,1,2}

@data

2,10,4.479066,1.100141,0
3,12,4.476359,1.530434,2
5,16,5.282326,1.285891,1
1,2,4.185434,0.908367,0
2,8,3.717095,0.990739,0
3,12,3.710519,1.347809,0
4,2,3.489355,0.915421,0
5,8,3.744269,0.782125,0
2,8,3.451455,0.815798,0
3,5,3.226075,1.078806,0
5,7,7.094787,0.945867,1
3,8,2.717923,1.391902,1
5,7,5.802987,0.966421,0
1,2,4.538522,0.826532,0
2,8,3.969727,1.168996,0
3,12,4.502463,1.41362,1
5,7,4.498704,0.918344,0
3,8,4.198062,1.849288,1
1,2,4.094864,1.258621,2
2,8,4.251957,1.432683,2
3,7,4.352923,1.211745,2
5,7,4.445478,1.005092,0
2,11,5.38112,1.47629,1
3,9,3.762812,0.998846,1
5,6,4.589115,0.988718,0
2,8,4.05231,0.92367,0
3,6,4.063057,1.014476,0
4,2,4.036506,0.976981,0
1,2,3.901367,1.155509,0
2,14,3.400645,1.249071,0
5,6,3.393658,0.859467,0
3,12,4.301709,1.674231,2
3,9,3.57853,1.79993,1
4,2,4.217083,1.016881,0
5,7,5.32793,1.056653,0
1,2,4.445331,1.075311,0
2,8,5.047678,0.984874,1
3,10,3.350088,1.698088,2
4,2,2.916137,0.946201,0
5,7,4.917948,1.166046,0
1,2,3.406422,1.368279,1
2,8,3.649491,0.792591,0
3,7,4.131687,1.316384,1
4,2,4.009388,1.028281,0
5,7,3.817433,0.845183,1
2,10,3.258206,2.011825,0
3,5,2.917086,0.716352,0
4,2,3.016237,1.085281,0
5,7,4.000689,1.144098,0
1,2,3.670158,0.908367,0
3,7,3.438863,1.066138,0
4,1,3.169606,0.915421,0
5,7,3.850844,0.961892,0
1,2,3.685902,0.990202,0
2,8,3.455159,0.707926,0
3,2,3.377466,0.69299,0
2,8,4.94207,0.946876,0
3,18,4.223454,1.936817,1
5,10,4.426974,2.078816,2
1,2,3.953887,0.908367,0
2,8,3.422389,0.859151,0
3,8,3.185894,0.748271,0
4,2,1.627654,0.994081,0
5,7,3.561084,1.151762,0
1,2,3.706473,0.792162,0
2,8,3.358486,1.275082,0
1,2,3.909108,0.846173,0
2,8,3.368784,1.042762,0
3,3,3.104877,0.814246,0
4,2,3.488715,1.175342,0
5,7,3.58635,1.015892,0
1,2,3.784312,1.702166,2
2,8,4.840624,0.651822,0
3,5,2.41161,0.885651,0
4,2,3.247011,0.894901,0
1,2,3.647504,0.70378,0
2,8,3.439014,0.691095,0
3,7,3.92146,1.035042,0
4,2,2.781845,0.973561,0
2,9,4.623354,0.974928,1
3,5,4.459865,0.935174,1
4,2,1.857721,1.026001,0
5,7,4.915703,0.824977,0
1,2,4.892608,1.004933,0
2,8,5.179627,0.753829,0
3,2,1.596783,0.568771,0
4,2,2.224549,0.995221,0
5,8,4.657423,0.941686,0
2,8,4.360455,0.977478,1
3,6,5.654631,0.987987,2
2,10,3.864322,1.058318,1
3,7,3.093536,1.19595,0
1,2,3.066823,0.965652,0
2,8,3.570451,1.234025,0
3,7,3.586543,1.33185,2
5,7,4.149177,0.989763,0
1,2,3.176732,0.875633,0
1,2,3.995587,0.87727,0
3,7,3.620939,0.741361,0
4,2,3.050896,1.062481,0
5,7,3.83573,0.792577,0
2,8,3.797649,1.328126,0
1,2,6.251011,1.02621,1
2,9,4.564996,0.69645,0
3,10,4.219458,1.096575,1
4,3,3.188565,1.197002,0
1,2,4.541616,1.047487,1
2,8,3.995826,0.70002,0
3,6,3.931977,1.079958,0
4,2,3.601488,0.902881,0
2,8,3.765315,0.920865,0
3,9,3.667449,1.034549,0
5,7,4.448673,0.985583,0
3,5,3.758382,0.883512,0
5,7,3.635125,0.890822,0
1,2,5.252722,0.983655,0
2,8,3.371703,0.784686,0
3,8,3.417787,1.041623,0
1,2,5.794505,1.06549,0
3,7,3.754747,0.847974,0
2,8,4.783542,0.85558,1
3,8,4.19326,1.555936,2
4,3,3.476314,1.087561,0
1,2,5.853308,1.292991,0
2,8,3.704572,0.612295,0
3,8,3.672899,0.762256,0
5,7,5.855324,0.92357,0
1,2,5.325631,1.58596,1
2,8,3.483463,0.720422,0
3,6,4.185694,0.825928,0
1,2,5.18147,0.964015,0
2,13,6.312105,1.330931,0
3,7,4.034402,0.86854,0
4,2,2.99686,1.232342,0
5,7,5.47714,1.043066,0
1,2,5.537619,1.371553,1
2,11,5.832212,1.045568,0
3,5,4.701641,0.659261,0
4,2,3.289836,1.056781,0
5,7,5.590564,0.947609,0
1,2,4.727714,0.986929,0
2,8,4.337568,0.875472,0
3,5,4.048899,0.77986,0
1,2,5.945864,0.952558,0
2,8,3.852648,0.681149,0
3,8,3.339058,0.705165,0
5,7,4.668016,1.117969,0
1,2,5.612044,0.946011,0
2,8,5.015264,0.656922,0
3,7,3.981518,1.078806,0
5,7,4.225795,0.938899,0
2,8,4.533209,0.799222,0
5,7,3.879643,1.002653,1
1,2,4.485791,0.86254,0
2,12,4.290601,1.408711,0
3,10,4.128358,1.251067,1
5,9,4.150492,1.352084,1
1,2,3.64003,0.87727,0
2,8,3.250854,0.741588,0
3,2,3.13997,0.575846,0
1,2,4.984469,0.947648,0
2,8,4.892,0.923925,0
3,7,4.414368,0.890422,1
4,2,2.440765,0.912001,0
5,7,4.977835,0.896744,0
3,5,3.006312,1.159918,0
4,2,6.408688,1.079581,0
2,8,5.013164,1.142219,0
3,4,3.506631,0.754852,0
4,2,3.513744,0.933661,0
5,7,4.205279,0.977221,0
2,8,4.629398,0.867311,0
1,2,5.306196,0.842899,0
2,8,3.733265,0.68931,0
5,7,4.985496,0.964331,1
2,8,3.260765,0.77576,0
3,3,4.067144,0.698913,0
4,2,3.791195,0.981541,0
5,7,6.652536,1.209943,0
1,2,4.096242,0.810165,0
2,8,3.18945,1.086115,0
3,5,3.7363,0.638366,0
4,2,3.996101,1.006621,0
5,7,3.730318,0.86539,0
5,7,5.149257,0.952834,2
2,10,4.04139,1.284008,0
3,7,3.437098,1.061366,0
5,7,5.123771,1.041324,0
3,6,3.295283,0.942742,0
2,8,4.702139,0.890518,0
3,4,4.769537,1.231159,1
4,2,3.006776,0.848161,0
5,7,3.703772,0.99255,0
1,2,4.426246,0.895274,0
2,8,3.059064,0.755614,0
3,7,3.351255,0.849784,0
4,2,3.523456,0.922261,0
1,2,4.660529,0.824896,0
2,8,3.968782,0.677324,0
3,3,3.815871,0.579959,0
4,2,2.739084,0.997501,0
5,7,4.289719,1.112395,1
1,2,2.488381,0.998386,0
2,9,3.687866,0.939991,1
3,5,3.541463,0.796313,0
5,8,3.781682,2.101113,0
2,10,4.093473,1.278653,0
3,5,3.879328,0.89651,1
2,8,3.890653,0.688545,0
3,4,4.0526,0.614016,0
5,7,4.804256,0.91068,0
2,8,4.543385,0.999665,2
3,8,4.473364,1.30569,2
4,2,3.152967,1.088701,0
5,7,4.429462,1.014847,2
2,8,3.485899,0.915509,0
3,7,3.585223,0.985848,1
5,7,3.652439,0.87828,1
