@relation train_merge_svm

@attribute feature1 numeric
@attribute feature2 numeric
@attribute feature3 numeric
@attribute feature4 numeric
@attribute feature5 numeric
@attribute class {0,1,2}

@data
0.169,0.798,0.033,0.12,0.778,0
0.038,0.368,0.594,0.089,0.406,2
0.147,0.533,0.32,0.145,0.647,1
0.122,0.822,0.056,0.415,0.577,0
0.456,0.289,0.255,0.158,0.596,0
0.024,0.277,0.7,0.094,0.517,0
0.411,0.383,0.206,0.603,0.365,0
0.709,0.247,0.044,0.789,0.189,0
0.482,0.271,0.246,0.653,0.32,0
0.054,0.701,0.245,0.125,0.368,0
0.265,0.681,0.053,0.449,0.486,1
0.104,0.719,0.176,0.197,0.578,1
0.604,0.152,0.245,0.196,0.487,0
0.912,0.045,0.043,0.835,0.157,0
0.135,0.469,0.396,0.472,0.36,0
0.012,0.807,0.181,0.378,0.474,1
0.775,0.144,0.081,0.661,0.317,0
0.015,0.358,0.626,0.004,0.184,1
0.262,0.282,0.456,0.059,0.403,2
0.048,0.091,0.861,0.063,0.599,2
0.047,0.622,0.331,0.586,0.274,2
0.402,0.546,0.051,0.787,0.187,0
0.021,0.563,0.417,0.152,0.683,1
0.092,0.883,0.025,0.866,0.105,1
0.748,0.128,0.124,0.682,0.271,0
0.589,0.312,0.098,0.247,0.65,0
0.195,0.521,0.283,0.397,0.479,0
0.59,0.168,0.242,0.796,0.188,0
0.129,0.647,0.224,0.421,0.516,0
0.017,0.111,0.873,0.348,0.441,0
0.725,0.221,0.054,0.288,0.643,0
0.634,0.208,0.158,0.858,0.085,0
0.089,0.669,0.242,0.875,0.09,0
0.122,0.85,0.028,0.732,0.184,0
0.033,0.274,0.694,0.03,0.362,2
0.026,0.511,0.462,0.003,0.783,1
0.515,0.008,0.477,0.405,0.534,0
0.681,0.246,0.074,0.484,0.501,0
0.631,0.246,0.123,0.813,0.116,0
0.269,0.668,0.063,0.118,0.819,1
0.003,0.816,0.181,0.016,0.384,2
0.543,0.22,0.237,0.284,0.654,0
0.449,0.392,0.159,0.173,0.762,0
0.145,0.544,0.31,0.165,0.536,1
0.272,0.713,0.015,0.112,0.841,0
0.011,0.85,0.138,0.082,0.599,1
0.822,0.059,0.119,0.651,0.32,0
0.613,0.341,0.047,0.43,0.54,1
0.008,0.199,0.794,0.001,0.078,0
0.217,0.765,0.018,0.753,0.231,0
0.656,0.018,0.326,0.111,0.668,0
0.346,0.445,0.209,0.419,0.533,0
0.349,0.591,0.061,0.515,0.325,0
0.036,0.866,0.098,0.279,0.463,0
0.814,0.032,0.154,0.645,0.334,0
0.694,0.214,0.091,0.854,0.138,0
0.219,0.675,0.106,0.926,0.071,0
0.85,0.071,0.079,0.254,0.721,0
0.637,0.145,0.218,0.822,0.081,0
0.422,0.504,0.074,0.211,0.73,0
0.006,0.81,0.184,0.004,0.724,1
0.001,0.093,0.905,0.004,0.246,2
0.615,0.331,0.054,0.625,0.361,0
0.461,0.199,0.34,0.272,0.668,0
0.194,0.794,0.011,0.413,0.519,0
0.953,0.011,0.036,0.546,0.275,0
0.316,0.447,0.237,0.253,0.684,0
0.247,0.657,0.096,0.571,0.295,0
0.096,0.591,0.313,0.122,0.538,0
0.136,0.807,0.057,0.049,0.343,0
0.161,0.45,0.389,0.115,0.629,0
0.301,0.628,0.072,0.399,0.473,0
0.385,0.163,0.452,0.31,0.547,0
0.675,0.153,0.172,0.524,0.44,0
0.079,0.309,0.612,0.023,0.274,2
0.58,0.378,0.042,0.831,0.159,0
0.054,0.94,0.006,0.689,0.308,0
0.829,0.011,0.161,0.549,0.395,0
0.828,0.158,0.014,0.73,0.237,0
0.337,0.629,0.034,0.494,0.486,0
0.037,0.921,0.042,0.433,0.465,0
0.953,0.007,0.04,0.206,0.72,0
0.217,0.674,0.109,0.556,0.383,1
0.171,0.624,0.205,0.232,0.729,1
0.79,0.089,0.12,0.109,0.752,0
0.397,0.576,0.027,0.515,0.469,0
0.006,0.95,0.044,0.822,0.163,0
0.344,0.484,0.172,0.233,0.742,0
0.511,0.486,0.003,0.677,0.317,0
0.777,0.133,0.09,0.848,0.141,0
0.801,0.145,0.055,0.805,0.151,0
0.455,0.342,0.204,0.237,0.637,1
0.109,0.797,0.094,0.755,0.231,2
0.181,0.64,0.179,0.127,0.7,1
0.042,0.913,0.046,0.156,0.63,0
0.198,0.71,0.093,0.596,0.22,0
0.098,0.279,0.622,0.05,0.567,0
0.011,0.035,0.955,0.141,0.515,2
0.35,0.575,0.075,0.132,0.821,0
0.387,0.57,0.043,0.436,0.481,0
0.102,0.805,0.093,0.304,0.625,0
0.28,0.613,0.107,0.601,0.368,0
0.903,0.005,0.092,0.515,0.354,0
0.747,0.207,0.046,0.804,0.181,0
0.039,0.145,0.816,0.171,0.662,0
0.281,0.577,0.142,0.201,0.648,1
0.736,0.148,0.116,0.837,0.158,0
0.267,0.616,0.117,0.176,0.748,1
0.551,0.07,0.379,0.099,0.86,0
0.137,0.662,0.201,0.068,0.782,1
0.759,0.202,0.039,0.542,0.441,0
0.117,0.777,0.106,0.135,0.689,0
0.809,0.055,0.136,0.779,0.209,0
0.582,0.169,0.249,0.489,0.193,0
0.232,0.654,0.114,0.448,0.449,0
0.288,0.571,0.141,0.205,0.626,0
0.389,0.398,0.213,0.263,0.554,0
0.613,0.244,0.143,0.495,0.477,0
0.553,0.275,0.173,0.544,0.444,0
0.834,0.016,0.15,0.099,0.883,0
0.298,0.553,0.15,0.714,0.236,0
0.573,0.297,0.13,0.279,0.484,0
