@relation 'rabc_features-weka.filters.supervised.attribute.AttributeSelection-Eweka.attributeSelection.CfsSubsetEval -M-Sweka.attributeSelection.BestFirst -P 1 -D 1 -N 10'

@attribute task_id numeric
@attribute psy_feature1 numeric
@attribute psy_feature5 numeric
@attribute joint_feature1 numeric
@attribute class {0,1,2}

@data

2,10,4.479066,1.095256,0
3,12,4.476359,1.5237,2
5,16,5.282326,1.279764,1
1,2,4.185434,0.916178,0
2,8,3.717095,0.98634,0
3,12,3.710519,1.341878,0
4,2,3.489355,0.915941,0
5,8,3.744269,0.778399,0
2,8,3.451455,0.812175,0
3,5,3.226075,1.07406,0
5,7,7.094787,0.94136,1
3,8,2.717923,1.385778,1
5,7,5.802987,0.961817,0
1,2,4.538522,0.833639,0
2,8,3.969727,1.163805,0
3,12,4.502463,1.4074,1
5,7,4.498704,0.913969,0
3,8,4.198062,1.841152,1
1,2,4.094864,1.269442,2
2,8,4.251957,1.426321,2
3,7,4.352923,1.206413,2
5,7,4.445478,1.000303,0
2,11,5.38112,1.469735,1
3,9,3.762812,0.994451,1
5,6,4.589115,0.984007,0
2,8,4.05231,0.919568,0
3,6,4.063057,1.010012,0
4,2,4.036506,0.977536,0
1,2,3.901367,1.165444,0
2,14,3.400645,1.243524,0
5,6,3.393658,0.855372,0
1,2,4.657121,0.94259,0
2,8,4.515958,1.01122,0
3,7,3.946242,1.013616,0
3,12,4.301709,1.666865,2
3,9,3.57853,1.79201,1
4,2,4.217083,1.017458,0
5,7,5.32793,1.051619,0
1,2,4.445331,1.084556,0
2,8,5.047678,0.9805,1
3,10,3.350088,1.690616,2
4,2,2.916137,0.946738,0
5,7,4.917948,1.160491,0
1,2,3.406422,1.380044,1
2,8,3.649491,0.789072,0
3,7,4.131687,1.310592,1
4,2,4.009388,1.028865,0
5,7,3.817433,0.841156,1
2,10,3.258206,2.002891,0
3,5,2.917086,0.713201,0
4,2,3.016237,1.085897,0
5,7,4.000689,1.138647,0
1,2,3.670158,0.916178,0
3,7,3.438863,1.061447,0
4,1,3.169606,0.915941,0
5,7,3.850844,0.957309,0
1,2,3.685902,0.998716,0
2,8,3.455159,0.704782,0
3,2,3.377466,0.68994,0
2,8,4.94207,0.942672,0
3,18,4.223454,1.928295,1
5,10,4.426974,2.068912,2
1,2,3.953887,0.916178,0
2,8,3.422389,0.855335,0
3,8,3.185894,0.744978,0
4,2,1.627654,0.994645,0
5,7,3.561084,1.146275,0
1,2,3.706473,0.798973,0
2,8,3.358486,1.26942,0
1,2,3.647504,0.709831,0
2,8,3.439014,0.688026,0
3,7,3.92146,1.030488,0
4,2,2.781845,0.974114,0
2,9,4.623354,0.970599,1
3,5,4.459865,0.931059,1
4,2,1.857721,1.026583,0
5,7,4.915703,0.821046,0
1,2,4.892608,1.013573,0
2,8,5.179627,0.750481,0
3,2,1.596783,0.566269,0
4,2,2.224549,0.995786,0
5,8,4.657423,0.937199,0
2,8,4.360455,0.973138,1
3,6,5.654631,0.98364,2
2,10,3.864322,1.053619,1
3,7,3.093536,1.190688,0
1,2,3.066823,0.973955,0
2,8,3.570451,1.228545,0
3,7,3.586543,1.325989,2
5,7,4.149177,0.985047,0
1,2,3.176732,0.883162,0
1,2,3.995587,0.884813,0
3,7,3.620939,0.738099,0
4,2,3.050896,1.063084,0
5,7,3.83573,0.788801,0
2,8,3.797649,1.322228,0
1,2,6.251011,1.035033,1
2,9,4.564996,0.693357,0
3,10,4.219458,1.09175,1
4,3,3.188565,1.197681,0
1,2,4.541616,1.056493,1
2,8,3.995826,0.696912,0
3,6,3.931977,1.075206,0
4,2,3.601488,0.903393,0
2,8,3.765315,0.916775,0
3,9,3.667449,1.029997,0
5,7,4.448673,0.980887,0
3,5,3.758382,0.879625,0
5,7,3.635125,0.886577,0
1,2,5.252722,0.992113,0
2,8,3.371703,0.781201,0
3,8,3.417787,1.03704,0
1,2,5.794505,1.074652,0
3,7,3.754747,0.844243,0
2,8,4.783542,0.851781,1
3,8,4.19326,1.54909,2
4,3,3.476314,1.088178,0
1,2,5.853308,1.304109,0
2,8,3.704572,0.609576,0
3,8,3.672899,0.758902,0
5,7,5.855324,0.91917,0
1,2,5.325631,1.599596,1
2,8,3.483463,0.717223,0
3,6,4.185694,0.822294,0
1,2,5.18147,0.972304,0
2,13,6.312105,1.325021,0
3,7,4.034402,0.864719,0
4,2,2.99686,1.233041,0
5,7,5.47714,1.038096,0
1,2,5.537619,1.383346,1
2,11,5.832212,1.040925,0
3,5,4.701641,0.656361,0
4,2,3.289836,1.057381,0
5,7,5.590564,0.943094,0
1,2,4.727714,0.995415,0
2,8,4.337568,0.871584,0
3,5,4.048899,0.776429,0
1,2,5.945864,0.960748,0
2,8,3.852648,0.678124,0
3,8,3.339058,0.702062,0
5,7,4.668016,1.112642,0
1,2,5.612044,0.954145,0
2,8,5.015264,0.654005,0
3,7,3.981518,1.07406,0
5,7,4.225795,0.934426,0
2,8,4.533209,0.795673,0
5,7,3.879643,0.997876,1
1,2,4.485791,0.869956,0
2,12,4.290601,1.402456,0
3,10,4.128358,1.245562,1
5,9,4.150492,1.345642,1
1,2,3.64003,0.884813,0
2,8,3.250854,0.738295,0
3,2,3.13997,0.573312,0
1,2,4.984469,0.955796,0
2,8,4.892,0.919822,0
3,7,4.414368,0.886505,1
4,2,2.440765,0.912519,0
5,7,4.977835,0.892472,0
3,5,3.006312,1.154815,0
4,2,6.408688,1.080194,0
2,8,5.013164,1.137147,0
3,4,3.506631,0.751531,0
4,2,3.513744,0.934191,0
5,7,4.205279,0.972565,0
2,8,4.629398,0.86346,0
1,2,5.306196,0.850147,0
2,8,3.733265,0.686249,0
5,7,4.985496,0.959736,1
2,8,3.260765,0.772315,0
3,3,4.067144,0.695837,0
4,2,3.791195,0.982098,0
5,7,6.652536,1.204178,0
1,2,4.096242,0.817131,0
2,8,3.18945,1.081292,0
3,5,3.7363,0.635558,0
4,2,3.996101,1.007192,0
5,7,3.730318,0.861266,0
5,7,5.149257,0.948295,2
2,10,4.04139,1.278306,0
3,7,3.437098,1.056696,0
5,7,5.123771,1.036363,0
3,6,3.295283,0.938594,0
2,8,4.702139,0.886563,0
3,4,4.769537,1.225742,1
4,2,3.006776,0.848642,0
5,7,3.703772,0.987821,0
1,2,4.426246,0.902971,0
2,8,3.059064,0.752259,0
3,7,3.351255,0.846045,0
4,2,3.523456,0.922784,0
1,2,4.660529,0.831988,0
2,8,3.968782,0.674316,0
3,3,3.815871,0.577407,0
4,2,2.739084,0.998067,0
5,7,4.289719,1.107095,1
1,2,2.488381,1.00697,0
2,9,3.687866,0.935817,1
3,5,3.541463,0.792809,0
5,8,3.781682,2.091102,0
2,10,4.093473,1.272975,0
3,5,3.879328,0.892565,1
2,8,3.890653,0.685487,0
3,4,4.0526,0.611315,0
5,7,4.804256,0.906341,0
2,8,4.543385,0.995226,2
3,8,4.473364,1.299945,2
4,2,3.152967,1.089319,0
5,7,4.429462,1.010012,2
2,8,3.485899,0.911444,0
3,7,3.585223,0.981511,1
5,7,3.652439,0.874095,1
