@relation rabc_sampled_features

@attribute mono_feature1 numeric
@attribute mono_feature33 numeric
@attribute bi_feature10 numeric
@attribute bi_feature735 numeric
@attribute bi_feature919 numeric
@attribute bi_feature1044 numeric
@attribute bi_feature1272 numeric
@attribute bi_feature1281 numeric
@attribute bi_feature1393 numeric
@attribute bi_feature1507 numeric
@attribute projection1 numeric
@attribute projection2 numeric
@attribute projection3 numeric
@attribute class {0,1,2}

@data
0,0.003247,0,0,0,0.003257,0.003257,0,0,0,0.790789,0.842554,1.038455,1
0,0.038462,0,0,0,0.012987,0.012987,0,0,0,0.536153,0.558559,0.677705,0
0,0.012862,0,0,0.009677,0.022581,0,0,0,0,0.277390,0.277051,0.316797,2
0,0.058824,0,0.02,0,0,0.02,0.02,0,0,0.343553,0.343200,0.403972,0
0,0.013055,0,0,0.007853,0.005236,0.007853,0,0,0,0.511159,0.540864,0.659429,1
0,0.006667,0,0,0.003339,0.001669,0.001669,0.001669,0,0,0.753401,0.800971,0.986217,2
0,0.022472,0,0,0,0,0,0,0,0,0.558419,0.583511,0.709518,1
0,0.02509,0,0.003597,0.010791,0.032374,0,0.003597,0,0,0.172923,0.170461,0.183803,1
0,0,0,0,0.017241,0.017241,0,0,0,0,0.323436,0.334826,0.399203,2
0,0.002415,0,0.002421,0.002421,0.004843,0.002421,0,0,0,0.357401,0.377512,0.458094,1
0.009642,0,0,0,0,0.002759,0,0,0,0,0.572964,0.610542,0.749348,0
0,0.025641,0,0.025974,0,0.012987,0.012987,0,0,0,0.575614,0.602735,0.732203,0
0,0.010791,0,0,0,0.01083,0.01083,0,0,0.00361,0.278442,0.276372,0.319297,2
0.103448,0.034483,0,0,0,0.052632,0,0.017544,0,0,0.087064,0.086833,0.088705,0
0,0.008282,0,0.004149,0.002075,0.010373,0.002075,0.004149,0,0,0.534442,0.567510,0.691746,0
0,0.003708,0,0,0.00495,0,0.001238,0.001238,0,0,0.702475,0.747202,0.919521,2
0,0.022472,0,0,0.011364,0,0,0,0,0,0.564629,0.589789,0.719159,0
0.003521,0.007042,0,0,0,0.021201,0.003534,0,0,0,0.176160,0.179658,0.196062,0
0,0,0,0,0,0,0,0,0,0,0.267061,0.280178,0.326099,0
0,0.005935,0,0,0.005952,0.008929,0.002976,0,0,0,0.516782,0.547343,0.667602,0
0,0.001567,0,0,0,0.00157,0.00157,0,0,0,0.767055,0.816984,1.006436,0
0,0.041096,0,0,0,0,0.027778,0,0,0,0.509687,0.530662,0.643588,0
0,0.020325,0,0,0.004082,0.016327,0.004082,0.004082,0,0,0.205063,0.200432,0.219378,0
0,0.018868,0,0.019231,0.038462,0.038462,0.019231,0,0,0,0.171311,0.168795,0.189105,0
0,0.009677,0,0,0.016181,0.009709,0,0.003236,0,0,0.486560,0.510955,0.620137,0
0,0.002222,0,0.002227,0.002227,0.004454,0.002227,0,0,0,0.679391,0.722496,0.887233,0
0,0.021505,0,0,0.032609,0,0.01087,0,0,0,0.407376,0.421630,0.508997,0
0,0.017621,0,0,0.026549,0.022124,0,0.004425,0,0,0.192284,0.191370,0.209997,0
0,0,0,0,0,0.015873,0,0,0,0,0.414026,0.437440,0.526793,1
0,0,0,0,0,0.001927,0,0,0,0,0.571910,0.607556,0.745178,0
0,0.001208,0,0,0,0.007255,0,0,0,0,0.760417,0.810396,0.998294,0
0,0.011494,0,0,0.011628,0,0.011628,0,0,0,0.565193,0.591793,0.721873,0
0,0.003636,0,0,0.007299,0.010949,0.00365,0,0,0,0.260274,0.256095,0.291839,0
0,0,0,0,0,0.016393,0,0,0,0,0.248205,0.265630,0.309045,1
0,0.003663,0,0,0,0.014706,0,0,0,0,0.364964,0.384515,0.466069,0
0.007508,0.003003,0,0,0,0.003008,0,0.001504,0,0,0.578454,0.615575,0.754171,1
0,0.038462,0,0.019417,0.009709,0,0.009709,0.019417,0,0,0.312283,0.323542,0.386281,0
0,0,0,0,0,0.045455,0,0,0,0,0.252413,0.254825,0.288513,0
0,0.015873,0,0,0,0.032258,0,0,0,0,0.050063,0.050239,0.039462,1
0.025547,0.00365,0,0,0,0.007326,0,0,0,0,0.208455,0.225105,0.259257,0
0.022866,0.001524,0,0,0,0.006107,0,0,0,0,0.417895,0.445929,0.543775,0
0,0,0,0,0.012821,0.012821,0,0,0,0,0.357203,0.375902,0.447842,0
0,0.014925,0,0.003745,0.011236,0.029963,0.007491,0.003745,0,0,0.264398,0.264211,0.301604,0
0,0.030769,0,0,0,0,0,0.015625,0,0,0.471606,0.490633,0.590871,0
0,0.01108,0,0.002778,0.013889,0.005556,0.002778,0.002778,0,0,0.521817,0.550456,0.671623,0
0,0.020701,0,0.001595,0.00319,0.004785,0.001595,0.007974,0,0,0.669967,0.710893,0.873448,0
0,0.012195,0,0,0.012346,0,0.012346,0,0,0,0.559310,0.584258,0.710923,0
0.003546,0.014184,0,0,0.014235,0.021352,0.003559,0,0,0,0.205447,0.204778,0.229138,0
0,0.018182,0,0,0.018519,0.018519,0,0,0,0,0.369068,0.378782,0.450755,1
0,0.007722,0,0,0.007752,0.01938,0.003876,0,0,0,0.325575,0.337766,0.396728,0
0,0.005597,0,0.001869,0.001869,0.003738,0,0.001869,0,0,0.712836,0.757754,0.932191,0
0,0.04,0,0.013514,0.013514,0,0.027027,0,0,0,0.477337,0.495442,0.597904,0
0,0.031373,0,0.003937,0.007874,0.03937,0,0.007874,0,0,0.235057,0.235891,0.267993,0
0,0,0,0,0,0.033898,0,0,0,0,0.335666,0.351290,0.417575,0
0,0.006515,0,0,0.009804,0.01634,0,0,0,0,0.380928,0.400673,0.486414,0
0,0.00316,0,0,0.001582,0.004747,0.001582,0,0,0,0.690120,0.733660,0.902716,0
0,0,0,0,0.040816,0.010204,0,0,0,0,0.575795,0.604188,0.737483,0
0,0.012903,0,0,0,0.029126,0,0.003236,0,0,0.265653,0.272614,0.312271,0
0,0,0,0,0,0.046875,0,0,0,0,0.304883,0.318056,0.374639,0
0,0.024561,0,0,0.014085,0.010563,0.014085,0.003521,0,0,0.399014,0.417912,0.507003,0
0.001942,0.003883,0,0,0,0.003891,0.001946,0,0,0,0.737062,0.783760,0.964603,0
0,0.01087,0,0,0.032967,0,0.010989,0,0,0,0.550540,0.578240,0.705485,0
0,0.021084,0,0,0.006042,0.015106,0.003021,0.003021,0,0,0.253283,0.258071,0.297510,0
0,0,0,0,0,0.085106,0,0,0,0,0.316218,0.326241,0.376569,0
0,0.01194,0,0,0.005988,0.002994,0.005988,0,0,0,0.441291,0.466646,0.566749,1
0.004233,0.003175,0.001059,0,0,0.003178,0,0.001059,0,0,0.647097,0.688449,0.846860,2
0,0.021053,0,0,0,0.010638,0,0,0,0,0.491544,0.516043,0.624720,0
0,0.014134,0,0,0.014184,0.021277,0,0.003546,0,0,0.247970,0.249601,0.285356,1
0,0.012821,0,0,0.025974,0,0,0,0,0,0.435470,0.453908,0.545114,0
0,0.008333,0,0.004184,0,0.012552,0,0.004184,0,0,0.350775,0.369191,0.445560,0
0.00432,0.006479,0,0.004329,0,0,0.002165,0.002165,0,0,0.540389,0.573593,0.702677,0
0,0.012987,0,0,0.013158,0,0,0,0,0,0.491594,0.514502,0.623596,0
0.003774,0.015094,0,0.003788,0.003788,0.018939,0.003788,0.007576,0,0,0.152656,0.155620,0.165257,0
0,0,0,0,0.010526,0.021053,0,0,0,0,0.491331,0.506085,0.609866,1
0,0.021277,0,0.007117,0.003559,0.010676,0.003559,0.007117,0,0,0.362681,0.380856,0.460723,0
0,0,0,0,0.002,0,0,0,0,0,0.708154,0.753399,0.926187,0
0,0.020408,0,0.010309,0.020619,0,0.010309,0.010309,0,0,0.567228,0.592935,0.723681,0
0,0.006431,0,0,0.003226,0.035484,0,0,0,0,0.243304,0.248881,0.284686,0
0,0.034483,0,0,0,0.035088,0,0.017544,0,0,0.205394,0.207415,0.234283,0
0,0.019194,0,0,0.007692,0.005769,0.003846,0.005769,0,0,0.339305,0.358005,0.431446,0
0.009488,0,0,0,0,0.007605,0,0,0,0,0.568940,0.605188,0.741145,0
0,0.037037,0,0,0.037383,0,0.018692,0.009346,0,0,0.513025,0.533569,0.649718,0
0.003344,0.013378,0,0,0.010067,0.02349,0.003356,0.003356,0,0,0.203089,0.210440,0.235865,0
0.012048,0,0,0,0,0,0,0,0,0,0.268591,0.280014,0.327158,1
0.02934,0.002445,0,0,0.002451,0.009804,0,0,0,0,0.174829,0.189749,0.216952,0
0.0075,0.0175,0,0.005013,0,0,0.010025,0.007519,0,0,0.388717,0.412765,0.502341,0
0.076087,0.01087,0,0,0.021978,0,0.010989,0,0,0,0.305356,0.317843,0.379894,0
0,0.01107,0,0,0.007407,0.02963,0.007407,0,0,0,0.193121,0.190086,0.208711,0
0,0.016667,0,0,0,0.033898,0,0,0,0,0.336242,0.343694,0.402101,0
0.008746,0.005831,0,0,0,0.008772,0,0,0,0,0.374189,0.395175,0.477391,0
0.004228,0,0,0,0.002119,0,0,0,0,0,0.683314,0.726656,0.894372,0
0,0.033333,0,0.011236,0.033708,0,0.022472,0.011236,0,0,0.535392,0.560076,0.683811,0
0,0.017007,0,0,0.003413,0.027304,0.003413,0.003413,0,0,0.278317,0.285565,0.330500,0
0,0,0,0,0,0.052632,0,0,0,0,0.293794,0.302115,0.352267,0
0.003745,0.007491,0,0.003759,0.011278,0.015038,0.007519,0,0,0,0.378295,0.398503,0.482680,0
0,0.004594,0,0,0,0.003067,0.001534,0,0,0,0.710498,0.753924,0.926221,1
0,0.022222,0,0,0.022472,0,0.022472,0,0,0,0.540601,0.568614,0.694188,0
0,0.022951,0,0.003289,0,0.032895,0.003289,0.009868,0,0,0.291176,0.299451,0.348584,0
0,0.080645,0,0.016393,0.032787,0.016393,0.016393,0.032787,0,0,0.394852,0.402303,0.479162,0
0,0.013289,0,0,0.01,0.006667,0.013333,0,0,0,0.474639,0.500423,0.608999,0
0,0.009346,0,0.004684,0.002342,0,0.004684,0.002342,0,0,0.679850,0.721466,0.886493,0
0,0.022472,0,0,0.034091,0,0.011364,0,0,0,0.521851,0.541696,0.659112,0
0,0.007407,0,0,0.026022,0.026022,0.003717,0,0,0,0.188064,0.186976,0.204550,0
0,0.02,0,0,0.020408,0.040816,0,0,0,0,0.292362,0.298759,0.348508,0
0,0.005391,0,0,0.006748,0.004049,0.005398,0,0,0,0.606281,0.642477,0.787721,2
0,0,0,0,0,0.006462,0,0,0,0,0.732191,0.777466,0.956043,1
0,0.009804,0,0,0.039604,0,0.009901,0,0,0,0.572023,0.597833,0.729669,0
0,0.003125,0,0,0.003135,0.025078,0,0,0,0,0.265574,0.273165,0.313603,0
0,0.017544,0,0,0.035714,0.035714,0,0,0,0,0.120144,0.116288,0.120383,0
0,0.007782,0,0,0.015625,0.007812,0.007812,0,0,0,0.314351,0.328557,0.395876,0
0.012214,0.001527,0,0,0,0.007645,0,0,0,0,0.699991,0.744634,0.915696,0
0,0.032967,0,0.022222,0.022222,0,0.011111,0,0,0,0.556429,0.580005,0.706004,0
0,0.026022,0,0,0.018657,0.029851,0.003731,0.007463,0,0,0.201125,0.199422,0.218876,0
0,0,0,0,0.04878,0,0,0,0,0,0.171773,0.168932,0.189300,1
0.003195,0.00639,0,0,0,0.00641,0,0,0,0,0.327784,0.344849,0.414639,0
0,0.017032,0,0.002439,0.002439,0,0.014634,0.002439,0,0,0.675019,0.713248,0.875291,0
0,0,0,0,0,0,0,0,0,0,0.538399,0.563887,0.687119,0
0,0.003484,0,0.003497,0.003497,0.031469,0.003497,0,0,0,0.289269,0.297530,0.343902,1
0.038462,0,0,0,0,0.019608,0,0,0,0,0.174555,0.182417,0.197323,0
0.009058,0.014493,0,0.00363,0.010889,0.009074,0.005445,0.001815,0,0,0.528223,0.559909,0.682862,0
0.005263,0.002632,0.002635,0,0.001318,0.001318,0,0.001318,0,0,0.561253,0.597420,0.733218,1
0,0.0125,0,0,0,0,0,0,0,0,0.531587,0.554076,0.672896,0
0,0.005155,0,0,0.010336,0.023256,0,0,0,0,0.230572,0.239157,0.271110,1
0,0.018868,0,0,0.019231,0,0.019231,0,0,0,0.243706,0.236261,0.272714,0
0.006897,0.02069,0,0.00692,0.013841,0.020761,0.00692,0.00692,0,0,0.379794,0.398168,0.478752,0
0,0.002865,0,0,0.002874,0,0,0,0,0,0.747385,0.796021,0.981116,0
0,0.034884,0,0.023529,0.047059,0,0.023529,0.011765,0,0,0.550793,0.576475,0.702413,0
0,0.01773,0,0.003559,0.010676,0.017794,0.003559,0.003559,0,0,0.261163,0.267485,0.307074,0
0.070175,0,0,0,0,0.017857,0,0,0,0,0.133001,0.136813,0.142988,0
0.002762,0.013812,0,0.00554,0.00277,0.00277,0,0.00554,0,0,0.206063,0.220702,0.258935,0
0.020333,0.007394,0,0.001852,0.001852,0.001852,0.001852,0.001852,0,0,0.529534,0.563102,0.689442,1
0,0.025316,0,0,0.012821,0,0.012821,0,0,0,0.462293,0.475598,0.573616,0
0.007782,0.003891,0,0,0.003906,0.011719,0,0,0,0,0.147849,0.150031,0.156809,0
0,0.032787,0,0,0.033333,0.016667,0,0,0,0,0.393085,0.400735,0.473837,0
0,0.009346,0,0,0.004684,0.007026,0.004684,0,0,0,0.541601,0.573136,0.700751,0
0.012784,0.004261,0,0,0.001422,0,0.001422,0.001422,0,0,0.591438,0.629638,0.773543,0
0,0.021277,0,0,0.043011,0,0.010753,0,0,0,0.436567,0.452841,0.548058,0
0,0.009434,0,0,0.009464,0.015773,0,0,0,0,0.225716,0.229116,0.258170,0
0,0.019231,0,0,0,0.019608,0,0,0,0,0.273390,0.271151,0.311860,0
0,0.008949,0,0.002242,0.006726,0.002242,0,0.002242,0,0,0.520735,0.553217,0.675823,0
0,0,0,0,0,0,0,0,0,0,0.721397,0.767141,0.942983,0
0,0.049383,0,0.025,0.0125,0,0.0125,0.025,0,0,0.466215,0.490300,0.594345,0
0.025,0.010714,0,0,0.007168,0.02509,0.003584,0,0,0,0.179199,0.180086,0.192806,0
