@relation 'rabc_features-weka.filters.supervised.attribute.AttributeSelection-Eweka.attributeSelection.CfsSubsetEval -M-Sweka.attributeSelection.BestFirst -P 1 -D 1 -N 10'

@attribute task_id numeric
@attribute psy_feature1 numeric
@attribute psy_feature5 numeric
@attribute joint_feature1 numeric
@attribute class {0,1,2}

@data

2,10,4.479066,1.097795,0
3,12,4.476359,1.516098,2
5,16,5.282326,1.284211,1
1,2,4.185434,0.903745,0
2,8,3.717095,0.988626,0
3,12,3.710519,1.335184,0
4,2,3.489355,0.914897,0
5,8,3.744269,0.781104,0
2,8,3.451455,0.814058,0
3,5,3.226075,1.068701,0
5,7,7.094787,0.944631,1
3,8,2.717923,1.378864,1
5,7,5.802987,0.965159,0
1,2,4.538522,0.822327,0
2,8,3.969727,1.166503,0
3,12,4.502463,1.400378,1
5,7,4.498704,0.917144,0
3,8,4.198062,1.831966,1
1,2,4.094864,1.252216,2
2,8,4.251957,1.429628,2
3,7,4.352923,1.200394,2
5,7,4.445478,1.003779,0
2,11,5.38112,1.473143,1
3,9,3.762812,0.98949,1
5,6,4.589115,0.987426,0
2,8,4.05231,0.9217,0
3,6,4.063057,1.004973,0
4,2,4.036506,0.976422,0
1,2,3.901367,1.149629,0
2,14,3.400645,1.246407,0
5,6,3.393658,0.858344,0
1,2,4.657121,0.929799,0
2,8,4.515958,1.013565,0
3,7,3.946242,1.008559,0
3,12,4.301709,1.658548,2
3,9,3.57853,1.78307,1
4,2,4.217083,1.016299,0
5,7,5.32793,1.055273,0
1,2,4.445331,1.069839,0
2,8,5.047678,0.982774,1
3,10,3.350088,1.682181,2
4,2,2.916137,0.945659,0
5,7,4.917948,1.164523,0
1,2,3.406422,1.361317,1
2,8,3.649491,0.790901,0
3,7,4.131687,1.304053,1
4,2,4.009388,1.027693,0
5,7,3.817433,0.844079,1
2,10,3.258206,2.007535,0
3,5,2.917086,0.709642,0
4,2,3.016237,1.08466,0
5,7,4.000689,1.142603,0
1,2,3.670158,0.903745,0
3,7,3.438863,1.056151,0
4,1,3.169606,0.914897,0
5,7,3.850844,0.960636,0
1,2,3.685902,0.985164,0
2,8,3.455159,0.706416,0
3,2,3.377466,0.686498,0
2,8,4.94207,0.944857,0
3,18,4.223454,1.918674,1
5,10,4.426974,2.0761,2
1,2,3.953887,0.903745,0
2,8,3.422389,0.857319,0
3,8,3.185894,0.741262,0
4,2,1.627654,0.993512,0
5,7,3.561084,1.150258,0
1,2,3.706473,0.788131,0
2,8,3.358486,1.272364,0
1,2,3.909108,0.841867,0
2,8,3.368784,1.040539,0
3,3,3.104877,0.806619,0
4,2,3.488715,1.174668,0
5,7,3.58635,1.014565,0
1,2,3.784312,1.693505,2
2,8,4.840624,0.650432,0
3,5,2.41161,0.877355,0
4,2,3.247011,0.894389,0
1,2,3.647504,0.700199,0
2,8,3.439014,0.689621,0
3,7,3.92146,1.025347,0
4,2,2.781845,0.973004,0
2,9,4.623354,0.972849,1
3,5,4.459865,0.926414,1
4,2,1.857721,1.025414,0
5,7,4.915703,0.823899,0
1,2,4.892608,0.999819,0
2,8,5.179627,0.752221,0
3,2,1.596783,0.563444,0
4,2,2.224549,0.994651,0
5,8,4.657423,0.940456,0
2,8,4.360455,0.975394,1
3,6,5.654631,0.978733,2
2,10,3.864322,1.056062,1
3,7,3.093536,1.184747,0
1,2,3.066823,0.960738,0
2,8,3.570451,1.231393,0
3,7,3.586543,1.319374,2
5,7,4.149177,0.98847,0
1,2,3.176732,0.871178,0
1,2,3.995587,0.872806,0
3,7,3.620939,0.734416,0
4,2,3.050896,1.061873,0
5,7,3.83573,0.791541,0
2,8,3.797649,1.325294,0
1,2,6.251011,1.020988,1
2,9,4.564996,0.694965,0
3,10,4.219458,1.086303,1
4,3,3.188565,1.196316,0
1,2,4.541616,1.042157,1
2,8,3.995826,0.698528,0
3,6,3.931977,1.069842,0
4,2,3.601488,0.902364,0
2,8,3.765315,0.918901,0
3,9,3.667449,1.024858,0
5,7,4.448673,0.984295,0
3,5,3.758382,0.875236,0
5,7,3.635125,0.889658,0
1,2,5.252722,0.97865,0
2,8,3.371703,0.783013,0
3,8,3.417787,1.031866,0
1,2,5.794505,1.060069,0
3,7,3.754747,0.840031,0
2,8,4.783542,0.853756,1
3,8,4.19326,1.541361,2
4,3,3.476314,1.086939,0
1,2,5.853308,1.286412,0
2,8,3.704572,0.610989,0
3,8,3.672899,0.755115,0
5,7,5.855324,0.922363,0
1,2,5.325631,1.57789,1
2,8,3.483463,0.718885,0
3,6,4.185694,0.818191,0
1,2,5.18147,0.95911,0
2,13,6.312105,1.328093,0
3,7,4.034402,0.860405,0
4,2,2.99686,1.231636,0
5,7,5.47714,1.041703,0
1,2,5.537619,1.364574,1
2,11,5.832212,1.043338,0
3,5,4.701641,0.653086,0
4,2,3.289836,1.056176,0
5,7,5.590564,0.94637,0
1,2,4.727714,0.981907,0
2,8,4.337568,0.873605,0
3,5,4.048899,0.772555,0
1,2,5.945864,0.947711,0
2,8,3.852648,0.679697,0
3,8,3.339058,0.698559,0
5,7,4.668016,1.116508,0
1,2,5.612044,0.941198,0
2,8,5.015264,0.655522,0
3,7,3.981518,1.068701,0
5,7,4.225795,0.937672,0
2,8,4.533209,0.797517,0
5,7,3.879643,1.001343,1
1,2,4.485791,0.858151,0
2,12,4.290601,1.405707,0
3,10,4.128358,1.239348,1
5,9,4.150492,1.350317,1
1,2,3.64003,0.872806,0
2,8,3.250854,0.740007,0
3,2,3.13997,0.570452,0
1,2,4.984469,0.942826,0
2,8,4.892,0.921955,0
3,7,4.414368,0.882082,1
4,2,2.440765,0.911479,0
5,7,4.977835,0.895573,0
3,5,3.006312,1.149053,0
4,2,6.408688,1.078963,0
2,8,5.013164,1.139783,0
3,4,3.506631,0.747781,0
4,2,3.513744,0.933127,0
5,7,4.205279,0.975944,0
2,8,4.629398,0.865462,0
1,2,5.306196,0.83861,0
2,8,3.733265,0.68784,0
5,7,4.985496,0.963071,1
5,7,5.149257,0.951589,2
2,10,4.04139,1.28127,0
3,7,3.437098,1.051424,0
5,7,5.123771,1.039964,0
3,6,3.295283,0.933911,0
2,8,4.702139,0.888619,0
3,4,4.769537,1.219626,1
4,2,3.006776,0.847675,0
5,7,3.703772,0.991253,0
1,2,4.426246,0.890718,0
2,8,3.059064,0.754003,0
3,7,3.351255,0.841824,0
4,2,3.523456,0.921733,0
1,2,4.660529,0.820698,0
2,8,3.968782,0.67588,0
3,3,3.815871,0.574527,0
4,2,2.739084,0.99693,0
5,7,4.289719,1.110941,1
1,2,2.488381,0.993306,0
2,9,3.687866,0.937986,1
3,5,3.541463,0.788854,0
5,8,3.781682,2.098368,0
2,10,4.093473,1.275926,0
3,5,3.879328,0.888112,1
2,8,3.890653,0.687076,0
3,4,4.0526,0.608265,0
5,7,4.804256,0.90949,0
