@relation 'rabc_features-weka.filters.supervised.attribute.AttributeSelection-Eweka.attributeSelection.CfsSubsetEval -M-Sweka.attributeSelection.BestFirst -P 1 -D 1 -N 10'

@attribute task_id numeric
@attribute psy_feature1 numeric
@attribute psy_feature3 numeric
@attribute psy_feature5 numeric
@attribute joint_feature1 numeric
@attribute class {0,1,2}

@data

1,4,-0.046057,4.007411,0.593256,0
2,10,-0.440688,4.479066,1.096445,0
3,12,0.092127,4.476359,1.523902,2
4,3,0.906286,2.234771,1.74982,2
5,16,0.283345,5.282326,1.28192,1
1,2,-0.032875,4.185434,0.90955,0
2,8,-0.151472,3.717095,0.98741,0
3,12,0.170735,3.710519,1.342056,0
4,2,-0.28529,3.489355,0.915378,0
5,8,0.040973,3.744269,0.77971,0
1,2,-0.142526,3.201368,0.784999,0
2,8,-0.013152,3.451455,0.813057,0
3,5,-0.261522,3.226075,1.074202,0
4,2,0.75245,3.406319,0.897139,0
5,7,0.016583,3.373647,1.052349,0
1,2,-0.453439,4.374485,1.173402,0
2,10,0.063536,4.249956,1.66195,0
3,5,-0.189698,4.079849,0.594194,0
4,2,1.285321,2.899975,1.266482,0
5,7,-0.20941,7.094787,0.942946,1
1,2,0.080034,4.948661,1.283203,1
2,12,-0.160537,4.073898,1.646192,0
3,8,-0.205644,2.717923,1.385961,1
4,2,1.340593,2.743845,0.943877,0
5,7,0.121952,5.802987,0.963437,0
1,2,-0.163256,4.538522,0.827609,0
2,8,-0.006814,3.969727,1.165068,0
3,12,0.109875,4.502463,1.407586,1
4,2,0.89193,2.593907,1.139948,0
5,7,-0.155943,4.498704,0.915509,0
1,2,0.011422,4.491303,0.978381,0
2,12,-0.37783,3.764708,1.260378,0
3,8,0.353406,4.198062,1.841395,1
4,2,1.197869,2.095023,0.951857,0
5,7,0.084986,2.574422,0.918287,0
1,2,-0.232815,4.094864,1.26026,2
2,8,-0.255808,4.251957,1.427869,2
3,7,0.127097,4.352923,1.206572,2
4,2,0.854873,2.638,0.996315,0
5,7,0.009956,4.445478,1.001989,0
1,2,0.03638,4.433939,1.155374,2
2,11,-0.00104,5.38112,1.47133,1
3,9,-0.60243,3.762812,0.994583,1
4,2,1.09728,2.927803,0.751226,0
5,6,0.154677,4.589115,0.985665,0
1,3,0.175963,4.827151,1.622441,1
2,8,-0.008638,4.05231,0.920566,0
3,6,0.024367,4.063057,1.010146,0
4,2,0.287437,4.036506,0.976936,0
5,7,-0.123072,3.97339,0.874873,0
1,2,0.013547,4.870147,1.597858,0
2,8,-0.056102,4.162634,0.889559,0
3,3,0.307867,3.268091,0.729841,0
4,1,-0.23608,2.913419,1.031653,0
5,7,0.008568,4.193045,0.892586,0
1,2,0.077831,3.901367,1.157013,0
2,14,-0.292841,3.400645,1.244874,0
3,4,0.309557,3.462795,0.701827,0
4,2,0.992999,3.147476,0.988335,0
5,6,0.148549,3.393658,0.856813,0
1,2,0.268802,4.657121,0.935771,0
2,8,0.073706,4.515958,1.012318,0
3,7,-0.551595,3.946242,1.01375,0
4,2,1.116552,2.248583,1.029373,0
5,7,-0.001155,3.992876,1.165919,0
1,2,-0.060947,5.127048,1.117681,0
2,8,-0.104149,3.657304,0.718255,0
3,12,0.103884,4.301709,1.667085,2
4,2,1.256537,2.805388,1.013414,0
5,7,-0.193745,4.546815,0.865496,0
1,2,-0.127271,5.909694,1.048851,0
2,10,0.052281,4.665842,1.219967,0
3,9,0.065075,3.57853,1.792247,1
4,2,1.726038,4.217083,1.016834,0
5,7,0.349758,5.32793,1.053391,0
1,2,-0.282519,4.445331,1.076711,0
2,8,-0.195382,5.047678,0.981565,1
3,10,-0.149205,3.350088,1.690839,2
4,2,0.32809,2.916137,0.946157,0
5,7,-0.009528,4.917948,1.162446,0
1,2,-0.277818,3.406422,1.370061,1
2,8,-0.36116,3.649491,0.789928,0
3,7,-0.361721,4.131687,1.310765,1
4,2,0.665858,4.009388,1.028233,0
5,7,0.004748,3.817433,0.842574,1
1,2,0.042799,3.68073,0.989853,0
2,10,0.057469,3.258206,2.005066,0
3,5,-0.403206,2.917086,0.713295,0
4,2,0.62472,3.016237,1.085231,0
5,7,-0.019634,4.000689,1.140565,0
1,2,0.071029,3.670158,0.90955,0
2,8,-0.091109,3.442497,0.872022,0
3,7,-0.430852,3.438863,1.061587,0
4,1,1.023533,3.169606,0.915378,0
5,7,0.099571,3.850844,0.958922,0
1,2,0.414888,3.685902,0.991492,0
2,8,-0.031347,3.455159,0.705547,0
3,2,0.016333,3.377466,0.690032,0
4,2,0.442573,3.455691,0.901699,0
5,7,-0.113621,3.414336,0.952671,0
1,2,-0.145349,4.574408,0.986575,2
2,8,-0.053105,4.94207,0.943695,0
3,18,0.234595,4.223454,1.92855,1
4,2,0.607439,3.862416,1.237984,2
5,10,-0.096584,4.426974,2.072397,2
1,2,0.426579,3.953887,0.90955,0
2,8,0.103014,3.422389,0.856264,0
3,8,-0.55713,3.185894,0.745077,0
4,2,1.144368,1.627654,0.994035,0
5,7,-0.10043,3.561084,1.148206,0
1,2,-0.064363,3.706473,0.793193,0
2,8,-0.16526,3.358486,1.270798,0
3,5,-0.508232,2.965272,0.86385,0
4,2,0.615197,3.045249,0.931338,0
5,7,0.168932,4.206562,0.806453,0
1,2,-0.222063,3.909108,0.847275,0
2,8,-0.051539,3.368784,1.039259,0
3,3,-0.24317,3.104877,0.810771,0
4,2,0.38199,3.488715,1.175287,0
5,7,0.063883,3.58635,1.012755,0
1,2,0.07678,3.784312,1.704382,2
2,8,0.115364,4.840624,0.649632,0
3,5,-0.464484,2.41161,0.881871,0
4,2,0.467076,3.247011,0.894859,0
5,7,-0.074416,5.288506,0.806453,0
1,2,-0.664974,3.647504,0.704696,0
2,8,-0.181012,3.439014,0.688773,0
3,7,-0.49615,3.92146,1.030624,0
4,2,1.224945,2.781845,0.973516,0
5,7,0.233234,4.158115,0.782489,0
1,2,-0.17055,3.74833,0.784999,0
2,8,-0.293935,3.763955,0.640991,0
3,2,0.159708,3.395909,0.574862,0
4,2,0.196718,3.314387,0.88232,0
5,7,0.120104,3.773922,1.025606,1
1,2,-0.254526,4.972385,0.827609,2
2,9,-0.38151,4.623354,0.971652,1
3,5,0.518983,4.459865,0.931182,1
4,2,1.161504,1.857721,1.025953,0
5,7,-0.212385,4.915703,0.82243,0
1,2,-0.65602,4.892608,1.006241,0
2,8,-0.176254,5.179627,0.751296,0
3,2,-0.382317,1.596783,0.566344,0
4,2,0.698922,2.224549,0.995175,0
5,8,0.122661,4.657423,0.938778,0
1,2,-0.026514,3.659692,1.188151,1
2,8,-0.187858,3.389889,0.892609,2
3,2,-0.053719,3.511417,0.505728,1
4,2,0.829756,3.68832,0.900559,0
5,7,0.011575,3.691581,1.082565,2
1,2,0.396272,4.929609,0.850552,0
2,8,0.053926,4.360455,0.974194,1
3,6,0.19589,5.654631,0.98377,2
4,2,0.564668,4.000085,1.017974,1
5,7,-0.236352,4.20734,0.97212,1
1,2,0.242624,5.033199,0.973464,2
2,10,-0.114853,3.864322,1.054763,1
3,7,-0.591415,3.093536,1.190845,0
4,2,0.524672,2.796639,0.892579,0
5,7,0.250001,5.78014,0.968647,2
1,2,-0.335751,3.066823,0.966909,0
2,8,-0.150114,3.570451,1.229879,0
3,7,0.34776,3.586543,1.326165,2
4,2,1.101068,3.510934,1.023673,0
5,7,-0.21559,4.149177,0.986707,0
1,2,-0.761086,3.176732,0.876774,0
2,8,0.048259,4.109473,0.858043,0
3,5,-0.356694,3.447432,1.046024,0
4,2,0.459249,2.539034,0.837862,0
5,7,0.117024,4.292822,0.857855,0
1,2,-0.255777,3.995587,0.878412,0
2,8,-0.028734,3.585036,0.788403,0
3,7,-0.189227,3.620939,0.738196,0
4,2,1.219914,3.050896,1.062432,0
5,7,-0.070266,3.83573,0.79013,0
1,2,-0.356086,4.666383,1.052128,1
2,8,-0.106791,3.797649,1.323664,0
3,7,-0.177035,4.185738,1.3568,0
4,2,0.585846,2.846119,0.998595,0
5,7,0.118616,4.594128,0.95788,0
1,2,0.190101,6.251011,1.027546,1
2,9,-0.021415,4.564996,0.69411,0
3,10,0.27467,4.219458,1.091895,1
4,3,0.360173,3.188565,1.196946,0
5,2,-0.449741,3.442915,0.233392,0
1,2,0.229805,4.541616,1.048851,1
2,8,-0.077447,3.995826,0.697668,0
3,6,0.083219,3.931977,1.075348,0
4,2,0.456451,3.601488,0.902839,0
5,7,0.020201,3.859473,0.932527,0
1,2,0.151508,4.552163,1.081627,0
2,8,0.062763,3.765315,0.917771,0
3,9,0.109667,3.667449,1.030133,0
4,2,1.02177,3.85117,0.939317,0
5,7,-0.243181,4.448673,0.982539,0
1,2,0.142336,3.503729,0.916105,1
2,8,-0.299438,3.612764,0.660561,0
3,5,0.194375,3.758382,0.879741,0
4,2,0.70115,3.570433,0.860661,0
5,7,0.031527,3.635125,0.888071,0
1,2,0.07594,5.252722,0.984936,0
2,8,0.242951,3.371703,0.782049,0
3,8,0.152807,3.417787,1.037177,0
4,2,0.78318,2.790591,1.134248,0
5,7,-0.324323,4.188991,1.078744,0
1,2,0.123367,5.794505,1.066878,0
2,8,0.122898,3.788628,0.725372,0
3,7,0.06598,3.754747,0.844355,0
4,2,0.974654,4.479473,1.052172,0
5,7,-0.232274,4.006843,1.155847,0
1,2,-0.001936,5.865826,0.79811,0
2,8,-0.188553,4.783542,0.852706,1
3,8,0.328242,4.19326,1.549295,2
4,3,0.294296,3.476314,1.087511,0
5,7,-0.050644,5.160203,0.985665,1
1,2,0.378178,5.853308,1.294675,0
2,8,0.01649,3.704572,0.610237,0
3,8,0.340019,3.672899,0.759002,0
4,2,0.473565,3.573718,0.88916,0
5,7,-0.246363,5.855324,0.920718,0
1,2,0.453969,5.325631,1.588025,1
2,8,0.323343,3.483463,0.718001,0
3,6,-0.109163,4.185694,0.822402,0
4,2,1.14558,2.64082,1.128549,0
5,7,-0.374895,5.071835,1.083607,0
