@relation rabc_sampled_features

@attribute dummy numeric
@attribute mono_feature1 numeric
@attribute bi_feature678 numeric
@attribute bi_feature809 numeric
@attribute bi_feature919 numeric
@attribute bi_feature1223 numeric
@attribute projection1 numeric
@attribute projection2 numeric
@attribute projection3 numeric
@attribute class {0,1,2}

@data
9,0.006989,0,0,0.003765,0,0.803579,0.845617,0.983915,2
9,0,0,0,0.009836,0,0.785138,0.823409,0.957562,2
9,0.026144,0,0,0.006579,0,0.053567,0.066532,0.058681,2
9,0.008905,0,0,0.000891,0,0.378134,0.396260,0.456019,2
9,0.001359,0,0,0.00136,0,0.776610,0.816838,0.948785,2
9,0,0,0,0,0,0.497927,0.514506,0.593824,2
9,0.001966,0,0,0.00295,0,0.788324,0.829578,0.964459,2
9,0.016473,0,0,0.002908,0,0.691340,0.728283,0.845452,2
9,0,0,0,0.008403,0,0.461463,0.476549,0.551024,2
9,0,0,0,0.023148,0,0.555101,0.576086,0.669173,2
9,0.030176,0,0,0.006711,0,0.370531,0.383002,0.437354,2
9,0.038647,0,0,0.009709,0,0.507264,0.532925,0.615296,2
9,0,0,0,0,0,0.433782,0.450915,0.514670,2
9,0,0,0,0.007133,0,0.608335,0.635880,0.735745,2
9,0,0,0,0.017685,0,0.302532,0.304392,0.339407,2
9,0,0,0,0.00417,0,0.832548,0.875719,1.018968,2
9,0,0,0,0.008547,0,0.382628,0.393082,0.454953,2
9,0,0,0,0.017986,0,0.315205,0.317544,0.357681,2
9,0.00309,0,0,0.004329,0,0.778252,0.818942,0.952185,2
9,0.012163,0,0,0.004233,0,0.726155,0.764635,0.888670,2
9,0,0,0,0.006065,0,0.678793,0.710989,0.825421,2
9,0,0,0,0.005382,0,0.752954,0.790237,0.918823,2
9,0,0,0,0.002326,0,0.822745,0.865202,1.006506,2
9,0,0,0,0.020183,0,0.287385,0.292523,0.327561,2
9,0.003831,0,0,0.002558,0,0.545741,0.568684,0.658569,2
9,0.00252,0,0,0.001261,0,0.807453,0.849670,0.988380,2
9,0,0,0,0.013769,0,0.278854,0.291476,0.325884,2
9,0,0,0,0.021818,0,0.290124,0.290500,0.324943,0
9,0,0,0,0.007018,0,0.614931,0.643303,0.746075,0
9,0,0,0,0,0,0.445487,0.461521,0.527365,0
9,0,0,0,0.023077,0,0.527638,0.546955,0.631890,0
9,0.016018,0,0,0.003817,0,0.776600,0.817214,0.949986,0
9,0.002577,0,0,0.002581,0,0.537906,0.563234,0.650197,0
9,0.007207,0,0,0.005415,0,0.432217,0.448031,0.513415,0
9,0,0,0,0.00292,0,0.626700,0.656284,0.759277,0
