@relation train_merge_svm

@attribute feature1 numeric
@attribute feature2 numeric
@attribute feature3 numeric
@attribute feature4 numeric
@attribute feature5 numeric
@attribute class {0,1,2}

@data
0.023,0.338,0.64,0.204,0.321,2
0.058,0.479,0.463,0.071,0.558,1
0.251,0.645,0.104,0.117,0.664,1
0.351,0.544,0.105,0.109,0.572,1
0.06,0.733,0.207,0.658,0.272,1
0.025,0.352,0.623,0.024,0.16,1
0.083,0.477,0.44,0.019,0.327,2
0.038,0.097,0.865,0.248,0.495,2
0.325,0.347,0.328,0.597,0.278,2
0.04,0.499,0.461,0.047,0.742,1
0.228,0.736,0.036,0.879,0.091,1
0.033,0.179,0.788,0.051,0.28,2
0.023,0.629,0.348,0.029,0.767,1
0.124,0.821,0.055,0.227,0.674,1
0.023,0.766,0.21,0.019,0.366,2
0.164,0.585,0.251,0.283,0.432,1
0.077,0.784,0.139,0.125,0.572,1
0.433,0.521,0.046,0.684,0.299,1
0.012,0.794,0.194,0.083,0.692,1
0.01,0.077,0.913,0.022,0.199,2
0.044,0.355,0.602,0.164,0.246,2
0.442,0.447,0.11,0.543,0.425,1
0.294,0.539,0.167,0.212,0.741,1
0.294,0.456,0.25,0.405,0.452,1
0.099,0.783,0.118,0.155,0.779,2
0.374,0.475,0.151,0.265,0.627,1
0.04,0.016,0.943,0.27,0.379,2
0.203,0.642,0.154,0.467,0.443,1
0.219,0.652,0.129,0.101,0.792,1
0.127,0.641,0.232,0.155,0.719,1
0.433,0.283,0.285,0.126,0.778,1
0.072,0.659,0.269,0.091,0.381,2
0.148,0.448,0.403,0.183,0.754,1
0.178,0.695,0.127,0.425,0.457,1
0.488,0.474,0.039,0.316,0.603,1
0.062,0.812,0.126,0.1,0.67,1
0.147,0.729,0.124,0.171,0.583,1
0.132,0.819,0.049,0.265,0.613,1
0.276,0.709,0.015,0.133,0.697,1
0.514,0.372,0.113,0.159,0.661,2
0.158,0.617,0.225,0.159,0.515,1
0.132,0.847,0.021,0.416,0.511,1
0.439,0.455,0.106,0.18,0.675,1
0.183,0.752,0.065,0.441,0.467,1
0.19,0.035,0.775,0.018,0.278,2
0.103,0.618,0.28,0.137,0.057,2
0.262,0.62,0.118,0.529,0.416,2
0.346,0.534,0.12,0.166,0.689,1
0.571,0.391,0.038,0.515,0.35,1
0.246,0.673,0.082,0.496,0.35,0
0.308,0.405,0.288,0.642,0.354,0
0.087,0.868,0.046,0.473,0.345,0
0.743,0.1,0.156,0.428,0.542,0
0.487,0.319,0.194,0.218,0.725,0
0.546,0.179,0.274,0.321,0.495,0
0.528,0.267,0.205,0.883,0.059,0
0.305,0.46,0.236,0.06,0.5,0
0.031,0.161,0.809,0.013,0.066,0
0.231,0.706,0.063,0.401,0.262,0
0.647,0.235,0.118,0.495,0.45,0
0.69,0.177,0.133,0.897,0.099,0
0.165,0.722,0.113,0.268,0.535,0
0.245,0.739,0.016,0.235,0.733,0
0.339,0.424,0.237,0.842,0.151,0
0.386,0.581,0.033,0.594,0.374,0
0.191,0.76,0.049,0.722,0.15,0
0.34,0.625,0.035,0.076,0.921,0
0.368,0.581,0.051,0.547,0.431,0
0.174,0.651,0.175,0.37,0.59,0
