@relation train_merge_svm

@attribute feature1 numeric
@attribute feature2 numeric
@attribute feature3 numeric
@attribute feature4 numeric
@attribute feature5 numeric
@attribute class {0,1,2}

@data
0.165,0.795,0.04,0.082,0.804,0
0.017,0.348,0.636,0.002,0.46,2
0.103,0.466,0.432,0.051,0.668,1
0.117,0.781,0.102,0.769,0.22,0
0.505,0.286,0.209,0.034,0.584,0
0.695,0.131,0.174,0.003,0.615,0
0.142,0.523,0.335,0.694,0.254,0
0.762,0.2,0.037,0.835,0.148,0
0.372,0.274,0.354,0.666,0.298,0
0.881,0.092,0.027,0.03,0.244,0
0.065,0.755,0.18,0.243,0.564,1
0.12,0.696,0.184,0.007,0.656,1
0.419,0.241,0.34,0.154,0.508,0
0.166,0.425,0.409,0.986,0.013,0
0.282,0.412,0.306,0.013,0.404,0
0.093,0.694,0.213,0.116,0.606,1
0.287,0.458,0.255,0.907,0.087,0
0.018,0.338,0.645,0,0.151,1
0.091,0.497,0.413,0.005,0.262,2
0.119,0.094,0.787,0.004,0.69,2
0.117,0.509,0.375,0.192,0.387,2
0.393,0.542,0.065,0.763,0.2,0
0.081,0.447,0.472,0.137,0.78,1
0.049,0.867,0.084,0.674,0.236,1
0.396,0.299,0.305,0.556,0.325,0
0.747,0.176,0.077,0.212,0.695,0
0.077,0.414,0.509,0.079,0.731,0
0.263,0.272,0.466,0.9,0.089,0
0.131,0.615,0.254,0.355,0.56,0
0.741,0.046,0.213,0.033,0.754,0
0.743,0.204,0.053,0.454,0.456,0
0.458,0.299,0.242,0.333,0.274,0
0.496,0.331,0.173,0.031,0.504,0
0.039,0.882,0.079,0.353,0.335,0
0.012,0.201,0.787,0,0.309,2
0.021,0.644,0.335,0.001,0.779,1
0.878,0.007,0.115,0.558,0.297,0
0.266,0.629,0.104,0.785,0.181,0
0.076,0.534,0.39,0.245,0.386,0
0.225,0.709,0.067,0.12,0.838,1
0.043,0.719,0.238,0,0.317,2
0.405,0.396,0.199,0.566,0.4,0
0.222,0.563,0.215,0.164,0.745,0
0.055,0.656,0.289,0.04,0.54,1
0.172,0.821,0.007,0.445,0.528,0
0.118,0.717,0.165,0.004,0.683,1
0.763,0.075,0.161,0.748,0.222,0
0.453,0.501,0.047,0.8,0.192,1
0.052,0.167,0.781,0,0.044,0
0.592,0.397,0.011,0.867,0.119,0
0.633,0.03,0.337,0.063,0.688,0
0.498,0.355,0.147,0.385,0.51,0
0.272,0.637,0.091,0.271,0.495,0
0.667,0.297,0.035,0.034,0.638,0
0.526,0.118,0.357,0.939,0.057,0
0.639,0.254,0.107,0.785,0.175,0
0.672,0.304,0.025,0.919,0.076,0
0.794,0.091,0.115,0.629,0.359,0
0.201,0.296,0.503,0.001,0.143,0
0.259,0.662,0.08,0.275,0.687,0
0.013,0.778,0.208,0,0.782,1
0.041,0.095,0.864,0,0.228,2
0.497,0.419,0.084,0.87,0.12,0
0.953,0.023,0.024,0.572,0.395,0
0.197,0.784,0.019,0.211,0.693,0
0.958,0.013,0.029,0.181,0.497,0
0.573,0.313,0.114,0.146,0.793,0
0.729,0.242,0.029,0.406,0.497,0
0.21,0.497,0.293,0.02,0.564,0
0.303,0.605,0.093,0.887,0.08,0
0.452,0.513,0.034,0.869,0.127,0
0.297,0.66,0.043,0.159,0.68,0
0.825,0.035,0.14,0.267,0.647,0
0.132,0.675,0.192,0.928,0.057,1
0.581,0.336,0.083,0.16,0.808,1
0.994,0.003,0.003,0.072,0.817,0
0.299,0.69,0.011,0.679,0.314,0
0.046,0.895,0.059,0.865,0.119,0
