@relation train_merge_svm

@attribute feature1 numeric
@attribute feature2 numeric
@attribute feature3 numeric
@attribute feature4 numeric
@attribute feature5 numeric
@attribute class {0,1,2}

@data
0.017,0.348,0.636,0.002,0.46,2
0.103,0.466,0.432,0.051,0.668,1
0.065,0.755,0.18,0.243,0.564,1
0.12,0.696,0.184,0.007,0.656,1
0.093,0.694,0.213,0.116,0.606,1
0.018,0.338,0.645,0,0.151,1
0.091,0.497,0.413,0.005,0.262,2
0.119,0.094,0.787,0.004,0.69,2
0.117,0.509,0.375,0.192,0.387,2
0.081,0.447,0.472,0.137,0.78,1
0.049,0.867,0.084,0.674,0.236,1
0.012,0.201,0.787,0,0.309,2
0.021,0.644,0.335,0.001,0.779,1
0.225,0.709,0.067,0.12,0.838,1
0.043,0.719,0.238,0,0.317,2
0.055,0.656,0.289,0.04,0.54,1
0.118,0.717,0.165,0.004,0.683,1
0.453,0.501,0.047,0.8,0.192,1
0.013,0.778,0.208,0,0.782,1
0.041,0.095,0.864,0,0.228,2
0.132,0.675,0.192,0.928,0.057,1
0.581,0.336,0.083,0.16,0.808,1
0.657,0.221,0.122,0.115,0.723,1
0.046,0.828,0.126,0.95,0.047,2
0.629,0.27,0.101,0.182,0.742,1
0.067,0.031,0.903,0.005,0.551,2
0.104,0.694,0.202,0.355,0.491,1
0.192,0.687,0.121,0.055,0.85,1
0.13,0.599,0.272,0.097,0.771,1
0.316,0.361,0.323,0.168,0.742,1
0.04,0.668,0.292,0,0.365,2
0.043,0.494,0.463,0.018,0.857,1
0.037,0.738,0.225,0.08,0.61,1
0.27,0.668,0.062,0.323,0.645,1
0.053,0.815,0.132,0.003,0.785,1
0.195,0.674,0.13,0.008,0.76,1
0.142,0.789,0.069,0.13,0.784,1
0.199,0.779,0.022,0.099,0.752,1
0.329,0.514,0.156,0.337,0.527,2
0.043,0.701,0.257,0.008,0.663,1
0.205,0.768,0.027,0.128,0.769,1
0.46,0.445,0.095,0.036,0.788,1
0.176,0.746,0.078,0.316,0.584,1
0.862,0.013,0.125,0.001,0.329,2
0.03,0.674,0.296,0,0.026,2
0.325,0.573,0.102,0.341,0.575,2
0.166,0.672,0.161,0.035,0.812,1
0.763,0.214,0.023,0.114,0.701,1
0.372,0.388,0.24,0.731,0.251,0
0.668,0.131,0.202,0.376,0.525,0
0.672,0.304,0.025,0.919,0.076,0
0.222,0.563,0.215,0.164,0.745,0
0.469,0.481,0.05,0.988,0.012,0
0.228,0.604,0.168,0.697,0.28,0
0.953,0.023,0.024,0.572,0.395,0
0.897,0.064,0.038,0.734,0.144,0
0.621,0.131,0.248,0.249,0.325,0
0.763,0.075,0.161,0.748,0.222,0
0.046,0.895,0.059,0.865,0.119,0
0.289,0.666,0.045,0.917,0.076,0
0.994,0.003,0.003,0.072,0.817,0
0.377,0.248,0.375,0.674,0.295,0
0.208,0.708,0.084,0.618,0.314,0
0.925,0.054,0.021,0.873,0.108,0
0.23,0.705,0.065,0.183,0.746,0
0.741,0.046,0.213,0.033,0.754,0
0.881,0.092,0.027,0.03,0.244,0
0.385,0.439,0.176,0.519,0.284,0
