@relation train_merge_svm

@attribute feature1 numeric
@attribute feature2 numeric
@attribute feature3 numeric
@attribute feature4 numeric
@attribute feature5 numeric
@attribute class {0,1,2}

@data
0.047,0.347,0.606,0.276,0.341,2
0.1,0.412,0.488,0.227,0.475,1
0.262,0.574,0.164,0.174,0.665,1
0.179,0.67,0.15,0.121,0.611,1
0.132,0.625,0.243,0.569,0.333,1
0.078,0.362,0.56,0.039,0.218,1
0.141,0.527,0.332,0.057,0.307,2
0.075,0.096,0.829,0.116,0.642,2
0.471,0.338,0.191,0.397,0.425,2
0.102,0.412,0.487,0.183,0.688,1
0.224,0.702,0.073,0.772,0.171,1
0.072,0.198,0.73,0.083,0.319,2
0.055,0.64,0.305,0.059,0.758,1
0.237,0.685,0.078,0.075,0.877,1
0.071,0.669,0.259,0.014,0.382,2
0.167,0.652,0.18,0.302,0.406,1
0.214,0.637,0.15,0.072,0.623,1
0.479,0.465,0.057,0.506,0.471,1
0.012,0.788,0.2,0.109,0.633,1
0.095,0.077,0.828,0.043,0.302,2
0.054,0.425,0.521,0.22,0.292,2
0.164,0.64,0.197,0.437,0.476,1
0.625,0.285,0.09,0.144,0.745,1
0.475,0.29,0.235,0.353,0.505,1
0.161,0.739,0.1,0.127,0.799,2
0.289,0.424,0.287,0.317,0.535,1
0.103,0.038,0.859,0.255,0.426,2
0.28,0.606,0.114,0.444,0.427,1
0.223,0.642,0.135,0.063,0.84,1
0.265,0.62,0.115,0.266,0.577,1
0.563,0.19,0.248,0.155,0.645,1
0.094,0.666,0.24,0.048,0.451,2
0.267,0.463,0.271,0.48,0.43,1
0.161,0.729,0.11,0.296,0.532,1
0.361,0.567,0.072,0.441,0.488,1
0.098,0.788,0.114,0.031,0.773,1
0.214,0.629,0.157,0.178,0.63,1
0.112,0.82,0.069,0.198,0.666,1
0.258,0.71,0.032,0.138,0.762,1
0.5,0.35,0.15,0.201,0.659,2
0.264,0.587,0.149,0.161,0.524,1
0.246,0.711,0.043,0.214,0.723,1
0.412,0.455,0.133,0.163,0.675,1
0.266,0.671,0.063,0.325,0.588,1
0.281,0.028,0.691,0.201,0.157,2
0.112,0.65,0.238,0.169,0.134,2
0.435,0.455,0.11,0.291,0.658,2
0.301,0.581,0.118,0.221,0.591,1
0.66,0.296,0.045,0.314,0.556,1
0.406,0.516,0.078,0.828,0.095,0
0.644,0.107,0.249,0.355,0.49,0
0.596,0.17,0.234,0.335,0.584,0
0.321,0.394,0.285,0.199,0.633,0
0.548,0.3,0.152,0.252,0.706,0
0.225,0.636,0.139,0.466,0.468,0
0.294,0.594,0.112,0.184,0.791,0
0.228,0.722,0.051,0.388,0.535,0
0.452,0.324,0.224,0.828,0.161,0
0.41,0.312,0.278,0.197,0.549,0
0.265,0.728,0.006,0.665,0.318,0
0.638,0.279,0.084,0.814,0.165,0
0.244,0.704,0.051,0.5,0.434,0
0.378,0.567,0.055,0.569,0.398,0
0.677,0.133,0.19,0.253,0.419,0
0.318,0.512,0.17,0.117,0.85,0
0.784,0.07,0.146,0.559,0.38,0
0.233,0.725,0.042,0.838,0.155,0
0.506,0.341,0.153,0.153,0.771,0
0.435,0.243,0.323,0.616,0.338,0
