@relation train_merge_svm

@attribute feature1 numeric
@attribute feature2 numeric
@attribute feature3 numeric
@attribute feature4 numeric
@attribute feature5 numeric
@attribute class {0,1,2}

@data
0.054,0.286,0.66,0.205,0.222,2
0.426,0.072,0.501,0.258,0.255,2
0.062,0.448,0.49,0.245,0.638,1
0.117,0.688,0.195,0.317,0.49,1
0.093,0.687,0.219,0.314,0.359,1
0.178,0.634,0.188,0.164,0.268,1
0.03,0.729,0.241,0.165,0.308,1
0.035,0.312,0.653,0.192,0.232,1
0.158,0.449,0.393,0.412,0.383,2
0.038,0.091,0.871,0.182,0.467,2
0.073,0.513,0.414,0.146,0.29,2
0.487,0.2,0.312,0.125,0.493,2
0.039,0.482,0.479,0.155,0.423,1
0.326,0.591,0.083,0.135,0.319,1
0.042,0.237,0.72,0.254,0.464,1
0.036,0.141,0.823,0.167,0.272,2
0.023,0.664,0.312,0.467,0.189,1
0.168,0.777,0.055,0.404,0.366,1
0.028,0.72,0.252,0.262,0.205,2
0.216,0.537,0.247,0.005,0.994,1
0.065,0.729,0.206,0.256,0.312,1
0.522,0.44,0.038,0.333,0.42,1
0.374,0.418,0.208,0.229,0.455,2
0.009,0.786,0.205,0.172,0.302,1
0.262,0.052,0.687,0.534,0.239,2
0.007,0.088,0.905,0.479,0.199,2
0.046,0.395,0.559,0.608,0.088,2
0.574,0.242,0.184,0.3,0.487,1
0.404,0.469,0.127,0.122,0.536,2
0.092,0.699,0.208,0.172,0.417,1
0.451,0.401,0.148,0.198,0.303,1
0.223,0.392,0.386,0.127,0.465,1
0.448,0.234,0.318,0.217,0.373,2
0.571,0.413,0.016,0.121,0.254,1
0.595,0.223,0.182,0.381,0.433,2
0.501,0.271,0.228,0.225,0.349,1
0.07,0.803,0.127,0.17,0.26,2
0.675,0.024,0.302,0.644,0.163,1
0.469,0.482,0.049,0.262,0.56,1
0.417,0.152,0.431,0.223,0.502,2
0.392,0.391,0.217,0.134,0.527,1
0.416,0.273,0.312,0.39,0.422,2
0.018,0.038,0.943,0.192,0.262,2
0.162,0.537,0.302,0.125,0.502,1
0.103,0.74,0.156,0.207,0.552,1
0.169,0.697,0.134,0.151,0.468,1
0.16,0.665,0.175,0.233,0.608,1
0.593,0.327,0.08,0.412,0.361,1
0.389,0.23,0.381,0.158,0.458,1
0.044,0.686,0.27,0.252,0.216,2
0.304,0.516,0.18,0.496,0.358,1
0.085,0.47,0.445,0.701,0.156,1
0.151,0.695,0.154,0.522,0.172,1
0.332,0.558,0.11,0.211,0.272,1
0.024,0.09,0.886,0.202,0.337,2
0.422,0.492,0.086,0.16,0.277,1
0.508,0.472,0.019,0.505,0.365,1
0.478,0.474,0.047,0.308,0.477,1
0.048,0.82,0.131,0.126,0.613,1
0.172,0.67,0.157,0.249,0.526,1
0.178,0.765,0.058,0.457,0.102,1
0.244,0.74,0.016,0.507,0.313,1
0.653,0.315,0.032,0.177,0.267,1
0.121,0.689,0.19,0.344,0.378,1
0.002,0.092,0.906,0.19,0.298,2
0.218,0.323,0.459,0.148,0.272,2
0.385,0.448,0.167,0.433,0.401,2
0.137,0.631,0.233,0.316,0.121,1
0.181,0.791,0.029,0.014,0.977,1
0.443,0.437,0.12,0.271,0.591,1
0.383,0.556,0.061,0.201,0.58,1
0.121,0.766,0.113,0.207,0.487,1
0.064,0.051,0.885,0.177,0.404,2
0.052,0.653,0.295,0.148,0.264,2
0.376,0.526,0.098,0.298,0.499,2
0.69,0.163,0.147,0.338,0.421,0
0.733,0.138,0.13,0.204,0.398,0
0.687,0.163,0.15,0.297,0.481,0
0.601,0.141,0.258,0.246,0.457,0
0.375,0.521,0.104,0.361,0.467,0
0.825,0.147,0.028,0.183,0.533,0
0.487,0.467,0.046,0.254,0.548,0
0.153,0.808,0.039,0.509,0.345,0
0.98,0.007,0.014,0.989,0.001,0
0.458,0.361,0.182,0.117,0.518,0
0.71,0.189,0.101,0.308,0.517,0
0.143,0.312,0.545,0.162,0.402,0
0.706,0.142,0.152,0.959,0.002,0
0.37,0.581,0.049,0.958,0.015,0
0.904,0.018,0.078,0.306,0.323,0
0.419,0.515,0.066,0.253,0.229,0
0.798,0.019,0.183,0.538,0.224,0
0.777,0.184,0.038,0.302,0.257,0
0.218,0.079,0.702,0.215,0.37,0
0.38,0.609,0.011,0.181,0.615,0
0.334,0.345,0.321,0.848,0.095,0
0.831,0.05,0.119,0.64,0.178,0
0.558,0.403,0.04,0.591,0.302,0
0.451,0.346,0.203,0.147,0.266,0
0.246,0.694,0.061,0.441,0.165,0
0.203,0.701,0.096,0.383,0.414,0
0.546,0.401,0.053,0.238,0.548,0
0.862,0.085,0.053,0.465,0.284,0
0.531,0.418,0.051,0.373,0.452,0
0.173,0.801,0.025,0.34,0.34,0
0.021,0.147,0.832,0.484,0.145,0
0.486,0.475,0.038,0.128,0.416,0
0.897,0.042,0.061,0.441,0.268,0
0.718,0.227,0.055,0.564,0.326,0
0.791,0.089,0.12,0.151,0.239,0
0.136,0.817,0.047,0.243,0.204,0
0.533,0.156,0.311,0.512,0.349,0
0.504,0.282,0.214,0.215,0.366,0
0.257,0.664,0.079,0.606,0.294,0
0.733,0.224,0.043,0.285,0.368,0
