@relation train_merge_svm

@attribute feature1 numeric
@attribute feature2 numeric
@attribute feature3 numeric
@attribute feature4 numeric
@attribute feature5 numeric
@attribute feature6 numeric
@attribute feature7 numeric
@attribute class {0,1,2}

@data
0.078,0.3,0.622,0.043,0.419,0.149,0.262,2
0.143,0.488,0.369,0.137,0.7,0.229,0.699,1
0.169,0.721,0.111,0.256,0.405,0.425,0.38,1
0.2,0.678,0.122,0.032,0.56,0.143,0.309,1
0.069,0.785,0.146,0.572,0.36,0.175,0.31,1
0.04,0.3,0.66,0,0.094,0.158,0.309,1
0.214,0.306,0.48,0.001,0.721,0.201,0.571,2
0.262,0.077,0.661,0.009,0.476,0.161,0.434,2
0.035,0.702,0.264,0.107,0.188,0.143,0.3,2
0.08,0.507,0.413,0.141,0.83,0.184,0.354,1
0.237,0.733,0.03,0.889,0.082,0.142,0.301,1
0.053,0.177,0.77,0.013,0.248,0.16,0.304,2
0.074,0.6,0.326,0,0.888,0.105,0.582,1
0.237,0.733,0.03,0.124,0.874,0.037,0.832,1
0.122,0.641,0.237,0,0.178,0.143,0.372,2
0.215,0.493,0.292,0.03,0.447,0.021,0.879,1
0.097,0.798,0.105,0.006,0.458,0.106,0.573,1
0.496,0.475,0.028,0.561,0.438,0.178,0.552,1
0.028,0.785,0.187,0.003,0.845,0.179,0.311,1
0.032,0.154,0.814,0,0.08,0.178,0.516,2
0.135,0.237,0.628,0.014,0.405,0.184,0.507,2
0.147,0.708,0.145,0.732,0.236,0.203,0.357,1
0.437,0.476,0.087,0.026,0.8,0.161,0.353,1
0.722,0.192,0.086,0.462,0.501,0.208,0.373,1
0.04,0.851,0.109,0.675,0.3,0.174,0.291,2
0.63,0.298,0.072,0.361,0.593,0.181,0.39,1
0.127,0.037,0.836,0.03,0.387,0.177,0.313,2
0.09,0.735,0.176,0.199,0.607,0.296,0.415,1
0.21,0.711,0.079,0.037,0.857,0.091,0.634,1
0.213,0.661,0.126,0.027,0.8,0.285,0.498,1
0.605,0.206,0.189,0.102,0.881,0.196,0.369,1
0.068,0.663,0.269,0.001,0.065,0.155,0.295,2
0.098,0.452,0.45,0.332,0.616,0.716,0.199,1
0.135,0.671,0.195,0.118,0.742,0.157,0.548,1
0.425,0.535,0.04,0.588,0.411,0.404,0.381,1
0.069,0.858,0.074,0.04,0.802,0.057,0.802,1
0.261,0.653,0.085,0.017,0.79,0.304,0.436,1
0.167,0.773,0.06,0.055,0.711,0.119,0.479,1
0.224,0.763,0.013,0.123,0.871,0.307,0.501,1
0.389,0.512,0.099,0.33,0.407,0.531,0.328,2
0.067,0.678,0.256,0.046,0.556,0.119,0.379,1
0.183,0.803,0.014,0.185,0.797,0.364,0.419,1
0.428,0.501,0.072,0.006,0.928,0.125,0.713,1
0.34,0.596,0.064,0.33,0.617,0.104,0.449,1
0.195,0.686,0.119,0.057,0.824,0.161,0.36,1
0.552,0.427,0.021,0.391,0.589,0.376,0.412,1
0.37,0.61,0.02,0.048,0.604,0.144,0.338,0
0.769,0.135,0.096,0.87,0.129,0.299,0.412,0
0.15,0.803,0.047,0.943,0.057,0.171,0.404,0
0.47,0.482,0.048,0.974,0.024,0.766,0.182,0
0.297,0.372,0.331,0.333,0.409,0.215,0.407,0
0.211,0.773,0.016,0.158,0.833,0.16,0.365,0
0.245,0.707,0.047,0.796,0.184,0.176,0.306,0
0.17,0.81,0.02,0.026,0.962,0.074,0.7,0
0.327,0.565,0.108,0.304,0.67,0.286,0.359,0
0.366,0.617,0.018,0.997,0.003,0.753,0.212,0
0.161,0.807,0.031,0.043,0.636,0.11,0.385,0
0.579,0.324,0.097,0.148,0.849,0.236,0.43,0
0.81,0.126,0.064,0.249,0.724,0.415,0.361,0
0.851,0.054,0.095,0.837,0.158,0.425,0.313,0
0.046,0.209,0.745,0,0.024,0.258,0.342,0
0.645,0.023,0.332,0.454,0.499,0.735,0.191,0
0.665,0.243,0.092,0.499,0.4,0.159,0.445,0
0.669,0.307,0.024,0.718,0.237,0.16,0.301,0
