@relation rabc_sampled_features

@attribute mono_feature1 numeric
@attribute bi_feature10 numeric
@attribute bi_feature735 numeric
@attribute bi_feature919 numeric
@attribute bi_feature1272 numeric
@attribute bi_feature1361 numeric
@attribute bi_feature1393 numeric
@attribute bi_feature1507 numeric
@attribute projection1 numeric
@attribute projection2 numeric
@attribute projection3 numeric
@attribute class {0,1,2}

@data
0,0,0.003922,0.003922,0,0.007843,0,0,0.244434,0.248604,0.272298,0
0,0,0,0,0,0.028986,0,0,0.319258,0.334632,0.375274,0
0.00409,0,0,0.006148,0.002049,0.016393,0,0,0.355494,0.377149,0.427629,0
0,0,0,0.002342,0.002342,0.002342,0,0,0.748215,0.807606,0.938674,0
0,0,0,0.023529,0,0.011765,0,0,0.528053,0.559528,0.646290,0
0,0,0,0.004082,0.008163,0,0,0,0.212999,0.211370,0.226693,0
0,0,0,0.053571,0,0,0,0,0.294673,0.304373,0.343212,0
0.007538,0,0,0.005038,0.002519,0.012594,0,0,0.466178,0.500194,0.579029,0
0,0,0.001621,0,0.003241,0.009724,0,0,0.703904,0.760629,0.883240,0
0,0,0,0.011236,0.022472,0,0,0,0.598835,0.632104,0.730438,0
0,0,0,0.011976,0,0.002994,0,0,0.327139,0.338656,0.382492,0
0,0,0,0,0,0,0,0,0.305338,0.322754,0.367907,0
0,0,0,0,0,0.024911,0,0,0.462764,0.495780,0.571225,0
0,0,0,0.001969,0.000984,0.004921,0,0,0.708090,0.765214,0.889946,2
0,0,0.011494,0.022989,0,0,0,0,0.571104,0.604802,0.699871,0
0,0,0.004032,0.008065,0,0.012097,0,0,0.252024,0.261689,0.294198,0
0,0,0,0.016129,0,0.016129,0,0,0.414528,0.440480,0.499660,0
0,0,0.002092,0.006276,0.004184,0.002092,0,0,0.499180,0.535025,0.619308,0
0.017383,0,0,0,0,0.000916,0,0,0.251249,0.274577,0.312405,1
0.044944,0,0,0,0,0,0,0,0.030949,0.041830,0.033697,0
0.013201,0,0,0,0,0,0,0,0.045160,0.061002,0.048895,0
0.123077,0,0,0,0,0,0,0,0.058389,0.058324,0.053915,0
0.031088,0.002597,0,0.007792,0.005195,0.002597,0,0,0.302878,0.326463,0.371947,1
0.006783,0,0,0.00194,0,0.00485,0,0.00097,0.609676,0.658628,0.764388,2
0.02439,0,0,0,0,0,0,0,0.410338,0.440006,0.505648,0
0.002994,0,0,0.006006,0.006006,0.009009,0,0,0.147936,0.151519,0.157393,0
0.024096,0.012195,0,0,0,0.012195,0,0,0.160295,0.169702,0.183811,1
0.035484,0,0,0.003236,0,0.006472,0,0,0.242115,0.263324,0.295151,0
0.0125,0,0.001252,0,0.001252,0.005006,0,0,0.549406,0.594461,0.689118,1
0,0,0.011236,0,0,0,0,0,0.564636,0.605332,0.696201,0
0.008264,0,0,0,0,0.004149,0,0,0.118346,0.129321,0.130220,1
0,0,0,0.016949,0,0,0,0,0.407272,0.428553,0.487985,0
0,0,0,0.006353,0.001271,0.002541,0,0,0.610993,0.656972,0.761170,0
0.002299,0,0,0.002304,0,0.006912,0,0,0.691284,0.747204,0.867687,0
0,0,0,0.021277,0,0.021277,0,0,0.329478,0.348998,0.399242,0
0,0,0,0.009174,0,0.018349,0,0,0.262652,0.268458,0.292962,0
0,0,0,0.018519,0,0,0,0,0.304176,0.318674,0.355741,0
0,0,0.002924,0.002924,0.002924,0.005848,0,0,0.553716,0.594534,0.686523,0
0.017002,0.001548,0,0,0.001548,0.009288,0,0,0.531498,0.574679,0.665445,0
0,0,0.012658,0,0,0,0,0,0.504353,0.539419,0.623157,0
0,0,0.003636,0.010909,0.003636,0.003636,0,0,0.244256,0.250014,0.276589,0
0,0,0,0.016949,0,0,0,0,0.306974,0.309273,0.346290,0
0.00361,0,0.007246,0.003623,0,0.014493,0,0,0.364163,0.387539,0.442256,0
0,0,0.002381,0,0,0.004762,0,0,0.755541,0.817771,0.951909,0
0,0,0,0,0.012821,0.025641,0,0,0.524640,0.555480,0.639140,0
0,0,0,0.003663,0.007326,0.003663,0,0,0.241999,0.246325,0.269885,0
0,0,0,0.016949,0,0,0,0,0.393668,0.416426,0.480704,2
0,0,0,0.002703,0,0.005405,0,0,0.408729,0.440533,0.506160,0
0,0,0.003401,0.001701,0.004252,0.006803,0,0,0.676041,0.728821,0.846631,1
0,0,0.018692,0.009346,0,0,0,0,0.487326,0.519866,0.601621,2
0.015101,0,0,0.003361,0.003361,0,0,0,0.323963,0.342387,0.391052,2
0,0,0,0.018519,0,0,0,0,0.220302,0.216253,0.236133,0
0,0,0.00597,0.01194,0.008955,0.00597,0,0,0.441774,0.470839,0.542272,0
0.019824,0.002208,0,0,0.002208,0.006623,0,0,0.446764,0.482825,0.556401,0
0.045977,0,0,0.034884,0.011628,0,0,0,0.349528,0.357724,0.407789,0
0.006061,0,0,0.00304,0,0.006079,0,0,0.287006,0.299567,0.334252,0
0,0,0,0,0,0,0,0,0.154489,0.156591,0.164410,0
0,0,0.002008,0.004016,0.004016,0.008032,0,0,0.584217,0.629598,0.728734,0
0,0,0,0,0,0.007605,0,0,0.756324,0.818217,0.951333,0
0,0,0,0.025,0.025,0.0125,0,0,0.541745,0.573902,0.663530,0
0,0,0.008658,0.004329,0.004329,0.017316,0,0,0.199133,0.196585,0.208359,0
0,0,0,0.04,0,0,0,0,0.206298,0.209535,0.225689,0
0.009804,0,0.002457,0.007371,0.002457,0.007371,0,0,0.434460,0.465477,0.536776,0
0.008097,0,0,0,0,0.002028,0,0,0.653180,0.706283,0.820787,0
0.029126,0,0,0,0.009804,0.009804,0,0,0.334737,0.357758,0.406965,0
0.003436,0,0,0.017241,0,0.006897,0,0,0.208038,0.205089,0.222266,0
0,0,0,0.009804,0,0,0,0,0.441208,0.473954,0.544227,2
0,0,0,0.011811,0.011811,0.011811,0,0,0.336479,0.358419,0.408570,0
0,0,0,0,0,0.009311,0,0,0.761924,0.824649,0.959521,0
0,0,0,0.025974,0,0,0,0,0.452299,0.479526,0.551011,0
0,0,0,0.008658,0,0.017316,0,0,0.245490,0.247629,0.267806,0
0,0,0,0,0,0,0,0,0.089534,0.087995,0.082952,0
0,0,0,0.007435,0,0.01487,0,0,0.490966,0.527418,0.608424,0
0.00159,0,0,0,0,0.011146,0,0,0.613312,0.662490,0.768183,0
0,0,0,0,0,0,0,0,0.430961,0.450679,0.518050,0
0,0,0,0.026786,0.008929,0.013393,0,0,0.191987,0.186666,0.201369,0
0,0,0,0,0,0,0,0,0.370468,0.392836,0.447547,0
0,0,0.007968,0.007968,0.003984,0.003984,0,0,0.481268,0.514620,0.591257,0
0,0,0,0,0,0,0,0,0.804427,0.869740,1.012589,0
0,0,0,0.026316,0,0,0,0,0.508196,0.540463,0.624204,0
0,0,0.003401,0.006803,0.006803,0.003401,0,0,0.281813,0.284557,0.312984,1
0,0,0,0,0,0,0,0,0.374277,0.396818,0.448489,2
0,0,0,0.002625,0,0.010499,0,0,0.509519,0.544334,0.625934,1
0.003521,0.001764,0.001764,0.003527,0,0.001764,0,0,0.574912,0.620445,0.720347,1
0,0,0,0.045455,0.011364,0,0,0,0.343012,0.356399,0.409093,0
0.012712,0,0,0,0,0.004255,0,0,0.127981,0.138780,0.141210,0
0,0,0,0.016667,0,0,0,0,0.202698,0.210046,0.231239,0
0.00339,0,0.003401,0,0.003401,0,0,0,0.344956,0.375350,0.429659,0
0,0,0,0,0,0.002907,0,0,0.746442,0.807754,0.939705,0
0,0,0,0,0.011628,0.011628,0,0,0.359109,0.370477,0.419958,0
0,0,0,0.007435,0.011152,0.007435,0,0,0.199406,0.196191,0.210656,0
0,0,0,0,0,0,0,0,0.469053,0.500380,0.572046,1
0,0,0.005714,0.002857,0.005714,0.005714,0,0,0.534661,0.573229,0.662033,2
0,0,0,0,0.003257,0,0,0,0.790600,0.855214,0.995417,1
0,0,0,0,0.012987,0,0,0,0.535773,0.565945,0.651295,0
0,0,0,0.009677,0,0.006452,0,0,0.277048,0.278709,0.306074,2
0,0,0.02,0,0.02,0,0,0,0.343010,0.346625,0.390779,0
0,0,0,0.007853,0.007853,0.007853,0,0,0.511018,0.548338,0.633209,1
0,0,0,0.003339,0.001669,0.003339,0,0,0.753183,0.812961,0.945722,2
0,0,0,0,0,0,0,0,0.558052,0.591374,0.681820,1
0,0,0.003597,0.010791,0,0.010791,0,0,0.172774,0.170318,0.177977,1
0,0,0,0.017241,0,0,0,0,0.323244,0.338269,0.386040,2
0,0,0.002421,0.002421,0.002421,0.004843,0,0,0.357338,0.382577,0.440920,1
0.009642,0,0,0,0,0.008276,0,0,0.572845,0.619583,0.718527,0
0,0,0.025974,0,0.012987,0,0,0,0.575267,0.610790,0.703349,0
0,0,0,0,0.01083,0.00361,0,0.00361,0.278026,0.278512,0.308845,2
0.103448,0,0,0,0,0,0,0,0.087055,0.086426,0.086458,0
0,0,0.004149,0.002075,0.002075,0.002075,0,0,0.534323,0.575430,0.664038,0
0,0,0,0.00495,0.001238,0.002475,0,0,0.702289,0.758390,0.881937,2
0,0,0,0.011364,0,0.011364,0,0,0.564249,0.597999,0.691346,0
0.003521,0,0,0,0.003534,0.003534,0,0,0.176064,0.180275,0.190322,0
0,0,0,0,0,0.038462,0,0,0.267076,0.282581,0.311881,0
0,0,0,0.005952,0.002976,0.011905,0,0,0.516672,0.554792,0.641117,0
0,0,0,0,0.00157,0.006279,0,0,0.766873,0.829252,0.964820,0
0,0,0,0,0.027778,0.013889,0,0,0.509321,0.537609,0.618532,0
0,0,0,0.004082,0.004082,0.012245,0,0,0.204812,0.200491,0.212233,0
0,0,0.019231,0.038462,0.019231,0,0,0,0.171083,0.169569,0.183534,0
0,0,0,0.016181,0,0.006472,0,0,0.486361,0.517685,0.595873,0
0,0,0.002227,0.002227,0.002227,0.011136,0,0,0.679219,0.733054,0.850880,0
0,0,0,0.032609,0.01087,0,0,0,0.407041,0.427035,0.490377,0
0,0,0,0.026549,0,0.013274,0,0,0.192123,0.191455,0.203933,0
0,0,0,0,0,0.015873,0,0,0.413970,0.442571,0.504829,1
0,0,0,0,0,0.007707,0,0,0.571786,0.616394,0.715263,0
0,0,0,0,0,0.006046,0,0,0.760246,0.822557,0.957042,0
0,0,0,0.011628,0.011628,0,0,0,0.564853,0.599959,0.693590,0
0,0,0,0.007299,0.00365,0.00365,0,0,0.259865,0.257580,0.281945,0
0,0,0,0,0,0.016393,0,0,0.248245,0.268206,0.297759,1
0,0,0,0,0,0.014706,0,0,0.364887,0.389475,0.448534,0
0.007508,0,0,0,0,0.004511,0,0,0.578316,0.624592,0.723495,1
0,0,0.019417,0.009709,0.009709,0.019417,0,0,0.312044,0.327251,0.372608,0
0,0,0,0,0,0,0,0,0.252204,0.255828,0.277676,0
0,0,0,0,0,0,0,0,0.050070,0.049387,0.039774,1
0.025547,0,0,0,0,0.010989,0,0,0.208556,0.227473,0.250164,0
0.022866,0,0,0,0,0.003053,0,0,0.417827,0.452311,0.521714,0
0,0,0,0.012821,0,0,0,0,0.357061,0.380407,0.430898,0
0,0,0.003745,0.011236,0.007491,0.007491,0,0,0.264071,0.265753,0.291641,0
0,0,0,0,0,0,0,0,0.471286,0.496546,0.568381,0
0,0,0.002778,0.013889,0.002778,0.002778,0,0,0.521631,0.558082,0.645050,0
0,0,0.001595,0.00319,0.001595,0.004785,0,0,0.669749,0.721334,0.837829,0
0,0,0,0.012346,0.012346,0,0,0,0.558947,0.592110,0.683602,0
0.003546,0,0,0.014235,0.003559,0,0,0,0.205230,0.205615,0.221973,0
0,0,0,0.018519,0,0,0,0,0.368750,0.382764,0.435117,1
0,0,0,0.007752,0.003876,0.011628,0,0,0.325419,0.340854,0.381496,0
0,0,0.001869,0.001869,0,0.001869,0,0,0.712632,0.769042,0.894043,0
0,0,0.013514,0.013514,0.027027,0,0,0,0.476986,0.501580,0.575465,0
0,0,0.003937,0.007874,0,0.007874,0,0,0.234831,0.237022,0.259653,0
0,0,0,0,0,0,0,0,0.335531,0.354799,0.401806,0
0,0,0,0.009804,0,0.013072,0,0,0.380847,0.405815,0.468292,0
0,0,0,0.001582,0.001582,0.006329,0,0,0.689918,0.744601,0.865578,0
0,0,0,0.040816,0,0.010204,0,0,0.575492,0.612549,0.708883,0
0,0,0,0,0,0.012945,0,0,0.265542,0.274275,0.300326,0
0,0,0,0,0,0,0,0,0.304781,0.320862,0.360159,0
0,0,0,0.014085,0.014085,0.007042,0,0,0.398865,0.423409,0.487728,0
0.001942,0,0,0,0.001946,0.001946,0,0,0.736854,0.795424,0.924821,0
0,0,0,0.032967,0.010989,0,0,0,0.550267,0.586194,0.678192,0
0,0,0,0.006042,0.003021,0,0,0,0.253110,0.259921,0.286770,0
0,0,0,0,0,0.021277,0,0,0.316048,0.328142,0.362281,0
0,0,0,0.005988,0.005988,0.008982,0,0,0.441191,0.472809,0.544210,1
0.004233,0.001059,0,0,0,0.002119,0,0,0.646923,0.698721,0.812143,2
0,0,0,0,0,0.010638,0,0,0.491304,0.522763,0.600109,0
0,0,0,0.014184,0,0,0,0,0.247738,0.250970,0.275157,1
0,0,0,0.025974,0,0.012987,0,0,0.435214,0.459178,0.524310,0
0,0,0.004184,0,0,0.008368,0,0,0.350715,0.373739,0.428950,0
0.00432,0,0.004329,0,0.002165,0.006494,0,0,0.540229,0.581974,0.674282,0
0,0,0,0.013158,0,0.013158,0,0,0.491339,0.521075,0.599778,0
0.003774,0,0.003788,0.003788,0.003788,0.003788,0,0,0.152612,0.155770,0.160441,0
0,0,0,0.010526,0,0,0,0,0.490851,0.512412,0.586906,1
0,0,0.007117,0.003559,0.003559,0.017794,0,0,0.362602,0.385595,0.443600,0
0,0,0,0.002,0,0.006,0,0,0.707964,0.764673,0.888294,0
0,0,0.010309,0.020619,0.010309,0,0,0,0.566866,0.601227,0.695933,0
0,0,0,0.003226,0,0.003226,0,0,0.243190,0.250176,0.274334,0
0,0,0,0,0,0,0,0,0.205178,0.208300,0.226699,0
0,0,0,0.007692,0.003846,0.017308,0,0,0.339257,0.362578,0.414786,0
0.009488,0,0,0,0,0.001901,0,0,0.568809,0.613890,0.710807,0
0,0,0,0.037383,0.018692,0,0,0,0.512642,0.540937,0.625274,0
0.003344,0,0,0.010067,0.003356,0.006711,0,0,0.203070,0.211480,0.227155,0
0.012048,0,0,0,0,0,0,0,0.268453,0.282649,0.315624,1
0.02934,0,0,0.002451,0,0,0,0,0.174931,0.191828,0.209399,0
0.0075,0,0.005013,0,0.010025,0.005013,0,0,0.388616,0.418675,0.482405,0
0.076087,0,0,0.021978,0.010989,0.010989,0,0,0.305153,0.321888,0.366231,0
0,0,0,0.007407,0.007407,0.007407,0,0,0.192913,0.190355,0.201887,0
0,0,0,0,0,0,0,0,0.335924,0.346466,0.387551,0
0.008746,0,0,0,0,0.011696,0,0,0.374090,0.400282,0.458525,0
0.004228,0,0,0.002119,0,0.006356,0,0,0.683120,0.737539,0.857692,0
0,0,0.011236,0.033708,0.022472,0,0,0,0.535061,0.567906,0.658040,0
0,0,0,0.003413,0.003413,0,0,0,0.278176,0.287470,0.318120,0
0,0,0,0,0,0,0,0,0.293582,0.304416,0.339714,0
0.003745,0,0.003759,0.011278,0.007519,0.011278,0,0,0.378227,0.403520,0.464355,0
0,0,0,0,0.001534,0.006135,0,0,0.710268,0.764955,0.888388,1
0,0,0,0.022472,0.022472,0.011236,0,0,0.540361,0.576444,0.667664,0
0,0,0.003289,0,0.003289,0.003289,0,0,0.291024,0.301759,0.335149,0
0,0,0.016393,0.032787,0.016393,0,0,0,0.394429,0.406680,0.462768,0
0,0,0,0.01,0.013333,0.006667,0,0,0.474507,0.507123,0.585338,0
0,0,0.004684,0.002342,0.004684,0.009368,0,0,0.679631,0.732123,0.850311,0
0,0,0,0.034091,0.011364,0,0,0,0.521437,0.549080,0.634641,0
0,0,0,0.026022,0.003717,0,0,0,0.187903,0.187135,0.198682,0
0,0,0,0.020408,0,0,0,0,0.292114,0.301112,0.336687,0
0,0,0,0.006748,0.005398,0.006748,0,0,0.606116,0.651706,0.755942,2
0,0,0,0,0,0.004847,0,0,0.731967,0.788958,0.916818,1
0,0,0,0.039604,0.009901,0,0,0,0.571657,0.606178,0.701575,0
0,0,0,0.003135,0,0.00627,0,0,0.265449,0.275075,0.301669,0
0,0,0,0.035714,0,0,0,0,0.119981,0.115590,0.117977,0
0,0,0,0.015625,0.007812,0.003906,0,0,0.314256,0.332599,0.381104,0
0.012214,0,0,0,0,0.007645,0,0,0.699807,0.755646,0.877977,0
0,0,0.022222,0.022222,0.011111,0,0,0,0.556023,0.587917,0.679044,0
0,0,0,0.018657,0.003731,0.003731,0,0,0.200919,0.199725,0.211682,0
0,0,0,0.04878,0,0.02439,0,0,0.171533,0.169562,0.185889,1
0.003195,0,0,0,0,0.003205,0,0,0.327700,0.349139,0.399434,0
0,0,0.002439,0.002439,0.014634,0.007317,0,0,0.674731,0.723674,0.840009,0
0,0,0,0,0,0.011494,0,0,0.538091,0.571679,0.660836,0
0,0,0.003497,0.003497,0.003497,0.003497,0,0,0.289133,0.299575,0.330808,1
0.038462,0,0,0,0,0,0,0,0.174565,0.182428,0.190998,0
0.009058,0,0.00363,0.010889,0.005445,0.005445,0,0,0.528088,0.567686,0.655436,0
0.005263,0.002635,0,0.001318,0,0.00527,0,0,0.561112,0.606302,0.703384,1
0,0,0,0,0,0,0,0,0.531212,0.561476,0.646950,0
0,0,0,0.010336,0,0.005168,0,0,0.230515,0.240526,0.261572,1
0,0,0,0.019231,0.019231,0,0,0,0.243182,0.238231,0.265640,0
0.006897,0,0.00692,0.013841,0.00692,0.027682,0,0,0.379659,0.402981,0.460690,0
0,0,0,0.002874,0,0.002874,0,0,0.747196,0.808052,0.940648,0
0,0,0.023529,0.047059,0.023529,0,0,0,0.550480,0.584286,0.675497,0
0,0,0.003559,0.010676,0.003559,0.007117,0,0,0.261018,0.269232,0.296573,0
0.070175,0,0,0,0,0.017857,0,0,0.132991,0.136579,0.138877,0
0.002762,0,0.00554,0.00277,0,0.00277,0,0,0.206106,0.223374,0.249959,0
0.020333,0,0.001852,0.001852,0.001852,0.009259,0,0,0.529397,0.571243,0.661477,1
0,0,0,0.012821,0.012821,0,0,0,0.461825,0.481570,0.552780,0
0.007782,0,0,0.003906,0,0,0,0,0.147804,0.150003,0.152122,0
0,0,0,0.033333,0,0,0,0,0.392687,0.404579,0.456996,0
0,0,0,0.004684,0.004684,0.002342,0,0,0.541456,0.581175,0.672562,0
0.012784,0,0,0.001422,0.001422,0.00569,0,0,0.591294,0.639053,0.741784,0
0,0,0,0.043011,0.010753,0,0,0,0.436225,0.458871,0.527923,0
0,0,0,0.009464,0,0.009464,0,0,0.225589,0.230203,0.248819,0
0,0,0,0,0,0.019608,0,0,0.272939,0.273027,0.302460,0
0,0,0.002242,0.006726,0,0.006726,0,0,0.520631,0.561040,0.648508,0
0,0,0,0,0,0.006565,0,0,0.721201,0.778430,0.904097,0
0,0,0.025,0.0125,0.0125,0.0125,0,0,0.466018,0.496936,0.572001,0
0.025,0,0,0.007168,0.003584,0.007168,0,0,0.179079,0.180129,0.186445,0
0,0,0,0.014286,0,0,0,0,0.402525,0.418659,0.472364,0
0,0,0.00295,0.00295,0,0.00295,0,0,0.392255,0.419642,0.482587,0
0,0,0.001681,0,0.008403,0.001681,0,0,0.729508,0.785672,0.913478,0
0,0,0,0.012346,0,0,0,0,0.494914,0.523856,0.604852,0
0,0,0,0.003185,0,0.012739,0,0,0.271870,0.280067,0.306931,0
0,0,0,0,0,0,0,0,0.081446,0.084186,0.076303,0
0,0,0,0.018587,0,0.01487,0,0,0.296785,0.313868,0.357349,0
0,0,0,0,0.002611,0.005222,0,0,0.698554,0.750548,0.871056,0
0,0,0,0.051282,0,0,0,0,0.485237,0.510146,0.588625,0
0.01087,0,0,0.007273,0,0.010909,0,0,0.128976,0.129688,0.130733,1
0,0,0,0.037736,0,0,0,0,0.330114,0.341480,0.384311,0
0,0,0,0,0,0.00365,0,0,0.419750,0.449046,0.516935,0
0,0,0,0,0.006928,0,0,0,0.738009,0.795106,0.924466,1
0,0,0.012195,0.012195,0.012195,0.012195,0,0,0.565312,0.599419,0.689801,0
0,0,0.003891,0.007782,0,0.003891,0,0,0.212822,0.213996,0.231169,0
0,0,0.022222,0.044444,0.022222,0,0,0,0.277810,0.267775,0.298018,0
0.013158,0,0.006601,0.0033,0.0033,0.009901,0,0,0.399143,0.426897,0.491200,0
0.002358,0,0.004728,0,0.004728,0,0,0,0.675486,0.729543,0.848567,0
0,0,0.011765,0,0,0,0,0,0.395850,0.421239,0.481089,0
0.008646,0,0,0.00289,0.00289,0.008671,0,0,0.191866,0.197673,0.212677,0
0,0,0,0.020833,0,0,0,0,0.114906,0.109937,0.109565,0
0,0,0,0.009434,0.004717,0.007075,0,0,0.520152,0.558885,0.645924,0
0,0,0.002591,0,0.002591,0,0,0,0.690883,0.746084,0.867154,0
0,0,0.011494,0.034483,0.011494,0,0,0,0.333172,0.351379,0.402310,0
0.004032,0,0,0.004049,0,0.012146,0,0,0.192945,0.198003,0.212728,0
0,0,0,0.037736,0.018868,0,0,0,0.329974,0.329536,0.373968,0
0,0,0.001992,0.005976,0.007968,0.003984,0,0,0.538517,0.579411,0.670544,0
0.00155,0.001553,0,0.001553,0.004658,0.001553,0,0,0.679150,0.731720,0.850503,0
0,0,0,0.025316,0.025316,0,0,0,0.542253,0.573180,0.660851,0
0,0,0,0.003367,0,0.006734,0,0,0.214519,0.218869,0.237688,0
0,0,0,0.078431,0,0,0,0,0.390174,0.401760,0.460225,0
0,0,0,0.008929,0.002976,0.017857,0,0,0.457195,0.488109,0.561075,0
0,0,0,0,0.001751,0.012259,0,0,0.669798,0.723401,0.840743,0
0,0,0,0.012346,0,0,0,0,0.554475,0.584587,0.674036,0
0,0,0,0.004545,0.004545,0.018182,0,0,0.190335,0.188791,0.202595,0
0,0,0,0.017241,0,0.017241,0,0,0.353405,0.366395,0.410908,0
0.002865,0,0,0.011494,0.002874,0.008621,0,0,0.369844,0.395042,0.454417,0
0.020053,0,0,0.001339,0.001339,0.002677,0,0,0.690311,0.745911,0.867782,1
0.013514,0,0,0.013699,0,0,0,0,0.204796,0.214083,0.238074,0
0,0,0.003534,0.003534,0,0.010601,0,0,0.237053,0.242346,0.263422,0
0,0,0,0,0,0,0,0,0.045949,0.062125,0.049598,0
0.010135,0,0,0,0,0,0,0,0.038094,0.051834,0.040853,0
0.042636,0,0,0,0,0,0,0,0.020041,0.026256,0.018965,0
0,0,0,0,0,0,0,0,0.033965,0.045257,0.036355,0
0,0,0.006601,0.016502,0.006601,0.006601,0,0,0.225510,0.227193,0.248977,0
0.04,0,0,0.020408,0,0,0,0,0.062829,0.054655,0.046334,0
0,0,0.011364,0.015152,0.011364,0,0,0,0.376732,0.394136,0.449359,0
0,0,0,0,0,0.002849,0,0,0.725363,0.784600,0.913198,0
0.011494,0,0.011628,0.023256,0.011628,0,0,0,0.410124,0.429574,0.491981,0
0.003135,0,0,0.006289,0.006289,0,0,0,0.228958,0.242525,0.264607,1
0,0,0,0,0,0.016949,0,0,0.106344,0.109438,0.110491,0
