@relation rabc_sampled_features

@attribute dummy numeric
@attribute mono_feature1 numeric
@attribute bi_feature678 numeric
@attribute bi_feature809 numeric
@attribute bi_feature919 numeric
@attribute bi_feature1223 numeric
@attribute projection1 numeric
@attribute projection2 numeric
@attribute projection3 numeric
@attribute class {0,1,2}

@data
9,0,0,0,0,0,0.473046,0.501589,0.576972,0
9,0.00348,0,0,0.001161,0,0.550232,0.590716,0.677434,0
9,0.006989,0,0,0.003765,0,0.790898,0.848776,0.983915,2
9,0,0,0,0.009836,0,0.772729,0.826431,0.957562,2
9,0.004065,0,0.001357,0.020353,0,0.489868,0.517187,0.595052,1
9,0,0,0,0,0,0.372636,0.393967,0.445378,0
9,0.002577,0,0,0.002581,0,0.529942,0.565109,0.650197,0
9,0.013431,0,0,0.005498,0,0.682695,0.731964,0.846368,0
9,0,0,0,0.006289,0,0.569403,0.607551,0.698786,0
9,0,0,0,0.008949,0,0.245638,0.251799,0.279746,0
9,0,0,0,0.010638,0,0.388645,0.410424,0.467489,0
9,0.00313,0,0,0.009404,0,0.537844,0.572020,0.656802,0
9,0,0,0,0.00229,0,0.821610,0.882348,1.022094,0
9,0,0,0,0.019231,0,0.619119,0.659163,0.761814,0
9,0,0,0,0.006623,0,0.390959,0.411015,0.465657,0
9,0,0,0,0,0,0.591955,0.633788,0.727790,0
9,0,0,0,0.009188,0,0.617656,0.656876,0.758934,0
9,0,0,0,0.001381,0,0.755823,0.810647,0.937602,0
9,0,0,0,0.0181,0,0.687571,0.731812,0.846671,0
9,0,0,0,0.014787,0,0.272322,0.280304,0.308082,1
9,0,0,0,0.012903,0,0.537703,0.567019,0.656071,1
9,0,0,0,0.006182,0,0.601176,0.640546,0.738860,0
9,0.00414,0,0,0.001775,0,0.759590,0.815782,0.943286,1
9,0,0,0,0.02439,0,0.649443,0.687879,0.796337,0
9,0,0,0,0.012658,0,0.265524,0.270960,0.297906,0
9,0,0,0,0.010101,0,0.254471,0.267450,0.298541,0
9,0,0,0,0.003279,0,0.624165,0.666606,0.770111,0
9,0,0,0,0.003494,0,0.739739,0.792923,0.917163,1
9,0,0,0,0.015152,0,0.679925,0.725223,0.838812,0
9,0,0,0,0.013308,0,0.321771,0.334397,0.376131,0
9,0,0,0,0.008475,0,0.486882,0.512737,0.593238,0
9,0,0,0,0.010101,0,0.549268,0.582891,0.670769,0
9,0.00534,0,0,0.003562,0,0.796769,0.855125,0.990842,1
9,0,0,0,0.030303,0,0.672229,0.712858,0.824788,0
9,0,0,0,0.003795,0,0.322043,0.334125,0.371472,0
9,0.026144,0,0,0.006579,0,0.058562,0.067165,0.058681,2
9,0.008905,0,0,0.000891,0,0.373251,0.397418,0.456019,2
9,0.001359,0,0,0.00136,0,0.764371,0.819949,0.948785,2
9,0,0,0,0.011561,0,0.572653,0.605574,0.697809,0
9,0,0,0,0.010435,0,0.274196,0.280416,0.308565,0
9,0,0,0,0,0,0.490269,0.515614,0.593824,2
9,0,0,0,0.002595,0,0.568475,0.604607,0.697924,1
9,0,0,0,0.000824,0,0.739340,0.793429,0.915680,1
9,0,0,0,0.038462,0,0.538637,0.565502,0.653397,0
9,0,0,0,0.021201,0,0.289117,0.293612,0.326866,0
