@relation train_merge_svm

@attribute feature1 numeric
@attribute feature2 numeric
@attribute feature3 numeric
@attribute feature4 numeric
@attribute feature5 numeric
@attribute feature6 numeric
@attribute feature7 numeric
@attribute class {0,1,2}

@data
0.413,0.317,0.27,0.97,0.017,0.528,0.368,0
0.082,0.592,0.326,0.253,0.349,0.269,0.268,0
0.228,0.714,0.059,0.748,0.154,0.239,0.296,0
0.037,0.206,0.757,0.042,0.279,0.248,0.286,2
0.061,0.581,0.358,0.005,0.799,0.315,0.478,1
0.445,0.018,0.537,0.119,0.734,0.407,0.421,0
0.334,0.557,0.109,0.079,0.912,0.252,0.643,0
0.4,0.348,0.252,0.712,0.17,0.309,0.084,0
0.202,0.722,0.075,0.159,0.822,0.235,0.558,1
0.026,0.758,0.216,0.005,0.338,0.273,0.303,2
0.304,0.393,0.303,0.242,0.664,0.325,0.335,0
0.393,0.444,0.164,0.102,0.851,0.419,0.465,0
0.207,0.549,0.244,0.138,0.472,0.043,0.92,1
0.257,0.733,0.01,0.291,0.701,0.336,0.355,0
0.078,0.768,0.154,0.049,0.622,0.24,0.527,1
0.881,0.035,0.084,0.685,0.285,0.373,0.427,0
0.581,0.377,0.042,0.307,0.674,0.298,0.555,1
0.077,0.186,0.737,0.004,0.081,0.306,0.331,0
0.5,0.473,0.027,0.64,0.32,0.245,0.309,0
0.848,0.009,0.143,0.243,0.504,0.335,0.503,0
0.549,0.32,0.13,0.366,0.589,0.358,0.484,0
0.305,0.659,0.036,0.714,0.187,0.371,0.511,0
0.559,0.376,0.066,0.257,0.45,0.289,0.316,0
0.609,0.096,0.294,0.664,0.314,0.296,0.451,0
0.782,0.15,0.068,0.713,0.259,0.311,0.435,0
0.299,0.657,0.045,0.922,0.073,0.504,0.438,0
0.897,0.039,0.064,0.692,0.283,0.287,0.351,0
0.388,0.218,0.394,0.199,0.292,0.234,0.279,0
0.398,0.518,0.084,0.156,0.794,0.26,0.393,0
0.058,0.778,0.164,0.023,0.672,0.266,0.333,1
0.027,0.138,0.835,0.003,0.233,0.329,0.337,2
0.55,0.411,0.039,0.439,0.506,0.431,0.516,0
0.955,0.02,0.025,0.427,0.531,0.312,0.416,0
0.241,0.739,0.02,0.401,0.521,0.31,0.338,0
0.985,0.004,0.011,0.798,0.097,0.733,0.221,0
0.586,0.296,0.118,0.154,0.816,0.365,0.483,0
0.544,0.419,0.037,0.799,0.129,0.377,0.507,0
0.332,0.411,0.257,0.138,0.502,0.263,0.328,0
0.1,0.854,0.046,0.207,0.289,0.384,0.488,0
0.551,0.201,0.248,0.114,0.537,0.319,0.401,0
0.475,0.431,0.094,0.469,0.344,0.259,0.296,0
0.348,0.201,0.451,0.179,0.613,0.377,0.442,0
0.755,0.11,0.135,0.364,0.565,0.445,0.46,0
0.088,0.317,0.595,0.028,0.302,0.355,0.288,2
0.699,0.252,0.049,0.762,0.212,0.303,0.492,0
0.045,0.946,0.009,0.366,0.625,0.214,0.256,0
0.781,0.014,0.205,0.77,0.208,0.501,0.362,0
0.695,0.267,0.038,0.839,0.132,0.174,0.188,0
0.323,0.623,0.055,0.736,0.25,0.288,0.33,0
0.282,0.658,0.061,0.218,0.637,0.256,0.32,0
0.953,0.009,0.039,0.577,0.363,0.458,0.414,0
0.09,0.698,0.212,0.726,0.252,0.253,0.297,1
0.344,0.51,0.146,0.175,0.765,0.274,0.369,1
0.988,0.006,0.006,0.235,0.584,0.569,0.356,0
0.393,0.592,0.015,0.373,0.624,0.306,0.515,0
0.001,0.964,0.035,0.288,0.611,0.368,0.183,0
0.13,0.586,0.284,0.136,0.852,0.259,0.335,0
0.749,0.249,0.002,0.803,0.192,0.237,0.279,0
0.942,0.041,0.018,0.931,0.064,0.546,0.381,0
0.713,0.198,0.089,0.902,0.075,0.353,0.45,0
0.698,0.169,0.133,0.577,0.328,0.273,0.307,1
0.026,0.865,0.109,0.43,0.529,0.252,0.281,2
0.311,0.463,0.226,0.134,0.677,0.229,0.284,1
0.151,0.807,0.042,0.151,0.697,0.262,0.315,0
0.296,0.657,0.047,0.455,0.209,0.304,0.133,0
0.788,0.099,0.113,0.185,0.526,0.267,0.37,0
0.039,0.044,0.917,0.246,0.385,0.266,0.308,2
0.552,0.403,0.046,0.199,0.761,0.353,0.437,0
0.768,0.213,0.019,0.447,0.392,0.178,0.151,0
0.084,0.861,0.055,0.419,0.502,0.458,0.451,0
0.167,0.681,0.152,0.805,0.174,0.258,0.319,0
0.896,0.008,0.096,0.559,0.25,0.636,0.313,0
0.744,0.206,0.05,0.961,0.037,0.437,0.483,0
0.19,0.076,0.734,0.082,0.676,0.216,0.264,0
0.06,0.758,0.182,0.384,0.454,0.298,0.542,1
0.459,0.198,0.343,0.888,0.109,0.237,0.261,0
0.275,0.63,0.095,0.147,0.778,0.225,0.488,1
0.648,0.06,0.292,0.089,0.824,0.404,0.448,0
0.133,0.742,0.125,0.073,0.752,0.262,0.676,1
0.813,0.161,0.027,0.346,0.646,0.328,0.477,0
0.105,0.823,0.072,0.084,0.832,0.311,0.353,0
0.844,0.051,0.104,0.531,0.425,0.343,0.509,0
0.664,0.101,0.236,0.659,0.129,0.308,0.342,0
0.214,0.672,0.115,0.433,0.406,0.26,0.314,0
0.369,0.487,0.145,0.524,0.346,0.401,0.416,0
0.406,0.4,0.194,0.617,0.265,0.214,0.461,0
0.72,0.174,0.107,0.765,0.224,0.373,0.489,0
0.176,0.461,0.363,0.79,0.206,0.426,0.314,0
0.877,0.008,0.116,0.481,0.506,0.242,0.228,0
0.38,0.453,0.167,0.474,0.355,0.276,0.315,0
0.126,0.535,0.339,0.727,0.208,0.358,0.394,0
0.366,0.564,0.069,0.629,0.282,0.244,0.271,0
0.516,0.203,0.281,0.177,0.708,0.225,0.242,1
0.044,0.699,0.257,0.032,0.412,0.28,0.314,2
0.575,0.175,0.25,0.923,0.059,0.28,0.366,0
0.101,0.489,0.41,0.436,0.383,0.337,0.496,0
0.948,0.024,0.028,0.453,0.518,0.197,0.216,0
0.532,0.437,0.031,0.607,0.361,0.27,0.357,0
0.106,0.846,0.048,0.162,0.81,0.366,0.438,0
0.077,0.538,0.386,0.142,0.764,0.493,0.409,1
0.951,0.012,0.037,0.469,0.499,0.23,0.249,0
0.173,0.739,0.088,0.689,0.251,0.256,0.293,0
0.092,0.736,0.172,0.306,0.561,0.342,0.465,1
0.107,0.866,0.027,0.036,0.962,0.34,0.463,0
0.158,0.756,0.086,0.288,0.701,0.323,0.409,0
0.831,0.071,0.098,0.426,0.422,0.553,0.293,0
0.512,0.164,0.324,0.619,0.339,0.324,0.415,0
0.362,0.498,0.14,0.88,0.116,0.434,0.459,0
0.628,0.238,0.134,0.753,0.188,0.282,0.339,0
0.084,0.856,0.06,0.276,0.664,0.268,0.304,0
0.076,0.797,0.127,0.365,0.598,0.374,0.422,0
0.911,0.035,0.054,0.899,0.079,0.229,0.195,0
0.222,0.728,0.05,0.904,0.085,0.29,0.334,0
0.057,0.906,0.037,0.462,0.376,0.41,0.314,0
0.176,0.53,0.294,0.828,0.159,0.464,0.469,0
0.745,0.092,0.162,0.862,0.094,0.238,0.195,0
0.095,0.828,0.077,0.252,0.497,0.26,0.25,0
0.237,0.723,0.04,0.593,0.334,0.475,0.366,0
0.689,0.197,0.114,0.418,0.49,0.268,0.263,0
0.322,0.618,0.06,0.146,0.771,0.33,0.313,1
0.106,0.851,0.043,0.419,0.519,0.402,0.457,0
0.443,0.23,0.327,0.294,0.424,0.311,0.295,0
0.098,0.823,0.079,0.099,0.766,0.193,0.604,1
0.213,0.684,0.103,0.089,0.684,0.316,0.476,1
0.539,0.451,0.01,0.795,0.197,0.606,0.345,0
0.863,0.071,0.066,0.67,0.269,0.33,0.458,0
0.708,0.272,0.02,0.766,0.163,0.237,0.287,0
0.163,0.797,0.04,0.649,0.203,0.432,0.388,0
0.281,0.69,0.029,0.117,0.877,0.299,0.522,0
0.124,0.818,0.059,0.263,0.59,0.309,0.297,1
0.982,0.009,0.01,0.692,0.29,0.556,0.363,0
0.391,0.579,0.03,0.201,0.789,0.388,0.448,0
0.4,0.408,0.192,0.088,0.677,0.296,0.322,0
0.078,0.106,0.816,0.569,0.333,0.559,0.371,0
0.285,0.465,0.251,0.378,0.559,0.25,0.258,0
0.596,0.357,0.047,0.848,0.15,0.241,0.288,0
0.917,0.026,0.057,0.693,0.296,0.337,0.475,0
0.551,0.366,0.084,0.185,0.73,0.438,0.39,0
0.751,0.08,0.17,0.636,0.306,0.245,0.275,0
0.31,0.611,0.078,0.762,0.223,0.255,0.587,0
0.923,0.044,0.033,0.761,0.224,0.31,0.353,0
0.177,0.801,0.021,0.237,0.698,0.369,0.43,1
0.926,0.037,0.037,0.91,0.087,0.258,0.233,0
0.659,0.264,0.077,0.532,0.351,0.274,0.306,0
0.707,0.101,0.192,0.389,0.488,0.37,0.496,0
0.005,0.929,0.066,0.227,0.551,0.356,0.377,0
0.245,0.734,0.021,0.185,0.804,0.359,0.582,0
0.711,0.167,0.122,0.285,0.542,0.272,0.301,0
0.803,0.171,0.026,0.95,0.034,0.253,0.319,0
0.831,0.026,0.142,0.249,0.68,0.49,0.399,0
0.554,0.384,0.061,0.759,0.194,0.421,0.482,0
0.286,0.54,0.174,0.572,0.318,0.385,0.328,2
0.465,0.293,0.242,0.354,0.32,0.269,0.301,0
0.541,0.378,0.081,0.395,0.44,0.287,0.325,0
0.081,0.833,0.086,0.577,0.391,0.333,0.292,0
0.225,0.652,0.123,0.013,0.891,0.251,0.313,0
0.803,0.091,0.105,0.31,0.418,0.296,0.342,0
0.049,0.721,0.231,0.148,0.505,0.27,0.256,1
0.905,0.022,0.073,0.449,0.5,0.466,0.43,0
0.31,0.621,0.068,0.715,0.195,0.373,0.384,0
0.258,0.628,0.114,0.052,0.894,0.224,0.696,0
0.806,0.185,0.009,0.038,0.955,0.234,0.681,0
0.147,0.838,0.015,0.024,0.966,0.31,0.572,0
0.889,0.093,0.018,0.069,0.899,0.25,0.658,0
0.287,0.674,0.039,0.726,0.189,0.594,0.36,0
0.86,0.11,0.03,0.713,0.284,0.402,0.403,0
0.59,0.338,0.072,0.181,0.776,0.229,0.296,0
0.966,0.003,0.031,0.643,0.277,0.525,0.376,0
0.179,0.797,0.023,0.181,0.781,0.3,0.585,1
0.258,0.682,0.061,0.199,0.597,0.254,0.623,0
0.638,0.29,0.072,0.083,0.762,0.212,0.7,1
0.146,0.758,0.096,0.445,0.48,0.252,0.306,0
0.078,0.184,0.738,0.005,0.076,0.349,0.359,0
0.495,0.356,0.149,0.154,0.801,0.305,0.356,0
0.23,0.694,0.075,0.386,0.524,0.277,0.295,1
0.927,0.043,0.03,0.331,0.406,0.355,0.41,0
0.601,0.222,0.176,0.644,0.337,0.292,0.312,0
0.376,0.456,0.168,0.771,0.218,0.412,0.478,0
0.234,0.038,0.728,0.237,0.243,0.243,0.282,2
0.027,0.712,0.261,0.094,0.029,0.234,0.277,2
0.737,0.127,0.136,0.046,0.817,0.318,0.517,0
0.398,0.505,0.097,0.335,0.63,0.339,0.512,2
0.629,0.207,0.164,0.24,0.621,0.368,0.382,0
0.191,0.681,0.129,0.139,0.693,0.283,0.318,1
0.772,0.206,0.022,0.68,0.257,0.303,0.605,1
