@relation train_merge_svm

@attribute feature1 numeric
@attribute feature2 numeric
@attribute feature3 numeric
@attribute feature4 numeric
@attribute feature5 numeric
@attribute class {0,1,2}

@data
0.011,0.303,0.685,0.317,0.267,2
0.058,0.419,0.523,0.173,0.602,1
0.134,0.699,0.167,0.252,0.601,1
0.212,0.685,0.103,0.151,0.595,1
0.024,0.779,0.197,0.405,0.46,1
0.005,0.376,0.619,0.069,0.236,1
0.107,0.34,0.553,0.039,0.354,2
0.065,0.075,0.86,0.187,0.598,2
0.085,0.653,0.261,0.534,0.314,2
0.027,0.487,0.487,0.202,0.689,1
0.14,0.827,0.033,0.689,0.219,1
0.019,0.173,0.808,0.181,0.285,2
0.006,0.655,0.339,0.039,0.812,1
0.141,0.803,0.056,0.096,0.885,1
0.019,0.732,0.249,0.048,0.374,2
0.207,0.544,0.249,0.209,0.458,1
0.06,0.81,0.13,0.191,0.533,1
0.458,0.504,0.038,0.467,0.51,1
0.008,0.802,0.19,0.131,0.635,1
0.013,0.108,0.879,0.029,0.32,2
0.088,0.288,0.623,0.364,0.209,2
0.194,0.631,0.175,0.556,0.393,1
0.249,0.596,0.156,0.095,0.803,1
0.502,0.299,0.199,0.419,0.443,1
0.024,0.861,0.115,0.195,0.765,2
0.475,0.373,0.152,0.672,0.242,1
0.083,0.031,0.886,0.227,0.443,2
0.123,0.692,0.185,0.639,0.263,1
0.129,0.763,0.109,0.093,0.839,1
0.561,0.369,0.07,0.188,0.67,1
0.529,0.203,0.268,0.164,0.666,1
0.018,0.747,0.234,0.108,0.419,2
0.138,0.518,0.344,0.13,0.746,1
0.14,0.737,0.122,0.317,0.533,1
0.417,0.53,0.054,0.6,0.348,1
0.051,0.858,0.09,0.179,0.68,1
0.136,0.708,0.156,0.175,0.659,1
0.116,0.808,0.076,0.18,0.666,1
0.211,0.77,0.02,0.086,0.837,1
0.435,0.434,0.131,0.246,0.623,2
0.028,0.751,0.221,0.127,0.515,1
0.122,0.85,0.028,0.234,0.728,1
0.417,0.482,0.101,0.122,0.722,1
0.146,0.742,0.112,0.321,0.578,1
0.456,0.043,0.502,0.066,0.263,2
0.034,0.697,0.268,0.588,0.018,2
0.241,0.637,0.122,0.341,0.622,2
0.187,0.672,0.141,0.13,0.661,1
0.639,0.336,0.025,0.369,0.508,1
0.369,0.489,0.141,0.26,0.711,0
0.531,0.228,0.241,0.188,0.562,0
0.016,0.918,0.065,0.015,0.983,0
0.33,0.239,0.432,0.343,0.367,0
0.936,0.013,0.051,0.83,0.152,0
0.597,0.358,0.045,0.305,0.618,0
0.031,0.583,0.386,0.12,0.863,0
0.333,0.609,0.057,0.782,0.186,0
0.097,0.886,0.018,0.035,0.955,0
0.432,0.419,0.15,0.282,0.658,0
0.45,0.339,0.211,0.521,0.41,0
0.762,0.199,0.039,0.305,0.661,0
0.138,0.578,0.285,0.231,0.681,0
0.565,0.237,0.198,0.756,0.117,0
0.333,0.608,0.059,0.648,0.3,0
0.133,0.375,0.492,0.344,0.403,0
0.307,0.491,0.201,0.328,0.482,0
0.327,0.397,0.276,0.701,0.218,0
0.661,0.315,0.024,0.162,0.613,0
0.164,0.694,0.142,0.027,0.962,0
