@relation 'rabc_features-weka.filters.supervised.attribute.AttributeSelection-Eweka.attributeSelection.CfsSubsetEval -M-Sweka.attributeSelection.BestFirst -P 1 -D 1 -N 10'

@attribute task_id numeric
@attribute joint_feature1 numeric
@attribute class {0,1,2}

@data

2,1.095819,0
3,1.526876,2
5,1.285713,1
1,0.91,0
2,0.986847,0
3,1.344675,0
4,0.915707,0
5,0.782017,0
2,0.812593,0
3,1.076298,0
5,0.945736,1
3,1.388666,1
5,0.966288,0
1,0.828018,0
2,1.164403,0
3,1.410333,1
5,0.918217,0
3,1.844989,1
1,1.260882,2
2,1.427054,2
3,1.208927,2
5,1.004953,0
2,1.470491,1
3,0.996524,1
5,0.988581,0
2,0.920041,0
3,1.012117,0
4,0.977287,0
1,1.157585,0
2,1.244164,0
5,0.859348,0
1,0.936234,0
2,1.01174,0
3,1.015729,0
3,1.670339,2
3,1.795745,1
4,1.017199,0
5,1.056507,0
1,1.077243,0
2,0.981005,1
3,1.69414,2
4,0.946497,0
5,1.165885,0
1,1.370738,1
2,0.789478,0
3,1.313323,1
4,1.028603,0
5,0.845066,1
2,2.003922,0
3,0.714687,0
4,1.085621,0
5,1.14394,0
1,0.91,0
3,1.063659,0
4,0.915707,0
5,0.961759,0
1,0.991981,0
2,0.705145,0
3,0.691378,0
2,0.943156,0
3,1.932314,1
5,2.078529,2
1,0.91,0
2,0.855775,0
3,0.746531,0
4,0.994392,0
5,1.151603,0
1,0.793585,0
2,1.270073,0
1,0.847693,0
2,1.038666,0
3,0.812353,0
4,1.175709,0
5,1.015752,0
1,1.705224,2
2,0.649261,0
3,0.883592,0
4,0.895181,0
1,0.705045,0
2,0.68838,0
3,1.032636,0
4,0.973866,0
2,0.971098,1
3,0.933,1
4,1.026322,0
5,0.824863,0
1,1.006738,0
2,0.750867,0
3,0.567449,0
4,0.995532,0
5,0.941556,0
2,0.973638,1
3,0.98569,2
2,1.054161,1
3,1.193169,0
1,0.967387,0
2,1.229177,0
3,1.328753,2
5,0.989626,0
1,0.877207,0
1,0.878846,0
3,0.739637,0
4,1.062813,0
5,0.792467,0
2,1.322908,0
1,1.028054,1
2,0.693714,0
3,1.094026,1
4,1.197376,0
1,1.049369,1
2,0.69727,0
3,1.077447,0
4,0.903163,0
2,0.917247,0
3,1.032143,0
5,0.985446,0
3,0.881458,0
5,0.890698,0
1,0.985423,0
2,0.781603,0
3,1.039201,0
2,0.852219,1
3,1.552318,2
4,1.087901,0
1,1.295315,0
2,0.609889,0
3,0.760483,0
5,0.923442,0
1,1.58881,1
2,0.717591,0
3,0.824007,0
1,0.965747,0
2,1.325702,0
3,0.866521,0
4,1.232727,0
5,1.042922,0
1,1.374017,1
2,1.04146,0
3,0.657729,0
4,1.057112,0
5,0.947477,0
1,0.988702,0
2,0.872032,0
3,0.778047,0
1,0.95427,0
2,0.678473,0
3,0.703525,0
5,1.117814,0
1,0.947711,0
2,0.654342,0
3,1.076298,0
5,0.938769,0
2,0.796082,0
5,1.002515,1
1,0.86409,0
2,1.403177,0
3,1.248158,1
5,1.351897,1
1,0.878846,0
2,0.738675,0
3,0.574507,0
1,0.949351,0
2,0.920295,0
3,0.888352,1
4,0.912286,0
5,0.89662,0
3,1.157222,0
4,1.079919,0
2,1.137732,0
3,0.753097,0
4,0.933953,0
5,0.977086,0
2,0.863904,0
1,0.844414,0
2,0.686602,0
5,0.964198,1
2,0.772713,0
3,0.697288,0
4,0.981848,0
5,1.209775,0
1,0.811621,0
2,1.081848,0
3,0.636882,0
4,1.006936,0
5,0.86527,0
5,0.952702,2
2,1.278964,0
3,1.058899,0
5,1.04118,0
3,0.94055,0
2,0.887019,0
3,1.228296,1
4,0.848426,0
5,0.992413,0
1,0.896882,0
2,0.752645,0
3,0.847808,0
4,0.922549,0
1,0.826378,0
2,0.674663,0
3,0.578611,0
4,0.997813,0
5,1.112241,1
1,1.00018,0
2,0.936298,1
3,0.794461,0
5,2.100822,0
2,1.273629,0
3,0.894426,1
2,0.68584,0
3,0.612589,0
5,0.910554,0
2,0.995737,2
3,1.302654,2
4,1.089042,0
5,1.014707,2
2,0.911913,0
3,0.983556,1
5,0.878158,1
